gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,18mo.2mo.Q.mean.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,18mo.2mo.T.median.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Slc39a3,1.0260217066388577,-0.018125051967799663,0.0,0.0005312732420861721,0.0038981799106113614,0.04285514650866389,-0.012922332156449556,0.05204454952850938,0.01876252403482795,-0.00795955814421177,0.010124609265476465,-0.0023262424767017363,0.07330300096422433,-0.0026951752603054046,0.004822693867608905,0.04517645973712206,0.0656081962492317,0.0011832961114123463,-0.02041524233063683,0.012609097175300121,-0.006911457804962992,-0.014855471760965884,-0.024705535918474197,0.0,0.0,0.00019625977030955256,-0.0006722238659858704,0.006060518636368215,-0.0434048761613667,-0.002641014959663153,0.0,0.0,0.0,0.0,0.0015012645442038775,-0.009057487505488097,-0.01665345912799239,-0.011449219174683094,0.06753652978688479,0.012560244934866205,-0.023339942675083877,-0.015342812687158584,0.003696978744119406,-0.02195103048346937,0.0019260596361709759,0.00888987279497087,0.027421784345060585,1.0,0.0
Elovl7,-0.5137361512426287,-0.0006651395559310913,0.0,0.0002796174958348274,0.01310530912131071,0.028222577339038254,-0.004789368603378534,0.05535793041810393,0.046751763997599484,-0.008646870106458664,-0.009392730779945851,0.042574831061065195,0.10496181881055236,-0.0026951752603054046,0.005183066576719284,0.007840689844451845,0.033286065049469474,0.0007454007863998413,0.28309550490230323,0.0,0.046319769956171514,-0.05196877214126289,0.24566150809638201,0.0,0.0,0.00035838738549500706,0.0,-0.002135012657381594,0.026807904336601497,-0.002567546935752034,0.0,0.0,0.0,0.0,-0.011064423304051161,0.018370203478261828,-0.008623041696846485,-0.002035495303571224,-0.031542350482195614,-0.005764120798557997,0.014025801047682761,0.06425615776330233,-0.1042777257040143,0.08239891826175154,0.035813636779785156,-0.005876288283616304,-0.012232878506183624,1.0,1.0
Klf12,-1.0083897509612143,0.0006651395559310913,0.0,0.0002796174958348274,-0.016817861571907997,-0.01524771069176495,-0.019487489592283965,-0.03738300949335098,-0.049588145464658735,-0.016545482501387595,0.004718772722408175,0.0007754141837358475,-0.00499578891787678,-0.013141390085220337,-0.002059500515460968,-0.04495260071009397,0.02854631867259741,0.0007454007863998413,-0.06186791805550456,0.0,-0.04693891321308911,-0.03887058710562997,-0.10204716086387634,0.0,0.0,0.0012244902225211263,0.0,0.0027051258785650133,-0.06749125856906175,-0.008366547226905822,0.0,0.0,0.0,0.0,-0.036681029074825344,0.0009566549491137267,-0.02521293643862009,0.050608803741633894,0.0910329170525074,-0.06793842002749444,0.008619167301803827,0.03232481073588133,0.005772361867129803,0.047212463486939665,-0.040874965172260996,-0.030725451856851577,0.014994903150945902,1.0,2.0
Stat1,-0.5102484492398799,0.0006651395559310913,0.0,0.0002796174958348274,-0.000556882843375206,0.05064063930884004,-0.0021530863642692565,-0.014813742600381374,0.07106095353141427,-0.00887457974255085,-0.018198813758790493,-0.04697186168283224,0.007510545123368502,0.011498716324567795,-0.0005492114275693894,-0.02284921759739518,0.037459306232631204,0.0007454007863998413,0.15766399029642345,0.0,0.011392672762740403,-0.0806020830757916,0.4333198540378362,0.0,0.0,-0.0016426088521257042,0.0,0.0012372509576380254,-0.005345942145213485,-0.002855460997670889,0.0,0.0,0.0,0.0,-0.028729421785101295,-0.0119338390044868,-0.006169773153960705,-0.002035495303571224,0.13542674095369875,0.006995779736898839,0.01336066149175167,0.008773411372676492,0.012452420042827726,0.055019097356125715,0.015859942631796003,-0.005876288283616304,0.030602336023002864,1.0,1.0
Snrk,-0.707767065865919,0.0006651395559310913,0.0,0.0002796174958348274,-0.0011880166595801712,-0.01594792847521603,-0.019593474194407462,-0.03738300949335098,-0.053652191059663894,-0.01663380302488804,0.004718772722408175,-0.007028980869799853,0.012535916352644562,0.011498716324567795,-0.000823817104101181,-0.04495260071009397,-0.0042839858680963515,0.0012400340288877486,-0.05021420737728476,0.0,-0.013460579789243638,-0.04308179394342005,-0.10331722669303417,0.0,0.0,0.00014932808699086308,0.0,0.0027051258785650133,-0.06448836106806993,-0.008366547226905822,0.0,0.0,0.0,0.0,-0.043099066228605806,-0.009246305883862079,-0.02530125692486763,-0.0027469138056039812,0.023318084366619588,0.00852017330005765,0.012611899599432945,-0.010930689442902803,0.022182368990033865,0.039815660882741216,0.08040166415274143,-0.024221262075006963,0.014990245942026376,1.0,1.0
Tspan9,-0.7127213468868285,0.0006651395559310913,0.0,0.0002796174958348274,-0.001522146388888359,-0.012741440462414176,-0.005298942471854389,-0.028544813133776187,-0.04309468758758157,-0.006441870927810669,0.004718772722408175,0.000635596513748169,-0.004100604937411845,-0.013141390085220337,0.005183066576719284,0.006452958574518561,0.029419982954859734,0.0007454007863998413,-0.05134559128433466,0.0,0.01833757993124891,0.171835711026215,0.39585730073042213,0.0,0.0,0.0002090593078173697,0.0006722238659858704,0.0010664981557056308,0.019051951377186925,-0.002567546935752034,0.0,0.0,0.0,0.0,-0.03501989001873881,-0.011857611183077097,-0.011747550629079341,-0.002035495303571224,-0.422409014813602,-0.0037093941774219274,0.009341854993253946,0.04002820795401931,-0.004787998273968697,0.1141805193759501,-0.09082974534481764,-0.023137230537831784,-0.13034642655402423,1.0,1.0
Ikbip,0.1880051272548735,0.0024942732602357865,0.0,0.0012582787312567234,-0.0011880166595801712,-0.014580693282186984,-0.016165928477421404,0.03893761856481433,0.027055066311731935,-0.00846474513411522,-0.02184011561796069,-0.0023262424767017363,-0.044052406996488574,-0.004106684401631355,-0.005131657086312771,-0.041568968594074246,0.054736273400485515,-0.010441063344478608,-0.008708750845398754,0.0,-0.03435221229679883,-0.01696085183415562,-0.0426729364041239,0.0,0.0,0.0005375810759142042,-0.03194970332086086,-0.0010261521860957146,0.03462261834181845,-0.0022796710766851904,0.0,0.0,0.0,0.0,0.03462242340669036,0.007951807673089206,-0.02897446945309639,-0.035135812163352965,0.06846423115581274,-0.08493560446426272,0.012465932131744921,-0.043074325937777755,0.022333740293979644,-0.02195103048346937,-0.07633117707446217,0.017345319539308547,-0.04932733528316021,1.0,1.0
Snhg5,1.4074543507397175,0.0006651395559310913,0.0,8.388524875044823e-05,0.0038981799106113614,-0.01597308583674021,-0.005535578735871241,-0.00950448151677847,-0.0007983697205781936,-0.0077025040611624716,-0.02184011561796069,-0.0023262424767017363,-0.0427830496057868,-0.004106684401631355,-0.000823817104101181,0.018106570821255445,0.03386626566760242,-0.004151555821299553,-0.013458752983715384,0.0,-0.006106985062360764,-0.014855471760965884,-0.0296854180470109,0.0,0.0,0.00019625977030955256,-0.0004249072819948196,-0.0018144025956280529,-0.03138041562750004,-0.002641014959663153,0.0,0.0,0.0,0.0,0.11051932897884399,-0.007100864120293409,0.11395465424284339,-0.006109937280416489,0.10155499458312989,-0.0020406078302767127,0.0065950303617864844,-0.01358559294953011,0.005492233447730541,-0.003936278675682843,0.018172029627021403,0.00888987279497087,0.01261877827346325,1.0,0.0
Anp32b,0.44191710410639645,-0.002993127927184105,0.0,0.004753497317433357,-0.0011880166595801712,-0.06279604762879899,-0.0061287261405959725,-0.00950448151677847,0.04191162148723379,-0.007262242846190929,0.010124609265476465,-0.003295510280877352,-0.03942002335563302,-0.004106684401631355,-0.005131657086312771,0.015130472225137056,0.08367885742336512,0.007549966592341662,-0.022043556799180807,0.0,-0.014324641670100391,-0.022107586506172082,-0.056340065551921725,0.0,0.0,0.0005375810759142042,0.005767835266888142,0.026891479240730404,0.018635626558680087,-0.002098999135196209,0.0,0.0,0.0,0.0,0.10264464340172708,0.03990105574717745,0.10207140170969069,0.01337650530040264,0.08840342724695802,0.017781099285930396,0.04057732811197638,-0.02082691033370793,0.021460373140871524,0.017683799406513573,0.019325026273727418,-0.06444312755949795,0.01970138167962432,1.0,0.0
Tspyl4,1.4054851805418729,0.0004988546296954155,0.0,0.0,0.0038981799106113614,-0.0028517096443101764,-0.006170108108781278,-0.00950448151677847,-0.05977430692408234,-0.005080052651464939,0.003663997109979391,0.0007754141837358475,0.08819512393325567,-0.0026951752603054046,-0.000823817104101181,0.0006043622875586152,-0.18293390001170337,0.0004969338700175286,-0.022134752855054105,0.0,-0.010396423751953989,-0.013695346861495636,-0.02929652903228998,0.0,0.0,7.253078394569456e-05,-0.0006722238659858704,0.0009622013382613658,0.015023560187546536,-0.002641014959663153,0.0,0.0,0.0,0.0,0.0254223498608917,-0.0026277838042005897,0.0025584340654313566,-0.0016398442164063454,0.08509986631572247,-0.004325426922878251,0.010965146161615848,-0.012605001493357122,0.01579448062926531,0.020824977182783186,0.029417167715728283,0.014156827749684454,0.011745602078735828,1.0,0.0
