,DEG,pred,score_0,score_1,score_2
Setd5,1,1,0.26864394545555115,0.3675394058227539,0.36381658911705017
Sestd1,1,2,0.3499937951564789,0.18427111208438873,0.46573513746261597
Slc44a1,1,0,0.4119235873222351,0.21587790548801422,0.37219855189323425
Ric8b,1,2,0.1362444907426834,0.28466135263442993,0.5790941119194031
Cnp,1,1,0.31834089756011963,0.41217172145843506,0.2694873809814453
Lztr1,1,1,0.2956629991531372,0.6021562814712524,0.10218073427677155
Tatdn1,1,1,0.27878236770629883,0.5976024270057678,0.12361517548561096
Morn4,1,1,0.3420165777206421,0.5690355896949768,0.0889478474855423
Zfp229,1,1,0.3701515197753906,0.5381371378898621,0.09171132743358612
Gab3,1,1,0.2418336123228073,0.39955076575279236,0.3586156666278839
Slc25a40,1,1,0.4294113516807556,0.475535124540329,0.09505356848239899
Zdhhc20,1,0,0.40388616919517517,0.3871002495288849,0.20901362597942352
Gm17750,1,0,0.6570307612419128,0.265761137008667,0.07720811665058136
Mcrs1,1,0,0.5734624862670898,0.33728939294815063,0.08924810588359833
Fahd2a,1,1,0.23901760578155518,0.4427258372306824,0.31825658679008484
Lrp3,1,1,0.4355705976486206,0.4362965226173401,0.1281329095363617
Rnpepl1,1,1,0.3558962643146515,0.5525696277618408,0.09153412282466888
5730480H06Rik,1,1,0.17715686559677124,0.4123711884021759,0.41047191619873047
Jade1,1,2,0.09970075637102127,0.25431588292121887,0.6459833979606628
Tnfrsf19,1,0,0.39179351925849915,0.34226638078689575,0.2659401297569275
Fundc2,1,1,0.43174251914024353,0.4410899877548218,0.1271674633026123
Gpt,1,0,0.5205714106559753,0.368611216545105,0.11081735789775848
Jak2,1,1,0.23402179777622223,0.41344717144966125,0.35253098607063293
Sf3a1,1,1,0.4013502299785614,0.48021936416625977,0.11843036860227585
Eif1b,1,0,0.47766926884651184,0.41452550888061523,0.10780516266822815
Supt20,1,1,0.22463756799697876,0.4128117859363556,0.36255067586898804
Ybx1,1,0,0.48183032870292664,0.44199874997138977,0.0761708915233612
Upf2,1,1,0.15238729119300842,0.49307024478912354,0.35454240441322327
Higd2a,1,0,0.4585033059120178,0.4431748390197754,0.09832189977169037
Hyou1,1,1,0.3359173834323883,0.5870288610458374,0.07705380022525787
Snw1,1,1,0.33271485567092896,0.591658353805542,0.07562678307294846
Foxj2,1,1,0.3639053702354431,0.49459755420684814,0.14149710536003113
