gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,18mo.9mo.log_ratio.DAR,9mo.2mo.log_ratio.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,Tanova.max.loops,Tanova.std.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,Qanova.min.loops,loop_size.log.min.loops,Tanova.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Cox7c,-0.24798476815414736,0.0,0.0,0.006246524242063363,0.007410472855927088,0.013171828972796598,0.0,0.0,0.0,0.0,0.00788877254877335,0.0,0.0,0.0,0.0,0.0026415282478317237,0.0008111546436945597,0.007021929853810714,0.0,0.0,0.0,0.0,0.002899359147518109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010188751806242343,0.00788877254877335,0.0069836916831823494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005747101962184295,0.0,0.0,0.0,0.0,0.0,0.0,0.006262763666036801,0.0,0.0,0.001163948613863725,0.0,0.0,-0.02271233069208952,0.0,0.0,0.0,0.0,0.00935038721236663,0.0,-0.01704778075695802,0.0,0.0,0.0
Cmss1,-0.4859151810598679,0.0,0.0,-0.01734283437522558,-0.01734283437522558,0.010341152107008757,0.0,0.0,0.0,0.0,0.0048260728542048196,0.0,0.0,0.0,0.0,0.0026415282478317237,0.0010815395567661677,0.005722602739786873,0.0,0.0,0.0,0.0,-0.09184279598486729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010188751806242343,0.004733263759706647,0.003142661271760097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005283056495663447,0.0,0.0,0.0,0.0,0.0,0.0,0.005179374645917843,0.0,0.00027038488919154194,0.0005819743069318625,0.0,0.0,0.00027038488919154194,0.0,0.0,0.0,0.0,0.004073820184343136,0.0,0.014224832387975393,0.0,0.0,2.0
Cdh19,0.18049020351221165,0.0,0.0,0.003414249286437646,0.004073820172403104,0.03574446908747538,0.0,0.0,0.0,0.0,0.021438899282843638,0.0,0.0,0.0005407697783830839,0.0,0.006792501188241518,0.0018926941765806614,0.02063589906081175,0.0,0.0,0.0,0.0,0.009587806148024706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025660560060388003,0.02515126282396989,0.00469459275691173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013467693987947244,0.0,0.0,0.0,0.0,0.0,0.0,0.01880252614426307,0.0,0.0008111546675746257,0.0007759657425758166,0.0,0.0,0.003244618670298503,0.0,0.0,0.0,0.0,-0.02948669825370113,0.0,-0.14602258241472718,0.0,2.0,2.0
Rgs7bp,0.15709847850629535,0.0,0.0,-0.017420430966199208,-0.017420430966199208,0.02381850140264783,0.0,0.0,0.0,0.0,0.006960681615731655,0.0,0.0,0.0005407697783830839,0.0,0.006792501188241518,0.0018926941765806614,0.014185667431984957,0.0,0.0,0.0,0.0,0.0047153290361166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025660560060388003,-0.12260080429796989,-0.017420430966199208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012539603150425812,0.0,0.0,0.0,0.0,0.0,0.0,0.010264090011612726,0.0,0.0008111546675746257,0.0005819743069318625,0.0,0.0,0.003244618670298503,0.0,0.0,0.0,0.0,0.004345408210960718,0.0,-0.11405279373941131,0.0,0.0,0.0
Unc5c,-0.41393865138674396,0.0,0.0,0.003142661271760097,0.003918627014335914,0.006310549648239827,0.0,0.0,0.0,0.0,-0.03118385535139495,0.0,0.0,0.0,0.0,0.0015094447403382033,0.0010815395567661677,0.0038449840070918584,0.0,0.0,0.0,0.0,-0.03010231579462878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0413210490025962,0.0029234862408767906,0.004229013306590227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003396250665760957,0.0,0.0,0.0,0.0,0.0,0.0,0.004390497202387987,0.0,0.00027038488919154194,0.0007759657425758166,0.0,0.0,0.00027038488919154194,0.0,0.0,0.0,0.0,0.004927382470132449,0.0,-0.06432754970275056,0.0,2.0,2.0
Robo2,-0.5582619400169605,0.0,0.0,0.003065064692726502,0.0038410304353023185,0.011096342526471768,0.0,0.0,0.0,0.0,0.00788877254877335,0.0,0.0,0.0,0.0,-0.04396257729818805,0.0016223092873891194,0.005701165777654984,0.0,0.0,0.0,0.0,0.004251283569595752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006415140146437364,0.00788877254877335,0.004229013306590227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003860296132281805,0.0,0.0,0.0,0.0,0.0,0.0,0.007885072953425921,0.0,0.0005407697783830839,0.0007759657425758166,0.0,0.0,0.0005407697783830839,0.0,0.0,0.0,0.0,-0.02816755646983018,0.0,0.020908060603034802,0.0,2.0,2.0
Mt2,-0.2671171146779297,0.0,0.0,0.003065064692726502,0.0038410304353023185,0.013171828972796598,0.0,0.0,0.0,0.0,0.00788877254877335,0.0,0.0,0.0,0.0,0.0026415282478317237,0.0016223092873891194,0.007021929853810714,0.0,0.0,0.0,0.0,0.004251283569595752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010188751806242343,0.00788877254877335,-0.02917631193756675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005747101962184295,0.0,0.0,0.0,0.0,0.0,0.0,0.007885072953425921,0.0,0.0005407697783830839,0.0007759657425758166,0.0,0.0,0.0005407697783830839,0.0,0.0,0.0,0.0,0.005586953356097906,0.0,0.02156763148900026,0.0,0.0,0.0
Ndrg2,0.015894189262046263,0.0,0.0,0.0015519314851516332,-0.07856653143580143,-0.23546641983855993,0.0,0.0,0.0,0.0,0.007749558910011099,0.0,0.0,0.0,0.0,0.0030188894329162743,0.0016223092873891194,0.007535442274111586,0.0,0.0,0.0,0.0,0.004947351769377024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01075479358386917,0.009605740776094489,0.008147640297046075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004992379592015193,0.0,0.0,0.0,0.0,0.0,0.0,0.008441927514444942,0.0,0.0005407697783830839,0.001163948613863725,0.0,0.0,0.0005407697783830839,0.0,0.0,0.0,0.0,0.01066952896041748,0.0,0.024787889315913886,0.0,0.0,0.0
Mfge8,0.12156293460000785,0.0,0.0,0.0033754509969208487,0.003957425303852711,0.010662921528236415,0.0,0.0,0.0,0.0,0.0050846124694754295,0.0,0.0,0.00027038488919154194,0.0,0.0030188894329162743,0.0011896935100547778,0.00678226927247567,0.0,0.0,0.0,0.0,-0.10439911698444913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011509515954038272,0.00564146703049445,-0.029719487966921847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16856436300067565,0.0,0.0,0.0,0.0,0.0,0.0,0.0067357617275168495,0.0,0.0003785388424801521,0.0007759657425758166,0.0,0.0,0.00156823235253493,0.0,0.0,0.0,0.0,0.005354163630937154,0.0,-0.0772531505387563,0.0,0.0,0.0
Rbms1,-0.035790851614318595,0.0,0.0,0.006595708811894441,0.007565665990114212,0.014007110805370105,0.0,0.0,0.0,0.0,0.006960681615731655,0.0,0.0,-0.04109850220191173,0.0,0.0026415282478317237,0.0010815395567661677,0.007959207997490197,0.0,0.0,0.0,0.0,0.0039041744163021063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10415168498189022,-0.12260080429796989,0.00795364886140212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00593578255472657,0.0,0.0,0.0,0.0,0.0,0.0,0.006478701658451404,0.0,0.00027038488919154194,0.001163948613863725,0.0,0.0,0.00027038488919154194,0.0,0.0,0.0,0.0,-0.07740258282193771,0.0,0.016823114469074286,0.0,2.0,2.0
