gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,18mo.2mo.Q.mean.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,18mo.2mo.T.median.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac
Mkrn2,20722.0,0.088116521454239,0.080917890491004,0.0829977427822401,10,-0.0690837760960977,0.2314764651153495,0.0532444621505412,0.0052027774017631,0.0,0.2346097636862332,0.0,0.0,0.1242580557900598,0.0671052304299202,0.2062879360280055,0.0184379803271402,0.1210404200888584,-0.278819292957178,-0.3038766702300286,0.7707408836581131,1,-0.0250573772728506,0.0,0.0,-9.217362666666672e-05,-0.0006124617,-0.00062700513,-0.0017446661999999,0.0004541635379277,-0.0042792098,0.0147574519666666,0.02197283,-0.0012769174,0.0165944138775636,-0.0152129998392364,0.0013814140383272,-0.2562729965547731,0.0931300286664065,13.15513445485777,-0.1910791195754723,7,0.1086402139133655,-0.0651938769793007,0.1596386878178618,0.0990358950807098,0.0327698695691931
Kctd8,232394.0,0.0,0.0,0.0,5,0.041752272917955,0.0973592333823276,0.1673378650719454,0.1420331597591735,0.0,-0.0699786316896178,0.0,0.0,0.0741308071270342,-0.2130628330662194,0.2276375389059642,0.1205638883805389,0.0131647800376408,-0.7347219800122993,-1.0677600460280494,0.9876182903032968,3,-0.3330380660157501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002325877041306,0.0125561653503969,0.0148820423917029,-1.0677600460280494,-0.9661052338728192,11.790348496751957,-0.7347219800122993,3,-0.247241584025371,-0.3330380660157501,0.1845070584238562,0.1003582597079521,-0.5227078043529509
Eif2b3,67904.0,0.0155833480527619,0.0076771067303121,0.1443364501150046,9,0.0795703148808379,0.2105022606271145,0.0634076597971766,-0.0116759722763308,0.2779476644482219,0.2089404544832032,0.2779476644482219,-0.0170500246494613,0.0604533341000658,-0.0504675206318019,0.2100890764233458,-0.0289893593115434,0.1193575163754,0.2949976890976833,0.2779476644482219,0.0241989319092122,1,-0.0170500246494613,0.0,0.0,0.0006417106333333,-0.0003398519999999,-4.0309841269833283e-07,-0.0012728465,0.0005366580490893,0.007843577095238,0.0216823357460317,0.0184636299999999,-0.0006458454,-0.0116271064221255,-0.0037033899390681,-0.0153304963611937,-0.0828127235680418,0.2779476644482219,14.898743080456148,0.156676534694341,12,-0.0170500246494613,-0.2394892582623828,0.1071429194419146,0.2179913613309934,0.3120054418813457
Fdxr,9026.0,0.0,0.0,0.0,10,0.2469141598951012,0.4426470235033521,0.0206002450888913,0.0197216796871995,0.0,0.4229253438161526,0.0,0.0,-0.1022419958899541,0.2556359577390221,0.5711649560305044,-0.0020399718493188,0.3314362329075351,0.3112176503641963,0.2725894828683914,0.5685935820666359,2,-0.0386281674958048,0.0,0.0,-0.0005788241333333,9.555200000000048e-05,-0.0011974938333333,-0.002209642,0.0006677212851574,-0.0012499777777777,-0.0351491877777777,-0.0443726199999999,-0.0015631899999999,0.0693421727348043,-0.0103351865234935,0.0590069862113107,0.274528182466374,0.4292730515270154,12.110483309816258,0.3720933470122381,6,-0.0294608110479259,-0.097565164545864,0.1760258019928721,0.0935004042220738,0.6339181445263122
Osbpl11,58241.0,0.0,0.0,0.0,3,0.0452961832592639,0.1431066261779232,0.1104267186269289,0.1104267186269289,0.1651622975861428,0.0326799075509942,0.1651622975861428,0.0558272706666036,0.3219280948849579,0.0326799075509942,0.0,0.1104267186269289,0.1431066261779232,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0001887211914893,-9.558350000000017e-05,-0.0003676104893617,-0.0014647163999999,0.0004426560427739,0.0320641696659574,0.0109432237361702,0.0083278199999999,-0.0007041727,-0.0083514248089871,0.0149515178990223,0.0066000930900351,-0.2270918043582706,0.1651622975861428,14.9081580323993,-0.1408405634381882,16,0.2977383798307591,-0.0862512409200823,0.2438738522520862,0.2460123089429126,0.1491994948410059
Gm13483,137157.0,0.0075523508182348,-0.0254100962690472,0.103015948489001,4,0.0,0.0755935721747151,0.1471500236001626,0.1026391433808178,0.018915926321406,0.0758102796185111,0.018915926321406,0.0759892090843052,-0.2555919532468136,-0.1906689879251719,0.2652529686551883,0.0952528344803462,0.0079874808775849,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0002268879597402,-0.0004270877999999,3.318169090909092e-05,-0.0003994619999999,0.0001981697952008,0.0150323967272727,0.0421166905584415,0.04306852,-0.0003038282,-0.0132849895800967,-0.003774370749156,-0.0170593603292528,-0.0774776587811513,0.1007113046725716,15.826747082520209,-0.2035890188323001,11,0.34178146422386,0.1261113600511487,0.2118658972812031,0.1025225485116322,0.0559379337978911
Mrgbp,5000.0,0.0,0.0548683746135129,0.0,9,0.0962303920288418,0.2054927141866498,0.0973642811677386,0.0703426079988833,0.1029761325567575,0.1931408119057884,0.2013193863697342,-0.1000927567518379,0.0470323992050221,0.0292588913217883,0.9043583515023782,0.0742717539365436,0.1502481098213979,0.3368437216348825,0.2996626401827109,0.3484444444444444,1,-0.0371810814521715,0.0,0.0,-0.0002669441863636,4.505539999999971e-05,-0.0008838667590909,-0.001776522,0.0005075990029104,0.035300662,-0.0053353638181818,-0.0142923299999999,-0.000969197,0.0451044204659474,0.0232893094826154,0.0683937299485628,0.2149014843512469,0.2996626401827109,11.841564347730614,0.2780340723833092,2,-0.0371810814521715,-0.0631325880320623,0.0831694035699796,0.0367009725692961,0.3368437216348825
Nipsnap1,20249.0,0.0,0.0,0.0,3,0.0624658753816611,0.0366618688013371,0.0589320283228467,0.0507972951428223,0.4489285407999319,0.0945819049815313,0.4489285407999319,0.0463660942488717,0.0779062796692019,-0.0141354263414852,0.0,0.0488752976043226,0.0366618688013371,0.4025624465510602,0.4489285407999319,0.072415357334323,1,0.0463660942488717,0.0,0.0,0.0003214918472222,-0.0005044304,-1.1049905555555518e-05,-0.0004543925,0.0002871950231741,-0.0022477387222222,0.0182554218888888,0.0182062114999999,-0.0004315127,-0.0003336767840489,6.553340137301078e-05,-0.0002681433826759,0.0522652386979537,0.4489285407999319,13.47902234699519,0.2908077133347913,7,0.0676974732482063,-0.2385424746368376,0.1689290789651615,0.2263802167234187,0.4841749307668042
Ifnar1,22203.0,0.0,0.0,0.0,5,0.1376536780034733,0.270958313161513,0.0727780815016903,0.0679318121719694,0.1480361530256235,0.1981802316598226,0.1480361530256235,0.0804534338300717,0.1609756434582655,-0.0026086146097501,0.4079219743753614,0.0627210884309425,0.1597704614846415,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0152410473811309,-0.0116583567870422,-0.0268994041681731,0.0622462676767476,0.1480361530256235,10.671541066711972,0.1130755664936706,2,0.0804534338300717,-0.0508292988169229,0.0643366016399679,0.185661821014781,0.1585684137917895
Bod1l,56777.0,0.0,0.0,0.0,3,0.0,-0.0053526849634213,0.1354501185181078,0.1105625120904094,-0.0348681888926858,-0.090324489563903,-0.0348681888926858,0.0816520818046724,-0.3193834938576085,-0.248210312317255,1.1656001949055002,0.0958503086360347,-0.0190079674578426,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0001057478473684,-0.0001958303999999,-0.0001318669105263,-0.0004303815999999,0.0001951749551767,0.0158870220526315,0.0254833382105263,0.0480856499999999,-0.0002631658,-0.0100345706530161,-0.0195658064101873,-0.0296003770632035,0.0095341132713286,0.2145312042602721,11.326991174900874,-0.0506436370305328,3,0.0925707464251521,0.0601777503018614,0.150868577579315,0.0469688306055937,0.12196045783512
Pabpc1,14007.0,0.001946811290323,-0.0495604100921343,0.1720721611374573,12,0.0,0.455601024664678,0.1818067547661295,0.0988155815308529,0.081129822631631,0.3416309266379058,0.081129822631631,0.0735844875316322,-0.3024889802443219,0.0305451870348099,0.6912389504223133,0.0831110488958821,0.1858453781398532,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0003457044555555,1.1018499999999962e-05,-0.0001824711888888,-0.0004975921999999,0.000219601231313,0.032453616,0.04925929,0.05764603,-0.0002407431999999,0.0111895921955011,0.030882282599047,0.0420718747945482,0.062663047703724,0.2390638746147915,11.66533591718522,0.0778585675263454,4,0.0735844875316322,-0.0151955198226214,0.1428616258944329,0.0655920601545273,0.2884935974461502
Foxk1,60514.0,0.0,0.0,0.0,6,0.1012822562011307,0.38590058065805,0.0721822089443575,0.00135046057422,0.2303737392557892,0.2900845358737056,0.2526070788837424,0.0072516794894705,0.131326824000023,0.2867083568899753,0.4405856956049954,0.0027130680453465,0.2995501562044709,0.2871557554914922,0.3324006543171993,0.4170451198908815,6,0.045244898825707,0.0,0.0,0.000346967959375,-1.5222999999999973e-06,-0.0004742791249999,-0.0017750619999999,0.0005406313598328,0.0092198264375,0.0173452095625,0.0157628549999999,-0.0004137259999999,-0.0025038734273895,-0.0110902366459775,-0.013594110073367,0.2426239824215328,0.4598041709246181,14.966099839689711,0.2573899273039377,19,0.1336099894603897,-0.0147659448824049,0.0849766204686027,0.0914235705983214,0.4001411828111907
Zfp207,22454.0,0.0123399845285172,-0.0084047062521022,0.0,6,0.0,0.193750667057845,0.0814088343484282,-0.0010792673350721,0.0926886103818738,0.1948299343929171,0.0926886103818738,0.0008089489210227,-0.0397015376414791,0.0610364943893033,0.1042534346293171,-0.0001293678907911,0.1056829221946871,-0.1088093446563363,-0.348993562801406,0.0459665835034399,1,-0.2401842181450697,0.0,0.0,-0.0002166745599999,-6.812349999999997e-05,-0.0006126311799999,-0.0007622277,0.0001423391718501,0.021945168,0.005889296,0.0145150799999999,-0.0004799875999999,0.0013049585652909,0.0100222308714645,0.0113271894367555,-0.1500237003950839,0.0926886103818738,11.133784409179972,-0.0058875298168111,3,0.0008089489210227,-0.1441361705782728,0.1004437499405736,0.1277208650762097,0.091879661460851
Chsy3,360598.0,0.0058914400415392,0.0,0.0,3,0.0,-0.5666341937975234,0.0,0.0,-0.0823626300381841,0.0,-0.0823626300381841,0.0144331019740908,0.0,0.0,0.0,0.0,-0.5666341937975234,-0.7818652331779451,-0.8670037979141993,0.5937650711312574,7,-0.0851385647362542,0.0,0.0,-0.00057907784,-0.0001714444,-0.00066254744,-0.0010402239999999,0.0003584822664288,-0.025371555,-0.063366155,-0.0635472499999999,-0.0009113352,-0.010684051788494,0.0062355670448765,-0.0044484847436175,-0.6260706173564253,0.0795482008139839,16.85615801384623,-0.4927502199969658,27,0.1068846470683096,-0.1333203973594595,0.3896345369717158,0.1775522373338404,0.191429160992075
Gpn1,18163.0,0.0,0.0,0.0,2,0.0,0.2074561949745685,0.0720644914628705,0.0720644914628705,0.1092256823758237,0.135391703511698,0.1092256823758237,0.0576192445273271,0.3959286763293175,0.135391703511698,0.0,0.0720644914628705,0.2074561949745685,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0080149819206857,8.329683363292317e-05,-0.0079316850870528,0.0528707409481798,0.1397054363204423,11.113090983442444,0.0890218925309985,3,0.0576192445273271,-0.0361511515828186,0.0591512723457432,0.1043467727132288,0.1572163436807269
Cdk19,144254.0,0.1265833386250193,0.03519822321573,0.06877905008528,6,0.0855507780571463,0.1120571269778425,0.0887638560667385,-0.0739552446074425,0.0,0.2052519319169516,0.0,0.0,0.3789106601264652,-0.1749844693097397,0.2594559212420812,-0.079027978109771,-0.0042029332585791,-0.1086581915087752,-0.1523087913331452,0.6778355353404087,3,-0.0436505998243699,-0.283113175982303,14.592138429350433,0.000712817459375,-0.0001220255999999,-0.0006538543708333,-0.002935147,0.0007104535103409,0.0521458462291666,0.03746048250625,0.041999085,-0.0013938184,-0.046373150198075,-0.0236512034261822,-0.0700243536242573,0.0485130931650607,0.4305787581802001,16.072341990829756,0.130382153484372,81,0.1590564821907439,-0.0818690603193113,0.1805582462109117,0.1210686801976336,0.6526326470224975
