gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,distance.log2.DMR,18mo.9mo.Q.std.loops,Qanova.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,9mo.2mo.Q.std.loops,min_distance.log.median.loops,18mo.2mo.T.max.loops,loop_size.log.mean.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Nelfa,-0.3458151837418738,0.004849369784719066,0.0,0.003419217702589537,0.0,-0.01783731717028116,-0.018205653336879454,-0.004096742449818473,0.0,0.0,0.015146286864029733,-0.009069861255978284,-0.26764084609519495,0.0,0.0,0.0,-0.02241173808119799,-0.0296058173683521,-0.010562948490443983,0.0,-0.009081669298833922,-0.007565883429426896,0.0,0.1256110829080602,0.0248621699743365,0.0,-0.0071799195812721,0.0,0.0,-0.06412907081999276,0.0,-0.013593429209370362,-0.03569118178596622,0.0,1.0,1.0
Gm21781,-0.19228075032955722,-0.0352472501414779,0.0,0.003707306995669282,0.0,-0.007644564501549068,0.02502708754649288,-0.013883948375127818,0.0,0.0,0.004819272968329881,-0.0057283337963254825,-0.2447677442902013,0.0,0.0,0.0,-0.025415810119164616,0.006637867344053168,0.004401228537684993,0.0,-0.006104900005371555,-0.0031524514289278734,0.0,-0.1500721081760467,-0.07071911827906181,0.0,0.055914895118851414,0.0,0.0,0.3212844580411911,0.0,0.11711262088072927,0.048125575688716615,0.0,1.0,1.0
Clock,0.02641209607061587,0.004457934073319561,0.0,-0.011594397334479973,0.0,-0.01783731717028116,-0.05006424229788153,0.009090039928100611,0.0,0.0,0.012392416400344749,0.0062056945538834524,0.13540708901066528,0.0,0.0,0.0,-0.07870648860147125,0.012744997579016183,0.009242579929138484,0.0,0.0011099818174874312,-0.007565883429426896,0.0,-0.2956600606343464,0.030729080893491443,0.0,-0.026458117326623516,0.0,0.0,-0.09974452255195693,0.0,-0.006273890404324783,-0.029177621104999593,0.0,1.0,1.0
Shank3,-0.38493573459747593,-0.015601279165007566,0.0,0.0030089320712967924,0.0,-0.01783731717028116,0.02502708754649288,-0.004096742449818473,0.0,0.0,0.004819272968329881,0.0062056945538834524,-0.10930850263684988,0.0,0.0,0.0,-0.04070595024447692,-0.0296058173683521,0.004401228537684993,0.0,0.001009074382876095,-0.007565883429426896,0.0,-0.13131794794217536,0.025816892126673145,0.0,-0.0071799195812721,0.0,0.0,-0.06412907081999276,0.0,-0.013593429209370362,-0.022398290469458227,0.0,1.0,0.0
Amn1,-0.2834924905021724,-0.008226184468520316,0.0,0.0017032321346433538,0.0,-0.01783731717028116,0.02937707383381693,0.0955218088960177,0.0,0.0,0.006655186953905381,0.003818889197550322,0.13773163927620963,0.0,0.0,0.0,0.46865230857541684,0.008231122585895815,0.009242579929138484,0.0,-0.0027245007528874433,-0.007565883429426896,0.0,-0.3224763445016977,-0.08266237642812102,0.0,-0.026458117326623516,0.0,0.0,-0.07998177507206013,0.0,-0.013593429209370362,-0.015023195625920045,0.0,1.0,1.0
Col25a1,0.7780490922496507,0.0031382377308450246,0.0,0.002403487181781154,0.0,-0.008493960589954727,0.12530771780170893,0.008449909473328214,0.0,0.0,-0.018129646533021803,0.009547222601739984,0.24321301580455743,0.0,0.0,0.0,-0.031047793595414413,0.020710751610366923,-0.009682702782906984,0.0,-0.004944464461387773,-0.001891470857356724,0.0,0.2789299083493748,-0.4827056729087704,0.0,-0.005577981373981426,0.0,0.0,-0.037914098191418145,0.0,-0.006273890404324783,-0.01635768244925298,0.0,1.0,2.0
1810013L24Rik,-0.33298257463856745,0.016956819956632035,0.0,0.01216879766434431,0.0,-0.01783731717028116,0.02502708754649288,-0.003698428651612056,0.0,0.0,0.004819272968329881,0.003818889197550322,-0.10930850263684988,0.0,0.0,0.0,-0.014489526419263137,0.008231122585895815,0.009242579929138484,0.0,0.010141197481731834,-0.0031524514289278734,0.0,-0.2267563395006092,-0.08266237642812102,0.0,-0.0071799195812721,0.0,0.0,-0.06412907081999276,0.0,-0.013593429209370362,0.09350486366862529,0.0,1.0,0.0
Rhbdl3,-0.4388053804930103,0.004849369784719066,0.0,0.003419217702589537,0.0,-0.01783731717028116,0.029836052244431095,-0.0005119183639946737,0.0,0.0,0.007114165364519546,0.0062056945538834524,-0.2862530282551521,0.0,0.0,0.0,-0.02241173808119799,0.012744997579016183,-0.010562948490443983,0.0,-0.009081669298833922,-0.007565883429426896,0.0,0.1301257725143315,0.030729080893491443,0.0,-0.0071799195812721,0.0,0.0,-0.06412907081999276,0.0,-0.013593429209370362,-0.03569118178596622,0.0,1.0,1.0
Kcnk10,0.06996568743335574,0.0038020358371891475,0.0,-0.007709460866049324,0.0,-0.01783731717028116,-0.05557198312721754,-0.004096742449818473,0.0,0.0,-0.01698220050648639,0.0062056945538834524,0.12852241324358865,0.0,0.0,0.0,-0.04313728174096659,-0.0296058173683521,-0.009682702782906984,0.0,-0.004591288431057413,-0.007565883429426896,0.0,-0.2550534622768234,0.025816892126673145,0.0,-0.026458117326623516,0.0,0.0,-0.09974452255195693,0.0,-0.006273890404324783,-0.02529268437310269,0.0,1.0,1.0
Dag1,-0.38157731461289685,0.006362981211982276,0.0,0.00468056060765919,0.0,-0.01783731717028116,0.04488115894951319,-0.004096742449818473,0.0,0.0,0.011474459579116419,0.0062056945538834524,0.29950899542554427,0.0,0.0,0.0,-0.04070595024447692,-0.0296058173683521,0.004401228537684993,0.0,0.0017658801210161887,-0.007565883429426896,0.0,0.2896752725600412,0.025816892126673145,0.0,-0.026458117326623516,0.0,0.0,-0.11867524301143069,0.0,-0.013593429209370362,-0.052593176694292774,0.0,1.0,0.0
Kif13a,0.6591361264551157,0.0038020358371891475,0.0,-0.007709460866049324,0.0,-0.008493960589954727,0.06918404457208358,0.002048603455094915,0.0,0.0,0.007114165364519546,0.003818889197550322,-0.27855722635592284,0.0,0.0,0.0,0.004352136858199772,0.020710751610366923,-0.05105425103714591,0.0,-0.004591288431057413,-0.007565883429426896,0.0,0.12782928973779475,-0.3926990228263955,0.0,-0.0035734876598182475,0.0,0.0,-0.03340651830168147,0.0,-0.006273890404324783,-0.02529268437310269,0.0,1.0,1.0
Ier3ip1,-0.28151221394440845,0.02753340286251746,0.0,0.019265091365301294,0.0,0.14482202753424644,-0.016474492749885508,0.005903529640483229,0.0,0.0,0.012392416400344749,-0.0057283337963254825,0.0641283874743079,0.0,0.0,0.0,-0.02409148412315469,0.008231122585895815,0.009242579929138484,0.0,-0.0533295798752653,-0.0031524514289278734,0.0,-0.2808273798099866,-0.07788876571545475,0.0,0.005136323234948672,0.0,0.0,-0.06412907081999276,0.0,-0.013593429209370362,0.1136202549953994,0.0,1.0,1.0
Ybx3,-0.24513292471927248,-0.00953798118586603,0.0,0.002005954518129951,0.0,0.14482202753424644,0.03809766329236721,0.0955218088960177,0.0,0.0,-0.00849110059636204,0.003818889197550322,0.06415804607891723,0.0,0.0,0.0,0.46865230857541684,0.008231122585895815,0.009242579929138484,0.0,0.0007568057626485825,0.22823748345437803,0.0,-0.31506755242222234,-0.08266237642812102,0.0,0.005136323234948672,0.0,0.0,-0.025435603860961765,0.0,-0.013593429209370362,0.01329805045143554,0.0,1.0,1.0
Mpi,-0.20311402877498613,-0.044984816794136635,0.0,0.005574094854589356,0.0,-0.007644564501549068,0.02502708754649288,0.0052633991857108315,0.0,0.0,0.004819272968329881,0.003818889197550322,-0.2447677442902013,0.0,0.0,0.0,-0.02861646209892474,0.008231122585895815,0.004401228537684993,0.0,0.004540834658607645,-0.0031524514289278734,0.0,-0.15980967624407066,-0.08266237642812102,0.0,0.055914895118851414,0.0,0.0,0.3180838049830575,0.0,0.11711262088072927,0.05397820556046147,0.0,1.0,1.0
Hyou1,-0.2438603762145105,0.04705899051929775,0.0,0.0450973951894986,0.0,-0.01783731717028116,-0.016474492749885508,-0.016444470194217405,0.0,0.0,0.012392416400344749,-0.0057283337963254825,0.13540708901066528,0.0,0.0,0.0,-0.03674484431547554,0.006637867344053168,-0.0035209828301479944,0.0,0.03784028872063285,-0.0031524514289278734,0.0,-0.2623108654822174,-0.07071911827906181,0.0,-0.026458117326623516,0.0,0.0,-0.11867524301143069,0.0,-0.013593429209370362,0.17704057914057844,0.0,1.0,1.0
C230038L03Rik,-0.395204232809575,0.006362981211982276,0.0,0.00468056060765919,0.0,0.06455410046404914,-0.03186898693246277,0.009090039928100611,0.0,0.0,0.039013162647422994,0.0062056945538834524,0.18107210317822664,0.0,0.0,0.0,-0.05030790794836847,0.012744997579016183,0.004401228537684993,0.0,0.0017658801210161887,-0.007565883429426896,0.0,0.2753034873718494,0.030729080893491443,0.0,-0.022229542392060944,0.0,0.0,-0.06412907081999276,0.0,-0.013593429209370362,-0.052593176694292774,0.0,1.0,1.0
Pate2,0.07804479371560247,0.0038020358371891475,0.0,-0.007709460866049324,0.0,-0.01783731717028116,-0.05006424229788153,0.009090039928100611,0.0,0.0,0.012392416400344749,0.0062056945538834524,0.08438817509695103,0.0,0.0,0.0,0.032274783049759115,0.012744997579016183,0.046653022499460926,0.0,-0.004591288431057413,-0.007565883429426896,0.0,-0.296820496270237,0.030729080893491443,0.0,-0.013638844615534731,0.0,0.0,-0.05972277765211306,0.0,-0.006273890404324783,-0.02529268437310269,0.0,1.0,0.0
Atad3a,-0.41021997030628354,-0.00953798118586603,0.0,0.002005954518129951,0.0,-0.01783731717028116,-0.0008850049619611941,0.009090039928100611,0.0,0.0,0.004819272968329881,0.0062056945538834524,-0.10930850263684988,0.0,0.0,0.0,-0.05030790794836847,0.012744997579016183,0.004401228537684993,0.0,0.0007568057626485825,-0.007565883429426896,0.0,-0.14184079583930342,0.030729080893491443,0.0,-0.0071799195812721,0.0,0.0,-0.06412907081999276,0.0,-0.013593429209370362,-0.01633499234326576,0.0,1.0,0.0
