gene_name,gene_length.meta,9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,9mo.2mo.log_ratio.DMR,18mo.2mo.log_ratio.DMR,count.DMR,18mo.9mo.log_ratio.DMR,18mo.9mo.Q.std.loops,18mo.9mo.T.min.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,18mo.2mo.Q.mean.loops,18mo.9mo.Q.min.loops,18mo.2mo.Q.median.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,min_distance.log.std.loops,9mo.2mo.Q.std.loops,Qanova.min.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,loop_size.log.mean.loops,18mo.2mo.T.median.loops,loop_size.log.min.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,log2_distance.min.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,18mo.9mo.log_ratio.min.atac,9mo.2mo.log_ratio.max.atac
Bahd1,24151.0,2.0,0.0,0.0,4,0.0,0.0,0.0,-0.1755152714966493,-0.1223200744678805,0.0,0.0,-0.2489336364214902,0.2525276959581344,0.0435418686923134,-0.0760015467213954,0.0,0.0,0.3664878023182627,0.0,-0.1563803109956372,0.029262472284915,0.0703893278910543,0.0,0.1375035237492792,0.0157119760763192,0.1175541658967724,0.1238808936935131,0.1238808936935131,0.3685998356444158,0.1482007743952257,1,-0.4302331291915621,-0.6443947241627681,2,-0.2141615949712059,0.0012263549675191,-0.163802415,0.0002212781999999,20.467621469564385,0.0007595763823333,-0.0019606143,0.0003840567499999,0.0003140893973333,-0.0009426163,17.92269647986612,0.3021790160415885,0.0006605440128075,0.0062058703,-0.0273877772916666,-0.0086081318416666,17.651206305231277,-0.014854055,14.615112325646871,14.400279077685244,-0.000777676,-0.0080427404373435,0.0594588190883783,0.0514160786510347,0.001565060563581,-0.0381106512497681,0.0396757118133491,0.2348506157436585,1.4461441656577596,8.159871336778894,12.0265234425198,0.2539752881888018,6,-0.3444934009119535,-0.1755211262848134,0.1252196381696904,0.3213335124763035,-0.734778717527405,0.3902853166154514
Gan,57862.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0494639466308354,0.08252753124024,-0.1066182294148894,1.0,-0.0246674357313532,0.1212149230442976,0.1058052775917151,-0.2066057600758553,0.3941839138464755,0.1650592462700242,0.1015810436340043,1.0,0.0427694552347701,0.0756260100363381,0.3923174227766131,1.0,0.1520030934434468,0.0674509216348864,-0.0429304933418466,0.1209834136008685,0.1639843782790677,0.2940053033692516,0.5945956401477784,3,-0.4131491950656878,-0.938148115274647,3,-0.5249989202089591,0.0010088817635652,-0.11775689,-0.0002702027,21.038809167323627,0.0013514688054098,-0.0003524545999999,0.0013057079999999,-0.0002182203011475,-0.0027376125999999,16.493574036234413,0.4463620050559079,0.0008704271908195,0.047381654,0.0437490054475409,0.0155735927540983,16.855268654108915,0.024874385,14.159634861699448,15.047507375306962,-0.0017500125,0.0131876400203232,-0.0264296140410038,-0.0132419740206805,0.0221471956378599,0.0098357230954871,0.0123114725423728,0.3419191893161097,2.2302938278305207,8.299208018387736,14.45629023685517,0.2154059366106136,8,-0.2924120354316848,-0.0123042626259252,0.2120550404219642,0.2012268763375998,-0.3396732036907286,0.4678361697541235
Pomgnt2,15504.0,0.0,0.3755091350913124,-0.3025627700195219,6,2.0,4.0,0.0989992391034628,-0.0651793994048102,0.0798288765173831,-0.0372253526116299,2.0,0.0503959144761427,0.3326787805935005,0.154018133145094,-0.2211306956272134,-0.0007597261231655,0.3755091350913124,0.1988524976600238,0.0,-0.3637569965727092,0.0107326288990147,0.5849625007171486,0.0,0.1154772174190115,0.1727777403399578,-0.0310782159792086,0.1364804020487203,0.1416443515617211,0.2399917572735206,0.7476112920738328,2,0.0,0.0,0,0.0,0.0015459351529837,-0.179980909,-0.00080506125,19.14961813159504,0.0007449772625,-0.0012848044,0.00122816475,-0.00060420928125,-0.00367734,17.090995676066086,0.4169377193221362,0.0011948778757122,0.16138388,0.0033690880625,-0.0302545580312499,17.078990057200492,-0.0218430149999999,15.654524152676576,14.259007607644609,-0.0020880043999999,-0.00360187691049,0.0336161944094223,0.0300143174989322,0.0465690196585648,0.014091027556575,0.0324779921019897,0.0769085052171183,0.6005168867697478,11.124121311829253,12.786678033890674,0.2920429740315892,6,0.17313539650796,-0.0138109250652789,0.1258859302313509,0.1421588769616958,-0.2400716624759791,0.4132070589839391
Hmbox1,138271.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.2630344058289848,-0.0978107304936122,0.0,0.0,0.0513044033622414,0.0513044033622414,0.0513044033622414,0.0,0.0,0.0,-0.0978107304936122,0.0,-0.0978107304936122,-0.0978107304936122,-0.2630344058289848,0.0,0.0,0.0513044033622414,0.0,0.0,0.0,0.2004870761222725,0.5937527676054853,5,0.0489096004754188,-0.3136604788634896,1,-0.3625700793389085,0.0011958838671359,-0.093731963,-0.000463805,17.7321740517828,0.000569059747826,-0.0017842603999999,0.0005394038,-0.0002007496847826,-0.0022608289999999,17.033023115046053,0.8550784081561603,0.001250601371629,0.15597326,0.0313303926376086,-0.0204786497391304,16.39217476464161,-0.02042577,13.398743691938192,16.103287808412023,-0.001656244,0.0013927976555428,-0.0031303801877934,-0.0017375825322505,-0.0286067778819861,-0.0618439181642159,0.0332371402822297,0.4742889411308958,2.0274778871107557,9.868822554775154,16.06676193238691,0.0812501598277224,19,-1.1569010220261644,-0.0013684607770311,0.2721433594163321,0.3559449784184507,-0.8517368373162733,0.4340379230187166
Cyb561a3,18789.0,0.0,0.2360673582330399,-0.4474589769700561,8,4.0,4.0,0.3397268007658106,0.0,0.1606770488422577,-0.0246806162886903,2.0,0.0125856845389265,0.1088909917685079,0.0479352986632184,0.2640023192410368,0.3140082996717338,0.2360673582330399,0.1723802862999113,2.0,0.1489738113846042,0.1606770488422577,0.1520030934442484,2.0,1.2895066171902494,0.0564706583235509,0.1849659708388378,0.2264742883342392,0.2365920910107677,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0180218676643837,0.0666993297604175,0.0486774620960337,0.0206325323516357,0.0731388731129379,-0.0525063407613021,0.3295085712122191,1.0898463659066686,10.23720996075514,12.758847803108342,0.1055575330216982,4,-0.4661944558163164,-0.0792593878505555,0.3480250380762355,0.2154906981690599,-0.3420398854045873,0.5514820895463992
Nme5,16481.0,1.0,0.0,0.0,5,0.0,1.0,0.0,-0.0392111412196525,0.0324837957127446,0.0,0.0,0.0137499326435994,0.2058737208122698,0.0539584846380711,1.0641303374128728,0.0,0.0,0.172776794490451,0.0,-0.1369477718046696,0.0317986294786393,0.2410080995017773,0.0,1.0641303374128728,0.0682532134960472,-0.0829892871665984,0.0096318354463489,0.0096318354463489,0.0,0.0,0,0.0,0.0,0,0.0,0.001364263443338,-0.0378866399999999,-0.0004129984999999,17.518607056552398,0.0007987373666666,-0.0011178129999999,0.0006605962999999,-4.5678128571428446e-05,-0.0022326507,16.24692611833406,0.4131275507573148,0.0012855109654195,0.092942476,0.058512504,-0.0124487471904761,16.579327146789698,-0.02269003,15.595694560224247,14.24123837912341,-0.0023748199999999,-0.0307691643578702,0.0383531661523923,0.0075840017945221,-0.0378381899808302,0.0050369242662806,-0.0428751142471109,0.1019643024281242,0.2158460014927714,11.132499729628574,11.437752072323654,0.2320730453646362,2,0.0242504460566114,-0.1357229496221421,0.2685890392065587,0.3705533416346829,-0.3977437302833618,0.4219941763399734
Srgap2,242101.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1574820231414521,0.5331266431261962,8,0.0,0.0,0,0.0,0.0016560303071878,-0.1416554099999999,-7.011199999999978e-06,19.4971657451784,0.0014832922048888,-0.0013722964,0.0014351138999999,7.994600933333335e-05,-0.0019237483999999,16.28771237954945,0.9154499615147156,0.0009212191932413,0.0110914605,0.0287758532119999,0.0268434686875555,16.44898034232163,0.0218785099999999,13.621479571207674,16.227860332580285,-0.0013963345,-0.0281966663108478,0.0219399406341021,-0.0062567256767457,-0.047565246119116,-0.0796266197895794,0.0320613736704633,0.5309173240648453,1.738221233437112,10.9650627567447,16.84204336481401,0.037680328094575,24,-1.0324445312685402,0.0248717859979019,0.4537840212035992,0.3174758032602618,-0.6657370730727494,1.3304769555553806
Rab2b,17786.0,4.0,0.0,0.0,10,0.0,0.0,0.0,-0.0114052384452495,-0.0323443629716981,-0.0440157584418372,1.0,-0.0840698250189131,0.0528795088036808,-0.0043903037051484,-0.2702480627883539,0.025031211129822,-0.8300749985506743,0.1623702198383725,2.0,-0.2079995631762115,-0.0259912354365123,0.643856189771479,2.0,0.3219280948855587,-0.0118602066401269,-0.2108444180081266,-0.0119965215154615,-0.0114902959409552,0.0,0.0,0,0.0,0.0,0,0.0,0.0013105356579371,-0.092262776,-0.00047420175,16.98815209769054,0.00194172416,-8.32109999999997e-05,0.0018391051499999,-0.0003823518966666,-0.0026355952999999,16.25493871154181,0.4508379833659607,0.0011663160533103,0.06919414,0.0309400651533333,-0.00599600588,16.29190253639813,-0.0124288109999999,15.557164505213398,14.304992947220128,-0.0007640635,-0.0173156498220857,0.0523385672579864,0.0350229174359006,0.098942993993872,0.0302223517630459,0.068720642230826,0.1086633496024242,0.358713539054586,10.802516365121305,11.51865315567344,-0.0854161803709185,3,-0.286215789765158,-0.0758642316391802,0.0421527035889562,0.141964563437236,-0.2324153942415243,-0.0538003955236336
Cds1,58728.0,0.0,0.0,0.0,4,0.0,0.0,0.0,-0.5145731728235754,0.0827952725617566,0.0441071780037138,1.0,0.0484492669111542,0.0484492669111542,0.0484492669111542,0.0,-0.2779262152826303,0.0544477840221704,0.0827952725617566,3.0,0.0827952725617566,0.0827952725617566,-0.5145731728235754,2.0,0.0,0.0484492669111542,0.0,0.0,0.0,0.4834037217174787,0.2024231603111848,5,-0.3870231230570229,-0.4093909360820094,1,-0.0223678130249864,0.0012113326510181,-0.133064874,-0.0001853421999999,20.06907209307411,-5.844010454545454e-05,-0.0008119757999999,-9.863990000000008e-05,-0.000459867340909,-0.0017663349999999,18.734227274001995,0.3980636862233597,0.0006735216830777,0.011357898,0.0272944211,-0.0546547253181818,18.343786135369907,-0.0580369499999999,13.635718120331047,15.130007402877114,-0.0010710116999999,0.00084364185007,-0.00961415152667,-0.0087705096766,0.002961794552263,0.0390214978901896,-0.0360597033379265,0.3078670715741253,1.8957187168499028,9.15987133677864,14.36809716696406,0.1553687475954004,10,-0.2382213958944596,0.1191790078399766,0.28009101056608,0.2357815434204691,-0.218519168113841,0.7067167138746681
Ulk4,321846.0,0.0,-0.2157286910547906,-0.0824621601917368,4,2.0,2.0,0.3534107701306066,-1.1468413883236197,0.2999098226490471,0.0,1.0,-0.0053100689628413,-0.0053100689628413,-0.0053100689628413,-0.2553276265594826,0.0,0.0,0.2999098226490471,1.0,0.2999098226490471,0.2999098226490471,-1.1468413883236197,1.0,0.0,-0.0053100689628413,-0.0310782159792086,0.1932791255050464,0.2514945302011613,0.5786564702340067,0.4826651090092537,13,-0.4345142597522183,-0.8157481130517233,14,-0.381233853299505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0160953841836421,0.0027925907419729,-0.0133027934416692,-0.0649245112637941,-0.0065102405452489,-0.0584142707185452,0.4100947673762794,1.422588836520692,10.759888183221918,17.237751467393778,0.2923092585223083,41,-0.509431549588728,-0.0146496493733819,0.2956925283195637,0.3495138071595957,-0.7289045438421067,0.9366664863442216
Hadh,38682.0,1.0,0.0,0.0,2,0.0,0.0,0.0,-0.919517976263432,-0.2426165718808763,0.0897339898523605,1.0,-0.2196327884412032,0.038563964838743,0.000535983461162,-0.377036725915878,0.1884161782038569,-0.3301486016914881,-0.2111462402293673,0.0,-0.277493776610898,-0.2434682901505045,-0.2630344058289848,0.0,0.7369655941469699,-0.044999214170034,-0.4307790286705706,-0.2884675043205386,-0.248133909233426,-0.4260995339015787,0.6537884822641863,1,-0.3750394312953222,-0.5676845092055149,1,-0.1926450779101927,0.0007410283397095,-0.09564555,1.322060000000019e-05,20.4403399796768,0.0006375167127741,-0.00089906016,0.000294741,7.354590154838712e-05,-0.0011821576999999,19.02333744809344,0.4790402091456869,0.0006057591982198,0.01837034,0.0418312921806451,0.0363706570451612,19.07807795987874,0.0374339099999999,15.689288238929622,14.802768774282756,-0.001728173,0.0075664760531178,-0.0084655334993031,-0.0008990574461853,-0.0010332686860345,0.0323135153548453,-0.0333467840408799,0.3066164663760837,1.0480759905464363,11.138911718142808,13.899168076134332,-0.1608225922588933,10,-0.7967794126525818,-0.0067325810678297,0.2881353774543011,0.4669435541505567,-1.1116039639094355,0.3148245512568536
Ap1b1,55967.0,2.0,-0.1627295000378783,-0.9068905956068348,8,5.0,5.0,0.6035910545714681,-0.7409595712521042,0.1243525116677095,0.3899316855012755,5.0,-0.1136621935730679,0.173798254644006,0.0633261289563167,-0.4571694407153336,0.2350229294746628,-0.1627295000378783,0.1618879124814749,0.0,0.0575812926845524,0.1170435571253616,-0.2064508774659463,0.0,-0.0255350921070922,0.0466970797458928,0.0482257189084069,0.1637406368712545,0.145549559965439,0.4048716853079763,0.2959794553671185,4,-0.4525307070422362,-0.684723130914842,4,-0.2321924238726058,0.0018679327604906,-0.0368654499999999,-0.0006472743,19.60964047443681,0.0016138643666666,-0.0004089452999999,0.0018018829999999,-0.0004578264363636,-0.0034357126,16.095067301607052,0.4408837422570731,0.0014696279106298,0.1355742,0.0974728706666666,-0.0012098598181818,16.222020820112995,0.0067426999999999,13.29246543494927,15.102303817212649,-0.0006826534999999,0.014663150238551,-0.0353288210841347,-0.0206656708455836,-0.0321538088257824,0.0328397477944476,-0.0649935566202301,0.1767536423904951,1.7488727133276116,9.719388820942251,14.828979397135283,0.2222314027369223,11,0.0231701801587882,0.02045143952725,0.0986526536421903,0.19479905983957,-0.3560928635714431,0.3792630437302313
Apba3,6286.0,1.0,0.0865876849960045,-0.207595419408137,15,3.0,3.0,0.0092086790378883,-0.3072804163036777,0.2038585177722689,0.2112362610041582,3.0,-0.0378560191772727,0.1633816386978344,0.0805894820624133,-0.6420652581629748,0.2517755842683282,-0.2223924213358756,0.3337686057865277,2.0,-0.03189428172284,0.1577812134328849,0.1443899093348131,2.0,-0.443606651474087,0.0745171633565522,0.0743660780758572,0.2483516885799836,0.2724220909911201,0.3264672143159122,0.0254573506722503,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043848622946713,0.0440892894551709,0.0484741517498422,0.0609362958085759,0.0486101902841107,0.0123261055244652,0.1054029968761628,2.074441587039439,7.851749041416682,10.785452468158624,0.320401449052379,2,0.1774048666188736,-0.068465408584986,0.1279203035487951,0.233323300424958,-0.2334498965242999,0.4108547631431736
B230217C12Rik,3319.0,5.0,0.9142701259715116,-0.0565835283661453,12,1.0,2.0,-0.0026055833793112,-0.4911444926028407,0.1916430669402087,0.0,0.0,-0.0608357253870615,0.1799087891530613,0.0416947186372498,0.1258017964475518,0.0,0.0,0.4040059874078441,0.0,0.073136095737472,0.214301139219358,0.1069152039157192,0.0,0.8930847960787318,0.0547769529350231,0.1148308143747218,0.2534366126271264,0.238996488409273,0.0,0.0,0,0.0,0.0,0,0.0,0.0021452601507434,-0.1143456663,0.001145689,16.095067301607052,0.002363845,-0.000298772,0.002363845,0.001145689,0.000480716,16.0694745046479,0.5254682933446038,0.0009404138352119,0.843443,-0.01784511315,-0.01134770115,16.0694745046479,-0.01134770115,16.043881707688747,14.196909442541138,0.0015118899999999,0.023544017145588,0.0869696826004838,0.1105136997460718,0.1002827525286666,0.0901327062350672,0.0101500462935993,0.1480455332085039,0.2886317799048846,10.675957032941836,11.08414401061521,0.0220156926061311,2,0.0062984012359921,0.0889667090859723,0.1059583069877158,0.0420872262207881,0.0592065460239208,0.0969395300001909
Klf7,92835.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.6302790046615805,-0.1760272428392062,0.0,0.0,-0.0652477949966896,0.1326522718736145,0.0249123481868986,0.1123259661058673,0.0,0.0,-0.0889733562081391,0.0,-0.4153231204619088,-0.2140877405871151,-0.2410080995017773,0.0,0.6374299206095668,0.0293072933126805,-0.2826708485882943,-0.1912115663509297,-0.1748799543256138,-0.2236717638141867,0.7477461661589302,4,0.0,0.0,0,0.0,0.0008939767648768,-0.16723927,-0.0002765383,19.749496295446125,0.0007149227847333,-0.0010291473,0.00067321165,-0.0001855373753333,-0.002443092,17.30060280788584,0.4770465872268256,0.0008543608276678,0.0679242,0.0542574927706666,0.00474615974,16.93858701309024,0.0171506649999999,13.517792395768357,15.434432762574998,-0.0016439444999999,0.0179641787755132,0.0363633593272763,0.0543275381027896,0.1603866679538353,0.0023347785958786,0.1580518893579567,0.2501688084402335,1.929027394279554,8.396604781182287,15.506307581100309,-0.0175750198174253,21,-0.6205590048947144,-0.1002893716971639,0.2662871543499335,0.2709545670275772,-0.8917900868844467,0.3815244761245062
Msantd3,21984.0,2.0,0.7776075786606897,0.0,7,3.0,3.0,0.3705059139064817,-0.5593573016976002,-0.0373805780610925,0.2021428803360394,3.0,-0.1160220942111225,-0.0374186232109741,-0.0387463807349881,-0.414325584494189,0.2030915849957408,0.7776075786606897,0.171439500455929,0.0,-0.0575295639895458,0.0255097861350968,0.0,0.0,-0.2064508774659463,-0.0640623660523616,-0.09494818720052,-0.0385525799172647,-0.0761269587960806,0.0,0.0,0,-0.601712458133435,-2.373872713991988,2,-1.7721602558585527,0.000928374525094,-0.1135981799999999,-0.0001802035,20.457637380991763,0.000345976274909,-0.0012288609999999,6.816159999999995e-05,-5.3547572727272514e-06,-0.0018430695999999,19.974212906732667,0.3235416123784434,0.0009137729629085,0.002576168,0.0365627289963636,0.0059857729272727,18.400814563068423,0.0145684799999999,15.769786199841391,14.429472126863349,-0.0017192983,-0.0332435120671861,0.0469806831051724,0.0137371710379862,-0.0153385808285943,0.0331218363659207,-0.048460417194515,0.2039423764877318,0.9912319594142124,10.743992861060258,13.366868586167106,-0.111700063871907,7,-0.3761402772344078,0.0421602286010434,0.2218696396658299,0.2834002747222138,-0.3525520859566891,0.2016064248314055
Fam222b,62040.0,2.0,-0.3785116232528969,-0.5305147166975468,4,2.0,2.0,-0.0229689044720632,0.0523875558919713,0.1413182300097615,0.0026684973571349,1.0,0.0190382426444539,0.2013840863114562,0.0675278916518704,-0.4700622662230563,0.0571650685307991,0.0565835283661453,0.3641014480780171,1.0,0.0841257211766497,0.1942162167951748,0.459431618632379,1.0,-0.1375035237492792,0.0793337381486737,0.1541122774699914,0.2452357497300415,0.2343494489588464,0.3208030710292981,0.5450143852210781,4,-0.5539356050026615,-0.5849625006166129,1,-0.0310268956139514,0.0014753914444482,-0.20174371,0.0002096837499999,18.11532819337118,0.0002016491076923,-0.0030876789999999,0.00030129415,9.262716923076912e-05,-0.002257873,16.322563462864483,0.4280252177704872,0.0008997511247276,0.023786522,-0.0210112261538461,-0.0275227923076923,16.1841910070138,-0.036880045,13.471675214392045,15.240045945919135,-0.002187436,0.0200047788810484,0.0159126709399772,0.0359174498210256,0.0731680150831679,0.0478266666756774,0.0253413484074905,0.1544274241272853,1.8740330570562085,10.272629784976486,15.001452178327234,0.0927814290638456,7,0.1244400887253212,0.2243007736538677,0.2107001614788385,0.216318969565483,-0.1148536185388127,0.2801423259218394
Anapc13,8129.0,4.0,0.0,0.0,14,0.0,0.0,0.0,-0.1308904890135671,0.1326666738279078,0.2355272443879501,1.0,0.0197646259721908,0.2827804918584076,0.110654271651684,0.1298766914574957,0.3588227501847814,0.6918777046355542,0.2554620277922566,2.0,-0.0288663261632993,0.1229822623211932,0.4150374992758383,2.0,0.5405683813586042,0.1487791820875597,0.0817879454883847,0.2523898212987016,0.1947644100278787,0.0,0.0,0,0.0,0.0,0,0.0,0.0005237208885491,0.0586666599999999,-0.0005178426,18.835751283488136,-0.0002933010125,-0.0003177324999999,-0.0004034431499999,-0.0006248418875,-0.001173076,18.72585122587879,0.062733819202784,0.0003582845082328,0.3031579,0.077124785625,0.0159287925,18.740228083342725,0.0094929049999999,18.67269811438949,13.938844457466171,-0.0013468899,0.0026862690339075,0.0717144028353624,0.0744006718692699,-0.0589869742541288,-0.0389618175233411,-0.0200251567307876,0.0951903196963626,0.6176372044007647,9.971543553950916,11.192909219112074,0.0123272217188306,3,-0.1008018508336263,-0.0041532528669168,0.2031495997825101,0.1195125640802991,-0.1242830982840914,0.1745191970517767
Vbp1,20643.0,0.0,0.0,0.0,6,0.0,0.0,0.0,-0.1842413985367424,-0.1691338233182917,0.0,0.0,-0.1573004261332773,0.0149966316740517,-0.1225947481338227,0.2339850002831726,0.0,0.0,-0.0077632875080513,2.0,-0.2677481939385102,-0.1534447820207862,0.5849625006971113,2.0,0.9999999999855732,-0.0882995141976827,-0.3612139378347763,-0.2141649138067111,-0.2527515622644585,-0.2667983359392698,0.0932922127987663,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220108755495248,-0.0035172325224002,0.0184936430271246,0.1638592371232888,0.0679351208015428,0.095924116321746,0.0,0.0,11.166790750718242,11.166790750718242,-0.4914009612501773,1,-0.2667983359392698,0.2246026253109074,0.0,0.0,0.2246026253109074,-0.4914009612501773
4930422M22Rik,5668.0,5.0,0.3625700793835626,-0.4854268271681814,10,1.0,1.0,0.0678611332948807,0.2530593306059197,0.1125470367828089,0.0,0.0,-0.0610510519798572,0.1420893949168489,0.0456976979125474,0.0801535221039218,0.0,0.0,0.3265767879182544,1.0,-0.1268028302407509,0.0751073577173403,1.3219280948440812,1.0,0.4474589769677237,0.0468332577749139,-0.113682223142685,0.1057188600658948,0.0545783302315734,0.6984615525982587,0.2404840711625982,1,-0.3446481713387836,-0.5940076402322934,1,-0.2493594688935098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0306854838030763,-0.0301079982034485,-0.0607934820065248,0.0960169986243391,0.0952463695963767,0.0007706290279623,0.0,0.0,11.183015000882818,11.183015000882818,0.5757504807155984,2,0.6984615525982587,0.1227110718826602,0.0,0.0,0.1227110718826602,0.5757504807155984
Tspan9,182198.0,1.0,0.443606651474087,0.2630344058328315,3,2.0,2.0,0.0556078145717463,0.1926450779398196,0.0137222451174787,0.128474264130727,0.0,-0.0120563794290164,-0.0120563794290164,-0.0120563794290164,-0.8073549220421463,0.0,0.0,0.0137222451174787,0.0,0.0137222451174787,0.0137222451174787,0.1926450779398196,0.0,-0.8073549220421463,-0.0120563794290164,0.0016658656884622,0.0016658656884622,0.0016658656884622,0.5178497282589701,0.3084207850424458,6,-0.4396923703725641,-1.1158013243812768,6,-0.6761089540087126,0.0010840654627939,-0.131080281,6.687570000000033e-05,18.8988611473701,0.0007677515896551,-0.0017300666,0.0006236175999999,7.133566650246308e-05,-0.001832666,17.02974015520331,0.9717158825512052,0.0007988421281648,0.014304848,0.0425742515783251,0.0157263748512315,16.75422639350869,0.0263118,13.75258971764099,16.385222049147483,-0.0012319145,-0.0038404803463366,-0.00531163423521,-0.0091521145815467,-0.0085190962655796,0.0645049535917585,-0.0730240498573382,0.5216617337670987,1.6890401959492296,10.720244258287652,16.2252262689927,0.0969713734480982,26,-0.8393771119718942,-0.1544789176275694,0.3034094994078923,0.4013331214059707,-1.1481298399908548,0.5863306731379105
Arrb2,8193.0,2.0,-0.2537565922448879,0.331205908474419,5,1.0,1.0,-0.1793355698770408,-0.0741959199466111,0.0746572494458992,0.126926071590951,1.0,-0.0307405018787569,0.1604143574590031,0.0198407988383353,-0.3517608118311083,0.3449574701636457,-0.2537565922448879,0.2110337177043142,2.0,-0.0617192188125157,0.0746572494458992,1.0995356735399224,2.0,0.3625700793801285,0.0498382181395271,0.0986951386464873,0.1523606552943781,0.1780936114110898,0.0,0.0,0,-0.2469147404402581,-0.5688428352795306,1,-0.3219280948392725,0.0014032278934053,-0.02255514,0.0001831826,18.633027136177027,0.0016093999757575,-0.0005253564,0.0013990543,0.0002270538151515,-0.0024169236,17.724254035904828,0.1367662755710935,0.0011992940137129,0.11053139,0.0468120467969697,0.0376297054848484,17.660244193811696,0.03048049,15.78690771160516,13.647008638441648,-0.0004947236999999,0.006042635229897,0.0048716079852098,0.0109142432151069,0.0829524307114722,0.0310090387879187,0.0519433919235535,0.1990316675251422,0.6748130462373104,9.776433032444896,11.098032082960591,0.2655684878650087,3,0.1449757414403638,0.0551854919394969,0.1378091018780471,0.0959810349457635,-0.0281605744368027,0.37673878477842
