,DEG,pred,score_0,score_1,score_2
2810454H06Rik,1,0,0.5801562666893005,0.3167892396450043,0.10305450111627579
4930517O19Rik,1,1,0.4440923035144806,0.49341079592704773,0.06249694898724556
Celf5,1,1,0.17327991127967834,0.7000973224639893,0.12662279605865479
Ngf,1,0,0.49696841835975647,0.43061304092407227,0.07241857051849365
Rab22a,1,1,0.15467415750026703,0.7486295104026794,0.09669630229473114
Tcof1,1,1,0.2587602138519287,0.6630746722221375,0.07816509902477264
Nfx1,1,1,0.09844604879617691,0.8169910311698914,0.08456295728683472
Lhfp,1,0,0.5917170643806458,0.11652863770723343,0.29175424575805664
Ing4,1,1,0.1292189061641693,0.7891045212745667,0.08167655766010284
Trnau1ap,1,1,0.30853500962257385,0.626957356929779,0.0645076259970665
Slc7a6,1,1,0.33626875281333923,0.5819041728973389,0.08182702213525772
Cflar,1,1,0.1654161959886551,0.7465754151344299,0.08800839632749557
Cxadr,1,1,0.1693081110715866,0.7349640130996704,0.09572785347700119
Gpatch4,1,1,0.21721497178077698,0.669612467288971,0.11317259073257446
Trim35,1,1,0.22868384420871735,0.6312432289123535,0.14007289707660675
Tmx1,1,1,0.15262803435325623,0.7498718500137329,0.09750006347894669
Gemin5,1,1,0.20366933941841125,0.6932767629623413,0.10305391252040863
Txndc16,1,2,0.16421303153038025,0.36812102794647217,0.4676659405231476
Dhx40,1,1,0.18708941340446472,0.741809070110321,0.07110150903463364
8430429K09Rik,1,1,0.2729255259037018,0.5789653658866882,0.1481090635061264
Spata24,1,1,0.2212139368057251,0.6063757538795471,0.17241030931472778
Tctn1,1,1,0.12695708870887756,0.6368838548660278,0.23615902662277222
Mapkapk2,1,1,0.2581424117088318,0.6726487278938293,0.06920881569385529
Utp3,1,1,0.38442718982696533,0.4816533625125885,0.13391940295696259
Dpf3,1,2,0.16473372280597687,0.1383085995912552,0.6969577074050903
Eif3c,1,1,0.1695060133934021,0.7266403436660767,0.10385368019342422
Gm9801,1,2,0.35510215163230896,0.2244320958852768,0.42046576738357544
Zfp654,1,1,0.0898054987192154,0.5285010933876038,0.38169339299201965
Chmp2b,1,1,0.2304503470659256,0.6883992552757263,0.08115042746067047
Cul4b,1,1,0.22131796181201935,0.7056440711021423,0.07303795218467712
Slc6a17,1,1,0.12618491053581238,0.45463547110557556,0.41917964816093445
Pomt2,1,0,0.4681641459465027,0.4526813328266144,0.07915452867746353
Stmn2,1,1,0.1432962566614151,0.47756505012512207,0.37913864850997925
Gtf2h3,1,1,0.12985025346279144,0.7889724373817444,0.08117735385894775
