gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DMR,18mo.2mo.log_ratio.DMR,count.DMR,18mo.9mo.Q.std.loops,18mo.9mo.T.min.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,18mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.std.loops,Qanova.min.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,loop_size.log.mean.loops,loop_size.log.min.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.min.atac,log2_distance.std.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Stk35,0.012134009758010506,0.0,0.0017087229527533055,0.0,0.0,0.0,0.0,0.0,0.0,-0.009183099213987588,0.020618708380497994,0.0,0.0,0.0,0.0,0.0,0.0,-0.002179360901936889,0.002120511094108224,-0.02460431127808988,-0.0007008608989417553,0.0,0.0,0.0,0.0,0.0,0.031193733364343643,0.0,0.0006176986545324326,0.0,0.07213179586455226,0.0,0.0,0.0,0.0015886518359184264,0.01823378846049309,0.0,-0.008141909781843424,-0.0013927488960325718,-0.027982038641348482,-0.008427938455715775,0.0,0.0011752756964415311,0.09323807858861982,-0.015991966845467685,0.0055932245030999184,0.0011063260026276112,-0.040588325215503575,0.0,-0.02527678127400577,0.009087043646723032,0.001770121604204178,-0.005710039548575878,-0.12543652372434735,0.0,-0.012099080979824066,0.0,0.0,0.0,1.0,1.0
Cmss1,-0.056954168905504046,0.0,0.001952826241031289,0.0,0.0,0.0,0.0,0.0,0.0,-0.009461374953389168,0.01174248818308115,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033543074503540994,0.0006580896535888314,0.033787177060730755,-0.005320262480527162,0.0,0.0,0.0,0.0,0.0,-0.06893472038209439,0.0,-0.009177236575633288,0.0,0.050153234507888556,0.0,0.0,0.0,0.0007943259179592132,0.011344207571819425,0.0,-0.006959833814762533,-0.00625126339495182,-0.017724796661641447,-0.001011352641507983,0.0,0.001997968703508377,-0.04761132794432342,0.004515797747299075,-0.039810598045587536,0.0007375506684184074,0.062009928398765624,0.0,0.0066966939019039275,-0.006089256051927805,-0.008334322553128003,0.009591916240751744,-0.35097457209602,0.0,-0.06105379987508058,0.0,0.0,0.0,1.0,2.0
Dexi,0.029837338193319737,0.0,0.0041497557424008845,0.0,0.0,0.0,0.0,0.0,0.0,0.003478446672670543,0.020335876755416392,0.0,0.0,0.0,0.0,0.0,0.0,-0.009461926762014627,0.0002924842946231365,0.05643753887154162,-0.006624472197145224,0.0,0.0,0.0,0.0,0.0,-0.14591483220458032,0.0,0.005912258196622134,0.0,-0.009623359981924295,0.0,0.0,0.0,0.0017210394889116288,0.027897116881795227,0.0,-0.018250617859885097,-0.0013927488960325718,0.0365121556725353,-0.001011352641507983,0.0,0.005641323337331414,-0.05311619646847248,-0.0039445994840934875,0.0023030924610793592,0.005752895213663578,0.04237305497284979,0.0,0.00980661038774997,0.0027167450077831747,0.0039827736094594,-0.0018001494370400906,0.19476310700178145,0.0,-0.0376308795530349,0.0,0.0,0.0,1.0,1.0
Haus3,0.012942325291223824,0.0,0.0041497557424008845,0.0,0.0,0.0,0.0,0.0,0.0,-0.009183099213987588,-0.0545165232103318,0.0,0.0,0.0,0.0,0.0,0.0,-0.00232284867670387,0.0002924842946231365,-0.04652604715898633,-0.0007823740132153034,0.0,0.0,0.0,0.0,0.0,0.03030643449164927,0.0,-0.0024707944877445697,0.0,-0.034965543174184856,0.0,0.0,0.0,-0.009134748056530952,-0.22619157346896826,0.0,0.04149792051874101,-0.0013927488960325718,-0.028869804800488053,0.012360976403579116,0.0,0.0011752756964415311,-0.04535766943357885,0.005486972322687507,0.0023030924610793592,0.0011063260026276112,0.010829993863590062,0.0,-0.013743938929401338,0.0014988937973976135,0.001770121604204178,-0.00538102637976408,0.13416518681682646,0.0,-0.012099080979824066,0.0,0.0,0.0,1.0,0.0
Rsl1d1,0.0341510050278157,0.0,0.0017087229527533055,0.0,0.0,0.0,0.0,0.0,0.0,0.003478446672670543,-0.08144284357782454,0.0,0.0,0.0,0.0,0.0,0.0,-0.002179360901936889,0.0006580896535888314,0.07585227081552148,-0.0007008608989417553,0.0,0.0,0.0,0.0,0.0,0.046269253101199864,0.0,0.005912258196622134,0.0,0.03950113883242011,0.0,0.0,0.0,0.0017210394889116288,0.0367898871935904,0.0,-0.008141909781843424,-0.0013927488960325718,-0.02429955408908427,-0.0015732151782140136,0.0,0.005641323337331414,-0.05349701456259936,-0.00614977307152003,0.0023030924610793592,-0.008555587753653527,-0.02746900137048215,0.0,0.014301510639488696,0.0027167450077831747,0.0011800810694694518,-0.00538102637976408,0.20565229024738074,0.0,-0.0376308795530349,0.0,0.0,0.0,1.0,0.0
Serinc1,0.0341510050278157,0.0,0.0017087229527533055,0.0,0.0,0.0,0.0,0.0,0.0,0.0033393088029697537,0.027570340880192817,0.0,0.0,0.0,0.0,0.0,0.0,-0.002179360901936889,0.002120511094108224,0.03947508366778493,-0.0007008608989417553,0.0,0.0,0.0,0.0,0.0,0.054089839663356544,0.0,0.001676610568538308,0.0,0.07213179586455226,0.0,0.0,0.0,0.0015886518359184264,0.0367898871935904,0.0,-0.008141909781843424,-0.0007268065214157105,-0.02296019609551877,-0.008427938455715775,0.0,0.005641323337331414,0.05685541908722371,-0.015991966845467685,0.0023030924610793592,0.0011063260026276112,-0.028067987700924276,0.0,-0.03719375491142273,0.009087043646723032,0.001770121604204178,0.014198101200163364,0.1642411630228162,0.0,0.021603071526624263,0.0,0.0,0.0,1.0,1.0
Cnppd1,0.007820342923514545,0.0,0.0041497557424008845,0.0,0.0,0.0,0.0,0.0,0.0,0.0020870680455118418,0.018989419513382018,0.0,0.0,0.0,0.0,0.0,0.0,-0.006879146909341216,0.002120511094108224,-0.02460431127808988,-0.0010674800630658865,0.0,0.0,0.0,0.0,0.0,-0.08226027646102012,0.0,0.0006176986545324326,0.0,0.07213179586455226,0.0,0.0,0.0,0.0015886518359184264,0.013537120786495507,0.0,-0.008141909781843424,-0.0013927488960325718,-0.01773008443415165,-0.008427938455715775,0.0,0.0011752756964415311,0.10013051894493401,-0.015991966845467685,0.0055932245030999184,-0.008555587753653527,0.025011634016409517,0.0,-0.02548548808321357,0.009087043646723032,0.0011800810694694518,-0.005710039548575878,-0.06341664843261242,0.0,-0.02316054143477231,0.0,0.0,0.0,1.0,0.0
Golga7,0.032153036342933775,0.0,0.0017087229527533055,0.0,0.0,0.0,0.0,0.0,0.0,0.003478446672670543,0.018190801246091723,0.0,0.0,0.0,0.0,0.0,0.0,-0.00232284867670387,0.0005849685799330473,-0.025536465588957072,0.0011240457370877265,0.0,0.0,0.0,0.0,0.0,0.05313663000240922,0.0,0.0006176986545324326,0.0,-0.09771920984610916,0.0,0.0,0.0,-0.03733331814408302,0.0367898871935904,0.0,0.032195497807115316,-0.0013927488960325718,0.01862811781466007,0.003034057845361531,0.0,0.0011752756964415311,0.07054817989468574,-0.010699398508295417,0.0023030924610793592,-0.025297987926751375,-0.027415538346394895,0.0,0.009469492831267417,0.002997787594795227,0.0019176317378878593,-0.0018001494370400906,0.2220289605483413,0.0,-0.0376308795530349,0.0,0.0,0.0,1.0,1.0
Fem1a,0.0341510050278157,0.0,0.0041497557424008845,0.0,0.0,0.0,0.0,0.0,0.0,-0.005565514788031578,0.020618708380497994,0.0,0.0,0.0,0.0,0.0,0.0,0.008866490041837096,0.002120511094108224,0.03947508366778493,-0.0004563215747475624,0.0,0.0,0.0,0.0,0.0,0.0237524055223912,0.0,0.001676610568538308,0.0,0.04852690629195422,0.0,0.0,0.0,0.0015886518359184264,0.023399988897144796,0.0,0.01081606321502477,-0.0013927488960325718,-0.0293136879010126,0.012360976403579116,0.0,0.005641323337331414,0.05685541908722371,-0.015272442428395152,0.0055932245030999184,0.0011063260026276112,0.028738402728922665,0.0,-0.010309573062695563,0.009087043646723032,0.001770121604204178,-0.005710039548575878,0.00320828128606081,0.0,-0.019334250204265116,0.0,0.0,0.0,1.0,1.0
Btbd8,-0.018802549140527845,0.0,0.001952826241031289,0.0,0.0,0.0,0.0,0.0,0.0,-0.009461374953389168,0.00906791522167623,0.0,0.0,0.0,0.0,0.0,0.0,-0.0047621407546103,0.0002924842946231365,0.06910170777700841,-0.0025916612893342973,0.0,0.0,0.0,0.0,0.0,0.037646230626851324,0.0,-0.009177236575633288,0.0,-0.05914371144026518,0.0,0.0,0.0,0.0007943259179592132,0.016942238435149193,0.0,-0.014396022809669375,-0.00625126339495182,-0.0345515082962811,-0.0015732151782140136,0.0,0.005641323337331414,-0.02639494793023914,-0.000934424102306366,-0.039810598045587536,0.0011063260026276112,0.003043908509425819,0.0,0.01119159447029233,0.0014988937973976135,0.001770121604204178,-0.0099872113391757,-0.35895383652299645,0.0,-0.06105379987508058,0.0,0.0,0.0,1.0,0.0
Sned1,-0.06773533791769296,0.0,0.0041497557424008845,0.0,0.0,0.0,0.0,0.0,0.0,0.008209134135395289,0.022293131202459335,0.0,0.0,0.0,0.0,0.0,0.0,0.02958296127151698,0.002120511094108224,0.02954400342423469,0.0032586261723190546,0.0,0.0,0.0,0.0,0.0,-0.114914186084643,0.0,0.001676610568538308,0.0,0.0679993739258498,0.0,0.0,0.0,0.00542789377272129,0.02273091644514352,0.0,-0.005859761098399759,-0.0007268065214157105,-0.023906557741574942,-0.0015732151782140136,0.0,-0.017687899190932513,0.06565960213541984,0.004515797747299075,0.0013160528987646103,0.0011063260026276112,0.017578076818026603,0.0,0.020075732469558717,-0.024825428519397973,0.001770121604204178,0.013255842477083207,0.15480807857587933,0.0,0.026264190059155226,0.0,0.0,0.0,1.0,1.0
Itga4,-0.02080051782540977,0.0,0.0041497557424008845,0.0,0.0,0.0,0.0,0.0,0.0,0.008209134135395289,0.022184511944651604,0.0,0.0,0.0,0.0,0.0,0.0,-0.002179360901936889,0.0006580896535888314,-0.05581955883651972,0.0029653308261185884,0.0,0.0,0.0,0.0,0.0,0.03200029565952718,0.0,0.0012353972438722848,0.0,0.059699705597013236,0.0,0.0,0.0,0.0007943259179592132,0.016942238435149193,0.0,-0.008141909781843424,-0.0013927488960325718,0.030741675542667508,0.003034057845361531,0.0,0.0011752756964415311,-0.05752759431488812,0.006879949495196342,0.0055932245030999184,0.005752895213663578,0.022429565554484724,0.0,0.013594745425507426,-0.006089256051927805,0.0039827736094594,-0.0021291626058518886,-0.05104606881737709,0.0,-0.006394428480416536,0.0,0.0,0.0,1.0,1.0
Park7,0.014131978442892433,0.0,0.0041497557424008845,0.0,0.0,0.0,0.0,0.0,0.0,0.0033393088029697537,-0.03235819461755454,0.0,0.0,0.0,0.0,0.0,0.0,0.011736245406791568,0.0005849685799330473,0.039484961698763074,-0.0007823740132153034,0.0,0.0,0.0,0.0,0.0,0.022883451459929347,0.0,-0.0027355224825441836,0.0,-0.06465295175090433,0.0,0.0,0.0,0.0015886518359184264,0.01823378846049309,0.0,0.023538402281701565,-0.0013927488960325718,0.02538017597049475,-0.008427938455715775,0.0,0.005641323337331414,0.031645516785793006,-0.011370457150042057,-0.016011976283043624,0.005752895213663578,0.027165187550708653,0.0,-0.038842723704874516,0.002997787594795227,0.0039827736094594,0.02960038181627169,-0.1013158405572176,0.0,-0.0110555470129475,0.0,0.0,0.0,1.0,0.0
Slc11a2,0.032153036342933775,0.0,0.0041497557424008845,0.0,0.0,0.0,0.0,0.0,0.0,0.008209134135395289,0.029136144444346427,0.0,0.0,0.0,0.0,0.0,0.0,-0.002179360901936889,0.0006580896535888314,-0.05115878643468022,0.006177858514711261,0.0,0.0,0.0,0.0,0.0,0.05313663000240922,0.0,0.0012353972438722848,0.0,0.05528889901004732,0.0,0.0,0.0,0.0017210394889116288,0.03001079326495528,0.0,-0.00720450914464891,-0.0007268065214157105,-0.0234626746410504,-0.0015732151782140136,0.0,0.0011752756964415311,-0.08099922984838485,0.006879949495196342,0.0013160528987646103,0.0011063260026276112,0.011054738895036281,0.0,-0.0576090195775032,0.0027167450077831747,0.001770121604204178,0.013255842477083207,0.17047835028730332,0.0,0.026264190059155226,0.0,0.0,0.0,1.0,1.0
Itfg1,-0.09731078960932792,0.0,0.0017087229527533055,0.0,0.0,0.0,0.0,0.0,0.0,0.003478446672670543,0.027514419322833418,0.0,0.0,0.0,0.0,0.0,0.0,-0.0047621407546103,0.0005849685799330473,-0.01474566821474582,-9.865086525678634e-05,0.0,0.0,0.0,0.0,0.0,0.04727776878047735,0.0,-0.0012353973090648651,0.0,-0.017972419392317533,0.0,0.0,0.0,0.0015886518359184264,0.028275766228325665,0.0,-0.018250617859885097,-0.0013927488960325718,-0.027982038641348482,-0.0015732151782140136,0.0,-0.0032907720282673836,0.08312070864252746,0.002765987222082913,0.0023030924610793592,0.0011063260026276112,-0.027640283363871275,0.0,0.014301510639488696,0.009087043646723032,0.001770121604204178,-0.00538102637976408,0.1691516238451004,0.0,-0.0376308795530349,0.0,0.0,0.0,1.0,0.0
4930527B05Rik,0.032153036342933775,0.0,0.0041497557424008845,0.0,0.0,0.0,0.0,0.0,0.0,0.0033393088029697537,0.018190801246091723,0.0,0.0,0.0,0.0,0.0,0.0,-0.00232284867670387,0.0002924842946231365,-0.03783495058305562,-0.0007823740132153034,0.0,0.0,0.0,0.0,0.0,0.054089839663356544,0.0,0.0012353972438722848,0.0,-0.07074771042447538,0.0,0.0,0.0,0.0017210394889116288,0.0367898871935904,0.0,0.032195497807115316,0.008249090649187565,0.030741675542667508,0.00471964558120817,0.0,0.0011752756964415311,-0.03928267409093678,-0.010699398508295417,-0.011954146511852741,0.005752895213663578,0.08313622230198234,0.0,-0.02370905291289091,0.0014988937973976135,0.0039827736094594,-0.002567846905440092,0.2233790366910398,0.0,-0.008884071609936655,0.0,0.0,0.0,1.0,1.0
