gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_DMR,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,9mo.2mo.log_ratio.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,rel_pos.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,Tanova.std.loops,18mo.2mo.Q.mean.loops,18mo.9mo.Q.max.loops,18mo.2mo.Q.median.loops,18mo.9mo.Q.mean.loops,18mo.9mo.T.median.loops,Qanova.min.loops,18mo.2mo.T.median.loops,9mo.2mo.T.min.loops,loop_size.log.min.loops,Tanova.median.loops,Tanova.min.loops,Tanova.max.loops,Qanova.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,18mo.9mo.Q.median.loops,min_distance.log.std.loops,min_distance.log.mean.loops,9mo.2mo.T.median.loops,18mo.2mo.Q.min.loops,18mo.9mo.T.min.loops,Qanova.median.loops,loop_size.log.std.loops,18mo.2mo.T.min.loops,min_distance.log.median.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,min_distance.log.min.loops,18mo.9mo.T.std.loops,18mo.2mo.Q.max.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.max.loops,9mo.2mo.T.mean.loops,9mo.2mo.Q.std.loops,18mo.2mo.T.std.loops,loop_size.log.mean.loops,min_distance.log.max.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,18mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,count.atac,18mo.2mo.log_ratio.min.atac,log2_distance.mean.atac,log2_distance.std.atac,log2_distance.min.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac
Lrp2,161725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.1809330604589893,-0.0288048180235112,-0.3219280948801484,1.0,-0.3219280948801484,-0.0288048180235112,-0.0288048180235112,0.0,0.0,0.0,-0.3219280948801484,-0.2097378784825005,-0.3219280948801484,0.0,0.0,0.0,-0.3219280948801484,-0.2097378784825005,1,0.0,-0.1809330604589893,0.0,0.0,-0.1809330604589893,0.0,-0.0288048180235112,-0.2097378784825005,0.0,0.0,0.0,-0.4525122046293633,5.584962500724162,-0.5574817642118034,0.3394116759692261,15.779539827739304,0.0008099447052337,0.0001103957999999,19.77101224065215,1.317396426108451,0.0005504165705882,0.0017029406999999,0.0005623550999999,0.0003434153558823,-0.040684215,0.034200735,0.070300104,-0.113225922,16.530772085621976,0.86154145,0.08309133,4.440903,0.9593800846764706,0.0002070012147058,18.09318697934069,0.0004560187,0.5709846763817792,15.921284714895414,0.0754666049999999,-0.0007184879,-0.14422558,0.910042935,0.8599365542364772,-0.03006275,16.24488408679584,0.0744502195,0.0005992814237662,14.755513536037856,0.0893772872323489,0.0017397758,-0.0014742714999999,-0.0023643034,0.00218215,0.0840203927058823,0.0009529215157308,0.0504355386049555,18.236450079935317,16.42628113695648,-0.0050442549749131,-0.0058888866922977,-0.0008446317173846,-0.0313458598340741,-0.0463762271070933,0.0150303672730192,-0.0960804890839813,0.3904304357579978,16.212173368950854,0.2786395150720692,-0.3676312950398041,0.4339055283173766,0.3612079041274336,21,-0.7555663919413355,13.691883147272572,2.425605989219373,7.988684686772734,0.1185759601963916,0.431082742608142,-0.214656449280373,1.21284381434657
A430010J10Rik,52753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-0.4541977190081276,0.2615002207173647,-0.0095338502784116,4.0,0.0301366070911826,-0.0159949220546127,0.0596652659319218,0.0,-1.1699250014222748,1.0842092774102674,0.7369655941469699,-0.421570856299293,-0.8073549220421463,-0.2459265481602286,0.2425224359740892,0.1212486622883371,0.3625700793801285,-0.1119429485390512,12,0.7369655941565885,-0.2000855672703814,-0.2312031258965359,1.0,-0.6260599432770282,0.76308489118952,0.0912089576316489,-0.7409358487900146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011944729933342,0.00075357745,17.63287453218821,0.9061406001289172,0.0009956731211538,0.002859892,0.00146410755,0.0002690403423076,0.024572465,0.009426435,0.1096673,-0.08837065,15.53095492511793,1.3044169,0.1327599,4.0471587,1.0376562856730769,0.0007266327788461,17.02374352611661,0.0001796863999999,0.5422854791789716,14.47805441406274,0.0658375299999999,-0.003139009,-0.09946978,0.9438089,0.5766954338773169,-0.18257264,14.684255513097913,0.0932203167115384,0.001518988482061,13.347898144596012,0.0638346137537482,0.003284484,-0.0026186316999999,-0.001806205,0.0038417289999999,0.0637406157884615,0.0012363476722595,0.0866721808187741,16.767670172136604,15.14875460784534,-0.0069365200872896,0.0028041696056975,0.0097406896929871,0.0992652317150137,0.0638733451717871,0.0353918865432266,-0.1347322895723909,0.5824426139095515,14.375310997473076,0.3171242567689986,-0.6669441588129446,0.3517474863548089,0.2191430208385061,12,-0.5008927448994194,11.742622293950754,2.341732373826966,7.36632221424669,-0.1840137326923844,0.4180816639486568,0.0492814431199935,0.4249679004909176
Ppp1ca,3355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019881141539061,-0.0001565733499999,17.945483844639107,1.8746216063374084,0.00032845565,0.0018908379999999,0.00032845565,0.0004850289999999,-0.025900053,0.6522383,0.0625758385,0.00990535,16.901515101656447,1.80670555,0.4811479,3.1322632,0.69496497,-0.0001565733499999,17.42349947314778,0.0004850289999999,0.0,13.310328758616798,0.0884758915,-0.0004079927,-0.111850576,0.69496497,0.7381973775098335,0.055195857,13.310328758616798,0.0625758385,0.0010414952445572,13.310328758616798,0.1215523953196606,0.001064904,-0.00092078,-0.0008259339999999,0.0005127872999999,0.0884758915,0.0009466189093488,0.0104368699273625,17.42349947314778,13.310328758616798,0.0228525431960688,0.0129984647054699,-0.0098540784905989,-0.031501088914131,-0.0480826586852912,0.0165815697711602,0.1745970478822159,0.3414949111218105,11.203959703239525,0.2360292217245247,-0.0836370742776817,0.3967587078501803,0.1607294861256556,2,0.0076991846426213,10.929745213197627,0.3877978508164728,10.655530723155731,0.196913698537993,0.091336258920303,-0.0223166506557771,0.4774644713536679
Ankrd49,5238.0,-0.3424956595238058,4.0,4.0,4.0,0.6214883767423856,0.2410080995017773,0.0654906511266635,-0.2834856316170129,0.0,-0.0631333105113449,13,0.6032254387293663,0.2607297792055605,-0.0130946963772461,-0.1183231461243776,0.1273961568936084,0.4679700005730776,5.0,-0.3566995316369042,-0.1580539238711873,-0.0127149922251823,1.0,0.0,0.4917273019442567,0.584962500716347,-0.1530815248759047,0.0,1.0995356735399224,0.1592560699028213,0.101781510674733,0.5849625006971113,0.0302038209803421,21,1.0995356735399224,0.2153230987047478,0.8796285388319379,1.0,-0.5170973303767128,0.2616031831780043,-0.0155941293470472,-0.3733864616213775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006024592810419,-0.0001906615499999,18.91194490093199,0.4586444384680342,0.0008429577555555,0.0021119204,0.0005161512499999,0.0010201978111111,0.0604039549999999,0.14870346,0.05107259,-0.0736204299999999,17.658065007398513,0.47986991,0.013906098,1.8664585,0.7529718261111111,-0.0001772400555555,17.922354630460333,0.0011861749499999,0.3225711480207516,13.838881266465286,0.0043994399999999,-0.0004388579999999,-0.06296454,0.611665235,0.43805122042565,-0.01728546,13.838881266465286,0.0545893557777777,0.0009678440504148,13.525398458669615,0.0484411278395589,0.0028488896,-0.0002094639999999,-0.0015803301,0.0016172005999999,0.0013938166111111,0.0008267261009444,0.0417863144220539,18.082655948173787,14.152364074260957,-0.0867010257497053,-0.0665954907126178,0.0201055350370875,0.0330467274089151,-0.0961022426427891,0.1291489700517042,-0.2135860047747761,-0.1193414008588851,9.247927513443823,0.1332819970383336,-0.318465326906185,0.2311475488318837,0.0978655517935501,2,-0.3078306086906672,7.266664866154885,2.801928506419237,5.285402218865948,-0.1550193276725113,0.0106347182155177,-0.0585666771022648,0.0084266715611622
Sh3pxd2b,80353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,-0.2940057595097149,0.0242657501522831,1.087462841240792,3.0,0.8073549220498757,-0.0676263184072096,-0.0631287533507021,0.0,0.2801079191909164,0.0,1.087462841240792,-0.2697400093574318,1.087462841240792,0.2801079191909164,0.0,0.0518044071453921,0.8073549220498757,-0.2697400093574318,4,0.2801079191909164,-0.2940057595097149,0.2801079191909164,0.0,-0.2940057595097149,0.0,-0.0354964405352095,-0.2697400093574318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016565209357712,-0.0001284293999999,19.47685297840401,0.9188842111981448,0.0011504447813829,0.005110685,0.0005970273,0.0011201053012765,0.0133891,0.049817048,0.0536660849999999,-0.1093822699999999,13.773860373963345,1.0925181,0.022801895,3.461475,1.6434042191170213,3.0339480106382905e-05,17.17169388727855,0.0007896923,0.5320319936263702,14.036509046247708,0.04831136,-0.0023138663999999,-0.1306087819999999,1.18921205,1.7641621719663214,-0.10882011,13.949461979360152,0.0637810733659574,0.0017640275135789,13.312457569746588,0.0804467827338015,0.00500842,-0.0018444161999999,-0.0017546457,0.0034897969999999,0.0473595644829787,0.0010111361236759,0.081373715421651,16.55828726147623,15.431105798242635,-0.0047189893995563,-0.0090469811378162,-0.0043279917382599,-0.015450496303093,-0.0063838759813359,-0.009066620321757,0.1979701089947877,0.8356579587056161,15.357105216798864,0.3368587795783626,-0.5139200865836973,0.4690427321800849,0.3912463844433936,19,-0.3681809900649617,13.510902510298946,1.677489022040858,10.071462362556758,0.2751986785015556,0.4124670643948333,-0.0772285695067679,1.0824471772060518
Smarcd3,33593.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0523803362893633,0.0,0.0,7,0.0,0.2410080995017773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018838004996526,-0.0002871929,17.517577125524713,1.2219609026389395,0.0011230762277777,0.003900397,0.0016335145,0.0011027336,0.0503214709999999,0.3320045,0.0379351049999999,-0.122751432,15.18185106774912,1.0910451499999998,0.2871954,4.529004,1.2990249216666667,2.0342627777777648e-05,16.516381475913036,0.001051177,0.360846672410174,13.925877865483024,0.0448207099999999,-0.002876188,-0.20677108,1.068517,0.6547463704657503,-0.1316897,14.199825684374256,0.0495666293277777,0.0017667437009037,13.44889062962926,0.104774847757678,0.0031951519999999,-0.002347577,-0.0018836679999999,0.002954946,0.0153391746055555,0.0014441384119789,0.0934620935566857,16.47062900276474,14.199825684374256,0.0075889311590222,0.0276174449186926,0.0200285137596704,0.0484640955130986,-0.0159726523648456,0.0644367478779443,0.2009552098831988,0.5196815845368166,12.849991443179336,0.1820106876027404,-0.1670988287321635,0.1954409414793645,0.1507494053824924,7,-0.0706201412421609,11.820487683460351,1.1537195616655258,10.096715154488669,0.187806992606013,0.1980982084097595,0.0131482172771858,0.3834373353930671
S100pbp,41722.0,0.099535673550227,1.0,1.0,1.0,0.8479969065506752,0.099535673550227,0.1223668159882179,0.0924372532936791,0.0,0.1223668159882179,4,0.8479969065506752,0.9475325801009022,-0.0299295626945387,-0.0738238848396113,-0.1136901834645511,0.0,1.0,-0.4150374992668215,-0.1136901834645511,-0.1136901834645511,0.0,0.4150374992668215,0.0,0.0,-0.1875140683041625,0.0,0.4150374992668215,0.0,0.0,-0.4150374992668215,-0.1875140683041625,8,0.4150374992668215,-0.0738238848396113,0.4150374992668215,0.0,-0.0738238848396113,0.0,-0.1136901834645511,-0.1875140683041625,0.0,0.0,0.0,2.125530881072879,2.321928094916216,0.8624964756598716,0.0370062551944359,10.724513853120037,0.0019127122727578,0.00053550205,18.225744054037616,1.163655639804572,0.0015777106666666,0.0064196449999999,0.00144758175,0.0012989619111111,0.02280821,0.0047522704,0.0952057949999999,-0.1882697923,14.567361958106536,1.1098469,0.06068767,4.512083,1.6602717852888889,0.0002787487555555,16.558928867625358,0.0010529893,0.5627344780569439,14.017504435805494,0.052228505,-0.0018080799,-0.0990933999999999,1.029163,1.2230797267115647,-0.12210265,13.517546370010448,0.0715809447083333,0.0021175806682622,13.517546370010448,0.0769541304358974,0.0060882899999999,-0.001151152,-0.0030272898,0.0030892016999999,0.0436097816166666,0.001318283164146,0.0963240557068723,16.61872159804959,14.953423490791105,-0.0773498941058289,0.0608718393294494,0.1382217334352783,0.1510312630514775,0.2207080870257165,-0.069676823974239,0.1060803436193767,0.5650781662245399,14.093582623027917,0.2369936503900136,-0.3551368166476272,0.2767762552163107,0.2272843157579493,12,-0.2135588955691871,12.44486511192771,1.3429918731509416,10.3685064615078,0.063368788934995,0.5898453857043156,0.0427115546843816,0.6680704039497566
Zkscan17,41231.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2287910476603812,1.0,0.0,3,0.0,0.2410080995027863,0.0,0.0,-0.1703275995754045,0.0,1.0,0.0,-0.1703275995754045,-0.1703275995754045,0.0,0.099535673550227,0.0,0.0,-0.2178545253391615,0.0,0.099535673550227,0.0,0.0,0.0,-0.2178545253391615,7,0.099535673550227,0.0,0.099535673550227,0.0,0.0,0.0,-0.1703275995754045,-0.2178545253391615,0.0,0.0,0.0,0.8605969431640131,4.8579809951325466,0.0374747054089281,0.7662222811788375,13.368233611380957,0.0014791108770077,3.809500000000014e-05,19.06907209307411,1.5968499763241235,0.0009011201131782,0.005651854,0.0006921497,0.0009356112038759,0.0316754999999999,0.0010250257,0.079894272,-0.14853251,14.988063313725414,1.3936207,0.0035015815,8.477773,1.4303991665821707,-3.449109069767439e-05,17.763432842412254,0.0005892533999999,0.4082274301266117,14.302633925323956,0.03703337,-0.0022133633,-0.1754327369999999,0.931922,0.994874510767867,-0.19275826,14.19467991684172,0.0650745081124031,0.0016540435110204,13.722807531169549,0.0869645927898345,0.006576264,-0.0015689403999999,-0.0033248175,0.0021338174999999,0.0336041062248061,0.0010568080359222,0.1122100876034748,17.468879901002047,14.811324515430847,-0.0366026372060624,-0.0105162249047885,0.0260864123012738,-0.0767505747076126,-0.0513531883064306,-0.0253973864011819,0.3860839758724937,1.0153717126719142,14.461031733085498,0.3308976326899912,0.1500115905150938,0.2903669354510574,0.242058888610562,9,-0.0813775347972249,12.659526097968255,2.1183922201026477,8.447083226210065,0.5098875049322159,0.2998627886552216,-0.1238035290597222,1.0162836865194318
Mtfr1,33490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,-0.6290296023889086,0.0058014872061802,0.0196312296837211,3.0,0.3229419688048362,-0.0781143746337234,0.0011095987396929,1.0,-0.4854268271619979,0.8576115785095887,0.5849625007091332,-0.4742549208076997,-0.2630344058289848,-0.4854268271619979,0.1363412207039366,0.0471528076979295,0.9999999999278651,-0.36777090051114,12,0.9999999999759548,-0.2896565258774166,0.0097154485506529,1.0,-0.6474279002990428,0.4895912422617524,-0.0237344295626167,-0.6279200036492156,0.0,0.0,0.0,0.5563933484338632,7.599912842187871,0.3048545814745387,0.7386503067484662,13.258271576282866,0.0002954561829971,-0.0002525562,19.991629791729093,1.0876527475220568,0.00024193121,0.0009605073,0.0001946591499999,0.00052212664,0.0654895549999999,0.06801057,0.036722125,-0.218568905,19.94685774072841,0.87516965,0.22467913,3.4832954,0.680315345,-0.00028019543,19.969406089630606,0.0004947862,0.3327951142074785,14.338158680648316,-0.04118619,-0.0008498039,0.03732222,0.6255385499999999,0.0152354350539017,-0.13068648,14.477821496783385,0.0066399474,0.0005823469515976,13.840876250058946,0.0302386997081091,0.0010675203999999,0.0001831068,-0.0010329107,0.0006047871,-0.0671557174,0.00051707535996,0.0927900563240599,19.971540474296127,14.59064552372357,-0.0359873687856325,0.0302723081819775,0.0662596769676101,0.0256682142249936,0.0191669528436017,0.0065012613813918,-0.0861885525768974,0.3964921885640887,14.18053080734449,0.3520649939865761,-0.877646719287482,0.323090516598404,0.2017189594729309,10,-0.6423270602640048,13.038936033436917,1.1693404943568462,11.007027266894038,-0.2704270619148264,0.3632942224517438,0.184238509337929,0.2451333525728939
Nsmce2,227437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.4070141458771048,0.1913957061060975,0.7572865864081808,1.0,0.7776075786549645,0.1913957061060975,0.1913957061060975,0.0,0.7369655941613971,0.0,1.5145731728163616,-0.3281903885857089,0.0,0.7369655941613971,0.1592007767565209,0.0,0.7776075786549645,-0.2156184397710072,5,0.7369655941613971,-0.4070141458771048,0.7369655941613971,0.0,-0.4070141458771048,1.070964961101674,0.1913957061060975,-0.4407623374004106,0.0,0.0,0.0,-0.5200070587980079,3.3219280949017893,-0.7884958946682313,0.9805473356804976,12.136670762341875,0.0023517595945534,0.0011133406999999,16.41478431860255,2.2423442558288733,0.00217428462,0.0044691097,0.0024169477,0.00113917938,0.096636185,0.021489697,0.1385407269999999,-0.032505747,13.625023856880407,2.9221225,0.059321545,8.841134,3.10779175748,0.00103510524,15.18943851219957,0.0018046356999999,0.4527747978135146,15.257019895175745,0.0548761,-0.0006557205999999,-0.23964529,2.011868,0.7991068294403805,-0.140713456,15.414784318602548,0.102909526376,0.001763118778001,13.99408821118647,0.1598712929340931,0.0049910719999999,-0.0026666635,-0.0008328994999999,0.002610556,0.049035681276,0.000965245539728,0.1348385948899634,15.032675919475125,15.781282863375532,-0.0065888318997129,0.0181018634416842,0.0246906953413971,0.0541308255195187,0.0510677496365904,0.0030630758829283,-0.0529606622311586,0.7607988856209578,16.73325370268411,0.3593734281426702,-0.7073814194414627,0.3444932539252154,0.2780963155793543,50,-0.6812330371407456,15.167268067562691,1.4233858190984008,10.77561028075962,-0.0845398075058449,0.5967968741532053,0.0315791452746863,0.804470045551485
