gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,distance.log2.DMR,18mo.9mo.Q.std.loops,Qanova.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,9mo.2mo.Q.std.loops,min_distance.log.median.loops,18mo.2mo.T.max.loops,loop_size.log.mean.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
G630016G05Rik,0.1767026409016628,0.0,0.09932667864976745,0.0044038787876304825,0.0,0.17383712951682115,0.0,-0.1175202007013324,0.0,0.0012023105947790963,0.0,0.0,0.0,0.0,0.0,0.008782278390993414,0.0,-0.007315616760598986,0.2631645915833743,0.04561863525917655,0.0,0.0,-0.05849820723463046,0.028112725244442884,0.11598485497463691,-0.021954478022005213,-0.01923469835157065,0.05802273265037097,0.0,0.18736240963794684,0.0,0.07035890221595764,0.0816208845690677,0.004482571623827282,1.0,1.0
Gpr89,0.2415904044173658,0.0,0.11849793899608285,0.0022583993543919766,0.0,0.17625297272675916,0.0,0.018035602706827615,0.0,0.00987480933728971,0.0,0.0,0.0,0.0,0.0,0.03219164417762505,0.0,0.05345651936276179,-0.0673856858262106,0.0040852509831127365,0.0,0.0,0.02863151070318724,0.004333049205965118,0.10460999568826274,-0.07054369269233,0.007637254305576023,0.12502183000508107,0.0,0.1684808992829762,0.0,0.07035890221595764,0.0623382528949725,0.004482571623827282,1.0,1.0
Prss12,-0.04912603960225457,0.0,0.07962643712955086,0.001129199701704477,0.0,0.04155749023744935,0.0,0.016714831238220398,0.0,0.003281483916859878,0.0,0.0,0.0,0.0,0.0,0.010338759503180259,0.0,0.026423698291182518,-0.08827509167359064,0.0040852509831127365,0.0,0.0,0.034686120815182984,0.07914144638925791,-0.15718840528279543,0.024454910332631124,0.014231139303822266,-0.06832319086319522,0.0,0.11846635294587989,0.0,0.043912116732252274,0.06851066247020897,0.004482571623827282,1.0,1.0
Ano6,-0.11572969400961149,0.0,0.03805193412852915,0.0010162797070255405,0.0,-0.05074630503689772,0.0,0.002913214554274945,0.0,-0.0045178551962108985,0.0,0.0,0.0,0.0,0.0,0.005604647871989168,0.0,-0.004964896569665717,0.09824069885929164,0.011574877426028252,0.0,0.0,0.0032421824963469255,-0.018630177542371184,0.09264723309560825,0.4226310236416267,0.0011498873171053435,-0.023085064940938826,0.0,-0.2639665200718139,0.0,-0.13916961770308645,-0.25736316744434207,-0.08124660926037713,1.0,0.0
Vcpip1,0.12471380851868737,0.0,0.07962643712955086,0.001129199701704477,0.0,0.023609153338168796,0.0,0.016252561227271433,0.0,0.003723540931547943,0.0,0.0,0.0,0.0,0.0,0.012036509958929137,0.0,-0.04182103099791627,-0.09331981553451012,0.0040852509831127365,0.0,0.0,-0.10774759703168743,0.03835030140257195,-0.15718840528279543,-0.10769832031923886,0.030649890436937933,0.08501249208654228,0.0,0.15082228762146674,0.0,0.043912116732252274,0.041339953479013945,0.004482571623827282,1.0,1.0
Prim1,0.21426054602488875,0.0,0.08354231227483404,0.0019196394928976109,0.0,0.030783327786546005,0.0,0.015270237431028172,0.0,-0.009027456374544846,0.0,0.0,0.0,0.0,0.0,0.005604647871989168,0.0,-0.010145058634837991,0.32084801736728924,-0.11098265098898034,0.0,0.0,-0.05849820723463046,0.004333049205965118,-0.1618913263572674,-0.03651857392029151,-0.04277346895909623,0.018013394731832177,0.0,0.10852712169779759,0.0,0.043912116732252274,0.0816208845690677,-0.0056032145297841025,1.0,1.0
Hcn1,-0.24683359017791717,0.0,0.04400944790655845,0.0008468997517698689,0.0,0.008606776595115662,0.0,0.0052956145648893555,0.0,0.002269882684279429,0.0,0.0,0.0,0.0,0.0,0.009942917533120826,0.0,-0.016164137614204696,-0.07947705142003925,0.0027235005246965508,0.0,0.0,0.034686120815182984,-0.050597876212314555,-0.15946892278857136,-0.05642317438890275,0.002991819411124054,-0.023085064940938826,0.0,-0.19225101148415552,0.0,0.043912116732252274,0.06851066247020897,0.007844500145629832,1.0,2.0
Vat1l,-0.111922941930396,0.0,0.06917103512310668,0.0014114996271305962,0.0,0.0065543511392254575,0.0,0.004833344541686146,0.0,-0.005739491494176419,0.0,0.0,0.0,0.0,0.0,-0.0042282557176229986,0.0,-0.00634731037395173,-0.026870845081774813,0.0027235005246965508,0.0,0.0,0.009790904084710698,-0.016635342746188764,0.19628149457275867,0.4473021065963334,0.0042778318257708295,0.0211854855480947,0.0,-0.26330418639669295,0.0,0.07035890221595764,-0.2009480766167766,0.0414637865400628,1.0,1.0
Sccpdh,0.09539454666848637,0.0,0.028886111012022746,-0.07751955822306245,0.0,-0.012050530726188108,0.0,-0.05012439664355234,0.0,0.0022789472468981616,0.0,0.0,0.0,0.0,0.0,0.013516390022184504,0.0,-0.022174557818001824,-0.07550219456224065,-0.02042625452342786,0.0,0.0,0.034686120815182984,-0.009380837672659638,0.16596227475000838,-0.03599440029479171,-0.09464578173662487,0.034167327182857615,0.0,0.08977456606532398,0.0,0.07035890221595764,0.06851066247020897,0.012327071769457115,1.0,1.0
Zfp951,0.1988324912411994,0.0,0.11571919413185433,0.015752335569184078,0.0,0.21283240937382766,0.0,-0.06986370125148249,0.0,0.005219090068222661,0.0,0.0,0.0,0.0,0.0,0.03219164417762505,0.0,0.03562610739180328,-0.07142565990062921,0.0040852509831127365,0.0,0.0,0.02863151070318724,-0.06065966393553505,0.16392578723791398,-0.07450600676728707,-0.028474680491183933,0.07417666510139641,0.0,0.16486226541823462,0.0,0.07035890221595764,0.0623382528949725,0.004482571623827282,1.0,1.0
Phf21b,-0.0073670997333369756,0.0,0.045644905222089666,0.0014114996271305962,0.0,-0.14148182049393654,0.0,0.00607057260104308,0.0,-0.00853953476210958,0.0,0.0,0.0,0.0,0.0,0.007041206148355023,0.0,-0.009598315840488985,-0.03353758347465804,0.0027235005246965508,0.0,0.0,0.010247990832124887,0.06869549446396138,-0.16680536169166627,-0.06172989857211513,-0.037139899379230644,0.013770566370926406,0.0,-0.04977789325149436,0.0,0.043912116732252274,-0.20767377831630016,0.004482571623827282,1.0,0.0
Eif4ebp2,0.16415340202174297,0.0,-0.08506342636323289,0.001129199701704477,0.0,0.007248693660489823,0.0,0.008295615804136583,0.0,0.007570943010872916,0.0,0.0,0.0,0.0,0.0,0.010338759503180259,0.0,0.04957113896594628,-0.09034624366138719,0.0040852509831127365,0.0,0.0,0.034686120815182984,0.02666505850165298,-0.15718840528279543,0.110177951203169,0.014231139303822266,-0.06752300409502104,0.0,0.0624656954682187,0.0,0.043912116732252274,0.06851066247020897,0.004482571623827282,1.0,1.0
Diablo,0.09683810539641663,0.0,-0.15347259266203955,0.0008468997517698689,0.0,0.009181541464242497,0.0,0.005637563225862227,0.0,0.003723540931547943,0.0,0.0,0.0,0.0,0.0,0.0274251983746102,0.0,-0.04182103099791627,-0.06713774153276493,-0.02042625452342786,0.0,0.0,0.02863151070318724,0.02666505850165298,-0.058718364587739894,-0.12294322918904455,0.019865082870972783,-0.07952580522549779,0.0,0.09396703805970519,0.0,-0.07776093286903281,0.059032119320411434,-0.0056032145297841025,1.0,0.0
E530011L22Rik,0.09923866530880332,0.0,-0.16427480056881905,0.0008468997517698689,0.0,-0.005221820019773747,0.0,0.005637563225862227,0.0,0.003723540931547943,0.0,0.0,0.0,0.0,0.0,0.0274251983746102,0.0,-0.04182103099791627,-0.04065588425452772,-0.02042625452342786,0.0,0.0,0.02863151070318724,0.02666505850165298,-0.06952057249451939,-0.12294322918904455,0.036283834200156365,0.08501249208654228,0.0,0.1400454709992597,0.0,0.04018721837354334,0.059032119320411434,-0.0056032145297841025,1.0,0.0
Klf12,-0.06250485074461291,0.0,0.0875549319714896,0.0044038787876304825,0.0,0.00377229307042925,0.0,-0.041032388941139766,0.0,-0.0038409602191103133,0.0,0.0,0.0,0.0,0.0,0.008782278390993414,0.0,-0.004288001344416682,0.23785507948578974,0.04561863525917655,0.0,0.0,-0.05849820723463046,-0.018758342282748537,0.24483383912593126,0.34294151469427897,-0.01923469835157065,0.017213207963658005,0.0,0.15196197872099124,0.0,0.07035890221595764,0.0816208845690677,0.0414637865400628,1.0,1.0
Cnnm1,-0.06909187287582379,0.0,-0.06989559364554129,-0.002258399403408954,0.0,-0.0512399885950512,0.0,0.003035835529628553,0.0,0.0016067967701115105,0.0,0.0,0.0,0.0,0.0,0.004015832587978558,0.0,-0.009869260639932594,0.23678224055880778,0.011574877426028252,0.0,0.0,-0.05849820723463046,0.06555572424181982,-0.054640771600564846,-0.05037819649288921,0.005351688418733447,-0.016683570795545454,0.0,-0.12319623659315862,0.0,-0.07776093286903281,0.0816208845690677,-0.0056032145297841025,1.0,0.0
Fam122a,0.13414919864092217,0.0,0.041841605629183744,0.001129199701704477,0.0,-0.15767957270145416,0.0,0.006186140112971005,0.0,-0.014697244464370766,0.0,0.0,0.0,0.0,0.0,0.010338759503180259,0.0,-0.017246162984520197,-0.09021182064163058,0.0040852509831127365,0.0,0.0,0.034686120815182984,-0.006112902719331415,-0.15718840528279543,-0.03670049534718457,0.030649890436937933,0.08501249208654228,0.0,0.11365950235018604,0.0,0.043912116732252274,0.06851066247020897,0.004482571623827282,1.0,1.0
Atp5b,0.08120864173887592,0.0,-0.11468493891879916,0.0014114996271305962,0.0,-0.010674699430206889,0.0,0.003514563664793968,0.0,0.003723540931547943,0.0,0.0,0.0,0.0,0.0,-0.12611094107361218,0.0,-0.04182103099791627,-0.050065749962078895,-0.02042625452342786,0.0,0.0,0.01612692610605767,-0.05140263320093876,0.05368349799200108,-0.16102155307798008,0.030877918789261265,0.08501249208654228,0.0,0.14207937107666543,0.0,0.041537476801558545,0.048159986832424215,0.012327071769457115,1.0,0.0
Arhgap39,-0.12502564258236243,0.0,0.032072582551719325,0.0008468997517698689,0.0,-0.05353485118891848,0.0,0.003004017592358746,0.0,-0.00853953476210958,0.0,0.0,0.0,0.0,0.0,-0.051635906051256154,0.0,-0.009598315840488985,-0.0654267513340241,-0.008170501574089653,0.0,0.0,0.01612692610605767,0.06594511574918502,-0.12402277241313928,-0.13548793163346617,0.005640005766365089,-0.03420744409882709,0.0,-0.05535266754266463,0.0,-0.08890955248161365,0.051466121387324835,-0.015689000438310598,1.0,0.0
C030047K22Rik,-0.2704395774604851,0.0,0.03435348924004326,0.0008468997517698689,0.0,0.07126620941256222,0.0,-0.026444899754623247,0.0,0.0009702884616624368,0.0,0.0,0.0,0.0,0.0,0.005604647871989168,0.0,-0.005342689348923925,0.30047467140186773,0.04561863525917655,0.0,0.0,-0.05849820723463046,-0.08025979665169296,-0.1961028805051587,-0.035023364642831054,0.0059397870576695395,-0.024340384296680753,0.0,0.1783676716057878,0.0,0.043912116732252274,0.0816208845690677,0.007844500145629832,1.0,2.0
St13,0.12471380851868737,0.0,0.07920384823687766,0.0008468997517698689,0.0,0.023609153338168796,0.0,0.016252561227271433,0.0,0.003723540931547943,0.0,0.0,0.0,0.0,0.0,-0.008989475973832765,0.0,-0.04182103099791627,0.09827453785232808,-0.11098265098898034,0.0,0.0,-0.04003695869132092,0.03835030140257195,-0.15144503271011145,-0.1834516505171594,0.0059397870576695395,-0.026740944601203267,0.0,0.10762976918761667,0.0,0.043912116732252274,0.061584222228511384,0.004482571623827282,1.0,1.0
Ndufa9,0.08507863728721675,0.0,-0.27521696892615993,0.0014114996271305962,0.0,-0.005221820019773747,0.0,0.005637563225862227,0.0,0.003723540931547943,0.0,0.0,0.0,0.0,0.0,0.008749944219169649,0.0,-0.04182103099791627,-0.08923913028679396,0.0040852509831127365,0.0,0.0,0.034686120815182984,0.02666505850165298,0.06278772230603193,-0.0539409641519581,0.030877918789261265,0.08501249208654228,0.0,0.15460413194408543,0.0,0.04651954613233868,0.06851066247020897,-0.011766750267461726,1.0,1.0
1110038F14Rik,0.101974538221073,0.0,-0.27521696892615993,0.0014114996271305962,0.0,0.004892632536786168,0.0,0.019332311851413625,0.0,0.03425063712424353,0.0,0.0,0.0,0.0,0.0,0.008749944219169649,0.0,0.1397606821142529,-0.09434761450086769,0.0040852509831127365,0.0,0.0,0.034686120815182984,0.02666505850165298,0.07175286476941485,-0.02545950995562108,0.014459167852213508,-0.06752300409502104,0.0,0.10852570018093836,0.0,0.04651954613233868,0.06851066247020897,0.012327071769457115,1.0,1.0
Ccdc88c,-0.2167528426323674,0.0,0.06637236936704109,-0.005476618553266714,0.0,0.010266858005994245,0.0,0.005064479541033506,0.0,0.0013976875251453173,0.0,0.0,0.0,0.0,0.0,-0.008940612799242922,0.0,-0.008974002404628615,-0.0496231658188136,-0.008170501574089653,0.0,0.0,0.03341280816024855,-0.016635342746188764,0.05319740064442158,0.4743988146809371,0.003897495371730704,-0.03420744409882709,0.0,0.018382413459843712,0.0,-0.13916961770308645,0.06723735010937641,-0.015689000438310598,1.0,0.0
Slit2,-0.2301791927434112,0.0,0.06874844623043348,0.0010162797070255405,0.0,0.010275482641238915,0.0,0.0016634930047745768,0.0,-0.0038409602191103133,0.0,0.0,0.0,0.0,0.0,0.007198910559772661,0.0,-0.004288001344416682,0.26590918411353703,0.011574877426028252,0.0,0.0,-0.05849820723463046,0.0071941081826624115,0.1956448418235308,0.02947304989701431,0.0011498873171053435,-0.023085064940938826,0.0,-0.4518699559726213,0.0,0.07035890221595764,0.0816208845690677,0.0414637865400628,1.0,1.0
Nme6,0.1589139372625045,0.0,-0.27521696892615993,0.0014114996271305962,0.0,0.004892632536786168,0.0,0.019332311851413625,0.0,0.03425063712424353,0.0,0.0,0.0,0.0,0.0,0.008749944219169649,0.0,0.1397606821142529,-0.0678657571736135,0.0040852509831127365,0.0,0.0,0.034686120815182984,0.02666505850165298,0.037421265224877154,-0.0030600228837054026,0.030877918789261265,0.08501249208654228,0.0,0.11744134667280473,0.0,0.04651954613233868,0.06851066247020897,0.004482571623827282,1.0,1.0
Arl6ip1,0.1607836807685855,0.0,0.11765276140680439,0.0014114996271305962,0.0,0.04605888418461147,0.0,0.01567472370439454,0.0,0.002269882684279429,0.0,0.0,0.0,0.0,0.0,0.01123095713065643,0.0,-0.017268505118983358,0.33732897685350555,0.04561863525917655,0.0,0.0,-0.05107233734605344,0.03835030140257195,0.12784065453237609,-0.1539129940180206,0.00047871433688621775,-0.03874374573168002,0.0,0.17895235758470862,0.0,0.07035890221595764,0.06246574688702822,-0.011766750267461726,1.0,1.0
Zeb1,-0.23308413056656718,0.0,0.05750419382054947,0.0010162797070255405,0.0,0.05938964136140911,0.0,-0.04094984072971305,0.0,0.0007336760233891638,0.0,0.0,0.0,0.0,0.0,0.007188015703209921,0.0,-0.004063971892097278,0.20962616482651547,0.011574877426028252,0.0,0.0,-0.05849820723463046,0.06581695100880768,0.12728590376086926,0.14629521396158165,0.0011498873171053435,-0.013482823722848767,0.0,-0.049314130783865325,0.0,-0.13916961770308645,0.0816208845690677,-0.08124660926037713,1.0,1.0
Sorbs2os,-0.19019278913344206,0.0,0.042542309978192576,0.0014114996271305962,0.0,0.0019360161631515151,0.0,0.003172615003821097,0.0,0.002269882684279429,0.0,0.0,0.0,0.0,0.0,0.011807966621984778,0.0,-0.016164137614204696,-0.03225459962298995,-0.008170501574089653,0.0,0.0,0.00877405837864468,-0.09563974849879742,-0.21146320948671354,-0.09239888808837063,-0.037139899379230644,0.013770566370926406,0.0,-0.04433089259423708,0.0,0.043912116732252274,-0.18658396729121082,0.007844500145629832,2.0,0.0
Nptxr,0.17126326233540712,0.0,0.11849793899608285,0.0022583993543919766,0.0,0.03607966701843237,0.0,0.01891061380554579,0.0,0.007570943010872916,0.0,0.0,0.0,0.0,0.0,0.013516390022184504,0.0,0.04957113896594628,-0.061446288049123006,0.0040852509831127365,0.0,0.0,0.034686120815182984,0.03835030140257195,0.13894159523280045,0.08629464885023863,0.007637254305576023,0.08501249208654228,0.0,0.13131811401169552,0.0,0.07035890221595764,0.06851066247020897,0.012327071769457115,0.0,1.0
Snx32,0.0941957730775405,0.0,-0.27521696892615993,0.0014114996271305962,0.0,-0.005221820019773747,0.0,0.005637563225862227,0.0,0.003723540931547943,0.0,0.0,0.0,0.0,0.0,-0.007509280829445312,0.0,-0.04182103099791627,-0.11434397954297693,0.0040852509831127365,0.0,0.0,-0.12190301216354496,0.02666505850165298,0.037421265224877154,-0.05890608176981148,0.030877918789261265,0.08501249208654228,0.0,0.15460413194408543,0.0,0.04651954613233868,0.04598942350007986,0.004482571623827282,0.0,1.0
R3hdm4,0.08145310746897992,0.0,-0.19614815807558203,0.0014114996271305962,0.0,-0.06785473146622903,0.0,0.003844808076361292,0.0,0.003723540931547943,0.0,0.0,0.0,0.0,0.0,0.0274251983746102,0.0,-0.04182103099791627,-0.12015928867224016,0.0040852509831127365,0.0,0.0,0.02863151070318724,0.024764579255133867,0.037421265224877154,-0.10475949080366838,0.014459167852213508,-0.06752300409502104,0.0,0.10852570018093836,0.0,0.04651954613233868,0.0623382528949725,0.004482571623827282,0.0,0.0
Adamts18,-0.0957546848068504,0.0,0.04985370913422421,0.0014114996271305962,0.0,0.010266858005994245,0.0,0.005064479541033506,0.0,0.0013976875251453173,0.0,0.0,0.0,0.0,0.0,-0.010523980630463675,0.0,-0.008974002404628615,-0.05339134195329327,0.0027235005246965508,0.0,0.0,0.03341280816024855,0.030256702319571848,0.1605224594179737,0.41091126404506595,-0.00022408328215150456,-0.03420744409882709,0.0,-0.20583855605831272,0.0,-0.13916961770308645,0.06723735010937641,0.0414637865400628,0.0,1.0
Rbfox3,-0.28262829265900347,0.0,-0.041055522381180994,0.0008468997517698689,0.0,-0.02196770190800491,0.0,0.0014789689969467489,0.0,0.0013976875251453173,0.0,0.0,0.0,0.0,0.0,-0.0074113336894171015,0.0,-0.008974002404628615,-0.028941550194040724,-0.008170501574089653,0.0,0.0,0.009790904084710698,-0.07008571665439951,-0.06540473170676514,0.030358242336660624,0.005640005766365089,-0.03420744409882709,0.0,-0.31636935597481697,0.0,-0.07776093286903281,-0.2009480766167766,-0.015689000438310598,0.0,0.0
Camk2b,-0.24683359017791717,0.0,0.0434517686647412,0.0008468997517698689,0.0,0.008606776595115662,0.0,0.0052956145648893555,0.0,0.002269882684279429,0.0,0.0,0.0,0.0,0.0,0.028615447986674935,0.0,-0.016164137614204696,-0.042828905592231375,0.0027235005246965508,0.0,0.0,0.02863151070318724,-0.050597876212314555,-0.15596109479175588,-0.1254254394259892,0.005640005766365089,-0.03420744409882709,0.0,-0.060799668690091686,0.0,-0.08890955248161365,0.059032119320411434,0.007844500145629832,0.0,0.0
Sdk1,-0.19543364422248774,0.0,0.03819222307126773,-0.005476618553266714,0.0,-0.05100257461890578,0.0,0.0031773688418692664,0.0,0.0013976875251453173,0.0,0.0,0.0,0.0,0.0,0.007041206148355023,0.0,-0.008974002404628615,-0.03372642564538278,0.0027235005246965508,0.0,0.0,0.010247990832124887,-0.052592711008496974,0.16012723954688562,0.0236325390992294,0.003897495371730704,-0.03420744409882709,0.0,-0.38962041415078075,0.0,-0.13916961770308645,-0.20767377831630016,0.0414637865400628,0.0,0.0
C1ql3,0.05374171246627444,0.0,0.08986103296966146,0.0022583993543919766,0.0,0.0010230682398143568,0.0,-0.12508987204024666,0.0,0.0022789472468981616,0.0,0.0,0.0,0.0,0.0,0.010153538571964753,0.0,-0.022174557818001824,-0.13871289240686516,0.0040852509831127365,0.0,0.0,-0.12859606566397766,0.028112725244442884,0.13894159523280045,-0.06733264894175686,-0.008781496631471734,-0.06752300409502104,0.0,0.12240246751982915,0.0,0.07035890221595764,0.04647915918183954,0.012327071769457115,0.0,1.0
