gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,18mo.2mo.Q.mean.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,18mo.2mo.T.median.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Cry1,0.8139933004882187,-0.0021331987902522085,-0.05267221760936081,-0.0016691271029412747,-0.0009723357856273651,0.0,0.04136697798734531,-0.01578594533726573,0.0066947581246495245,0.0,0.024336439347825943,0.0038890140131115913,-0.00425183777930215,-0.009971817266196012,-0.05535301087424159,-0.03297232230193913,-0.12067979779094458,-0.0171201300912071,0.0041080422326922415,6.95393979549408e-05,0.05043775724247098,0.0035988064482808113,0.00566474499180913,0.0,-0.0010571992211043835,-0.007688652258366346,0.08739589504897595,0.0,0.007609464302659035,0.0,-0.0097573552839458,0.0,0.0024483342049643397,0.05959361464716494,0.010181184243410826,0.011993674635887146,0.11682803820818663,0.18255111223552375,-0.04882548764813691,0.007338012354448437,0.010444452324882149,0.022073767464607954,-0.004602608876302839,0.15866193933878095,-0.05075566947460174,-0.026497032480547203,0.0030139986844733356,1.0,2.0
Nt5c2,0.6243758213985712,-0.002887968251015991,-0.04641212321119383,0.02995193225564435,-0.0009723357856273651,0.0,-0.02783502734033391,-0.03381710913032293,0.00016632940620183944,0.0,-0.010504644820466638,0.0027502425760030746,-0.06000718254595995,0.06708125744946301,0.012747708577662706,-0.035113096004351974,-0.13229771302081644,-0.023807338308542966,0.003388086708728224,-0.009751232117414474,0.019329387173056604,0.0015414653532207013,0.004542855937033892,0.0,-0.007726730108261109,-0.006825959496200085,-0.025566495895618574,0.0,-0.009199105142615736,0.0,-0.005542075177654624,0.0,0.004968955311924219,-0.15205620806664227,0.004274819430429488,0.02689939633011818,0.013730768505483866,0.005238241911865771,-0.046282247672788795,0.017070177411660552,0.001643829634413123,-0.06573001492768527,0.054448358714580536,-0.28803953096154145,-0.010811025789007545,0.106958269814495,0.015978644816204906,1.0,1.0
Cpeb3,0.948871329925023,-0.0020286091044545173,-0.025901351342909038,-0.025350645469734444,-0.0014585036039352418,-0.0024996467679738997,-0.014639365882612766,0.008115215860307216,0.00024949409067630767,0.0,-0.0037526935106143356,0.003210107758641243,0.000980206597596407,0.015465825321152806,-0.0065040798945119604,-0.031084513058885932,-0.027207482289522886,-0.01867918564006686,0.0032776351686334237,-0.013824854902923107,-0.037898682029917835,-0.0058294756896793845,-0.05210482599213719,0.0,-0.00019840773195028304,-0.005160070061683655,0.0001599620934575796,0.0,-0.004572655274532735,0.0,-0.0023664549924433233,0.0,0.022431472856551407,-0.08388319964054972,0.002818333161994815,-0.017199269710108638,0.13633757952600717,0.018951926087029277,-0.06307558732107282,0.019677953622303904,0.0014786064019426703,-0.06573001492768527,0.05069460854865611,-0.32171084340661765,-0.015567567283287644,-0.03872991806827485,0.03866238065995276,1.0,1.0
Mettl16,0.6433402463432867,-0.0018736637546680867,-0.01181110118282959,0.03256522620096803,-0.0009723357856273651,0.0,-0.07669675679411739,-0.012654974441975355,0.0004989881999790668,0.0,-0.029041927601210774,0.028838819116353987,-0.005164591670036316,-0.005452301520854234,0.004602090416010469,-0.039761823979206384,-0.10579196039587259,-0.019099991664988922,0.012431960464455187,-0.010314201079308987,0.013563356888480484,0.0015414653532207013,0.00566474499180913,0.0,-0.007726730108261109,0.1124895467236638,0.045073712170124056,0.0,-0.009199105142615736,0.0,-0.011047302391380071,0.0,0.03377232492901385,0.05350017993710935,0.0033145047188736496,0.011993674635887146,0.11525696344673633,0.11876018349546939,-0.06466395456809551,0.051309234141372145,-0.0031377452844753863,0.08823420226573944,-0.00875340581405908,-0.13938123738393188,-0.028655008675996213,0.012463589478284121,-0.007926845329347999,1.0,1.0
Otud6b,-0.6906965955998748,-0.005375162903219461,-0.02030507124494761,-0.04142542254179716,-0.0021877554431557656,-0.008757147509604692,0.0011922759341541677,0.004685804890468717,0.0,0.0,-0.02674991771578789,-0.0030327861290425063,0.09637000884627923,0.0028226518840529023,-0.009336519450880588,0.02787959304638207,0.1340618528937921,-0.0033614220516756175,-0.0029742626938968897,0.00215239018201828,0.007581729630474001,0.005417185733094811,0.006923012146726251,0.0,-0.00022523076739162207,0.009193414081819356,0.00943154735956341,0.0,0.009440065366216005,0.0,0.04829603461548686,0.0,0.005157912424765527,0.0525106496643275,0.006784338932484388,-0.0030168263521045445,0.32752974489703773,-0.17592952059174422,-0.0633456588583067,-0.0012294153426773847,-0.07535996068152599,0.002570003722794354,0.035794079671613875,0.11973761090775951,0.017311464822851123,0.01933643525466323,-0.03411970209874198,1.0,0.0
Nipsnap1,-0.6155947438953444,-0.013915881663560867,-0.010536034489050508,0.1279620664007962,-0.0023092974163591864,-0.0009277694672346115,0.011411920737009496,-0.011298427409492433,8.316470310091972e-05,0.0,-0.0023372008150909095,0.08261180087924004,-0.011332680981140583,-0.005369117574300617,-0.006877333777956665,-0.027672679957468062,-0.030723068499937653,0.02274458758533001,0.1896572210243903,0.08372702706605196,0.004332440868020058,0.001953755207359791,-0.005941187739372253,0.0,-0.0013047568686306477,-0.006052510812878609,-0.0011552524147555232,0.0,0.004474868830293417,0.0,-0.011047302391380071,0.0,0.003284318149089813,0.05002273683901876,0.002155959699302912,0.003529824484139681,-0.08737144043669104,0.11680787224089727,0.03922698424197733,0.0004195419978350401,0.00010896262247115374,0.013067842414602637,-0.008466586220311,-0.18264354804763572,-0.045505349496379494,0.04302958252315875,0.07758797001792118,1.0,1.0
Zfp207,-0.25854482387192546,-0.011524821147322655,-0.013353374530561268,0.15278167467564344,-0.0023092974163591864,0.0003577631339430809,-0.0563139863871038,-0.025016265586018563,4.158235155045986e-05,0.0,-0.008615508518414573,-0.00042606884613633156,-0.032558309421874584,-0.006214378352742642,0.010146918627433478,-0.0337212300975807,-0.04050323264906183,-0.006641712058335542,-0.004400824550539255,-0.004897848404943943,0.009287150925956666,0.005417185733094811,-0.006402495540678501,0.0,-0.0019207248836755752,-0.0018455012701451778,0.0057344864879269155,-0.0021677083894610406,0.007995644402690232,0.0,-0.006781487707048655,0.0,0.003381167249754071,0.04690227168612182,0.0020211080648005007,0.0016456393897533418,-0.09409242225810885,-0.12227869351860136,-0.0532060822006315,-0.003198762950487435,-0.0003174997819587588,0.007450979012064636,-0.015027726198313758,-0.15742104831151665,-0.02395033998065628,0.01816430791746825,-0.030424713431857528,1.0,1.0
Pigt,-1.3181317684892564,0.36632687028497457,-0.009299192784819752,-0.035534517201595006,-0.0014585036039352418,-0.0010106438025832176,-0.04339959246106446,-0.010407597627490758,0.0004989881999790668,0.0,-0.010210516753140837,-0.005604443550109864,-0.023418599846772848,0.0080271702632308,0.007219415819272399,-0.014313898095861078,-0.020554930213838817,0.006520297100069001,-0.00719032108783722,-0.00010925740003585816,0.015776650262996555,0.001953755207359791,-0.004961079694330692,0.0,-0.0004933596402406693,0.027574062100611627,0.017222605614224448,0.0008411837369203568,0.004474868830293417,0.0,0.05947169065475464,0.0,0.0046174164395779375,0.020741375400684773,0.004154295939952135,0.003529824484139681,-0.06847175170434638,0.15763217195402832,-0.03796365300891921,-0.006790997358039021,0.003007219727151096,0.0073919693287461995,-0.012064010612666607,0.022820026618428527,-0.025101837718393652,-0.01551693096116651,0.07250189499463885,1.0,0.0
Carf,0.9322594698797911,-0.0030429136008024217,-0.10669246483594179,0.020267073782160878,-0.0014585036039352418,0.0,0.03790561815490946,-0.006051710117608309,0.0066947581246495245,0.0,0.026768817282281816,9.119302965700627e-05,-0.010021300751250238,0.04485688608139753,0.05874028261750937,-0.020606739884242414,-0.03222716917283833,-0.017746530203148723,0.002152537200599909,0.0028191983699798586,0.0856083781644702,0.0035988064482808113,0.00566474499180913,0.0,-0.0010571992211043835,-0.007688652258366346,0.08275033589918167,0.0,0.007609464302659035,0.0,-0.00687044957652688,0.0,0.002943321689963341,0.055584038039669395,0.012740881368517875,0.011993674635887146,-0.07225318875163794,0.2805161265609786,-0.08679558223113418,-0.011275334414094687,0.002678960794582963,0.015114978700876237,-0.004602608876302839,0.2381788621470332,-0.05071377068758011,-0.029890714493812993,-0.0014177769236266612,1.0,2.0
Ifrd1,0.7019803606998175,-0.002956144204363227,0.19243093282915652,-0.00928438016679138,-0.0014585036039352418,0.0,0.0036067981855012476,0.0038990075513720512,0.00041582349687814714,0.0,0.001953280889429152,-0.0005877132061868906,-0.024631625805050135,-0.04518906354904175,-0.07824305597692728,-0.005853554755449295,-0.04344038604429443,0.008902428760193289,-0.019288809061981736,-0.003622816503047943,0.05646884374320507,0.01662384070456028,0.00566474499180913,0.0,-0.0010571992211043835,-0.0022024775855243204,-0.0267522324481979,0.0,0.02617523819208145,0.0,-0.009579431544989348,0.0,0.0015732182562351227,0.025075457859784364,-0.017826078301295636,0.005463443566113711,-0.1057233490049839,-0.16324221959337593,-0.08305732323788106,0.0002680989494547248,-0.0479830801859498,0.005458270125091076,0.007367609767243266,0.29464219011366366,-0.021282624937593937,-0.0266692109615542,0.0017340543912723661,1.0,2.0
