gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DMR,18mo.2mo.log_ratio.DMR,count.DMR,18mo.9mo.Q.std.loops,18mo.9mo.T.min.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,18mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.std.loops,Qanova.min.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,loop_size.log.mean.loops,loop_size.log.min.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.min.atac,log2_distance.std.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Atpaf2,0.08050166673026979,-0.0010181697271764278,0.0,-0.00046595748513936995,0.0,0.0,-0.0011474230140447617,0.017569490037858487,0.0,-0.011104538068175317,0.022557857837527992,0.0,0.003913281662389636,-0.004707130352035165,0.0,0.0,-0.0016716911550611257,-0.014350500954315067,0.0,0.0,-0.06454706612974405,0.0,0.0,0.0,0.04142449762672186,0.0,-0.011045076325535775,0.0,0.0,0.0,-0.01390248044859618,0.0,0.0014708425663411617,0.0,-0.010576919876039028,0.01519509892910719,0.002977859079837799,-0.0018528707325458527,0.006852897685021162,0.09672882586717606,0.0,0.003868614472448826,0.0,-0.03612708803266287,0.0,0.01619114473462105,-0.0197813936881721,-0.15996904550585897,0.0003728509694337845,0.016780938562005757,0.00834925327450037,0.0,0.0,0.2593466815399006,0.02006890581920743,-0.05033992754295468,0.0,0.0,0.0,1.0,1.0
Wnt5b,-0.04570350233465433,-0.002909056432545185,0.0,-0.00031063832342624663,0.0,0.0,-0.0005215559154748917,0.013138539828360081,0.0,-0.011104538068175317,0.016737993210554122,0.0,0.015230069160461426,-0.0017156830243766309,0.0,0.0,-0.0006598780862987041,-0.0045575062744319435,0.0,0.0,-0.05456084804609418,0.0,0.0,0.0,-0.018204306550323963,0.0,-0.06534916820004583,0.0,0.0,0.0,-0.005002467483282089,0.0,0.007001664908602834,0.0,0.0015865379758179187,0.002844600714743137,0.002977859079837799,-0.0018528707325458527,0.07291186942951754,0.05199913853779435,0.0,0.008495665043592454,0.0,0.0006207024003379046,0.0,0.007088655307888984,-0.015198106141760946,0.496105001764372,0.0003728509694337845,0.006501989681273699,0.0037261130381375553,0.0,0.0,-0.10996991858817637,-0.007517219018191099,0.07910143319983036,0.0,0.0,0.0,1.0,1.0
Psmc5,0.06580438953824341,-0.0010181697271764278,0.0,-0.00046595748513936995,0.0,0.0,-0.0011474230140447617,0.009669237495400012,0.0,-0.002220907611772418,-0.01866195961833,0.0,0.003913281662389636,-0.004707130352035165,0.0,0.0,-0.0016716911550611257,-0.013794356230646372,0.0,0.0,0.06955677710473537,0.0,0.0,0.0,0.027233742643147707,0.0,0.019266309728845955,0.0,0.0,0.0,0.013533200984820724,0.0,-0.00370617164298892,0.0,0.0025120184943079947,0.0031457025185227393,0.009954557474702596,0.0013079087436199189,-0.017742259968072174,-0.028809542055241763,0.0,0.006100955232977867,0.0,0.016957942568697034,0.0,0.01619114473462105,0.012014144565910101,-0.17833393143489956,0.0003728509694337845,0.016780938562005757,0.00834925327450037,0.0,0.0,-0.17793271869421004,0.005517224967479706,-0.04590977502055466,0.0,0.0,0.0,1.0,0.0
Rheb,0.05348658527247608,0.00974533885717392,0.0,0.00559148982167244,0.0,0.0,0.009961717985570431,-0.05873784695751965,0.0,-0.002220907611772418,-0.01869757002219558,0.0,-0.02601803483441472,-0.0017156830243766309,0.0,0.0,-0.0006598780862987041,-0.013717667050659656,0.0,0.0,-0.08054465670138597,0.0,0.0,0.0,0.01569677428342402,0.0,0.029616844104602934,0.0,0.0,0.0,0.013533200984820724,0.0,0.004359454046934843,0.0,0.0015865379758179187,-0.01875666979700327,0.002977859079837799,0.0013079087436199189,0.03939434294588864,-0.028809542055241763,0.0,0.006100955232977867,0.0,0.014837193004786968,0.0,0.009667740240693092,-0.009711121888831258,-0.018195237834006547,0.0003728509694337845,0.00630444104783237,0.00834925327450037,0.0,0.0,-0.14996623502578588,-0.0022068899869918824,-0.07374177022604272,0.0,0.0,0.0,1.0,0.0
Sv2c,-0.12888823688030243,-0.01149077270179987,0.0,-0.0072223410196602346,0.0,0.0,-0.0005215559154748917,0.009228502647019923,0.0,-0.011104538068175317,0.016955977976322173,0.0,0.006240097852423787,-0.0017156830243766309,0.0,0.0,-0.0006598780862987041,-0.016236425712704658,0.0,0.0,-0.08054465670138597,0.0,0.0,0.0,-0.020552244894206526,0.0,0.05327359746210277,0.0,0.0,0.0,0.004156256834976375,0.0,0.002026831302791834,0.0,0.0015865379758179187,0.002844600714743137,0.002977859079837799,0.0013079087436199189,-0.02868374398909509,0.045747724012471735,0.0,0.008868516087532044,0.0,-0.015496056247502565,0.0,-0.020721774650737643,-0.011715292260050773,0.07641484326682985,0.0,0.005284604970365763,-0.01083332862239331,0.0,0.0,-0.14825415441766382,-0.0022068899869918824,-0.09422804814763368,0.0,0.0,0.0,1.0,0.0
Edem1,0.0760344495344907,0.004945395998656749,0.0,-0.00046595748513936995,0.0,0.0,-0.0011474230140447617,0.01889596223831177,0.0,-0.011104538068175317,0.026391990929841996,0.0,0.015230069160461426,0.0028154799342155457,0.0,0.0,0.0028154799342155457,-0.010746109494939447,0.0,0.0,-0.05892453530803323,0.0,0.0,0.0,0.027233742643147707,0.0,0.03462121340446174,0.0,0.0,0.0,-0.004270187974907458,0.0,0.004359454046934843,0.0,0.0015865379758179187,0.00380523107945919,0.002977859079837799,-0.0018528707325458527,0.04416714200051501,0.055388257685117424,0.0,0.008495665043592454,0.0,-0.017924235090613364,0.0,0.01619114473462105,0.0007952957693487405,0.10533553748391569,0.0003728509694337845,0.016780938562005757,0.00834925327450037,0.0,0.0,-0.14732954260893166,-0.0022068899869918824,0.0856304562324658,0.0,0.0,0.0,1.0,1.0
Neat1,0.06351868184283375,0.00974533885717392,0.0,0.008309575151652098,0.0,0.0,0.009961717985570431,-0.10238878674339504,0.0,-0.00397425577044487,-0.014882050594314933,0.0,-0.02601803483441472,-0.0017156830243766309,0.0,0.0,-0.0006598780862987041,0.0006524752918630838,0.0,0.0,-0.03323834344279021,0.0,0.0,0.0,0.02591531941667199,0.0,0.03984268486499786,0.0,0.0,0.0,-0.011198679180815817,0.0,0.01617169065400958,0.0,-0.010576919876039028,0.01519509892910719,-0.008933577230200171,-0.0010899240151047707,0.09329432807862759,0.08678658719640225,0.0,0.004572067931294441,0.0,-0.01366871282691136,0.0,-0.010300096413120628,0.004655196275562048,0.3908177689695731,0.0003728509694337845,-0.006941303685307503,0.0022080670297145843,0.0,0.0,0.12740017355419694,0.003448265604674816,-0.03920047044986859,0.0,0.0,0.0,1.0,1.0
Bhlhe22,0.08074817438609898,-0.0005818112939596176,0.0,-0.00046595748513936995,0.0,0.0,-0.0005215559154748917,0.039051456432789566,0.0,-0.002220907611772418,-0.029774190559983253,0.0,0.003913281662389636,-0.004707130352035165,0.0,0.0,-0.0016716911550611257,-0.009873284613713623,0.0,0.0,0.04866706526838243,0.0,0.0,0.0,-0.007089098393917084,0.0,0.040702895261347294,0.0,0.0,0.0,0.013533200984820724,0.0,-0.0032575903460383415,0.0,0.0025120184943079947,0.010842210426926614,0.009954557474702596,0.0013079087436199189,-0.01556281385011971,-0.042485727607272566,0.0,0.003584265075623989,0.0,0.04462716160807759,0.0,0.012523045372217894,0.012233980437740684,-0.06933194113895297,0.0003728509694337845,-0.007324277060106397,0.00834925327450037,0.0,0.0,0.256984096551314,-0.0022068899869918824,0.034846020746044815,0.0,0.0,0.0,1.0,1.0
Rap1b,0.09018487996421755,-0.0010181697271764278,0.0,-0.00046595748513936995,0.0,0.0,-0.0011474230140447617,0.037562692686915394,0.0,0.034131843280047175,0.04047883166000247,0.0,0.003913281662389636,-0.004707130352035165,0.0,0.0,-0.0016716911550611257,0.12006246311590076,0.0,0.0,-0.06157277917489409,0.0,0.0,0.0,0.026279505267739298,0.0,0.034031792795285586,0.0,0.0,0.0,0.004156256834976375,0.0,0.004359454046934843,0.0,0.0015865379758179187,0.01519509892910719,0.002977859079837799,0.009482338428497314,0.09099806310608984,0.08400913396850228,0.0,0.003868614472448826,0.0,0.0273690110235475,0.0,0.0204916750267148,0.0034575620852410793,-0.0505388989392668,0.0003728509694337845,0.016780938562005757,0.00834925327450037,0.0,0.0,0.26682271469850094,-0.0022068899869918824,-0.03079736804123968,0.0,0.0,0.0,1.0,1.0
Pigu,-0.0676104014646262,-0.002909056432545185,0.0,-0.00046595748513936995,0.0,0.0,0.001564667746424675,0.009228502647019923,0.0,-0.011104538068175317,0.01335942517966032,0.0,0.003913281662389636,-0.004707130352035165,0.0,0.0,-0.0016716911550611257,-0.019227303732186556,0.0,0.0,-0.030590099566616118,0.0,0.0,0.0,0.01632271945476532,0.0,0.031062941243872048,0.0,0.0,0.0,-0.01390248044859618,0.0,-0.0032575903460383415,0.0,-0.010576919876039028,0.002844600714743137,-0.008933577230200171,0.0013079087436199189,-0.023105547975283115,0.0653585253842175,0.0,0.006758155673742295,0.0,-0.017924235090613364,0.0,0.0103949692286551,-0.020831446573138238,-0.126423576339148,0.0,-0.021231132224202157,-0.026013789121061563,0.0,0.0,-0.1618329905346036,-0.0022068899869918824,0.09947794610634446,0.0,0.0,0.0,1.0,2.0
