gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.std.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,18mo.2mo.T.median.loops,18mo.9mo.T.std.loops,min_distance.log.max.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.min.atac,log2_distance.mean.atac,18mo.9mo.log_ratio.mean.atac,18mo.9mo.log_ratio.min.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Dynlt1a,-0.40117648916319015,0.0033438359666615723,0.0,0.0,-0.0015122537757270038,0.0,-0.03154409568756819,0.0007978377491235733,-0.009447605162858964,-0.059498761110007764,0.0,-0.024583436232060194,-0.0005516186589375138,-0.008362769484519958,0.0037538411095738413,-0.007630258109420538,-0.01592290299013257,-0.033082158784382046,0.004934747774386778,-0.020853878157213332,-0.005989463962614536,-0.05224533842876553,0.0007474938174709678,-0.006857503857463598,-0.03763216240331531,0.06377700563520193,-0.011311957705765962,0.0405377065949142,0.024503580359742046,0.0001771032135002315,0.014156744349747896,-0.0024248263891786335,-0.1486375494301319,1.0,1.0
Necap2,-0.2875491901254281,0.0025194586534053086,0.0,0.0,-0.0037671500467695296,0.0,-0.012544179927790538,0.0007978377491235733,-0.009447605162858964,0.00044271857477724553,0.0,-0.012421447448432446,-0.020565764638595285,-0.002613365538418293,0.013709222879260779,-0.07623003647662699,-0.01832022632472217,-0.02396483583841473,-0.005989110050722957,-0.026547947144135834,-0.0020556964888237416,0.030222647953778506,0.001976912976242602,0.05364853894338012,-0.07267602225765586,0.09087453226093203,-0.0159266106877476,0.019377995720133184,0.02593677886761725,0.0004177237558178604,0.01992575850337744,-0.0037085578776896,0.3596073763072491,1.0,1.0
Gm26861,0.25091978783719243,0.00322968945838511,0.0,0.0,-0.0043791430443525315,0.0,-0.049386912751942874,-0.0032852143608033658,-0.0025193613767623903,-0.01832367840455845,0.0,-0.040643936386331916,0.0018294384563341736,-0.008362769484519958,-0.02878367541357875,-0.037942534461617466,0.0051127769239246845,-0.07358236750587821,-0.27544593831524256,-0.10242514836136252,0.015316312946379185,-0.03153975778259337,-0.002382409535348415,-0.002057251171208918,0.017271120604127645,-0.09510920626111329,0.02031830127350986,-0.05940318653360009,-0.08248323636129498,-0.06319566743448377,-0.023113466063514353,-0.0064662036346271635,-0.10108087568543851,1.0,0.0
Zfp770,-0.6261490746960043,0.002177822645753622,0.0,0.0,0.007543829064816237,0.0,-0.03327031085267663,0.001095071453601122,-0.009447605162858964,-0.017915612228680402,0.0,-0.015888248654082417,0.0007793322997167707,-0.0016551315784454346,0.0029078354500234127,0.007977126557379961,-0.014438889473676681,-0.02634638742543757,0.02478143492946401,0.05064186527393758,-0.005989463962614536,-0.05224533842876553,-0.002439026953652501,-0.003063018349930644,-0.01439610858913511,-0.024674774347804487,-0.02363723542075604,0.0026779642049223184,0.014619225105270743,-0.0024645320465788243,-0.00886040922254324,-0.002282189545221627,-0.15740631306543945,1.0,1.0
Ccdc13,0.19896628647111356,0.003610177794471383,0.0,0.0,0.006013275943696499,0.0,0.003980991132557392,0.0012515102326869964,-0.0025193613767623903,0.18591173563851043,0.0,-0.03506494179368019,-0.05780629789456725,-0.0027875899150967597,0.0037538411095738413,0.0006433974858373404,-0.0435016412101686,-0.02464957541320473,0.024283027620986105,-0.039666331587359306,-0.03366465739905834,-0.05224533842876553,0.0015419343672692775,-0.006857503857463598,0.010083372816443443,0.13419090243987739,-0.021664790846407413,0.01689040841534734,0.07245717775076628,0.015829578745178877,0.014156744349747896,0.00385119482409209,-0.09667722400743514,1.0,1.0
Rpa1,0.35597665454261007,0.003610177794471383,0.0,0.0,-0.0046592715196311476,0.0,0.2786471345461905,0.002033704072237015,0.013856487572193146,0.12599290459416806,0.0,-0.008496778160333633,0.0012913973862305284,-0.0027875899150967597,0.0034652898088097573,-0.0029956254456192256,0.0051127769239246845,-0.019005918158218265,-0.0887368563003838,0.015908917910419405,0.015316312946379185,0.017523224260658027,0.0015419343672692775,-0.003063018349930644,0.005145965730771422,-0.05415414680726826,0.02031830127350986,0.044864909569732846,0.1037557564675808,0.03981622997205705,-0.026317831054329874,-0.0064662036346271635,-0.030099696796387434,1.0,2.0
Cspg5,0.061721941344439986,-0.00883893740363419,0.0,0.0,-0.0016503082052804529,0.0,-0.029996055979281663,0.0012515102326869964,-0.0025193613767623903,-0.042025400726124644,0.0,-0.015366387106478214,-0.0005516186589375138,-0.008362769484519958,0.003671014942228794,-0.008720559328794479,0.020641211988404393,-0.0445081674400717,-0.029941294876625762,-0.03994418250862509,-0.009760077688843011,-0.05224533842876553,0.001123397098854184,0.00731467068195343,-0.030166024072095753,0.19721424213377758,-0.011311957705765962,0.0665099742822349,0.055802159076556564,0.012787925216834993,-0.015538008846342564,-0.0024248263891786335,-0.06753780474886298,1.0,1.0
Prkcz,0.32863849588669836,-0.006277814339846373,0.0,0.0,-0.027019541151821612,0.0,-0.017224303772673012,0.0012515102326869964,-0.0025193613767623903,0.0341044217790477,0.0,-0.009035704210400581,-0.009816382594872266,-0.001306682825088501,0.018029493540525438,0.0464694076962769,-0.04285620798356831,-0.030138741941191257,-0.0277614640397951,-0.05363122563809156,-0.0038005851674824953,-0.019542593993246555,0.0013035972556099296,0.05364853894338012,0.09179611084982753,0.23572763324715196,0.021437964118085802,0.02357438831590116,0.06385549398139119,-0.010685445573180914,0.04746339159086346,-0.006418658019974828,0.45281910091638566,1.0,2.0
Gm14634,0.31770127803087234,0.004180910242721439,0.0,0.0,-0.0015631809458136559,0.0,-0.04249903704039752,0.013062637634575366,-0.0025193613767623903,-0.03786250037606806,0.0,-0.025311310179531574,0.004048367380164564,-0.008362769484519958,0.0015422387421131134,-0.02094825103878975,0.00480542778968811,0.046231225151568654,-0.07332676655962132,-0.0934632037114352,-0.005040823651070241,0.029924786761403085,-0.011159399319440126,-0.0033144601527601483,-0.02138132288120687,-0.0550230126734823,-0.011311957705765962,0.0665099742822349,0.06409197337925435,0.0036796662537381055,-0.015724895242601632,-0.0036610122676938774,-0.08521505052922293,1.0,1.0
Pycrl,-0.6822382748126984,0.0026344085950404405,0.0,0.0,-0.0007640731055289507,0.0,0.13181865913793445,0.004114339835941791,-0.009447605162858964,0.03752370441798121,0.0,-0.012398312222212554,0.14475096337962895,-0.0009930788725614548,0.0015422387421131134,0.004598353682085872,-0.006570751089602709,0.03764855288667604,0.03206362875644118,-0.022416644245386124,-0.005989463962614536,0.04761931201443076,-0.004839632427319884,-0.0033144601527601483,-0.018008360797539355,-0.014438979737460613,-0.01302554767113179,0.010804424267262221,0.02815504834521562,-0.004110275681596249,0.012869692537933589,-0.0036610122676938774,-0.13627121937461198,1.0,0.0
Kpnb1,0.20691078847739847,0.0033438359666615723,0.0,0.0,-0.0046592715196311476,0.0,0.18824369115754963,0.002033704072237015,0.013856487572193146,0.16591233767569066,0.0,-0.024282285794615745,-0.023322754367254676,-0.0027875899150967597,0.0037538411095738413,-0.0029956254456192256,0.0051127769239246845,-0.01787088779732585,-0.033481974187307056,-0.020525995132047684,-0.005040823651070241,0.011800037119537593,-0.003687761165201664,-0.006857503857463598,0.005145965730771422,-0.056706961886957286,-0.013118248423561454,0.0665099742822349,0.1037557564675808,0.0036253253696486355,0.001092564444988966,-0.0064662036346271635,-0.050473531107418236,1.0,2.0
Abhd14b,-0.3889289207290858,-0.0029488430637866258,0.0,0.0,-0.029338700212538243,0.0,-0.029178362200036646,0.001095071453601122,-0.009447605162858964,-0.011811561717186123,0.0,-0.012647826576139777,-0.0015521793393418193,-0.0014809072017669678,0.00822764791548252,-0.0013501868024468422,0.005871586073189974,-0.034282244769856335,0.01965545108774677,-0.02394759241025895,-0.0031033420900348574,0.04262421045452356,-0.003459702767431736,-0.019429594464600086,-0.051876418101601304,-0.04195010949857533,-0.018527903887443246,0.009330016057938338,0.015496196104213595,0.007606645894702524,0.018930574217811226,0.0051507749315351245,0.1777812049537897,1.0,1.0
Sumf1,0.4316435508895665,0.0036862754076719285,0.0,0.0,0.010288598109036684,0.0,0.08916375167667866,-0.03261748436838388,-0.0025193613767623903,0.01712137274676934,0.0,-0.02270453341305256,0.0018294384563341736,-0.0014809072017669678,0.0014529571682214736,0.05480319253169,-0.007643820978701115,0.062413136535324154,0.13876160491257905,-0.06412952224723995,-0.03366465739905834,-0.018778729690238832,-0.004556545312516392,-0.0017829510243609547,-0.003241837900131941,-0.05793579617049545,0.025692994305863977,-0.008318683449178934,-0.06846044523641467,-0.034985967893153426,-0.017993622114881872,0.00385119482409209,-0.14384990434162317,1.0,2.0
Rab8a,0.013272992493584752,0.003622874654829502,0.0,0.0,-0.016654787752777338,0.0,-0.01720758870826103,0.0012515102326869964,-0.0025193613767623903,-0.01684916332596913,0.0,-0.01394413763191551,-0.030547897154465316,-0.002613365538418293,0.018029493540525438,0.028584711449220777,0.02193207840435207,-0.02761567692272365,0.025281853112392127,-0.001552156531251967,-0.004348392404499464,0.030222647953778506,0.007691337633877993,0.05364853894338012,-0.11844064073637128,0.21583325536921621,-0.01996415639296174,-0.004920908873900771,0.018221315471455456,0.0029960043798200786,0.03257700696587563,0.002741797072812915,0.43322473095497116,1.0,1.0
Fcor,-1.2898375475686044,0.007798118693754077,0.0,0.0,-0.0015631809458136559,0.0,0.07364375619450585,0.004114339835941791,0.06991227820515633,0.0411734671657905,0.0,0.07225812925025821,-0.017659466764889657,-0.0009930788725614548,0.0015422387421131134,0.005543182259425521,0.003105443678796291,0.0411037864885293,0.017843598774634303,0.04205106502398848,-0.005989463962614536,-0.015903004771098496,-0.004839632427319884,-0.0033144601527601483,-0.014343197364360094,-0.01635849186219275,-0.022420131713151933,0.008318683374673128,0.018798805926926433,-0.004768251343630254,0.012869692537933589,-0.002282189545221627,-0.15438644477166236,1.0,0.0
Heatr3,0.14910898621194066,0.0033438359666615723,0.0,0.0,-0.0027636653278023003,0.0,-0.05245545696467161,-0.005866454066708684,-0.0025193613767623903,-0.0455304641276598,0.0,-0.03442185388877988,-0.023322754367254676,-0.008362769484519958,0.0037538411095738413,-0.01091532887890935,0.004897632542997599,-0.027057222169823945,-0.06522172836121172,-0.054732660313602535,-0.009760077688843011,-0.0009609909728169441,-0.003687761165201664,-0.006857503857463598,0.0032580636441707613,-0.07367298196069896,-0.013118248423561454,-0.05940318653360009,0.03582105027511716,0.027289068046957254,0.013330881241708994,-0.0064662036346271635,-0.09325111247599124,1.0,1.0
Pip5k1b,0.5237949208519421,0.003090191101655364,0.0,0.0,0.004792010467499494,0.0,-0.012550657956162468,0.013062637634575366,-0.0025193613767623903,0.007484267172403633,0.0,-0.011331873945891857,0.0024084455170668663,-0.0008362769475206733,-0.017766430620104075,0.007273632474243641,-0.007305736914277077,0.2713610479887575,0.05403593553695828,0.23193103692028672,0.012164358645677567,0.017523224260658027,-0.008982059704139829,-0.006057461751624942,0.005626247655600309,-0.023957549650222062,0.07702391602564602,-0.004920908873900771,-0.018286523506976664,0.046496239646803585,0.030454243305139243,0.0072586304787546395,0.39158466113731266,1.0,2.0
Zfp157,-0.08603225411847233,-0.007773570092394948,0.0,0.0,-0.002507827435620129,0.0,-0.030039222612977028,-0.005866454066708684,-0.0025193613767623903,-0.09699072159826755,0.0,-0.014739539748989046,0.018271831087768076,-0.008362769484519958,0.0031963867507874967,-0.022523130886256695,-0.01130127590149641,-0.036965158972889184,0.018679162994958462,0.0071193432714790105,-0.010563412891933695,-0.05224533842876553,-0.0027745889127254487,-0.006857503857463598,-0.019776431834325193,-0.05824437485076487,-0.02038197573274374,0.01689040841534734,0.021577120805159212,-0.0052579429396428165,0.0019184275530278682,-0.0036610122676938774,-0.08194609664846211,1.0,1.0
Wtip,0.10627664590254426,-0.00883893740363419,0.0,0.0,-0.00886119855567813,0.0,-0.04705161288380623,0.002033704072237015,-0.0025193613767623903,-0.06392599324928597,0.0,-0.00863070878200233,0.003869020319543779,-0.008362769484519958,0.003671014942228794,-0.009133121464401484,0.0051127769239246845,-0.04825547406449914,0.08715831827837973,0.018338871414307505,-0.010563412891933695,-0.05224533842876553,0.001123397098854184,0.00731467068195343,0.005145965730771422,-0.09063483248464763,-0.01307994888164103,0.01689040841534734,0.03279339466243982,0.0033984551345929504,-0.029577683322131634,-0.0064662036346271635,-0.09680971651338041,1.0,1.0
Ankrd27,0.2508072028681636,0.01940044173039496,0.0,0.0,-0.02854327769950032,0.0,-0.040947904800996186,-0.03261748436838388,-0.0025193613767623903,-0.013266885122284293,0.0,-0.025635685808956622,0.028914461634121834,-0.002613365538418293,0.002083549238741398,-0.009174506664276123,0.005727475229650736,0.07437201251275838,-0.04066180105204694,-0.02041425950359553,0.005498642837628722,0.029924786761403085,0.06475001811981201,0.009600505270063876,0.021883797496557236,-0.08865195577964187,0.0032299856655299665,0.045754843335598705,-0.0170742610655725,0.039298336375504735,-0.03379603734239936,0.025389358308166264,0.18025505261495708,1.0,2.0
Ireb2,0.27639307422563436,0.003724324284121394,0.0,0.0,0.05677555128931999,0.0,-0.0510054854862392,0.002033704072237015,-0.0025193613767623903,-0.01593782229349017,0.0,-0.0332794517185539,0.004586408450268209,-0.002613365538418293,0.00822764791548252,-0.001963076591491699,0.019097163826227188,-0.025066820681095125,-0.05512416713638231,-0.007934849439188839,-0.0038005851674824953,-0.03153975778259337,-0.006146268099546433,-0.019429594464600086,0.018468784103170037,-0.1024573764950037,-0.01681431392207742,-0.03241017470136285,-0.02329729632474482,0.04027557917870581,0.03326638330705464,-0.018939003404229878,0.1969679834879935,1.0,2.0
Dennd2a,0.3935202388372272,0.021913464600220322,0.0,0.0,0.05761593671515584,0.0,-0.034950529653579,0.002033704072237015,-0.0025193613767623903,0.044188242121599615,0.0,0.15110420716926456,-0.00957871278282255,-0.001306682825088501,0.00354678712785244,-0.0022544659860432147,0.019097163826227188,-0.022803340554237366,0.06582397256046534,-0.0953142007952556,-0.008308605570346118,-0.03153975778259337,-0.0033370316959917545,0.017098042997531593,0.018468784103170037,-0.09147754861041904,0.022320756530389188,-0.0047296980489045385,-0.042425812664441766,-0.07362422991544008,-0.00966704617254436,-0.018939003404229878,0.11780351482331752,1.0,2.0
Fxyd5,-0.2233732585562393,0.0033438359666615723,0.0,0.0,-0.00886119855567813,0.0,-0.042494407966732976,0.001095071453601122,-0.009447605162858964,-0.04117339636432007,0.0,-0.025311310179531574,0.07957246282603592,-0.008362769484519958,0.0034652898088097573,-0.009085867293179036,0.0034127928130328654,-0.027929803719744087,-0.0189342246146407,-0.00674081249628216,-0.0035137614945415408,-0.05224533842876553,0.0007474938174709678,-0.003063018349930644,-0.020758430208079517,-0.03440000516362488,-0.011311957705765962,0.04711583552882075,0.055802159076556564,0.007210624550934881,-0.017807260658591985,-0.0036610122676938774,-0.11242435048334301,1.0,1.0
Elac1,-0.03687289974652231,0.022636392395943405,0.0,0.0,0.008327698782086373,0.0,-0.03717606788501143,-0.03261748436838388,-0.0025193613767623903,-0.03919484045356512,0.0,0.057739032879471776,-0.003474957523867488,0.017910265172831716,0.0015422387421131134,0.007589887413196265,0.005389391165226698,0.09734687801916152,0.06636943453922868,-0.04900266542565077,-0.010563412891933695,-0.05224533842876553,-0.011159399319440126,-0.0033144601527601483,-0.024901195233687758,-0.07308956255204975,-0.010424880050122739,-0.006884602354839444,-0.010760366255417465,-0.007535693279933185,0.012869692537933589,-0.0036610122676938774,-0.09054597778711468,1.0,1.0
1190007I07Rik,-1.0289969678316266,-0.0027205501031130554,0.0,0.0,-0.0015631809458136559,0.0,-0.01722077994607389,0.004114339835941791,-0.009447605162858964,-0.02010108779883012,0.0,-0.007750146591570228,0.0014967204304412007,-0.0031360386684536933,0.0016816023737192154,-0.007657507276162505,0.003105443678796291,0.027581358375027776,0.019842182002030313,0.012369374576956034,-0.005989463962614536,-0.019812193159013988,-0.004839632427319884,-0.0033144601527601483,-0.019421157790347934,-0.02526422629132867,-0.01302554767113179,0.010804424267262221,0.015623935712501407,-0.0035024436027742923,0.012869692537933589,-0.0036610122676938774,-0.17261509606614708,1.0,0.0
Eef1g,-0.40348236763849854,0.00322968945838511,0.0,0.0,-0.002311361627653241,0.0,-0.0643446727655828,-0.0020180601812899114,-0.009447605162858964,0.11233429784188047,0.0,-0.035638574212789535,-0.06222693687304855,0.017509549111127853,0.0037538411095738413,0.001131730629131198,0.0077309396117925646,-0.018463209476321935,0.016633894285187124,0.006321527906693518,-0.005989463962614536,-0.05224533842876553,-0.002439026953652501,-0.006857503857463598,-0.030836030142381787,0.06715291276574135,-0.03266950491815805,0.0014350939355790614,0.06124090389348567,-0.0011987243057228626,0.014156744349747896,-0.0036610122676938774,-0.07498135595116764,1.0,1.0
Gm16124,-0.038754381872713566,0.002672457471489906,0.0,0.0,0.05677555128931999,0.0,-0.04716137519106269,-0.005866454066708684,-0.0025193613767623903,-0.019886411065235733,0.0,-0.01417895071208477,-0.0028831302979961037,-0.002613365538418293,0.00822764791548252,-0.016227881032973526,0.019097163826227188,-0.029230933766812087,-0.05358435353031382,-0.018528583548031746,-0.0025795192897203377,-0.0009609909728169441,-0.006146268099546433,-0.019429594464600086,-0.03615818534046412,-0.06688452987466008,-0.01681431392207742,-0.014036780092865228,0.02593677886761725,0.008101672574412078,0.018517642552033066,-0.006735628778114915,0.10573592449072748,1.0,1.0
Tctn3,-0.019912658222019673,0.02179931811988354,0.0,0.0,-0.002507827435620129,0.0,-0.03625735828652978,0.002033704072237015,-0.0025193613767623903,-0.05545775386504829,0.0,0.18934514371678232,-0.017925282241776586,-0.0029618142917752265,0.0031963867507874967,0.034500241866335275,-0.01130127590149641,-0.045531204352155324,0.029971002000384033,-0.02570864369161427,-0.005040823651070241,-0.05224533842876553,-0.003687761165201664,-0.006857503857463598,-0.018916018567979337,-0.06420486931689083,-0.010666037667542696,0.04432951926253736,0.026204513325355946,0.0038078881544061005,0.013330881241708994,-0.0036610122676938774,-0.05550830198219046,1.0,1.0
A830082K12Rik,0.3959099470451474,0.0036862754076719285,0.0,0.0,0.001196826221421361,0.0,-0.031236685635522007,-0.03261748436838388,-0.0025193613767623903,-0.012115667380858213,0.0,-0.03440727697685361,-0.057626950833946464,-0.0029618142917752265,0.0014529571682214736,0.031856404533609745,-0.010348493605852127,0.09714116198942065,0.07326940774917602,-0.028702475442551077,-0.010563412891933695,0.029924786761403085,-0.004556545312516392,-0.0017829510243609547,-0.004050113316625356,-0.05587510183919221,-0.021664790846407413,-0.008318683449178934,-0.02311310198158026,0.008484806981869042,-0.017993622114881872,-0.0064662036346271635,-0.135565582588315,1.0,2.0
Mlf2,-0.5800247942935676,0.002177822645753622,0.0,0.0,0.013690812140703201,0.0,0.14996334863826632,0.001095071453601122,0.06991227820515633,0.05083148914389312,0.0,-0.011895951163023711,0.14475096337962895,-0.0015680193901062012,0.0037538411095738413,-0.0026340108877047894,0.004795864038169384,-0.00783416653983295,0.02352406726917252,-0.02998130900785327,-0.005989463962614536,0.04761931201443076,-0.002439026953652501,-0.006857503857463598,-0.020758430208079517,-0.0190652509778738,-0.01302554767113179,0.009236495359800756,0.030138707943260668,0.0001771032135002315,0.0019184275530278682,-0.0036610122676938774,-0.16422741479240358,1.0,0.0
