gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DMR,18mo.2mo.log_ratio.DMR,count.DMR,18mo.9mo.Q.std.loops,18mo.9mo.T.min.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,18mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.std.loops,Qanova.min.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,loop_size.log.mean.loops,loop_size.log.min.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.min.atac,log2_distance.std.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac
Abcb8,16391.0,-0.0951572330401306,12,4.0,4.0,0.3082339022231283,0.1385586192033181,0.0800491505467064,2.0,-0.0894631863673343,0.0124755333940926,-0.5804820237195712,0.0348997217868587,-0.4253058347316187,0.1509732509948027,0.060197236466946,0.1165763688883556,0.3219280948859202,3.0,-0.1520030934442484,-0.02167735115768,0.0615100646274684,0.1075020552966409,0.1089919689277878,2,-0.2278026773957357,-0.5175865905234498,3,0.0015876298560855,-0.0813479799999999,0.0003839294,17.811274335606463,0.0013666560263157,-0.0008444349999999,0.0006105066368421,0.0008431952058233,0.037386917,0.022686393,0.0497355558947368,16.617463651911457,15.498194760521416,14.162470007623714,-0.0006781525,0.0319042893636005,-0.0308635714452257,0.0010407179183748,0.113479856754863,0.1192849268716941,0.1929473943743739,10.669770888525608,1.055260448160413,13.306346553688517,0.2040606494224615,7,0.0569564509262678,0.0639571512237972,0.2090308410285311,0.2000348090313132,0.5859743686638181
Rsbn1l,63370.0,-0.2937312030558532,2,2.0,2.0,0.3481418998964807,-0.1855124139410731,0.1133624007814519,3.0,0.0658614325754047,0.0677999208197688,-0.2075187496364163,-0.1768562106303481,-0.415037499274836,-0.1394817650016007,-0.2315430628805455,-0.1855124139410731,0.0,1.0,0.0,0.0668306766975868,-0.1637431420607766,-0.1186817372434863,-0.1186817372434863,5,-0.4957183859686256,-0.5733289484450815,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0111164001385333,0.0201246566834107,0.0090082565448774,-0.0242520716111014,-0.0281589683109388,0.2657564631656852,11.098032082960591,1.5145862757734017,14.879918231463076,-0.1521710288583191,12,-0.5086235434849404,-0.0151957808678198,0.2093308205846086,0.1650702212308321,0.1534221285928647
Pantr1,104060.0,-0.3536369546129583,3,1.0,0.0,0.0576123014773871,-0.2877072518917156,0.0,1.0,-0.0425889121713698,-0.0425889121713698,0.0,0.0,0.0,-0.2877072518917156,-0.2877072518917156,-0.2877072518917156,-0.3219280948801484,2.0,0.0,-0.0425889121713698,0.0,0.0,0.0,11,0.0537712564342994,-0.4708907339418767,1,0.0007703454365516,-0.230332567,-7.896784999999996e-05,20.728634687178825,0.0004215933985714,-0.0017314858,-5.37721305714286e-05,0.0006389519484314,0.004402544,0.0085562578314285,-0.0071015675082142,18.21710223224125,13.543515216152167,15.901668292150154,-0.0017329958999999,0.0234605386667132,0.0050016530518284,0.0284621917185417,-0.0483540010250772,0.0090840634549113,0.2741559155975304,7.247927513444535,2.2968603580395315,15.049210424099556,0.0726150881420882,19,-0.9336952239781224,-0.3476676761056411,0.4165362923607671,0.3869714536671537,0.6134045523794525
Gm16124,14019.0,0.0,3,0.0,0.0,0.0,0.2065630449607463,0.0,0.0,0.011235480959737,0.2115343652149151,0.6447533085887489,0.0,0.0,0.3226850922698023,0.0753529486181268,0.2015336952828918,0.7369655941469699,2.0,0.8744691179106763,0.120944845299696,0.0865884295778638,0.3104039435312906,0.3104039435312906,0,0.0,0.0,0,0.0006792546602394,-0.145833557,-7.482119999999972e-05,19.36125415610777,-0.0001832462590909,-0.0014334565,-6.400397727272683e-06,0.0007470852885748,0.04312634,-0.036698484090909,-0.0659974804090909,18.937414360899705,18.204098255549795,13.89614316077451,-0.0017111713999999,0.0256691318729223,0.0437602838333973,0.0694294157063196,-0.0491021669283814,-0.0343978091145259,0.0219232499145818,10.365228849251654,0.4453582079387349,10.99506046703279,0.0691201103625207,2,0.1110653218612909,0.0574472901790183,0.2422171550784499,0.2202939051638681,0.2403935032382063
Deptor,146954.0,0.0,2,0.0,0.0,0.0,0.1241502607325131,0.0,0.0,0.0,0.0,-0.6780719051018176,0.0,0.0,0.1241502607325131,0.1241502607325131,0.1241502607325131,-0.6520766965721987,1.0,-0.6780719051018176,0.0,-0.0494502121462474,-0.0494502121462474,-0.0494502121462474,1,-0.2567703022018178,-0.6885021692934417,6,0.0009668699962719,-0.203884244,-8.456075000000006e-05,21.15709770706011,0.0005669814070833,-0.0026772624999999,-1.2129189583333333e-05,0.0008353263505489,0.013096075,0.0335874508125,-0.0171547774583333,17.10186730043201,13.419170165028538,16.310453025578283,-0.0011883229999999,-0.0045602196556818,0.0062967279958781,0.0017365083401962,-0.0162387068853691,-0.0568667085147998,0.238903865930148,10.804131021183398,1.6591385610116869,15.900560240441996,-0.1093069357084137,13,-0.6095786210817837,-0.020970189886058,0.2356743495567424,0.2864589991628878,0.3507175274936398
Ulk1,25609.0,0.0,4,0.0,0.0,0.0,0.1261816700955691,0.129012590147088,2.0,0.0,0.0,0.0,0.2183122759976301,1.4594316186258212,0.1261816700955691,0.1261816700955691,0.1261816700955691,0.1699250014403088,1.0,0.0,0.0,0.0,0.0,0.0,2,-0.1462207408325031,-0.4681488356717757,1,0.0006680368725487,-0.213840885,-0.00014939195,20.42296608681511,-0.0001424496512337,-0.0025936742,-0.0001410337597402,0.0007873349560102,0.006000719,-0.0598164256316233,-0.0968633377744805,18.531722282598466,15.76813262176329,14.431562894916803,-0.0022463614,-0.0147745116299616,0.0337689473698703,0.0189944357399087,0.0068020124540882,-0.0116839398327102,0.1483442783586326,11.08148343809374,0.5041239850619205,12.577664851764869,0.2194217793022559,6,0.1063994874121139,0.0432530280429094,0.2084948078633101,0.2532527553014816,0.4292302314210068
Slc19a2,16339.0,0.0,3,0.0,0.0,0.0,-0.2817003040004984,0.0577473325837747,2.0,0.0170727509572428,0.0170727509572428,0.0931094043908804,-0.1403872507731232,0.4506614090082754,-0.2817003040004984,-0.2817003040004984,-0.2817003040004984,-0.3219280948849579,2.0,0.0931094043908804,0.0170727509572428,-0.2646275530432556,-0.2646275530432556,-0.2646275530432556,0,0.0,0.0,0,0.0006971055335841,-0.015427252,-0.00045201565,18.01068107380196,-9.836359999999995e-05,-0.0005591597999999,-0.00045201565,0.0001515247100589,0.28188086,0.019048096,-0.078743923,17.99941658574625,17.98815209769054,14.057145616910695,-0.0004841475,0.0134359118540346,0.0155940995836924,0.0290300114377271,0.0959208464116845,0.0563595075780737,0.0599556620293381,10.674192268145772,0.339406263587337,11.15418520926536,-0.1586654590162639,2,-0.1590567673019243,0.0420037469058134,0.0543809637720373,0.1143366258013754,-0.1202123107655963
Klf10,9243.0,0.0,11,0.0,1.0,0.0,0.0182764352358377,0.0,0.0,-0.1188426132708835,0.0750132028799157,-0.5490262699149772,0.0,0.0,0.386655380202872,0.0069456524146636,0.1372924892844578,-0.8667334691327033,2.0,-0.222392421333013,-0.0085827092449652,0.0168161564919104,0.1116511195171729,0.0932896381157535,1,-0.7127180477633048,-0.7127180477633048,1,0.0020080869534019,-0.04410315,0.000247225,18.47706254974512,0.0013207890866666,-0.0014289749999999,0.00026227218,0.000754342120746,0.027697247,0.0366960492,0.0501449057999999,17.568321576074364,15.743992861060176,13.633335843724575,-0.0005625816999999,0.0875542352611873,0.0916143593518598,0.1791685946130471,-0.0815194873721919,0.0185469107808298,0.1275573248845233,10.59991284218722,0.5767352137587799,11.901998185668534,0.0976163086939088,4,-0.009874735876254,0.030599582006813,0.1272903173305222,0.0484068536725978,0.2267348157382835
Gprin3,79068.0,0.0,5,0.0,0.0,0.0,0.0,0.0349478861964467,0.0,0.0,0.0,-0.459431618632379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.459431618632379,0.0,-0.2932461190646331,-0.2390738016396133,-0.2479864528172655,5,-0.1634987322622694,-0.3923174227250885,1,0.0,0.014779727,0.0003959872,14.973473160818882,0.000619218,0.0003959872,0.0003959872,0.0,0.16760662,0.014779727,-0.06498777,14.973473160818882,14.973473160818882,14.15876745463608,0.000619218,-0.0330547378254707,0.0578358651060782,0.0247811272806075,-0.0582279443785191,-0.0241965542024963,0.2396357215103748,10.698704666770432,1.53410870901206,15.13177659434184,-0.3292130827845049,9,-0.6339219015714788,-0.0062958320942301,0.2642329171836446,0.2709328907265574,0.0501245362466313
Rnf130,100373.0,-0.1805722456412555,7,2.0,3.0,0.3813663281575959,-0.0113715429068781,0.033671534721142,1.0,-0.0392996953518922,-0.0392996953518922,-0.8300749985506743,0.0023213868005571,-0.2294818461220362,-0.0113715429068781,-0.0113715429068781,-0.0113715429068781,-1.1926450779308029,1.0,-0.8300749985506743,-0.0392996953518922,-0.0506712382587704,0.0126537452340944,0.0126537452340944,1,0.0,0.0,0,0.0015075435369977,-0.1080124499999999,-0.0002790686,17.161407480711514,0.0014827831055555,-0.0025396499999999,-5.658791666666661e-05,0.0013984038479083,0.01854305,0.0347082958888888,0.0498091327777777,15.785030997283554,14.280190792216906,14.707682666757826,-0.0005521593,0.0132043729952073,0.0099661917445133,0.0231705647397206,-0.0301483898642633,0.0267328910332104,0.2071802548523082,10.056637715113336,1.8202866934416535,15.071839411775972,-0.1477497975792477,11,-0.4026194163009475,0.0488477306433564,0.2001514905444878,0.1862765797436237,0.1630424217180031
Tmem80,9417.0,0.4043902550782983,14,1.0,2.0,0.11018223122592,0.3614141106880022,0.0,0.0,-0.1058381185252503,0.092900507794341,-0.0727404097744718,0.0,0.0,0.3984361155139968,0.170453352608098,0.310101192936699,0.8744691179106763,2.0,0.1154772174190115,0.0239082216368116,0.2555759921627518,0.3752064093849703,0.3066501767567473,3,0.0,0.0,0,0.0010294106238827,-0.07726654,0.0017194789999999,18.93582688517039,0.00241554485,0.000456411,0.0019222401333333,0.001248370481497,0.5827157,-0.0318620116666666,0.0310621808333333,16.810739476428335,15.46099974818252,13.942056259602488,-0.0001962275999999,-0.0061413489836104,0.1233306526592986,0.1171893036756882,0.0636507396165748,0.0085808105535157,0.3731968697288218,10.727920454563284,0.5833354694167256,12.028942043322443,0.087337168635343,4,0.0251586886586761,0.294848087426133,0.3358708022252868,0.317926627620108,0.4966715185502433
Rwdd3,16297.0,-0.5474877952989883,1,1.0,0.0,0.0170946832917419,-0.0822509057748845,0.0,0.0,-0.0213992397976205,0.1294661480101004,-0.1458017707670544,0.0,0.0,0.0782789980334293,-0.164294027213482,-0.0560886449849791,1.415037499263816,1.0,0.4150374992728327,0.0589776817398332,-0.1856932670111026,0.0028890367548541,0.0472152422352158,0,0.0,0.0,0,0.0,0.11394907,-0.0002465872999999,21.608197057567143,0.0004710313,-0.0002465872999999,-0.0002465872999999,0.0,1.1485014,0.11394907,0.10415886,21.608197057567143,21.608197057567143,14.018895621121649,0.0004710313,0.0101756473651687,-0.0048997808596683,0.0052758665055003,0.0098783408303299,0.0011119498765876,0.3290370164730217,11.09869009667366,1.1670485635315568,13.285113188501509,0.0461391364499567,3,-0.1970472274918449,0.0474019403750173,0.2182729405933543,0.1209157249420238,0.2947158291968121
Tspan14,60362.0,0.0,5,0.0,0.0,0.0,-0.134094853134753,0.1901823491772307,4.0,-0.0110903796630124,0.0656227047436623,0.1807363053225516,-0.0157977145810299,0.237039197300068,0.063807764520462,-0.2324131814770482,-0.1019559256128026,0.0,1.0,0.4150374992668215,0.0404742095793453,-0.2435035611400606,-0.0288969224826831,-0.0720649486313087,1,-0.2732431675066268,-0.8056241795089654,4,0.0009201370580959,-0.1164975079999999,-4.029874999999996e-05,21.846133092818118,-2.031467230769233e-05,-0.0010788707999999,-9.08792897435897e-06,0.0006069929681187,0.008516455,0.0227617654102564,-0.064351433051282,20.23431845539547,13.80996904717615,14.198982115156875,-0.0011689017999999,-0.0022572686762698,0.0252754735945346,0.0230182049182648,0.0949814215665531,0.0135207740260055,0.2546583697282286,10.499845887083303,1.4817463003110851,14.89192606741502,0.0336103658917558,13,-0.4224959129186695,-0.085811700091357,0.241935237853253,0.2022125347900691,0.5296754236257748
Polr2k,3000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0013550697689741,-0.0736780199999999,0.00041381095,18.67652185299276,0.0015642764541666,-0.0016718949999999,0.000427492525,0.0011420659605306,0.02160015,0.0716898729166666,0.0823627693749999,17.49762837551155,15.847938201949098,13.551948530592997,-0.0002632848999999,-0.0206760910764855,0.0716208905935588,0.0509447995170733,0.0720048500565841,-0.0034447574523943,0.1489777886621534,7.813781191217678,1.5798443195130665,10.762382038710475,0.1183408440191992,3,-0.0397126126717792,-0.0210188996233066,0.0329481516441375,0.1473246056843947,0.138524877983035
Pigx,15324.0,0.0,8,0.0,1.0,0.0,0.0841510496210591,-0.0919353007892782,1.0,-0.3059120913764612,0.1636127707973127,0.6960585450934592,-0.0091019756147106,1.0995356735399224,0.179665558188669,-0.0654642110706715,0.0803773488860714,0.7004397181341564,0.0,1.1699250014322935,0.0153549407523957,0.0227989863122459,0.1541578014055598,0.1725939675902226,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389748849384011,0.002143828668923,0.0411187136073241,0.0608952785100597,0.0720625174715561,0.3011517930820997,10.69609817095595,0.3902720490689684,11.476239906323904,0.1563615765866659,3,-0.1157255633640285,0.0288560131877018,0.2853749301985589,0.03375512285868,0.4571692447494214
