gene_name,gene_length.meta,9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,9mo.2mo.log_ratio.DMR,18mo.2mo.log_ratio.DMR,count.DMR,18mo.9mo.log_ratio.DMR,18mo.9mo.Q.std.loops,18mo.9mo.T.min.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,18mo.2mo.Q.mean.loops,18mo.9mo.Q.min.loops,18mo.2mo.Q.median.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,min_distance.log.std.loops,9mo.2mo.Q.std.loops,Qanova.min.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,loop_size.log.mean.loops,18mo.2mo.T.median.loops,loop_size.log.min.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,log2_distance.min.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,18mo.9mo.log_ratio.min.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Dennd5b,-0.06442988423630595,0.00032316647469997405,0.0,0.0006313707120716572,0.0021687366534024477,0.0,0.003914149682968855,0.0,0.0,0.0,0.005378640522249043,0.0007020872831344604,0.005097679854370654,0.003617405667901039,0.0,-0.0007745731621980667,0.001897040791809559,0.0,-0.00030679211486130955,0.002430371381342411,0.0,0.0,0.0,0.0,0.0,-0.013781974236480891,0.0,0.0,0.009467239677906036,0.0,-0.004069565660320223,0.00465571379289031,0.0,-0.0803026635153219,0.0,0.0,0.0,0.0027913609426468613,0.0028975825756788255,0.0,0.02014846906065941,0.005457436013966799,0.007494898028671742,0.009849476423114538,0.0021062618494033813,0.0,0.0,0.0052324193995445965,0.00958357959985733,0.0,0.0,-0.021092824842780827,0.0,0.0,0.0,0.00029111616313457487,0.0,0.0,0.017901365645229816,0.0,0.002733094627037644,0.0966590802045539,0.007204325157217682,0.0,0.0,0.0,0.0009505924955010415,-0.06292469221632928,0.009699279889464379,-0.0083579608425498,0.008515436127781868,0.0,0.001210889331996441,0.00035284594632685186,1.0,1.0
Eif3k,0.03211755592143163,0.0,0.0,0.0005012233462184667,0.001927765905857086,0.0,0.01130784465931356,0.0,0.0,0.0,0.0050357281602919106,0.001357368780300021,-0.008526629772968591,-0.009858424240956083,0.0,-0.00038728658109903334,-0.06915458887815476,0.0004860742390155792,-0.0003173711523413658,0.015554375797510147,0.0,0.0,0.00275172071531415,0.0,0.0,-0.013977195285260677,0.0,0.0,5.966748110949993e-05,0.0,-0.00232349410885945,0.002327856896445155,0.0,0.01973697396926582,0.0,0.0,0.0,0.012154467329382896,0.011010813340544701,0.0,-0.0011144065065309405,-0.00907754004583694,-0.002237530372804031,-0.0007959245366510004,0.0028083491697907447,0.0,0.0043295384757220745,0.012844760400475934,0.0011054652091115713,0.0,0.0,0.058832029532641175,0.0,0.0,0.0,0.0006543601490557194,0.0,0.0,0.005323288890067488,0.0,0.0016268420731648803,-0.22433049237472005,-0.0011425361479632556,0.0,0.0,0.0,0.00753022434655577,0.15429590789601208,0.0002784482203423977,0.012889193072915077,0.00032316647469997405,0.0,0.00197635255753994,0.0008193005248904228,1.0,0.0
Prdm2,-0.023158473673975097,0.0,0.0,0.0004101201891899109,0.0007894660835154354,0.0,0.002897773226723075,0.0,0.0,0.0,0.003448806807864457,0.0004680582135915756,-0.011487138669472187,-0.009822647699620575,0.0,-0.002194623965770006,0.001897040791809559,0.0,-0.0005289519205689431,0.002430371381342411,0.0,0.0,0.0,0.0,0.0,-0.013925136339385063,0.0,0.0,0.0007226394722238183,0.0,-0.01184348102658987,-0.016021132757887243,0.0,-0.05640078511205502,0.0,0.0,0.0,0.0026464817952364683,0.0021731868386268617,0.0,-0.007176777701824903,0.002221580948680639,0.0010706997476518155,-0.012144618779420852,-0.027615433260798454,0.0,0.0,0.003994271140545607,0.0013478400651365519,0.0,0.0,-0.021092824842780827,0.0,0.0,0.0,-0.0016453167609870433,0.0,0.0,-0.03619348185602576,0.0,0.0012233852106146514,0.042734586130827666,-0.0010579038411378861,0.0,0.0,0.0,-0.0003561464138329029,-0.2139255820121616,0.0012099238857626914,-0.036077028810977935,0.0004039580933749676,0.0,0.000976860262453556,-0.017352448076708243,1.0,0.0
Pdzrn3,-0.11272114464547485,0.0,0.0,0.0005076787248253822,0.0013815656234510243,0.0,0.00368012061342597,0.0,0.0,0.0,0.003383078360930085,0.0004680582135915756,0.007214133595116436,0.0022817481914535163,0.0,-0.0005809298856183886,0.00431650759652257,0.00016202475875616074,0.00911913110408932,0.005589853916317225,0.0,0.012922462397255004,0.0007431329973042011,0.0,0.0,-0.005680148666724563,0.0,0.0,0.0004872844135388732,0.0,-0.004414153718389571,-0.016021132757887243,0.0,-0.05731737522641197,0.0,0.0,0.0,0.00269532710313797,0.0028975825756788255,0.0,-0.0022288129571825265,0.004052213043905795,0.0011602009646594525,0.0016816617641597987,0.001404174640774727,0.0,-0.028317520581185817,0.0045723101566545665,0.0013195355981588364,0.0,0.0,0.030868321880698203,0.0,0.0,0.0,0.00023947793990373612,0.0,0.0,0.0068036210117861625,0.0,0.002733094627037644,0.0038180968794040383,-0.0006770584615878761,0.0,0.0,0.0,0.0007623527431860566,-0.2649146738788113,0.0008817527443170548,0.044075626549310985,0.00024237483739852905,0.0,0.0014182740077376367,-0.0006985603598877787,1.0,2.0
2900005J15Rik,0.03614565992262214,0.00032316647469997405,0.0,0.0009293145686388016,0.004819414801895619,0.0,0.005480971219949424,0.0,0.0,0.0,0.005184770859777928,0.0007020872831344604,0.01205897274427116,0.008069597259163857,0.0,-0.0005163821205496788,0.0020339309703558683,0.0,-0.0001586855761706829,0.002430371381342411,0.0,0.0,0.00013689017854630946,0.0,0.0,-0.0018725798465311528,0.0,0.0,0.0011137929232791065,0.0,0.005515816735569387,0.00465571379289031,0.0,0.040229147556237875,0.0,0.0,0.0,-0.1491132513806224,0.005070769321173429,0.0,-0.0008023726567625999,0.017136100269854068,0.002204381795600057,0.0017297562072053551,0.0021062618494033813,0.0,0.0,0.009085854343138635,0.011531413421034814,0.0,0.0,-0.027278225906193256,0.0,0.0,0.0,0.0001658106781542301,0.0,0.0,0.019385294313542543,0.0,0.005986778698861599,0.08613728506490588,-0.00034910826710984113,0.0,0.0,0.0,0.0011625842563807965,-0.012577762734144926,0.0010441808495670556,0.010684536546468735,0.008515436127781868,0.0,0.001041288673877716,0.002409707419574261,1.0,0.0
Trp53i11,0.033660192715469744,0.00032316647469997405,0.0,0.0006313707120716572,0.004819414801895619,0.0,0.005507819913327694,0.0,0.0,0.0,0.008945007463917137,0.0007020872831344604,-0.03385817918926477,-0.0444940897449851,0.0,-0.0005163821205496788,0.00431650759652257,0.00016202475875616074,-0.0005289519205689431,0.005589853916317225,0.0,0.0,0.0007431329973042011,0.0,0.0,-0.013781974236480891,0.0,0.0,0.009467239677906036,0.0,-0.005736533515155315,0.00465571379289031,0.0,0.024029307432938365,0.0,0.0,0.0,0.0037484244164079426,0.004346373677253723,0.0,-0.0022288129571825265,0.006155325344298035,0.007494898028671742,0.009849476423114538,0.0021062618494033813,0.0,0.0,0.006469182812143117,0.009166186638176442,0.0,0.0,0.030868321880698203,0.0,0.0,0.0,0.00042021168395876883,0.0,0.0,0.019597211747895926,0.0,0.0025378735782578586,0.1230891960952431,-0.0010579038411378861,0.0,0.0,0.0,0.001240350715816021,-0.17727374142967164,0.009699279889464379,0.026773501755669712,0.008515436127781868,0.0,0.0016523030772805213,0.002409707419574261,1.0,0.0
Dynlrb1,0.039774126801639796,0.0,0.0,0.0035021080449223517,-0.05431480469182134,0.0,0.01426485924050212,0.0,0.0,0.0,0.017619607928209005,0.0036274509876966475,0.014391376879066229,0.008069597259163857,0.0,0.0047119868500158195,0.0020898087695240975,0.0,-0.0003173711523413658,0.0025113837607204912,0.0,0.0,-0.027660957537591457,0.0,0.0,0.04004663679748774,0.0,0.0,0.00023204019991680979,0.0,-0.00232349410885945,0.002327856896445155,0.0,0.040451636197976766,0.0,0.0,0.0,0.015481296544894576,0.011010813340544701,0.0,-0.0011144065065309405,0.017136100269854068,0.0012762210611253976,0.004202467987779528,0.00702087290585041,0.0,0.013339658454060554,0.025741360541433098,0.0038238933682441714,0.0,0.0,-0.027660957537591457,0.0,0.0,0.0,0.001841564904898405,0.0,0.0,0.013285157477948815,0.0,0.005986778698861599,0.0294833640800789,-0.0011425361479632556,0.0,0.0,0.0,0.003431293927133083,0.17376654069870712,0.0005104884272441268,0.01230810877867043,-0.002504540178924799,0.0,0.002421778663992882,0.0008193005248904228,1.0,1.0
Pnck,0.015325349427293987,0.0,0.0,0.002981518600136042,0.002088413070887327,0.0,-0.035283801113255325,0.0,0.0,0.0,0.017732060942798854,0.0036274509876966475,0.00914125903043896,0.003617405667901039,0.0,-0.0005163821205496788,0.0031542911194264887,0.0,-0.0001586855761706829,-0.00915439834818244,0.0,0.0,0.00022070687264204026,0.0,0.0,0.0395911210263148,0.0,0.0,0.0011137929232791065,0.0,0.005515816735569387,0.002327856896445155,0.0,-0.1758491768548265,0.0,0.0,0.0,0.010987663406413049,0.003245292487554252,0.0,-0.0008023726567625999,0.005457436013966799,0.002204381795600057,0.004782568463124335,0.00702087290585041,0.0,0.013339658454060554,0.015901285463478416,0.002280017677694559,0.0,0.0,-0.05176121694967151,0.0,0.0,0.0,0.0017770171351730825,0.0,0.0,0.009240525257773698,0.0,0.002733094627037644,0.043666972937062384,-0.00034910826710984113,0.0,0.0,0.0,0.0017506961105391383,0.10756107368040829,0.0010441808495670556,0.004993922198191285,-0.005897787902504206,0.0,0.002421778663992882,0.008468643864616751,1.0,1.0
Rnf139,0.03860218025511131,0.0,0.0,0.0005076787248253822,0.001285177320241928,0.0,0.012509641014039516,0.0,0.0,0.0,-0.10913522896356881,0.00128716005012393,0.01689970241393894,0.008069597259163857,0.0,-0.0005163821205496788,0.013175942525267601,0.00016202475875616074,-0.0002115807682275772,-0.03697404781356454,0.0,0.0,0.003409583871252835,0.0,0.0,-0.005751677718944847,0.0,0.0,0.00023204019991680979,0.0,0.01121671870816499,0.002327856896445155,0.0,0.030918794106692075,0.0,0.0,0.0,0.014561301050707697,0.011010813340544701,0.0,-0.0012035590270534158,0.012619986776262521,0.0012762210611253976,0.004202467987779528,0.0029253637231886386,0.0,0.004212523922324181,0.022587214671075342,0.0038238933682441714,0.0,0.0,0.0737387420097366,0.0,0.0,0.0,0.0017770171351730825,0.0,0.0,0.015826281688641756,0.0,0.002602947261184454,-0.05194460567086935,-0.0005606890376657248,0.0,0.0,0.0,0.0025654499791562557,0.1826689742691815,0.0005104884272441268,-0.005246119000948965,-0.002504540178924799,0.0,0.0027198830619454386,0.00819554370827973,1.0,1.0
Elfn1,-0.00622267956379801,0.0,0.0,0.002981518600136042,0.0009960123873315751,0.0,0.0031318022962659596,0.0,0.0,0.0,0.012661165606696159,0.0007020872831344604,0.004699632865376771,0.003617405667901039,0.0,-0.0009682164574041963,0.001897040791809559,0.0,-0.0005289519205689431,0.002430371381342411,0.0,0.0,0.0,0.0,0.0,0.0395911210263148,0.0,0.0,0.009467239677906036,0.0,-0.005736533515155315,-0.016021132757887243,0.0,-0.12057046852773055,0.0,0.0,0.0,0.006604625601321459,0.0021731868386268617,0.0,-0.0022288129571825265,0.005457436013966799,0.007494898028671742,0.009849476423114538,0.0021062618494033813,0.0,0.0,0.007915163328871131,-0.004183311555534601,0.0,0.0,-0.021092824842780827,0.0,0.0,0.0,-0.00016071819234639406,0.0,0.0,0.013506301753222942,0.0,0.002733094627037644,0.08392210527556017,-0.0010579038411378861,0.0,0.0,0.0,0.040018332544714215,-0.16504203216522,0.009699279889464379,0.02892071540467441,0.0004039580933749676,0.0,0.001210889331996441,-0.015176648350898176,1.0,0.0
