gene_name,gene_length.meta,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,rel_pos.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,loop_size.log.max.loops,9mo.2mo.Q.max.loops,loop_size.log.median.loops,9mo.2mo.Q.std.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,loop_size.log.min.loops,18mo.2mo.Q.min.loops,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Rps16,0.0,0.014145510625094176,0.0,0.0,0.011358872205018997,0.0,0.0,0.0,0.0,0.0,0.043610264658927915,0.0,0.1996900962293148,0.03191931657493115,0.0,0.0,-0.0851796231418848,0.0,0.0,0.0,-0.07790748845785857,-0.02997298810631037,-0.011353797987103462,-0.007399190329015255,0.0,-0.10705315880477428,0.0,0.0,0.003158523291349411,0.19884588466957212,0.0,0.04572864918038249,0.0,0.0,0.041573037244379524,0.0,0.0,0.0,0.040807800143957136,0.0,1.0
Son,0.0,-0.005222957767546177,0.0,0.0,0.002944892793893814,0.0,0.0,0.0,0.0,0.0,-0.011640987023711205,0.0,-0.200825275182724,-0.027308748625218867,0.0,0.0,-0.04387069337069988,0.0,0.0,0.0,-0.18134155586361886,-0.051950456388294694,0.07849311850965023,-0.012404524646699428,0.0,-0.10705315880477428,0.0,0.0,0.0279314692504704,0.1690350922383368,0.0,0.06736790917813779,0.0,0.0,0.06840412393212318,0.0,0.0,0.0,0.011569221690297126,0.0,1.0
Chst1,0.0,0.014145510625094176,0.0,0.0,0.002944892793893814,0.0,0.0,0.0,0.0,0.0,-0.011640987023711205,0.0,-0.0795573745854199,-0.010994431264698505,0.0,0.0,-0.07265352487564086,0.0,0.0,0.0,0.32459656685590743,-0.006616226807236672,0.07849311850965023,-0.007399190329015255,0.0,-0.10705315880477428,0.0,0.0,0.12115766752511263,0.13874652767553924,0.0,0.053727186378091575,0.0,0.0,0.07216803289949894,0.0,0.0,0.0,0.011569221690297126,0.0,0.0
Kcna2,0.0,0.05201195426285267,0.0,0.0,0.002944892793893814,0.0,0.0,0.0,0.0,0.0,-0.011640987023711205,0.0,-0.0795573745854199,-0.010994431264698505,0.0,0.0,-0.04387069337069988,0.0,0.0,0.0,0.29190945852547884,-0.03163514968007803,0.07849311850965023,-0.014580757096409798,0.0,0.04460969422012567,0.0,0.0,0.12115766752511263,0.1513334084674716,0.0,-0.13192869715392588,0.0,0.0,0.0815648563951254,0.0,0.0,0.0,0.011569221690297126,0.0,0.0
Atp2b3,0.0,-0.005222957767546177,0.0,0.0,0.0006310484558343887,0.0,0.0,0.0,0.0,0.0,-0.012857209630310536,0.0,-0.17165714144706726,-0.027308748625218867,0.0,0.0,0.06645909741520882,0.0,0.0,0.0,-0.11033520709723234,0.06391608279198407,-0.034792501330375675,0.04047792248427868,0.0,0.02012839827686548,0.0,0.0,-0.024009642973542213,-0.25536540744826197,0.0,-0.03194561649113894,0.0,0.0,0.03642539819702506,0.0,0.0,0.0,-0.027345433086156844,0.0,2.0
Pdzd4,0.0,0.014798380360007286,0.0,0.0,0.0008413979411125183,0.0,0.0,0.0,0.0,0.0,-0.031448039561510086,0.0,-0.15102511329576374,-0.027308748625218867,0.0,0.0,-0.07265352487564086,0.0,0.0,0.0,-0.1625037258118391,0.046203571185469625,-0.02386351503431797,0.014798380360007286,0.0,0.04460969422012567,0.0,0.0,0.0520192233286798,0.12282340964302421,0.0,-0.07078238852322101,0.0,0.0,-0.00031389594078063966,0.0,0.0,0.0,-0.04648723624646664,0.0,1.0
Dag1,0.0,-0.002611478939652443,0.0,0.0,0.011358872205018997,0.0,0.0,0.0,0.0,0.0,0.017200861647725104,0.0,0.08656114280223846,0.012767726629972458,0.0,0.0,-0.11396245464682579,0.0,0.0,0.0,0.18108955478295685,-0.006616226807236672,0.044786381497979165,0.01175165493041277,0.0,0.07328834600746631,0.0,0.0,-0.04319921229034662,0.16158285088837146,0.0,0.08664459392428397,0.0,0.0,0.05118010960519314,0.0,0.0,0.0,0.040807800143957136,0.0,0.0
Dlgap3,0.0,-0.005222957767546177,0.0,0.0,0.0033655917644500734,0.0,0.0,0.0,0.0,0.0,0.014594670347869397,0.0,0.173027598336339,0.03191931657493115,0.0,0.0,0.07882300470024348,0.0,0.0,0.0,-0.07342252898961306,0.012758446373045445,-0.03131758034229279,0.04047792248427868,0.0,0.02012839827686548,0.0,0.0,-0.006765367444604636,-0.4547068599238992,0.0,-0.031314568035304545,0.0,0.0,0.05268666347488761,0.0,0.0,0.0,0.014303764998912812,0.0,1.0
Etl4,0.0,-0.02132707756012678,0.0,0.0,0.0016827958822250367,0.0,0.0,0.0,0.0,0.0,-0.012857209630310536,0.0,-0.14703928655013443,-0.010994431264698505,0.0,0.0,0.02815579153597355,0.0,0.0,0.0,0.2110166535526514,-0.035177652202546594,-0.034792501330375675,-0.042218908481299874,0.0,0.015626042783260345,0.0,0.0,-0.08793252635747194,-0.24148085227236152,0.0,-0.11766152918338775,0.0,0.0,-0.09002065515145659,0.0,0.0,0.0,0.006731183528900147,2.0,2.0
Exoc4,0.0,-0.02132707756012678,0.0,0.0,0.0016827958822250367,0.0,0.0,0.0,0.0,0.0,-0.012857209630310536,0.0,-0.19553798649460077,-0.010994431264698505,0.0,0.0,0.03766534119844436,0.0,0.0,0.0,0.2110166535526514,-0.035177652202546594,-0.034792501330375675,-0.042218908481299874,0.0,0.015626042783260345,0.0,0.0,-0.08793252635747194,-0.20249169981107115,0.0,-0.11766152918338775,0.0,0.0,-0.09002065515145659,0.0,0.0,0.0,0.006731183528900147,2.0,2.0
Faim2,0.0,-0.002611478939652443,0.0,0.0,0.0033655917644500734,0.0,0.0,0.0,0.0,0.0,-0.012857209630310536,0.0,0.14366274703294038,0.03191931657493115,0.0,0.0,0.07882300470024348,0.0,0.0,0.0,-0.06899009890854359,0.037690868601202965,-0.034792501330375675,0.01175165493041277,0.0,0.027089235819876194,0.0,0.0,-0.006765367444604636,-0.47342856381088494,0.0,0.03551829951815307,0.0,0.0,0.05268666347488761,0.0,0.0,0.0,0.014303764998912812,0.0,1.0
