gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,18mo.9mo.log_ratio.DAR,9mo.2mo.log_ratio.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,Tanova.max.loops,Tanova.std.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,Qanova.min.loops,loop_size.log.min.loops,Tanova.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Aldh6a1,0.23509042251568574,0.0,0.0,0.10137118991368856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045398786664009094,0.0,0.0,0.0,0.036905818833754614,0.037244635658004344,0.012874122804556137,0.012257033529189916,0.044946394192102626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02269939337976468,0.0,0.0014849544908755864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02624323056676449,0.014180357448565654,0.0,0.0,0.02074267199406257,0.024021688132331923,0.0,0.0,0.0,0.020978431432293013,0.0,0.045488567306445196,0.0,0.014457013744574327,0.0025430301634164956,0.0,0.0,0.008485638464872654,1.0,1.0
Sap25,-0.17707333134678313,0.0,0.0,0.027687464052667983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08162966346702515,0.0,0.0,0.0,0.015019810018249048,0.011812500022829343,0.004291374331865556,0.002011410700969207,0.014098449634053769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007404850736164894,0.0,0.0004949848621319502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007971966304840187,0.014180357448565654,0.0,0.0,0.001571414610132193,0.008065998184088713,0.0,0.0,0.0,0.005008612198229783,0.0,0.015878084903726213,0.0,-0.05455951324592416,0.0005449350350178205,0.0,0.0,0.0025142633762115086,1.0,2.0
Mrpl43,-0.06603340743682705,0.0,0.0,0.02460585290995928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012517724114541825,0.0,0.0,0.0,0.009441023740248803,0.007096315435587595,0.0025748246564314915,0.0018856975321586316,0.023778879722484794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03521711741072627,0.0,0.0002474924310659751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033241125384871014,-0.0012068389317928217,0.0,0.0,0.001571414610132193,0.0037024254456926617,0.0,0.0,0.0,-0.09021662675942747,0.0,-0.07931776651635002,0.0,0.003771395064317263,0.00025430301992365945,0.0,0.0,0.0025142633762115086,1.0,0.0
Msl1,0.21141852562626204,0.0,0.0,-0.1051126801623748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045398786664009094,0.0,0.0,0.0,0.036905818833754614,0.037244635658004344,0.012874122804556137,0.0025142632806912446,0.0434378455273616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02269939337976468,0.0,0.0014849544908755864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02624323056676449,-0.0018102583976892324,0.0,0.0,0.006285658345008507,0.024021688132331923,0.0,0.0,0.0,0.01154994415358091,0.0,0.045488567306445196,0.0,0.006285658153967979,0.0025430301634164956,0.0,0.0,0.003771394873276735,1.0,1.0
Hdhd2,0.2360609033359931,0.0,0.0,0.10137118991368856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08162966346702515,0.0,0.0,0.0,0.036905818833754614,0.011812500022829343,0.012874122804556137,0.012257033529189916,0.0434378455273616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007404850736164894,0.0,0.0014849544908755864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02624323056676449,-0.0018102583976892324,0.0,0.0,0.02074267199406257,0.008065998184088713,0.0,0.0,0.0,0.014939952056663923,0.0,0.045488567306445196,0.0,0.014457013744574327,0.0025430301634164956,0.0,0.0,0.008485638464872654,1.0,1.0
Colec12,-0.6765717040651884,0.0,0.0,0.03950450039253785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198344213840289,0.0,0.0,0.0,0.015019810018249048,0.010710587689223198,0.004291374331865556,0.0034571120467705605,0.0005215116513845248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007184468269443665,0.0,0.0004949848621319502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007971966304840187,-0.02111968130637438,0.0,0.0,0.0025142632806912446,0.007404850783925026,0.0,0.0,0.0,0.006674696010752366,0.0,0.015878084903726213,0.0,0.005657092309915102,0.0005449350350178205,0.0,0.0,0.003771394873276735,1.0,0.0
Slc36a4,0.14524118105570474,0.0,0.0,-0.11877923043301472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019393656450586442,0.0,0.0,0.0,0.015878084903726213,0.013002565345511986,0.005149649217342719,0.0025142632806912446,-0.2185993755284028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09234025085774752,0.0,0.0004949848621319502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008582748759251375,-0.0018102583976892324,0.0,0.0,0.006285658345008507,0.007052238839559066,0.0,0.0,0.0,0.0047180879001434035,0.0,0.0184529095601577,0.0,0.006285658153967979,0.0,0.0,0.0,0.003771394873276735,1.0,1.0
Tubb5,0.18806695126188108,0.0,0.0,0.08899205197126438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045398786664009094,0.0,0.0,0.0,-0.22107162336126351,0.037244635658004344,0.005149649217342719,0.012257033529189916,0.016920766721551236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02269939337976468,0.0,0.0004949848621319502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007113691419363022,0.014180357448565654,0.0,0.0,0.02074267199406257,0.024021688132331923,0.0,0.0,0.0,0.020978431432293013,0.0,0.018882047002896283,0.0,0.014457013744574327,0.0007265800466904273,0.0,0.0,0.008485638464872654,1.0,1.0
Hsph1,0.13123171174755463,0.0,0.0,0.04276218413351438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08162966346702515,0.0,0.0,0.0,0.015878084903726213,0.011812500022829343,0.005149649217342719,0.004085677890823438,-0.2170908268636618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007404850736164894,0.0,0.0004949848621319502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008582748759251375,0.014180357448565654,0.0,0.0,0.007228507111087823,0.008065998184088713,0.0,0.0,0.0,0.007397162310110453,0.0,0.0184529095601577,0.0,0.006599941075994418,0.0,0.0,0.0,-0.16531280963084635,1.0,0.0
Gm17484,0.14962558634579182,0.0,0.0,0.04204904440885935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005480385075013,0.0,0.0,0.0,0.014161535132771883,0.010578358211578468,0.004291374331865556,-0.16185569753631568,0.015164725625744233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007052238791798934,0.0,0.0004949848621319502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22468636753276372,-0.0018102583976892324,0.0,0.0,0.006599941267034946,-0.09101795600966,0.0,0.0,0.0,0.006509884976996825,0.0,0.017165497231941957,0.0,0.006599941075994418,0.0005449350350178205,0.0,0.0,0.003771394873276735,1.0,0.0
