,DEG,pred,score_0,score_1,score_2
Bcdin3d,1,0,0.8582638502120972,0.12373420596122742,0.018001917749643326
Slc39a3,1,0,0.6341032981872559,0.33655479550361633,0.029341965913772583
Ecd,1,1,0.18287162482738495,0.42395326495170593,0.3931751251220703
Galnt2,1,1,0.21454723179340363,0.5237678289413452,0.26168498396873474
Wwp2,1,2,0.06079588085412979,0.27030622959136963,0.6688979268074036
Pigu,1,1,0.14120438694953918,0.5583409667015076,0.30045464634895325
Acadl,1,1,0.12346072494983673,0.4935358464717865,0.38300347328186035
Elovl7,1,1,0.39612525701522827,0.5092032551765442,0.09467148780822754
Klf12,1,2,0.06560157984495163,0.3572545051574707,0.5771439075469971
Stat1,1,1,0.3539007008075714,0.5165079832077026,0.12959136068820953
Taf11,1,0,0.7839587330818176,0.19664789736270905,0.019393358379602432
Nfib,1,2,0.06988701969385147,0.2611628770828247,0.6689501404762268
Ehbp1,1,2,0.06190396472811699,0.3125956058502197,0.6255004405975342
Snrk,1,1,0.08009323477745056,0.5195264220237732,0.40038031339645386
Eif6,1,0,0.7290022969245911,0.24192380905151367,0.02907395176589489
Zfp120,1,1,0.17146290838718414,0.5980744361877441,0.23046258091926575
Gne,1,1,0.1492445170879364,0.6769186854362488,0.17383675277233124
Scfd2,1,2,0.06760131567716599,0.2397618293762207,0.6926368474960327
Gm29237,1,0,0.7794984579086304,0.1375988870859146,0.08290261030197144
Sin3b,1,1,0.23917916417121887,0.5308259725570679,0.22999489307403564
Fancm,1,2,0.06858403235673904,0.3668287396430969,0.5645872354507446
Rexo4,1,1,0.4208291172981262,0.5303213596343994,0.04884958639740944
Macrod2,1,2,0.08103065192699432,0.23680199682712555,0.6821672916412354
Tspan9,1,1,0.12744955718517303,0.5373613238334656,0.3351891040802002
Gfpt1,1,1,0.12599174678325653,0.4540131390094757,0.41999515891075134
Zfyve19,1,0,0.5316067934036255,0.4454772472381592,0.02291598916053772
Mbd2,1,1,0.2485622614622116,0.6077319979667664,0.14370574057102203
Hnrnph1,1,0,0.7556536793708801,0.2231769859790802,0.02116931602358818
Ikbip,1,1,0.2902345359325409,0.6186920404434204,0.09107337892055511
Ppfia2,1,1,0.3565802574157715,0.410237193107605,0.23318256437778473
Smad5,1,1,0.17713573575019836,0.6992955803871155,0.12356865406036377
Chd4,1,1,0.16778512299060822,0.6539496779441833,0.17826521396636963
Snhg5,1,0,0.8557612895965576,0.12233712524175644,0.02190152369439602
Akr1b3,1,0,0.5838576555252075,0.3692910075187683,0.04685138165950775
Dimt1,1,1,0.24537794291973114,0.6927637457847595,0.06185831129550934
Anp32b,1,0,0.567611038684845,0.36641764640808105,0.06597128510475159
Sarnp,1,1,0.16826704144477844,0.6797084808349609,0.15202446281909943
Ttc37,1,2,0.05333096906542778,0.31343773007392883,0.6332312822341919
Rnf11,1,1,0.17872625589370728,0.7001674175262451,0.12110631167888641
Zmym6,1,2,0.05515916645526886,0.11955622583627701,0.8252846002578735
Tspyl4,1,0,0.8062588572502136,0.1648799329996109,0.02886120043694973
Nt5dc1,1,2,0.05800643563270569,0.2900918126106262,0.6519017815589905
Zfp322a,1,1,0.24949076771736145,0.6869509816169739,0.06355827301740646
Fgfbp3,1,0,0.8100959062576294,0.12105147540569305,0.06885263323783875
Ndufb4,1,0,0.6506116390228271,0.3036361634731293,0.04575219750404358
B230307C23Rik,1,1,0.16004876792430878,0.5892499089241028,0.25070130825042725
Fam193b,1,1,0.3900516927242279,0.5413481593132019,0.0686001405119896
Amph,1,2,0.06876315921545029,0.2075328826904297,0.723703920841217
Ptprs,1,0,0.7606404423713684,0.1953592449426651,0.04400031641125679
Mxi1,1,2,0.1011694148182869,0.4261663258075714,0.4726642072200775
Ankrd13b,1,0,0.46855589747428894,0.43232014775276184,0.09912397712469101
Slc12a6,1,1,0.09813634306192398,0.6463178992271423,0.2555457353591919
Rhno1,1,0,0.7085980176925659,0.25099077820777893,0.04041121527552605
Mettl7a1,1,2,0.17195501923561096,0.2406303584575653,0.5874146819114685
Rhou,1,0,0.7149059772491455,0.2630796432495117,0.022014373913407326
Nubpl,1,2,0.09499280154705048,0.3135925531387329,0.5914146304130554
Rpe,1,1,0.3666125535964966,0.5738350749015808,0.0595523938536644
2810429I04Rik,1,1,0.1285502016544342,0.6629067063331604,0.2085430771112442
Zfp651,1,1,0.33249348402023315,0.4514029920101166,0.2161034792661667
Ppp1r10,1,0,0.695091724395752,0.2630116939544678,0.04189658910036087
Kctd8,1,0,0.6367025971412659,0.17679278552532196,0.18650460243225098
Yipf6,1,1,0.3558220863342285,0.5940446257591248,0.050133295357227325
Atp8a2,1,2,0.11043000221252441,0.37749552726745605,0.5120744705200195
A330076H08Rik,1,1,0.10633185505867004,0.4628370702266693,0.43083110451698303
Ube4a,1,1,0.24951298534870148,0.6048740744590759,0.14561288058757782
Rps6kl1,1,1,0.40820035338401794,0.43067359924316406,0.1611260175704956
Polr2j,1,0,0.7765776515007019,0.2050308734178543,0.018391532823443413
Atg5,1,1,0.06929364800453186,0.5319849252700806,0.3987214267253876
Slc35e2,1,1,0.46490123867988586,0.47915512323379517,0.055943671613931656
Ndufv3,1,0,0.5294705629348755,0.43777939677238464,0.03275004029273987
Med4,1,0,0.6483420729637146,0.3248515725135803,0.02680632844567299
Rbm25,1,1,0.12723344564437866,0.4552166759967804,0.41754987835884094
Phc1,1,1,0.4409599304199219,0.521593451499939,0.03744659572839737
Strn,1,1,0.1576041579246521,0.7494426965713501,0.09295317530632019
Rbbp6,1,1,0.1637326329946518,0.7607713341712952,0.07549600303173065
Cdc5l,1,1,0.3145975172519684,0.5960195064544678,0.08938297629356384
Tmem67,1,2,0.07669740170240402,0.40128666162490845,0.5220159292221069
Mafg,1,0,0.6563162207603455,0.3190701901912689,0.024613600224256516
Ubr3,1,2,0.07537680119276047,0.39437222480773926,0.5302509665489197
Wdr45,1,1,0.35749733448028564,0.5857056975364685,0.05679699778556824
Hs6st1,1,1,0.22615711390972137,0.5164544582366943,0.2573883831501007
Zbtb25,1,1,0.32077908515930176,0.6097656488418579,0.06945528835058212
Trappc2,1,1,0.46919605135917664,0.4739539623260498,0.056849949061870575
Slc4a1ap,1,1,0.35106661915779114,0.46764445304870605,0.18128888309001923
Fastk,1,0,0.7688024044036865,0.21216043829917908,0.01903717592358589
Atp6v1d,1,1,0.270367294549942,0.6597095727920532,0.06992318481206894
Adam1a,1,1,0.4422713816165924,0.4806010127067566,0.07712756097316742
Ptprt,1,2,0.024118589237332344,0.09535728394985199,0.8805240988731384
Mplkip,1,0,0.7974748611450195,0.17425832152366638,0.028266770765185356
Zfp280c,1,1,0.07295700162649155,0.48548516631126404,0.44155779480934143
Slc9a6,1,1,0.14310304820537567,0.5621453523635864,0.2947515547275543
Kif13a,1,2,0.1366298645734787,0.4243471920490265,0.4390229284763336
Pi4ka,1,1,0.28570038080215454,0.6134723424911499,0.10082725435495377
Zfp317,1,1,0.1419181078672409,0.6129505038261414,0.24513138830661774
Gpr107,1,1,0.123508982360363,0.6201267838478088,0.25636422634124756
Lzts2,1,0,0.6383542418479919,0.32358261942863464,0.038063108921051025
Syt14,1,0,0.562325656414032,0.3591153621673584,0.07855897396802902
Gm26673,1,1,0.34158870577812195,0.3614865839481354,0.2969246804714203
Tspan15,1,0,0.5016471147537231,0.3106863796710968,0.18766655027866364
Arid4b,1,2,0.06870915740728378,0.39214158058166504,0.539149284362793
Myh9,1,1,0.3963421583175659,0.43269166350364685,0.17096617817878723
Glce,1,2,0.08165808767080307,0.3445652425289154,0.5737766623497009
Myh14,1,2,0.08636338263750076,0.31469592452049255,0.5989406704902649
Dhx16,1,0,0.5784156322479248,0.37648409605026245,0.04510031268000603
Mtfr1,1,1,0.23117868602275848,0.6029000878334045,0.1659211814403534
Fbxo45,1,0,0.5204245448112488,0.43623319268226624,0.04334226995706558
Gtpbp4,1,1,0.17982955276966095,0.6069930195808411,0.2131774127483368
Hmgcl,1,0,0.7038910984992981,0.25207531452178955,0.044033631682395935
Chchd1,1,0,0.8477337956428528,0.12701627612113953,0.02524993196129799
Ubr5,1,1,0.07805181294679642,0.6249885559082031,0.29695966839790344
Tor1aip2,1,1,0.37759044766426086,0.5065770149230957,0.11583252996206284
Nup155,1,1,0.11635489761829376,0.4982963502407074,0.38534870743751526
Zfp748,1,1,0.4135723412036896,0.5356767773628235,0.05075084790587425
Zranb3,1,1,0.12162460386753082,0.5937607288360596,0.2846146821975708
Slc30a5,1,1,0.14948175847530365,0.6904001832008362,0.16011805832386017
Prkcz,1,2,0.09353463351726532,0.20636072754859924,0.7001045942306519
R3hdm1,1,1,0.40292155742645264,0.4077424108982086,0.18933601677417755
Bcl7b,1,0,0.6397879719734192,0.31382274627685547,0.04638927802443504
Setd5,1,1,0.0888778567314148,0.7193030118942261,0.19181911647319794
Lonp2,1,1,0.16786424815654755,0.7069053053855896,0.12523040175437927
Usp9x,1,1,0.08717910945415497,0.46916741132736206,0.4436534643173218
Ccdc88a,1,1,0.13958224654197693,0.467478483915329,0.3929392695426941
Nrxn3,1,2,0.17950186133384705,0.2333131581544876,0.5871849656105042
Slc39a13,1,0,0.601467490196228,0.3666529655456543,0.031879574060440063
Gucd1,1,2,0.11494677513837814,0.42778700590133667,0.457266241312027
Hspbp1,1,1,0.425180047750473,0.4264157712459564,0.14840416610240936
Jak1,1,2,0.07143737375736237,0.40451085567474365,0.5240517258644104
Olfml1,1,1,0.2819289267063141,0.4371820092201233,0.280889093875885
Appl1,1,1,0.09804955124855042,0.5221650004386902,0.3797854781150818
Hmgn2,1,0,0.8496260046958923,0.11879334598779678,0.031580667942762375
Tpr,1,1,0.10039050877094269,0.48565948009490967,0.41394999623298645
Arhgef10,1,1,0.15785445272922516,0.5944334268569946,0.24771209061145782
Polr1b,1,1,0.126447394490242,0.4742615222930908,0.39929112792015076
Tbrg1,1,0,0.630527675151825,0.3434025049209595,0.026069773361086845
Phc3,1,1,0.08193347603082657,0.49927031993865967,0.418796181678772
Prpf39,1,1,0.16177096962928772,0.66990727186203,0.16832171380519867
Usp15,1,1,0.33815521001815796,0.49081674218177795,0.1710280179977417
Mpped2,1,2,0.11528854817152023,0.3413923680782318,0.543319046497345
Tubgcp5,1,1,0.1486368626356125,0.7482083439826965,0.10315480083227158
Micall1,1,1,0.2123868614435196,0.5911775231361389,0.19643564522266388
Atp5c1,1,1,0.22562275826931,0.6385794281959534,0.13579784333705902
Tle4,1,1,0.054475560784339905,0.6182920336723328,0.32723239064216614
Pik3r4,1,1,0.1441200077533722,0.6929420232772827,0.1629379391670227
Psmd2,1,0,0.5271100997924805,0.43141230940818787,0.04147757962346077
Ostc,1,0,0.4916645884513855,0.47601965069770813,0.03231581673026085
Foxn3,1,2,0.12496226280927658,0.29152485728263855,0.5835129022598267
Vps9d1,1,0,0.6204450130462646,0.3401060700416565,0.03944886848330498
Ubap1,1,1,0.10605180263519287,0.7119162678718567,0.18203194439411163
Taf13,1,1,0.4422281086444855,0.5049511790275574,0.05282069742679596
Efcab5,1,1,0.18246491253376007,0.5481292009353638,0.2694058418273926
