,DEG,pred,score_0,score_1,score_2
Fdxacb1,1,1,0.353797048330307,0.4381381869316101,0.2080647349357605
Rps6,1,0,0.7906234860420227,0.16524702310562134,0.04412946105003357
Tcea2,1,1,0.12592042982578278,0.6709909439086914,0.20308862626552582
Hdac2,1,0,0.4593973755836487,0.3685030937194824,0.1720995157957077
Gm14966,1,1,0.19671373069286346,0.6368839740753174,0.16640231013298035
Bbs7,1,0,0.37120091915130615,0.3307899236679077,0.29800909757614136
Kcnc1,1,2,0.07315507531166077,0.3139052093029022,0.612939715385437
Acly,1,2,0.06350597739219666,0.39032304286956787,0.5461709499359131
Ppme1,1,2,0.11328883469104767,0.3158991038799286,0.5708120465278625
Gtf3c5,1,1,0.1770278513431549,0.6079888343811035,0.21498332917690277
Lrrc47,1,1,0.1488979160785675,0.6603047251701355,0.19079740345478058
Chd1l,1,1,0.16796910762786865,0.49902671575546265,0.3330042362213135
Mrpl48,1,2,0.11143956333398819,0.2521589696407318,0.6364014744758606
Zc3h6,1,2,0.08750161528587341,0.4177335500717163,0.49476489424705505
Scaf8,1,2,0.1610192209482193,0.31535598635673523,0.5236247777938843
Atg13,1,1,0.2505546808242798,0.3949751555919647,0.3544701635837555
Rnf14,1,1,0.10619806498289108,0.6718707084655762,0.22193120419979095
Ell,1,2,0.09495138376951218,0.3715529143810272,0.5334956645965576
Sf3b2,1,2,0.076718270778656,0.3934967517852783,0.5297849774360657
Manea,1,1,0.24472281336784363,0.5469659566879272,0.20831121504306793
Tprgl,1,0,0.6417553424835205,0.2818051278591156,0.07643954455852509
Arhgap22,1,2,0.14931140840053558,0.4229791760444641,0.4277094006538391
Smarcc1,1,2,0.13869598507881165,0.38860082626342773,0.4727031886577606
Atp6v0e2,1,0,0.6938064694404602,0.2525021731853485,0.05369133502244949
Tapt1,1,0,0.5506145358085632,0.29988616704940796,0.14949931204319
Rab5c,1,1,0.07395614683628082,0.4884887933731079,0.43755510449409485
Cdkn2aipnl,1,1,0.0813218280673027,0.7280303835868835,0.19064779579639435
Fancg,1,1,0.24803198873996735,0.5693246126174927,0.1826433539390564
Elk4,1,2,0.28435930609703064,0.32640311121940613,0.3892376124858856
Bpgm,1,1,0.2171081006526947,0.44020870327949524,0.34268322587013245
Cpd,1,2,0.12667976319789886,0.42882251739501953,0.4444977045059204
Tmem248,1,1,0.2840161621570587,0.4058777391910553,0.310106098651886
Gm17108,1,0,0.6493500471115112,0.24398799240589142,0.10666196793317795
Aaas,1,1,0.18195265531539917,0.551928699016571,0.2661186754703522
Laptm4b,1,1,0.21803845465183258,0.4502873420715332,0.3316742181777954
Sntg2,1,2,0.31518980860710144,0.3358116149902344,0.3489985466003418
Elp3,1,2,0.1068459302186966,0.34994056820869446,0.5432135462760925
Higd2a,1,0,0.7966916561126709,0.15348057448863983,0.04982776567339897
Trnau1ap,1,1,0.07243354618549347,0.5384393334388733,0.38912710547447205
Fyttd1,1,2,0.24335987865924835,0.35434964299201965,0.4022904932498932
Pfdn1,1,1,0.11442665755748749,0.5397285223007202,0.3458448350429535
Nosip,1,1,0.06230020523071289,0.5975024700164795,0.34019729495048523
Zbtb8a,1,2,0.12775088846683502,0.364021897315979,0.5082272291183472
Inpp5b,1,2,0.06478645652532578,0.2671253979206085,0.6680881381034851
Jpx,1,2,0.11593317240476608,0.28922247886657715,0.5948443412780762
Lcor,1,2,0.05748884379863739,0.3124527037143707,0.6300584673881531
Glis2,1,1,0.12233427911996841,0.4623461067676544,0.4153195917606354
2610020C07Rik,1,1,0.05938580259680748,0.547453761100769,0.3931604027748108
Htr7,1,2,0.2898159921169281,0.3458920419216156,0.3642919659614563
Paqr9,1,1,0.2211214154958725,0.610390841960907,0.16848774254322052
Polr1b,1,1,0.13045810163021088,0.5493005514144897,0.3202413320541382
Dpm1,1,2,0.12014401704072952,0.4022299349308014,0.4776260256767273
Smn1,1,1,0.09805358946323395,0.6471196413040161,0.25482678413391113
Arhgap31,1,2,0.05898407846689224,0.25463616847991943,0.6863797307014465
Zfp710,1,2,0.07906024903059006,0.4454837143421173,0.47545599937438965
Gm14634,1,2,0.11871849745512009,0.34189996123313904,0.5393815636634827
Mtg2,1,1,0.14070728421211243,0.6581104397773743,0.20118224620819092
Meaf6,1,2,0.05845680087804794,0.3284783363342285,0.6130648851394653
Alk,1,2,0.06848058104515076,0.20292441546916962,0.7285950183868408
Synrg,1,2,0.04920098930597305,0.2521849572658539,0.6986140608787537
Klhdc10,1,1,0.17378395795822144,0.5127226114273071,0.31349343061447144
Rabepk,1,1,0.20067299902439117,0.6121112108230591,0.18721583485603333
Iqgap2,1,0,0.7930128574371338,0.1471499353647232,0.059837259352207184
Tmem196,1,2,0.3249528110027313,0.32838931679725647,0.3466579020023346
Dhx40,1,1,0.21385984122753143,0.4635431468486786,0.32259702682495117
Prpf40b,1,2,0.05137261003255844,0.42042529582977295,0.5282020568847656
Psmd7,1,1,0.24587656557559967,0.6365752816200256,0.11754816025495529
Phf2,1,2,0.07542357593774796,0.28968799114227295,0.6348884105682373
Fam102a,1,2,0.054717883467674255,0.29672971367836,0.648552417755127
Aplp1,1,1,0.17145082354545593,0.43402281403541565,0.3945263624191284
Adam10,1,2,0.05647042393684387,0.2750600278377533,0.6684695482254028
Mettl9,1,1,0.12805072963237762,0.49155309796333313,0.3803962171077728
Ncor1,1,1,0.28554391860961914,0.38743147253990173,0.3270246386528015
Ddx47,1,1,0.09689407050609589,0.5663049817085266,0.3368009626865387
Adcy6,1,2,0.05130399391055107,0.3762158453464508,0.5724801421165466
Elof1,1,0,0.6986345648765564,0.2155551016330719,0.0858103483915329
Cox17,1,1,0.3013290762901306,0.5399855375289917,0.1586853563785553
Rnf220,1,2,0.10112066566944122,0.31333184242248535,0.5855474472045898
Prrt1,1,0,0.7285123467445374,0.21583929657936096,0.055648330599069595
Smarcad1,1,0,0.61906498670578,0.23916958272457123,0.14176543056964874
Tbc1d8b,1,1,0.09607785195112228,0.5019014477729797,0.402020663022995
Disp1,1,2,0.041174717247486115,0.16002413630485535,0.7988011837005615
Aff4,1,1,0.12909767031669617,0.5057447552680969,0.3651576042175293
Dtwd2,1,2,0.14971643686294556,0.42346134781837463,0.4268222451210022
Ccdc88c,1,0,0.8668340444564819,0.08476805686950684,0.04839790612459183
Akt1s1,1,0,0.49067422747612,0.3181724548339844,0.19115334749221802
Sec24a,1,1,0.24259084463119507,0.5269281268119812,0.23048105835914612
Plag1,1,1,0.29987478256225586,0.5036278963088989,0.1964973509311676
Vstm5,1,1,0.05245239660143852,0.6508496403694153,0.2966979742050171
Them4,1,1,0.20736296474933624,0.5276108980178833,0.26502615213394165
Tmem63b,1,1,0.16648180782794952,0.4935752749443054,0.3399428725242615
Nfix,1,2,0.14468272030353546,0.19794943928718567,0.6573678255081177
Zfp777,1,1,0.11790609359741211,0.5622228384017944,0.31987106800079346
Bend4,1,1,0.39564311504364014,0.45713987946510315,0.1472170650959015
2810405F17Rik,1,0,0.7654746770858765,0.1877986341714859,0.046726662665605545
Eci2,1,2,0.07792047411203384,0.4571859836578369,0.46489349007606506
Rpa1,1,2,0.14305607974529266,0.3263959288597107,0.5305479764938354
Ing4,1,1,0.12931230664253235,0.573581337928772,0.2971063256263733
Pcdhb19,1,1,0.314208984375,0.45881012082099915,0.22698093950748444
Tmem106c,1,1,0.21691060066223145,0.5385388731956482,0.24455054104328156
Ptprq,1,0,0.49594846367836,0.1104903370141983,0.3935612738132477
Top3a,1,1,0.1339506357908249,0.46368998289108276,0.4023594260215759
Vmn2r86,1,1,0.10630017518997192,0.5705081224441528,0.32319170236587524
Gsn,1,2,0.14806608855724335,0.3667955696582794,0.48513829708099365
Ddx19a,1,1,0.2409934401512146,0.5983551144599915,0.16065146028995514
Pcdhb20,1,0,0.8002627491950989,0.15921124815940857,0.04052595794200897
Mtmr10,1,2,0.25183069705963135,0.37226220965385437,0.37590712308883667
Spon1,1,2,0.0797969177365303,0.34120532870292664,0.5789977312088013
Kcnk12,1,2,0.15297454595565796,0.3332240581512451,0.5138013958930969
Acd,1,0,0.6351029276847839,0.23323959112167358,0.1316574364900589
Cdc42bpb,1,2,0.03938237950205803,0.18810132145881653,0.7725162506103516
Actn2,1,2,0.0519578717648983,0.20068392157554626,0.7473581433296204
Tyms,1,1,0.17462852597236633,0.5821013450622559,0.2432701289653778
Znrf1,1,2,0.12056508660316467,0.4189945459365845,0.46044039726257324
Rab11fip5,1,2,0.1340291053056717,0.39316827058792114,0.47280263900756836
Nuak1,1,0,0.660837709903717,0.2110539972782135,0.12810832262039185
Gas5,1,0,0.7574124336242676,0.18143980205059052,0.06114770472049713
Pik3r2,1,1,0.18282285332679749,0.5767970085144043,0.2403801530599594
Prkar2a,1,2,0.35456305742263794,0.2828817069530487,0.36255523562431335
Tars2,1,1,0.14923517405986786,0.5782637596130371,0.2725010812282562
Trim71,1,2,0.06902361661195755,0.3030230700969696,0.627953290939331
Cnrip1,1,1,0.1699485033750534,0.5182393789291382,0.3118121027946472
Trim32,1,0,0.6497458219528198,0.24038584530353546,0.10986828804016113
Urb2,1,1,0.08508754521608353,0.5019490122795105,0.4129634201526642
Agbl1,1,2,0.05195840448141098,0.15930621325969696,0.7887353897094727
Mir99ahg,1,0,0.7460816502571106,0.1565537005662918,0.09736459702253342
Rrn3,1,1,0.13652822375297546,0.4549170136451721,0.40855473279953003
Mtor,1,2,0.053355470299720764,0.23033730685710907,0.7163072228431702
Fkbp2,1,0,0.7862672805786133,0.15558139979839325,0.05815126374363899
Cggbp1,1,0,0.4351773262023926,0.38474634289741516,0.18007634580135345
Thoc7,1,0,0.4965513348579407,0.39103975892066956,0.11240888386964798
Mpp1,1,1,0.1042683869600296,0.49398037791252136,0.40175122022628784
Rars,1,1,0.1630261093378067,0.5993260741233826,0.23764781653881073
Zfp341,1,1,0.11268631368875504,0.44771263003349304,0.43960103392601013
Gfra4,1,0,0.6734323501586914,0.27313515543937683,0.05343246832489967
Jph3,1,2,0.26595237851142883,0.24755370616912842,0.48649391531944275
Taco1,1,1,0.22017018496990204,0.612086296081543,0.1677435338497162
Syp,1,1,0.10842958837747574,0.49168556928634644,0.3998848497867584
Eif3g,1,0,0.5257868766784668,0.34173670411109924,0.13247643411159515
Vdac3,1,1,0.191592738032341,0.42731139063835144,0.38109591603279114
Btla,1,1,0.09850522875785828,0.5799412727355957,0.321553498506546
Ndufb4,1,1,0.3136715888977051,0.5563514232635498,0.12997697293758392
Nap1l1,1,1,0.2693610191345215,0.42527082562446594,0.30536818504333496
Itfg2,1,1,0.0996427983045578,0.6626750230789185,0.23768217861652374
Rab8a,1,1,0.05078664794564247,0.6135575771331787,0.3356558084487915
Haghl,1,0,0.5262534022331238,0.3011341094970703,0.1726125180721283
Trmt61b,1,1,0.19064109027385712,0.5327211618423462,0.2766377627849579
Fryl,1,2,0.16380371153354645,0.3746044933795929,0.46159183979034424
Bend6,1,2,0.1540694236755371,0.394351065158844,0.4515795111656189
Mapre2,1,2,0.07562842220067978,0.17371942102909088,0.7506521344184875
Ahr,1,0,0.6725406646728516,0.2582348883152008,0.06922447681427002
Fam199x,1,1,0.13867022097110748,0.4322446286678314,0.4290851354598999
Dock6,1,2,0.07070495933294296,0.38987234234809875,0.5394226908683777
Spata5,1,1,0.210957869887352,0.44804123044013977,0.34100088477134705
Bhlhb9,1,1,0.08103328198194504,0.5485362410545349,0.37043046951293945
Smarcd3,1,2,0.14823409914970398,0.41910186409950256,0.4326639771461487
Ptov1,1,0,0.5498253703117371,0.30377450585365295,0.1464000791311264
Epha10,1,2,0.06130236014723778,0.34861940145492554,0.5900782346725464
Slc35a3,1,1,0.2186424285173416,0.3962564468383789,0.3851010799407959
Ubxn6,1,1,0.17655809223651886,0.616136372089386,0.20730556547641754
Cenpu,1,1,0.17806921899318695,0.648732602596283,0.17319823801517487
Lmntd1,1,2,0.27733170986175537,0.232266366481781,0.49040189385414124
Cuta,1,1,0.3022814989089966,0.49082157015800476,0.20689688622951508
Camsap3,1,2,0.06788026541471481,0.39217203855514526,0.5399476885795593
Mlxip,1,2,0.07133963704109192,0.3348986804485321,0.593761682510376
Camk2b,1,0,0.584749162197113,0.23076112568378448,0.1844896823167801
Gtpbp10,1,1,0.20344677567481995,0.5113384127616882,0.2852148115634918
Golga3,1,2,0.08589877933263779,0.348517507314682,0.5655837059020996
Zfp568,1,2,0.054499655961990356,0.26606741547584534,0.6794329285621643
Alpk1,1,0,0.42598772048950195,0.3592088520526886,0.21480344235897064
Poldip3,1,1,0.16831444203853607,0.5361778736114502,0.29550763964653015
Cnnm3,1,1,0.14516285061836243,0.5255594849586487,0.3292776644229889
Ippk,1,0,0.7375643849372864,0.18792346119880676,0.07451219111680984
Ythdf1,1,2,0.13106001913547516,0.4020426869392395,0.4668973386287689
