gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DMR,18mo.2mo.log_ratio.DMR,count.DMR,18mo.9mo.Q.std.loops,18mo.9mo.T.min.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,18mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.std.loops,Qanova.min.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,loop_size.log.mean.loops,loop_size.log.min.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.min.atac,log2_distance.std.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Cenpp,1.2514066175371408,0.029295292049646378,0.06356641350314021,0.14803146926686167,0.0,0.02210575696080923,0.019373076874762772,0.0,0.0,-0.05261047881096601,-0.06249922785907984,0.004049131870269776,0.0,0.017875075712800025,0.005848515555262565,0.09802085878327489,0.08465109962970019,0.0,-0.0357365408167243,0.0,0.0333643545396626,0.08348936719819904,0.04579436870291829,0.025123306326568128,0.01825688713695854,0.003320474475622177,0.0,0.052888287492096425,-0.08589639790356159,0.028188662230968477,0.001279323399066925,-0.009382741702720522,0.0,-0.051398254428058864,0.0,-0.009552544318139553,-0.03789170803502202,0.033680896405130625,0.0,0.0,-0.001840346772223711,-0.031137129087001086,0.0,0.0,0.0014707015082240104,0.0,0.0042043887637555595,0.0,-0.02283381932415068,-0.019243689849972725,-0.0019502795487642288,-0.01042695540934801,0.10667361799627542,0.0,-0.0004429832473397255,-0.05694685121998191,-0.011037944126874208,-0.015169394686818122,-0.047800814071670174,1.0,2.0
Gm14286,-0.6008505498431623,0.0332953966781497,0.04422599088400602,0.055618406208232045,0.0,0.003953875228762627,-0.006475316085852683,0.0,0.0,-0.06009610028937459,-0.09264043722301722,-0.04051471948623657,0.0,0.010011555682867766,0.0036846330016851426,-0.037331838868558405,-0.01501403795555234,0.0,0.022510617207735777,0.0,-0.1047920635715127,-0.03775986274704337,0.020431684385985135,0.025123306326568128,0.010970367500558496,0.003320474475622177,0.0,0.023114517787471412,0.013472486659884453,0.006875130217522383,0.001279323399066925,-0.0036200637696310878,0.0,0.0033300864230841397,0.0,-0.0034473636373877526,-0.06540324930101633,-0.03833105593919754,0.0,0.0,-0.001840346772223711,-0.020527778062969446,0.0,0.0,-0.004412104468792677,0.0014974327385425567,0.000684435348957777,0.0,-0.012758248755708336,-0.028145878221839667,0.06598445564508439,0.2865965903177857,0.024089834690093993,0.0,-0.0004429832473397255,0.012915502078831196,0.04039357738569379,0.24642234452068806,0.00998813794925809,1.0,1.0
Unc13c,1.1693291182629764,0.0344031098112464,0.04422599088400602,-0.15832112180069088,0.0,-0.0364834850654006,0.009880573283880948,0.0,0.0,-0.037997770942747595,-0.05063202499412,-0.013800286948680877,0.0,0.007321545369923115,0.005848515555262565,-0.03633769014850259,-0.01681241875514388,0.0,0.014895084956660866,0.0,-0.06471183066256345,-0.02793449254706502,0.029234480429440737,0.025123306326568128,0.011962802344933153,0.0018111678957939148,0.0,0.024390076929703356,0.016635743472725152,-0.034096640069037676,0.001279323399066925,0.0060314643057063225,0.0,-0.042315655173733834,0.0,0.005601051636040211,-0.032134359534829855,0.02374458983540535,0.0,0.0,0.005145459342747927,0.19444410376250743,0.0,0.0,0.0014707015082240104,0.0,0.0042043887637555595,0.0,0.057634202474728224,-0.019243689849972725,-0.003250465802848339,0.03368695206940174,0.07521762423217297,0.0,0.008121359534561634,-0.2808911665342748,0.06846122397109866,-0.015169394686818122,-0.02027979047037661,1.0,1.0
Prpf4,-0.7453531199321151,0.029295292049646378,-0.07166573163121939,0.0570145324524492,0.0,0.003953875228762627,-0.004991003074683249,0.0,0.0,-0.04887092920020222,-0.07809280238114297,-0.04051471948623657,0.0,0.0012995517067611218,0.003427402041852474,0.08527398316189647,-0.01592041792348027,0.0,-0.0357365408167243,0.0,-0.0894051679596305,0.06833834633231163,0.0447436885535717,-0.029924155697226524,0.007141616879962385,0.003320474475622177,0.0,0.02087402399163693,0.011577070653438569,0.00924263765104115,0.001279323399066925,-0.009850953770801425,0.0,0.0033300864230841397,0.0,-0.005284643955528736,-0.06540324930101633,-0.047086123265326026,0.0,0.0,-0.008525688108056784,-0.022420322839170694,0.0,0.0,0.0002674002759158611,0.0,-0.0024082381278276443,0.0,0.04305415328592062,-0.04569562114775181,-0.0029254192113876342,-0.02025235753506422,0.024089834690093993,0.0,0.008121359534561634,-0.005232774745672941,0.05993486128747463,-0.03202427767217159,0.00998813794925809,1.0,1.0
Arl14ep,-0.5797832345403731,0.013230779930017889,-0.000482654171064496,-0.07049036302603781,0.0,0.003953875228762627,-0.04393321457318962,0.0,0.0,-0.028474274016916754,0.2907133931759745,0.014552636444568634,0.0,0.01434402123093605,-0.032043039966374635,0.0753619771823287,0.050854135071858764,0.0,-0.024244010373950006,0.0,-0.07150442287325859,0.06992128914222122,0.041214608699083326,0.054726522751152515,0.007141616879962385,0.0018111678957939148,0.0,0.01847947672009468,0.009985272735357285,-0.02341164938174188,0.0071428889781236645,0.01984506112523377,0.0,0.011616374021396042,0.0,-0.0033857696130871772,-0.06137169424444437,0.013977072830311955,0.0,0.0,0.000826278142631054,-0.01413970997557044,0.0,0.0,0.0002674002759158611,-0.0022461491078138354,-0.0017050594743341207,0.0,-0.011592432651668786,-0.03951689478009939,-0.0029254192113876342,-0.02025235753506422,0.02094085767865181,0.0,-0.0004429832473397255,-0.028255773186683656,-0.00430968763306737,-0.03202427767217159,0.009067375008016824,1.0,1.0
Dclre1c,-0.2639514452777803,-0.11927586052566767,-0.03553174003958702,-0.1305327671021223,0.0,-0.005032204836606979,-0.005729002417065203,0.0,0.0,0.02674192452803254,-0.10919478556141257,-0.001947212815284729,0.0,0.008012581635266542,0.005591284595429897,-0.06954503901302815,-0.02630340723320842,0.0,-0.015452810851857067,0.0,0.045470588691532615,-0.030969326440244912,-0.06105959556996823,-0.029924155697226524,0.006375866793096065,0.005282573029398918,0.0,0.052888287492096425,0.013472486659884453,0.018005932504311203,0.001279323399066925,-0.0044508491223678,0.0,0.009433877449482679,0.0,0.001972214616835117,-0.04542028680443764,-0.03833105593919754,0.0,0.0,-0.001840346772223711,-0.017835759036242963,0.0,0.0,0.000401100404560566,0.0,-0.0010035459138453006,0.0,-0.02283381932415068,-0.04569562114775181,-0.007151024751365185,-0.022057017385959624,-0.02150157228112221,0.0,-0.0004429832473397255,0.013717702738940716,-0.011104079149663448,-0.03202427767217159,-0.011090905936434865,1.0,1.0
Ccnt2,-0.3059061827324331,0.039811063706874844,0.06356641350314021,0.10746051313355565,0.0,0.003953875228762627,0.00851996373385191,0.0,0.0,0.10248751839622855,-0.08670862209051848,-0.01979663163423538,0.0,0.02047297026962042,0.005848515555262565,0.12525562012568117,0.13067837741225957,0.0,-0.024244010373950006,0.0,0.17722331915050746,0.04931346316821873,0.04579436870291829,0.025123306326568128,0.007141616879962385,0.017960748299956322,0.0,0.043914318811148406,0.013472486659884453,-0.05349743690341711,0.001279323399066925,0.01984506112523377,0.0,0.010605074837803841,0.0,0.0015924397483468055,-0.041965418010950085,0.033680896405130625,0.0,0.0,0.0013145334087312222,-0.013975023198872805,0.0,0.0,0.000401100404560566,0.0,0.000684435348957777,0.0,-0.026214048722758888,-0.04569562114775181,-0.0029254192113876342,-0.020051839798688888,0.024089834690093993,0.0,-0.0004429832473397255,0.013387742675840855,-0.009142528343945742,-0.03202427767217159,0.00998813794925809,1.0,1.0
1300017J02Rik,0.5905610364861786,0.04281132139265537,0.10519140435382723,0.14512244325131177,0.0,0.00593081284314394,-0.005038587511517107,0.0,0.0,0.14024677965790033,-0.07905564622953534,0.004049131870269776,0.0,0.012609450239688158,0.005591284595429897,-0.06954503901302815,-0.031060153413563968,0.0,0.022510617207735777,0.0,0.14476813960820437,-0.022731360802426933,-0.03505925636738539,-0.012344689471647144,0.02208563775755465,0.017960748299956322,0.0,0.052888287492096425,0.013472486659884453,0.018005932504311203,0.001279323399066925,-0.0036200637696310878,0.0,0.008372348565608263,0.0,0.001972214616835117,-0.03781839683651924,-0.03833105593919754,0.0,0.0,-0.008525688108056784,-0.02370389100164175,0.0,0.0,0.000401100404560566,0.0,0.0003749662358313799,0.0,0.04305415328592062,-0.02618079774081707,-0.007151024751365185,-0.01082799095660448,-0.13175251469016075,0.0,-0.0004429832473397255,0.015465878043323755,-0.008305309526622295,-0.015169394686818122,0.03434059262275696,1.0,1.0
Tubb4b,-0.7207705600373447,0.0332953966781497,0.04422599088400602,0.055618406208232045,0.0,0.003953875228762627,-0.005726599828340113,0.0,0.0,-0.06009610028937459,-0.08672813430428505,-0.04051471948623657,0.0,0.010011555682867766,0.0036846330016851426,-0.0515848003514111,-0.01463945696130395,0.0,0.022510617207735777,0.0,-0.07677058739587665,-0.03775986274704337,0.020431684385985135,0.025123306326568128,0.010970367500558496,0.003320474475622177,0.0,0.023114517787471412,0.013472486659884453,0.0032717621140182017,0.001279323399066925,-0.010910794544033707,0.0,0.0033300864230841397,0.0,-0.0034473636373877526,0.1559609306231141,-0.03833105593919754,0.0,0.0,0.0013145334087312222,-0.018247211184352637,0.0,0.0,0.000401100404560566,0.0,-0.002835517879575491,0.0,-0.026214048722758888,-0.04569562114775181,-0.007151024751365185,-0.022057017385959624,0.024089834690093993,0.0,-0.0004429832473397255,0.013131043929606677,-0.010655980538576842,-0.03202427767217159,0.00998813794925809,1.0,1.0
Kansl2,-0.6253420459479093,0.04391903452575207,-0.03553174003958702,0.07407675566151738,0.0,0.0021566592156887056,-0.005729002417065203,0.0,0.0,0.11534322008490562,-0.07826452627778054,0.014552636444568634,0.0,0.012609450239688158,0.0028864314034581185,-0.04921729281544685,-0.030092074908316134,0.0,0.014895084956660866,0.0,0.12157939488999546,-0.022731360802426933,-0.06105959556996823,-0.029924155697226524,0.010970367500558496,-0.02912961699068546,0.0,-0.02273135457187891,0.013472486659884453,-0.009139779657125473,0.001279323399066925,0.0069678884418681265,0.0,-0.0030390868801623582,0.0,-0.0015484892949461937,-0.05253912918269634,-0.03833105593919754,0.0,0.0,0.005145459342747927,-0.016406417218968274,0.0,0.0,0.000401100404560566,0.0,-0.004523499142378568,0.0,0.05019019313156605,-0.04569562114775181,-0.007151024751365185,-0.02065339308232069,-0.023426487892866135,0.0,-0.0004429832473397255,0.013179592788219452,-0.008663788475096225,-0.03202427767217159,0.00952032438479364,1.0,0.0
