gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.0-5kb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,count.DAR,rel_pos.DAR,count.DMR,18mo.2mo.log_ratio.DMR,rel_pos.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,loop_size.log.max.loops,18mo.9mo.Q.mean.loops,18mo.9mo.T.median.loops,count.loops,18mo.2mo.T.max.loops,18mo.2mo.T.median.loops,9mo.2mo.T.min.loops,loop_size.log.min.loops,Tanova.median.loops,Tanova.min.loops,Tanova.max.loops,Qanova.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,min_distance.log.std.loops,min_distance.log.mean.loops,18mo.9mo.T.mean.loops,Qanova.std.loops,18mo.2mo.Q.min.loops,Qanova.median.loops,18mo.2mo.T.min.loops,min_distance.log.median.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,min_distance.log.min.loops,Qanova.max.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.max.loops,Tanova.mean.loops,9mo.2mo.Q.std.loops,loop_size.log.mean.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac,count.atac,log2_distance.std.atac,log2_distance.min.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
A930005H10Rik,-0.01189290452748537,0.0,-0.01704913631081581,-0.000631633996963501,0.0,0.0,-0.028390989527106284,0.0,0.0,0.03851131323724985,0.0,0.0,0.0,0.0,0.0,-0.004684806913137436,-0.044578441437333825,0.0,0.0,0.0022417520359158515,0.0011403740011155605,-0.028604470919817687,0.005217119753360748,0.004968772446736693,-0.019788494296371938,0.0,0.0,0.0,0.0,0.0,-0.02448482545092702,0.0,-0.19418855855241418,0.0,0.0,0.0,-0.022811605092138053,-0.03545515652745962,0.0,-0.016856829207390546,0.0,-0.021006703628227114,-0.00859284876845777,-0.015019138026982546,0.0,0.0,0.0018734715785831213,0.0,0.01748952319845557,0.0,0.0,0.0011910687759518624,0.005164684923365712,0.0,0.0,0.0,0.0,0.002106246966868639,0.0,0.0,0.001493051927536726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03706210797186941,0.0,-0.001935367826372385,0.0,0.25899002658203246,0.09685379741247743,-0.028568398412317036,-0.07096903000026941,-0.014750910401344299,0.021006276719272136,0.0,0.013314485419541597,0.0,-0.08064488124102354,0.0,-0.01858846329152584,0.0,0.0,0.0,1.0,1.0
Trpm3,0.00866321599110961,0.00019851146265864372,0.004901943597942591,-0.0009474509209394455,0.0,0.0,0.009420940484851599,0.0,0.0,-0.010834804233163596,0.0,0.0,0.0,0.0,0.0,-0.02344944342970848,0.05548727120272815,0.0,0.0,0.00260594910942018,0.0033096555806696416,-0.06871929422020912,-0.029651928627863526,0.004968772446736693,-0.12081187378615141,0.0,0.0,0.0,0.0,0.0,0.010893303826451302,0.0,-0.03558384111151099,0.0,0.0,0.0,-0.004446254093199969,0.04266361508518458,0.0,0.05625631896778941,0.0,0.012994759045541286,0.02289544576779008,-0.06454035814851522,0.0,0.0,0.0018734715785831213,0.0,-0.03375171143561602,0.0,0.0,0.0007940458506345749,0.008334544450044633,0.0,0.0,0.0,0.0,-0.008826178014278412,0.0,0.0,0.0037326297722756864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052019113525748256,0.0,0.008087072628550232,0.0,-0.6834531833417714,-0.08738764457404613,-0.013919684488791972,-0.06491916446015239,0.0004469972848892212,0.005198523169383407,0.0,0.008872672282159329,0.0,0.01871111525222659,0.0,-0.09535695426166058,0.0,0.0,0.0,1.0,2.0
Nanp,0.006489864531904459,0.002382137477397919,-0.01691250443458557,-0.000631633996963501,0.0,0.0,-0.01875901523977518,0.0,0.0,-0.03334275230765343,0.0,0.0,0.0,0.0,0.0,-0.004684806913137436,-0.0791721836477518,0.0,0.0,0.006153353787958622,0.003013845570385456,-0.012361739184707404,0.005217119753360748,0.013440122120082379,-0.022095335833728313,0.0,0.0,0.0,0.0,0.0,-0.05483555812388659,0.0,0.04142843833193183,0.0,0.0,0.0,-0.022811605092138053,-0.03545515652745962,0.0,-0.023825858291238546,0.0,-0.04767754162661731,-0.03769845820963383,-0.015019138026982546,0.0,0.0,0.005213138312101364,0.0,0.01748952319845557,0.0,0.0,0.009607954509556293,0.008061280697584152,0.0,0.0,0.0,0.0,0.0028083294630050657,0.0,0.0,0.001493051927536726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052051741033792495,0.0,-0.004285457273945212,0.0,0.2718051833845675,0.09377747948747128,-0.011186480578035117,0.045982935838401316,0.0011919927597045898,0.021006276719272136,0.00047642748802900314,0.016263106130063532,0.0,-0.04765742115676403,0.0,0.018399045281112195,0.0,0.0,0.0,1.0,1.0
Nr4a2,0.0036562595004215838,0.00019851146265864372,0.009041943242773414,-0.0009474509209394455,0.0,0.0,0.010350093580782413,0.0,0.0,0.010306672472506762,0.0,0.0,0.0,0.0,0.0,-0.02344944342970848,-0.04193541862070561,0.0,0.0,0.004363159667700529,0.0011403740011155605,-0.09486378783360123,-0.004720236416906118,0.004968772446736693,-0.14227553356438874,0.0,0.0,0.0,0.0,0.0,-0.0029957311041653154,0.0,-0.1807416377030313,0.0,0.0,0.0,-0.009764049053192139,-0.015353282000869512,0.0,-0.009803723581135272,0.0,0.026035269666463138,0.010962146241217852,-0.041782248746603724,0.0,0.0,0.0018734715785831213,0.0,0.01748952319845557,0.0,0.0,0.0007940458506345749,0.005328643172979355,0.0,0.0,0.0,0.0,0.006017848588526249,0.0,0.0,0.0037326297722756864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039118497078306974,0.0,-0.002211848944425583,0.0,-0.6143022436462343,-0.18666520243510604,-0.020629773731343448,-0.06491916446015239,0.0014899909496307374,0.008487384561449289,0.0,0.007341480925679207,0.0,0.013710388583131134,0.0,-0.06674255393445491,0.0,0.0,0.0,1.0,1.0
Ruvbl2,0.020548332557082175,0.002382137477397919,0.005756982443854213,0.014843398258090019,0.0,0.0,0.008282616222277283,0.0,0.0,0.03851131323724985,0.0,0.0,0.0,0.0,0.0,0.012492651082575322,0.06773951660841704,0.0,0.0,0.00655454371124506,0.0033911108691245316,0.022227948419749736,0.005982107929885388,0.004642951292917133,0.03524883352220058,0.0,0.0,0.0,0.0,0.0,0.062416359819471835,0.0,0.06219855863600969,0.0,0.0,0.0,0.008795083648292347,0.04266361508518458,0.0,-0.023825858291238546,0.0,-0.01683472896926105,-0.028896263465285302,-0.0348974073305726,0.0,0.0,0.00146619513630867,0.0,-0.03375171143561602,0.0,0.0,0.009607954509556293,0.01967499017715454,0.0,0.0,0.0,0.0,-0.006619633436203003,0.0,0.0,0.001493051927536726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029463793355971574,0.0,-0.004285457273945212,0.0,0.2744893722422421,0.06411319427192211,-0.0036730839498341082,0.05150813952088356,0.0004469972848892212,0.021006276719272136,0.00047642748802900314,0.02613448545336723,0.0,0.060145129188895224,0.0,0.018399045281112195,0.0,0.0,0.0,1.0,0.0
Immp1l,0.00567007327452302,0.00019851146265864372,0.026112417168915273,-0.0009474509209394455,0.0,0.0,-0.019809776097536088,0.0,0.0,-0.023686009291559458,0.0,0.0,0.0,0.0,0.0,-0.004684806913137436,-0.06566979920491577,0.0,0.0,-0.02310415429994464,0.0011403740011155605,-0.08499421028420329,-0.005929688727483153,0.004968772446736693,-0.06603884901851416,0.0,0.0,0.0,0.0,0.0,-0.0234838030859828,0.0,-0.17936270466074347,0.0,0.0,0.0,-0.010332196052186191,-0.03545515652745962,0.0,-0.016856829207390546,0.0,-0.01278195358812809,-0.01739504431374371,-0.030612671058624984,0.0,0.0,0.0018734715785831213,0.0,0.01748952319845557,0.0,0.0,0.0007940458506345749,0.005164684923365712,0.0,0.0,0.0,0.0,0.0037110067903995516,0.0,0.0,0.0037326297722756864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03901697529479861,0.0,-0.0041472167149186135,0.0,-0.21675082782283425,0.041892751879058776,-0.015384169900789857,-0.05314522264525294,-0.006526160361245275,-0.012773514073342086,0.0,0.005378144383430481,0.0,-0.023672092761844395,0.0,-0.07648711793124675,0.0,0.0,0.0,1.0,1.0
Nr2f1,0.0032190375030040743,0.00011910687200725078,0.008987290496006608,-0.0026844443008303643,0.0,0.0,0.006067909924313426,0.0,0.0,-0.010834804233163596,0.0,0.0,0.0,0.0,0.0,-0.02344944342970848,-0.04193541862070561,0.0,0.0,0.0021391429100185632,0.0007390334457159042,-0.07331095227971673,-0.020358242811635136,-0.014743407210335135,-0.12081187378615141,0.0,0.0,0.0,0.0,0.0,-0.00955169128254056,0.0,-0.12148572876583785,0.0,0.0,0.0,-0.010082325972616673,0.018196411468088626,0.0,-0.009803723581135272,0.0,0.017244323063641785,0.01457104690372944,-0.06454035814851522,0.0,0.0,0.000733097568154335,0.0,-0.03375171143561602,0.0,0.0,-0.029459101064130664,0.0039349980466067795,0.0,0.0,0.0,0.0,-0.008826178014278412,0.0,0.0,0.0021649252949282527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13580472879111766,0.0,0.004423697888851166,0.0,-0.503888069121167,-0.1873867752030492,-0.020629773731343448,-0.04891914220526814,-0.018326888680458068,0.003564701499417424,0.0,0.005005100853741169,0.0,0.00988410851918161,0.0,-0.07144273273646831,0.0,0.0,0.0,1.0,1.0
Tox3,0.010862084571272135,0.00019851146265864372,-0.003541848240420222,-0.0026844443008303643,0.0,0.0,-0.010477847903966903,0.0,0.0,-0.010834804233163596,0.0,0.0,0.0,0.0,0.0,-0.02344944342970848,-0.05202424066141248,0.0,0.0,-0.0020558791048824786,0.0012218292895704507,-0.04750815834850073,-0.004720236416906118,0.004642951292917133,-0.06052248757332564,0.0,0.0,0.0,0.0,0.0,-0.01263666894286871,0.0,0.05420408783480525,0.0,0.0,0.0,0.05846908938139677,-0.01769636372104287,0.0,0.07741563584655524,0.0,0.05858660012483597,0.02289544576779008,-0.040738184712827204,0.0,0.0,0.00146619513630867,0.0,-0.03375171143561602,0.0,0.0,0.0007940458506345749,0.01967499017715454,0.0,0.0,0.0,0.0,-0.004814279079437256,0.0,0.0,0.0021649252949282527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09654191484674811,0.0,0.009262117380276323,0.0,-0.1877645117789507,-0.20867795240134002,-0.01610416442155838,-0.06824657348915934,0.0014899909496307374,0.008487384561449289,0.0,0.008131721913814545,0.0,0.03592673165723682,0.0,0.049882827922701836,0.0,0.0,0.0,1.0,1.0
C1d,0.00396413367241621,0.00019851146265864372,-0.01702180992811918,-0.0011053594201803206,0.0,0.0,-0.019099459294229747,0.0,0.0,-0.03334275230765343,0.0,0.0,0.0,0.0,0.0,-0.004684806913137436,-0.05309382390230894,0.0,0.0,0.0012731076776981353,0.0004887317121028901,-0.0259455322381109,-0.01651058508083224,-0.014743407210335135,-0.02308381989598274,0.0,0.0,0.0,0.0,0.0,-0.019567855317145586,0.0,-0.12306524978484959,0.0,0.0,0.0,-0.023766435850411653,-0.017379585541784762,0.0,-0.016856829207390546,0.0,-0.04767754162661731,-0.01739504431374371,-0.02600123908370733,0.0,0.0,0.000733097568154335,0.0,-0.03375171143561602,0.0,0.0,-0.0535980936139822,-0.018308671419508756,0.0,0.0,0.0,0.0,-0.003209519386291504,0.0,0.0,0.00111978892236948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09681937818881124,0.0,-0.004285457273945212,0.0,0.220644716238603,0.09315961329266428,0.0030305137671530246,-0.07414521344006061,0.0011919927597045898,-0.014725612569600343,0.0,0.007439790815114975,0.0,0.011983181089162827,0.0,0.018399045281112195,0.0,0.0,0.0,1.0,1.0
Ccdc58,0.005232851300388574,0.0007940458506345749,-0.006630603459198028,-0.0026844443008303643,0.0,0.0,-0.005753843006677925,0.0,0.0,-0.022956161722540856,0.0,0.0,0.0,0.0,0.0,-0.012077943868935109,-0.07985800214111805,0.0,0.0,0.0016974769532680511,0.0005376048851758241,-0.01845605575479567,-0.0007240494154393673,0.0020038000214844943,-0.02308381989598274,0.0,0.0,0.0,0.0,0.0,-0.057694123145192865,0.0,-0.0936993412161246,0.0,0.0,0.0,-0.011963730744319036,-0.01254711790010333,0.0,-0.016856829207390546,0.0,-0.04767754162661731,-0.007921007853001356,-0.02600123908370733,0.0,0.0,-0.015183265767991543,0.0,-0.03375171143561602,0.0,0.0,-0.14193569168448447,-0.012160237033385783,0.0,0.0,0.0,0.0,-0.003209519386291504,0.0,0.0,-0.001567704491317272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12060337914386764,0.0,-0.0012441650032997131,0.0,0.2598383371531963,-0.0727018603682518,0.11457977833226324,0.0006221559830009938,0.0011919927597045898,-0.024401230700314046,0.0,0.010109752397984267,0.0,0.0009415192040614784,0.0,-0.01685967542231083,0.0,0.0,0.0,1.0,1.0
