gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,Tanova.std.loops,18mo.2mo.Q.mean.loops,loop_size.log.std.loops,18mo.2mo.T.min.loops,9mo.2mo.Q.std.loops,min_distance.log.mean.loops,min_distance.log.median.loops,18mo.2mo.T.mean.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,Qanova.max.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Trpm2,0.05131319845560938,0.0,0.0,0.000988219091668725,0.0,0.0,0.0011222828179597855,0.0,0.005287079592235387,-0.026483889482915402,-0.13395550180226565,0.004161259005777538,-0.019206522703170775,0.0,0.0016913457354530692,0.0032349640130996705,0.016608119420707227,0.0,0.004188032699748874,0.0,0.002214317312464118,0.0,-0.001971643418073654,0.0056137749180197715,0.0,0.002095117941498756,0.0,0.0,0.0,0.014070317735895515,0.015324624311178923,0.004915653280913829,8.883802220225335e-05,0.004529583603143692,0.0,-0.08279486021026969,0.0,0.0,0.0,0.014921611109748482,0.0,0.0021634853072464467,0.0,-0.008106024116277694,0.0,1.0,2.0
Dbndd2,0.03487397600663826,0.0,0.0,0.0009957881458103656,0.0,0.0,0.0013093299604952336,0.0,0.004899777858518064,-0.011857559652999044,0.04247463464969769,0.004776218740735203,-0.006975759440101683,0.0,0.0015736380964517594,0.0032349640130996705,0.00872893160674721,0.0,0.003907461985945702,0.0,0.003389027377124876,0.0,0.005476029179990291,0.001964821182191372,0.0,0.0012029356323182583,0.0,0.0,0.0,-0.0988785393582657,-0.1324213190469891,0.003911700835451484,8.883802220225335e-05,0.004529583603143692,0.0,0.0009098336286842823,0.0,0.0,0.0,0.01727229081792757,0.0,0.002552717700600624,0.0,0.005476029179990291,0.0,1.0,0.0
Cnep1r1,0.07834628713317215,0.0,0.0,0.0035182296112179754,0.0,0.0,0.0028057070448994637,0.0,0.013116500303149224,-0.011376034365966917,0.09227958340197802,0.01460647189989686,-0.018498874325305222,0.0,0.004173174165189266,0.007683039531111717,0.010462035788223148,0.0,0.00915453016757965,0.0,0.011462609227746725,0.0,-0.0007195897400379181,0.002713324669748545,0.0,0.0028422350808978082,0.0,0.0,0.0,0.03343731138855219,0.03456273577176035,-0.004299550587311387,0.000486882496625185,0.004529583603143692,0.0,0.0022240377590060233,0.0,0.0,0.0,0.04871858632192016,0.0,0.0068948264047503476,0.0,0.008199587017297744,0.0,1.0,1.0
1700112D23Rik,0.07953376167919486,0.0,0.0,0.00239594679325819,0.0,0.0,0.0013093299604952336,0.0,-0.07164146494586021,-0.026483889482915402,0.04556955116568133,0.0032135505718179046,-0.0055748693970963355,0.0,0.0019682194106280804,0.007683039531111717,-0.010597521546296776,0.0,0.006722917389124632,0.0,-0.0651406378345564,0.0,-0.002439457979053259,-0.0007485033199191093,0.0,0.0011465935176238418,0.0,0.0,0.0,0.011399983437731862,0.021236105831339957,0.009363728798925877,4.614561330527067e-05,0.004529583603143692,0.0,0.0022240377590060233,0.0,0.0,0.0,0.013215011057909579,0.0,0.005585496462881565,0.0,-0.009790156446397304,0.0,1.0,2.0
Pfkp,0.06420463740476406,0.0,0.0,-0.0892975118663162,0.0,0.0,0.0013093299604952336,0.0,0.004582654861733318,-0.007307146231178194,0.03981926758191548,-0.026702554671792313,0.006974911619909108,0.0,-0.014798117318423464,-0.03524088921956718,-0.026294493209570648,0.0,0.0031771064456552266,0.0,0.0004513697326183319,0.0,-0.001971643418073654,0.0056137749180197715,0.0,0.0018398351361975074,0.0,0.0,0.0,0.009658216213574633,0.01388953868066892,-0.005790756850037724,0.0001485517853870988,-0.010569028407335281,0.0,0.0005054631270468235,0.0,0.0,0.0,-0.02436446539009921,0.0,0.0016833211248740553,0.0,-0.008106024116277694,0.0,1.0,1.0
Itsn2,-0.183088560346514,0.0,0.0,0.0009321049507707357,0.0,0.0,0.0008417121414095164,0.0,0.002872387245297432,0.008366501508280635,0.03570610336028039,0.002581951832398772,0.00683338194154203,0.0,0.0018331330618821084,0.0028305935114622117,-0.03732719834893942,0.0,0.0034772536158561708,0.0,0.0011197352455928921,0.0,-0.0012520536594092845,0.004491019882261753,0.0,0.0018611813406459988,0.0,0.0,0.0,0.010051238506566734,0.011820516027510166,0.004044397044926882,0.0001485517853870988,0.012833820208907127,0.0,0.0009098336286842823,0.0,0.0,0.0,-0.04919021732639521,0.0,0.0012763588596135377,0.0,0.02073035642504692,0.0,1.0,0.0
Sumo1,0.09265258864499629,0.0,0.0,0.0024894703645259144,0.0,0.0,0.0013093299604952336,0.0,0.0046090697590261695,-0.026483889482915402,0.04184018803294748,0.0044243198586627844,0.021313002984970807,0.0,0.0017221094761043787,0.007683039531111717,0.017286639641970396,0.0,0.006816440960392356,0.0,0.0015236876579001546,0.0,-0.002439457979053259,-0.0007485033199191093,0.0,0.005130192167125642,0.0,0.0,0.0,0.020006621135398747,0.021610200116410853,0.009363728798925877,0.0006932416558265687,-0.010569028407335281,0.0,0.0022240377590060233,0.0,0.0,0.0,-0.1339181082136929,0.0,0.005398449320346117,0.0,-0.009790156446397304,0.0,1.0,1.0
Ppwd1,0.08791660191491246,0.0,0.0,0.0035182296112179754,0.0,0.0,0.0028057070448994637,0.0,0.013116500303149224,0.025039313770830633,0.09227958340197802,0.01460647189989686,0.009478377834893763,0.0,0.007303088381886483,0.007683039531111717,0.01194755371659994,0.0,0.00915453016757965,0.0,0.011462609227746725,0.0,-0.0007195897400379181,0.002713324669748545,0.0,-0.027412811107933522,0.0,0.0,0.0,0.034031518530100585,0.03799360327422619,0.015142031982541083,0.0006849515438079834,0.004770346246659756,0.0,0.0022240377590060233,0.0,0.0,0.0,0.04871858632192016,0.0,0.0068948264047503476,0.0,0.008199587017297744,0.0,1.0,1.0
Rgp1,0.09278628402389585,0.0,0.0,0.002208899650722742,0.0,0.0,0.0013093299604952336,0.0,0.0067568976059556,0.025039313770830633,0.07497772322036327,0.01460647189989686,0.021313002984970807,0.0,0.007303088381886483,0.007683039531111717,0.021157764252275228,0.0,0.006535870246589184,0.0,0.011149595808237791,0.0,-0.001971643418073654,0.0056137749180197715,0.0,0.005813270695507526,0.0,0.0,0.0,0.03868614098057151,-0.028034036085009574,0.015142031982541083,0.0011801241524517535,0.004770346246659756,0.0,0.0022240377590060233,0.0,0.0,0.0,0.04301364860497415,0.0,0.005585496462881565,0.0,-0.008106024116277694,0.0,1.0,1.0
Dysf,-0.19240456782106777,0.0,0.0,0.0007824672339484096,0.0,0.0,0.0005611414089798927,0.0,0.0020697163336444646,-0.01161679700948298,-0.04575332158769015,0.0012113535555545241,-0.006585795651189983,0.0,0.0007276352262124419,0.0028305935114622117,-0.031243331860750914,0.0,0.0031405687285587193,0.0,-0.011361261425190606,0.0,-0.0015327423810958863,-0.0015905695967376233,0.0,0.0010825549066066742,0.0,0.0,0.0,0.005344512445153668,0.009078118838369847,0.0027803932595998047,0.0,-0.07775785185396672,0.0,0.0009098336286842823,0.0,0.0,0.0,-0.01946040270442609,0.0,0.001089311707764864,0.0,0.028496078327298165,0.0,1.0,2.0
Acot6,0.05059703154489398,0.0,0.0,0.002302423221990466,0.0,0.0,0.0011222828179597855,0.0,0.005287079592235387,-0.026483889482915402,-0.13395550180226565,0.004161259005777538,-0.018498874325305222,0.0,0.0016913457354530692,0.007683039531111717,0.016608119420707227,0.0,0.006816440960392356,0.0,0.002527330731973052,0.0,-0.0007195897400379181,0.002713324669748545,0.0,0.002095117941498756,0.0,0.0,0.0,0.014070317735895515,0.020581440832465887,0.009363728798925877,8.883802220225335e-05,0.004529583603143692,0.0,0.0022240377590060233,0.0,0.0,0.0,0.014921611109748482,0.0,0.005398449320346117,0.0,0.008199587017297744,0.0,1.0,1.0
Cobll1,-0.07430413792375475,0.0,0.0,-0.024376579580130054,0.0,0.0,0.00037409428507089614,0.0,-0.010998988865176217,-0.007427527552936226,-0.04169112264644355,0.0012110843905247747,0.00683338194154203,0.0,-0.011826742450939492,-0.02040049181319773,-0.04694030364975333,0.0,0.0014976960769854486,0.0,0.0005141930491663516,0.0,-0.0015327423810958863,-0.0015905695967376233,0.0,0.0017757965251803398,0.0,0.0,0.0,0.0067683151410892605,0.005297056478448212,0.0016061855922453105,0.0001485517853870988,0.012833820208907127,0.0,0.0003639334533363581,0.0,0.0,0.0,-0.01539820376317948,0.0,0.0005509805958718062,0.0,0.028496078327298165,0.0,1.0,0.0
Nudt6,0.04003245153115131,0.0,0.0,0.0005009216954931616,0.0,0.0,0.000617255549877882,0.0,-0.028299952480010687,0.025039313770830633,0.038116729425964876,0.0034984959638677537,0.004201945145614445,0.0,0.004703552313148975,-0.03489717429503798,-0.011934487679973245,0.0,-0.04277185902930796,0.0,0.0021753432182595135,0.0,0.005476029179990291,0.001964821182191372,0.0,0.0010612087021581828,0.0,0.0,0.0,-0.06632586712483317,-0.0010715077724307775,0.00962237463798374,0.00010786070604808629,0.004770346246659756,0.0,0.0005459001800045371,0.0,0.0,0.0,0.011893525449559093,0.0,0.0011408844171091914,0.0,0.005476029179990291,0.0,1.0,0.0
Becn1,0.053177530905231835,0.0,0.0,0.0021527855098247527,0.0,0.0,0.0007481885701417923,0.0,0.00360365544911474,-0.026483889482915402,-0.10991994488053024,0.004161259005777538,0.021313002984970807,0.0,0.0016913457354530692,0.007683039531111717,0.023432723134756087,0.0,0.0061056618764996524,0.0,0.002527330731973052,0.0,-0.0007195897400379181,0.002713324669748545,0.0,0.005066153556108475,0.0,0.0,0.0,0.019319147327914832,0.017102364283055067,0.009363728798925877,0.000782079678028822,0.004529583603143692,0.0,0.0022240377590060233,0.0,0.0,0.0,0.014098603688180446,0.0,-0.010126463221386075,0.0,0.008199587017297744,0.0,1.0,1.0
Bcat2,0.08519304342567921,0.0,0.0,0.0035182296112179754,0.0,0.0,0.0028057070448994637,0.0,0.013116500303149224,0.025039313770830633,0.09227958340197802,0.01460647189989686,0.021313002984970807,0.0,0.007303088381886483,0.007683039531111717,0.021157764252275228,0.0,0.00915453016757965,0.0,0.011462609227746725,0.0,0.005476029179990291,0.001964821182191372,0.0,0.005813270695507526,0.0,0.0,0.0,0.03868614098057151,0.03799360327422619,0.015142031982541083,0.0011801241524517535,0.004770346246659756,0.0,0.0022240377590060233,0.0,0.0,0.0,0.04871858632192016,0.0,0.0068948264047503476,0.0,0.005476029179990291,0.0,1.0,1.0
Pex19,0.08051315092481673,0.0,0.0,0.0035182296112179754,0.0,0.0,0.0028057070448994637,0.0,0.013116500303149224,0.009510124064981938,0.09227958340197802,0.01460647189989686,0.009478377834893763,0.0,0.005076034041121602,0.007683039531111717,0.01194755371659994,0.0,0.00915453016757965,0.0,0.011462609227746725,0.0,-0.0007195897400379181,0.002713324669748545,0.0,-0.027412811107933522,0.0,0.0,0.0,0.034031518530100585,0.03540540498681367,-0.029158292450010777,0.0006849515438079834,0.004589774264022708,0.0,0.0022240377590060233,0.0,0.0,0.0,0.04871858632192016,0.0,0.0068948264047503476,0.0,0.008199587017297744,0.0,1.0,1.0
Stpg1,0.08527977455407382,0.0,0.0,0.0035182296112179754,0.0,0.0,0.0028057070448994637,0.0,0.010875148884952068,-0.026483889482915402,0.05904852464329451,0.0044243198586627844,0.021313002984970807,0.0,0.0017221094761043787,0.007683039531111717,0.021157764252275228,0.0,0.00915453016757965,0.0,0.0015236876579001546,0.0,-0.002439457979053259,-0.0007485033199191093,0.0,0.005130192167125642,0.0,0.0,0.0,0.020006621135398747,0.034984070360660556,0.009363728798925877,0.0006932416558265687,0.004529583603143692,0.0,0.0022240377590060233,0.0,0.0,0.0,-0.07649463703855872,0.0,0.0068948264047503476,0.0,-0.009790156446397304,0.0,1.0,1.0
Fam169a,0.03688425907748751,0.0,0.0,0.0008011719491332769,0.0,0.0,0.0007481885701417923,0.0,-0.01328848561272025,-0.011977940974757075,-0.052376810644054785,0.0019958716665860266,0.020605354607105254,0.0,-0.018376799231627956,0.0032349640130996705,0.023432723134756087,0.0,0.0034398441854864357,0.0,0.0008532211743295193,0.0,-0.0008131526783108712,-0.00037425167858600616,0.0,0.004959422536194325,0.0,0.0,0.0,0.013958417534595355,0.011316061401739717,0.004072984121739865,0.0006932416558265687,0.004529583603143692,0.0,-0.08279486021026969,0.0,0.0,0.0,-0.021761984998593106,0.0,0.001882914612069726,0.0,0.00979015639051795,0.0,1.0,0.0
Tfip11,0.056964988447725774,0.0,0.0,0.0012763588596135377,0.0,0.0,0.0013093299604952336,0.0,0.007130991891026497,0.009510124064981938,0.07581943536177277,0.01460647189989686,0.02050426198169589,0.0,0.005076034041121602,0.0029316861368715763,0.017286639641970396,0.0,0.004188032699748874,0.0,0.011462609227746725,0.0,0.005476029179990291,0.001964821182191372,0.0,0.005813270695507526,0.0,0.0,0.0,0.03868614098057151,0.016774718221276998,-0.03350527534261346,0.0011801241524517535,0.004589774264022708,0.0,0.0007076483778655529,0.0,0.0,0.0,0.042826601462438704,0.0,-0.13485233752056958,0.0,0.005476029179990291,0.0,1.0,1.0
Fam155a,-0.09434829681878909,0.0,0.0,0.0004791893577203155,0.0,0.0,0.0005611414089798927,0.0,0.002100210911594331,-0.00722287930548191,-0.050294059372972696,0.001667203144170344,0.00683338194154203,0.0,0.0006841632258147002,0.0018196672573685647,-0.04694030364975333,0.0,0.0023318277252838016,0.0,0.000682451541069895,0.0,-0.0015327423810958863,-0.0015905695967376233,0.0,0.0017971427273005248,0.0,0.0,0.0,0.007774412899743765,0.007482250081375241,-0.03926924156025052,0.0001485517853870988,0.012833820208907127,0.0,0.0005054631270468235,0.0,0.0,0.0,-0.024001140489708632,0.0,0.0007860338315367699,0.0,0.028496078327298165,0.0,1.0,0.0
Cisd2,0.05446815613657236,0.0,0.0,0.002302423221990466,0.0,0.0,0.0011222828179597855,0.0,0.005287079592235387,-0.026483889482915402,-0.1435686068981886,0.004161259005777538,-0.0055748693970963355,0.0,0.0016913457354530692,0.007683039531111717,-0.02021062672138214,0.0,0.006816440960392356,0.0,0.002527330731973052,0.0,-0.0007195897400379181,0.002713324669748545,0.0,0.001253324537537992,0.0,0.0,0.0,0.013030455303378404,0.020581440832465887,0.009363728798925877,8.883802220225335e-05,0.004529583603143692,0.0,0.0022240377590060233,0.0,0.0,0.0,0.014921611109748482,0.0,0.005398449320346117,0.0,0.008199587017297744,0.0,1.0,0.0
Aasdh,0.06864828079938888,0.0,0.0,0.00239594679325819,0.0,0.0,0.0013093299604952336,0.0,-0.04860891085583716,-0.026483889482915402,0.04406312722247094,-0.09986802589148283,-0.018498874325305222,0.0,0.0015375270275399088,0.007683039531111717,0.010462035788223148,0.0,0.006722917389124632,0.0,0.0022347214398905635,0.0,-0.001971643418073654,0.0056137749180197715,0.0,0.002095117941498756,0.0,0.0,0.0,0.015338534330949187,0.021236105831339957,0.009363728798925877,0.0,0.004529583603143692,0.0,0.0022240377590060233,0.0,0.0,0.0,0.017220564009621738,0.0,0.005585496462881565,0.0,-0.008106024116277694,0.0,1.0,0.0
Bloc1s4,-0.10969217237085103,0.0,0.0,0.001175266234204173,0.0,0.0,0.0013093299604952336,0.0,0.004899777858518064,0.008366501508280635,0.04419503047829494,0.0038840702711604533,0.004060415467247367,0.0,0.0018331330618821084,0.0028305935114622117,-0.011934487679973245,0.0,0.004188032699748874,0.0,0.0023223023046739398,0.0,-0.001971643418073654,0.0056137749180197715,0.0,0.0011039011087268591,0.0,0.0,0.0,-0.0746805434441194,0.015580163290724158,0.004044397044926882,9.220967069268227e-05,-0.010569028407335281,0.0,0.0009098336286842823,0.0,0.0,0.0,0.01221653999062255,0.0,0.0017439766973257065,0.0,-0.008106024116277694,0.0,1.0,0.0
Ralgapa1,-0.1047684573486913,0.0,0.0,0.00043572468450292945,0.0,0.0,0.000617255549877882,0.0,-0.020765640827594325,-0.007427527552936226,0.030709219133132137,0.0016575164400273934,-0.006585795651189983,0.0,-0.014641624956857413,-0.020380273286718875,-0.021630226685665548,0.0,0.0018076598830521107,0.0,0.0003430978528922424,0.0,0.07711175616830587,-0.006642967257648707,0.0,0.0011130494816461577,0.0,0.0,0.0,0.006673987299436703,0.0071033972944132984,0.0016264041187241673,0.0,0.012833820208907127,0.0,0.0003234964027069509,0.0,0.0,0.0,-0.027979738231515512,0.0,-0.020043588441330938,0.0,-0.026786444019526245,0.0,1.0,1.0
Fdxacb1,-0.051692449506372216,0.0,0.0,0.000894695520401001,0.0,0.0,0.0013093299604952336,0.0,0.004899777858518064,0.025039313770830633,0.0388906590337865,0.0038840702711604533,0.00792276170104742,0.0,0.00418056872440502,0.0028305935114622117,0.011947553707286715,0.0,0.003907461985945702,0.0,0.002635315724182874,0.0,0.005476029179990291,0.001964821182191372,0.0,0.001995211774483323,0.0,0.0,0.0,-0.09339806787203997,-0.033897408358752726,0.009581937585026026,0.00019124419428408147,0.004770346246659756,0.0,0.0009098336286842823,0.0,0.0,0.0,0.014180534987244755,0.0,0.0017439766973257065,0.0,0.005476029179990291,0.0,1.0,0.0
Ywhaq,0.03838053280254826,0.0,0.0,0.0009022645745426416,0.0,0.0,0.0008417121414095164,0.0,0.0033659914275631308,-0.026483889482915402,0.03841571195283905,0.004776218740735203,-0.007173828487284481,0.0,0.00181440070271492,0.0028305935114622117,0.008728931611403822,0.0,-0.096556655485183,0.0,0.003389027377124876,0.0,-0.0008131526783108712,-0.00037425167858600616,0.0,-0.007413067752495408,0.0,0.0,0.0,-0.09006446692626924,-0.009664873350411654,0.005016745906323195,8.883802220225335e-05,0.004529583603143692,0.0,0.0009098336286842823,0.0,0.0,0.0,0.01600037026917562,0.0,0.0021786234341561795,0.0,0.00979015639051795,0.0,1.0,0.0
Vstm5,0.0744834798015654,0.0,0.0,0.002302423221990466,0.0,0.0,0.0011222828179597855,0.0,0.005287079592235387,0.025039313770830633,-0.13395550180226565,0.004161259005777538,0.021313002984970807,0.0,0.004580497345887125,0.007683039531111717,0.027303847745060922,0.0,0.006816440960392356,0.0,0.002527330731973052,0.0,-0.0007195897400379181,0.002713324669748545,0.0,0.005066153556108475,0.0,0.0,0.0,0.019319147327914832,0.023590973746031522,0.015142031982541083,0.000782079678028822,-0.010328265763819218,0.0,0.0022240377590060233,0.0,0.0,0.0,0.014921611109748482,0.0,0.005398449320346117,0.0,0.008199587017297744,0.0,1.0,1.0
Zfp787,0.07083394009619952,0.0,0.0,0.002208899650722742,0.0,0.0,0.0013093299604952336,0.0,0.0067568976059556,0.009871268030256033,0.07497772322036327,0.01460647189989686,0.021313002984970807,0.0,0.005015843380242586,0.007683039531111717,0.021157764252275228,0.0,0.006535870246589184,0.0,0.011462609227746725,0.0,-0.0007195897400379181,0.002713324669748545,0.0,0.005813270695507526,0.0,0.0,0.0,0.03868614098057151,-0.0706490221247077,0.010146207390353084,0.0011801241524517535,0.004589774264022708,0.0,0.0022240377590060233,0.0,0.0,0.0,0.04301364860497415,0.0,0.005585496462881565,0.0,0.008199587017297744,0.0,1.0,1.0
Gm26779,-0.017930081055965275,0.0,0.0,0.0006849412154406309,0.0,0.0,0.0011222828179597855,0.0,0.004902847923804074,-0.011376034365966917,-0.0813524147705175,0.0021368196350522338,-0.00817034802865237,0.0,0.0008353083091787994,0.0018196672573685647,0.015023567155003548,0.0,0.003379291696473956,0.0,0.0010666832188144326,0.0,-0.0007195897400379181,0.002713324669748545,0.0,0.0012951453030109405,0.0,0.0,0.0,0.00801541538676247,0.01288143721409142,-0.04342239662073553,-0.034030668099876496,0.004529583603143692,0.0,0.0005054631270468235,0.0,0.0,0.0,0.008649897773284464,0.0,0.0012536516785621643,0.0,0.008199587017297744,0.0,1.0,2.0
Qsox2,0.0621673362608999,0.0,0.0,0.002302423221990466,0.0,0.0,0.0011222828179597855,0.0,0.0048388093104586,0.025039313770830633,-0.11532757903449237,0.0029658715846017005,0.007844308195635676,0.0,0.004580497345887125,0.007683039531111717,-0.03590759851038456,0.0,0.006816440960392356,0.0,-0.017089830725453795,0.0,-0.0007195897400379181,0.002713324669748545,0.0,0.0018398351361975074,0.0,0.0,0.0,0.011840872741304338,0.023590973746031522,0.015142031982541083,0.00019469739869236945,0.004770346246659756,0.0,0.0022240377590060233,0.0,0.0,0.0,0.011805065330117942,0.0,0.005398449320346117,0.0,0.008199587017297744,0.0,1.0,1.0
Arhgdia,-0.07474667863221839,0.0,0.0,0.0007824672339484096,0.0,0.0,0.0005611414089798927,0.0,0.002335019155871123,-0.01161679700948298,-0.05696387518662959,0.002106325057102367,-0.0038128291582688687,0.0,0.0008045445661991835,0.0028305935114622117,-0.017437660060822965,0.0,0.0031405687285587193,0.0,0.0010788810497615487,0.0,-0.0007195897400379181,0.002713324669748545,0.0,0.0007427589036524296,0.0,0.0,0.0,-0.02647816775366664,0.009078118838369847,0.0027803932595998047,1.2197830947116018e-05,0.004529583603143692,0.0,0.0009098336286842823,0.0,0.0,0.0,0.0068621396191883835,0.0,-0.00719687670469284,0.0,0.008199587017297744,0.0,1.0,1.0
Ube2f,0.058296211315318945,0.0,0.0,0.002302423221990466,0.0,0.0,0.0011222828179597855,0.0,0.0048388093104586,0.025039313770830633,-0.10571447393856942,0.0029658715846017005,0.021313002984970807,0.0,0.004580497345887125,0.007683039531111717,0.027303847745060922,0.0,0.006816440960392356,0.0,-0.017089830725453795,0.0,-0.0007195897400379181,0.002713324669748545,0.0,0.004959422536194325,0.0,0.0,0.0,0.01669356423895806,0.023590973746031522,0.015142031982541083,0.0007393872691318393,0.004770346246659756,0.0,0.0022240377590060233,0.0,0.0,0.0,0.011805065330117942,0.0,0.005398449320346117,0.0,0.008199587017297744,0.0,1.0,1.0
Eif4b,0.05173574115149677,0.0,0.0,0.0012763588596135377,0.0,0.0,0.0013093299604952336,0.0,0.007037468319758773,-0.011376034365966917,0.07600648250430822,0.01460647189989686,0.020605354607105254,0.0,0.004173174165189266,0.0028305935114622117,0.021157764252275228,0.0,-0.1342279487848282,0.0,0.011462609227746725,0.0,0.005476029179990291,0.001964821182191372,0.0,0.005813270695507526,0.0,0.0,0.0,0.03868614098057151,0.015651478292420508,-0.00864653347991407,0.0011801241524517535,0.004529583603143692,0.0,0.0009098336286842823,0.0,0.0,0.0,0.04301364860497415,0.0,0.002552717700600624,0.0,0.005476029179990291,0.0,1.0,0.0
Tmem39b,0.06287911509163678,0.0,0.0,0.0022040254808962344,0.0,0.0,0.0028057070448994637,0.0,0.013116500303149224,-0.011376034365966917,0.09227958340197802,0.01460647189989686,-0.019206522703170775,0.0,0.004173174165189266,0.0032349640130996705,0.010462035788223148,0.0,0.006526121906936169,0.0,0.011462609227746725,0.0,-0.0007195897400379181,0.002713324669748545,0.0,0.0028422350808978082,0.0,0.0,0.0,0.03343731138855219,0.02910373399965465,-0.09113811581395566,0.000486882496625185,0.004529583603143692,0.0,0.0008087410032749176,0.0,0.0,0.0,0.04871858632192016,0.0,0.003862047642469406,0.0,0.008199587017297744,0.0,1.0,1.0
Bnip1,0.03522361945360899,0.0,0.0,0.0008385813795030117,0.0,0.0,0.0007481885701417923,0.0,0.00360365544911474,0.009510124064981938,-0.10991994488053024,0.004161259005777538,0.020605354607105254,0.0,0.0023534430051222444,0.0032349640130996705,0.027303847745060922,0.0,0.0034772536158561708,0.0,0.002527330731973052,0.0,-0.0007195897400379181,0.002713324669748545,0.0,0.005066153556108475,0.0,0.0,0.0,0.019319147327914832,0.012064697137102485,-0.11599685767665506,0.000782079678028822,0.004589774264022708,0.0,0.0008087410032749176,0.0,0.0,0.0,0.014098603688180446,0.0,-0.013159241983667016,0.0,0.008199587017297744,0.0,1.0,1.0
Frmpd1,-0.1520709559560055,0.0,0.0,0.0007824672339484096,0.0,0.0,0.0005611414089798927,0.0,0.0020697163336444646,0.008366501508280635,-0.04575332158769015,0.0012113535555545241,0.00683338194154203,0.0,0.0015101137803867459,0.0028305935114622117,-0.04694030364975333,0.0,0.0031405687285587193,0.0,-0.011361261425190606,0.0,0.011761799827218056,-0.0008420662768185139,0.0,0.0017757965251803398,0.0,0.0,0.0,0.0067805129720363766,0.009800406731665134,0.004044397044926882,0.0001485517853870988,0.012833820208907127,0.0,0.0009098336286842823,0.0,0.0,0.0,-0.01946040270442609,0.0,0.001089311707764864,0.0,0.011761799827218056,0.0,1.0,1.0
Rasal1,0.036499129887670276,0.0,0.0,0.000894695520401001,0.0,0.0,0.0013093299604952336,0.0,0.0045155461877584456,-0.011376034365966917,0.04789274804759771,0.0044243198586627844,-0.0062825177749618885,0.0,0.001481346869841218,0.0032349640130996705,-0.010597521546296776,0.0,0.003907461985945702,0.0,0.0019302639970555902,0.0,0.005476029179990291,0.001964821182191372,0.0,0.0013173631485551595,0.0,0.0,0.0,0.013717929110862314,-0.036923905359581115,-0.09113811581395566,0.0,0.004529583603143692,0.0,0.0008087410032749176,0.0,0.0,0.0,-0.08219957475550473,0.0,0.002552717700600624,0.0,0.005476029179990291,0.0,1.0,1.0
Gm15411,0.07048959517851472,0.0,0.0,0.0035182296112179754,0.0,0.0,0.0028057070448994637,0.0,0.010875148884952068,0.025039313770830633,0.05904852464329451,0.0044243198586627844,0.009478377834893763,0.0,0.004611261086538434,0.007683039531111717,0.01194755371659994,0.0,0.00915453016757965,0.0,0.0019302639970555902,0.0,-0.0007195897400379181,0.002713324669748545,0.0,-0.028095889636315406,0.0,0.0,0.0,0.015351998684927821,0.03799360327422619,0.015142031982541083,0.00019806904718279838,0.004770346246659756,0.0,0.0022240377590060233,0.0,0.0,0.0,-0.07649463703855872,0.0,0.0068948264047503476,0.0,0.008199587017297744,0.0,1.0,0.0
Dcp2,0.07490778190782293,0.0,0.0,0.0035182296112179754,0.0,0.0,0.0028057070448994637,0.0,0.010661686845123768,-0.026483889482915402,0.0515023186779581,-0.031978536029346284,0.021313002984970807,0.0,0.0011068346630781888,0.007683039531111717,0.021157764252275228,0.0,0.00915453016757965,0.0,0.0005282790958881378,0.0,-0.001971643418073654,0.0056137749180197715,0.0,0.004959422536194325,0.0,0.0,0.0,0.015249237574171275,0.034984070360660556,0.009363728798925877,0.0006932416558265687,0.004529583603143692,0.0,0.0022240377590060233,0.0,0.0,0.0,-0.02393550903070718,0.0,0.0068948264047503476,0.0,-0.008106024116277694,0.0,1.0,0.0
