gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,distance.log2.DMR,18mo.9mo.Q.std.loops,Qanova.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,18mo.2mo.T.max.loops,loop_size.log.mean.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,count.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Tagln3,-0.3635248023232347,-0.25794651099529703,0.006161468201561978,0.0,0.0,-0.01386364431757676,-0.010121962741801613,0.0,0.005475319137698726,0.0,0.002969879460962195,0.0,0.02740970910771897,0.09709649925169192,0.014040559040088402,-0.003255970040826421,0.0,0.0,-0.1367052893252357,0.010136479805958899,0.0,-0.011644453986694938,0.0005927820150789462,-0.0053549687329091525,0.0,-0.016819337480946592,-0.1574761559696574,0.09472821045078729,1.0,0.0
Ccdc174,-0.25699560763314366,0.35326169627277476,0.057257054030503095,0.0,0.0,-0.035236762640507596,-0.0033739876051090264,0.0,-0.002737659568849363,0.0,0.027058901755433334,0.0,-0.046564900365314986,-0.0008990416597378882,0.0650803265897067,-0.08545112492222535,0.0,0.0,0.31651359894558,0.010136479805958899,0.0,-0.005175312882975528,0.08205630757698887,-0.0031256909041028273,0.0,-0.016819337480946592,0.5521941506548932,-0.054441500259073156,1.0,1.0
Gna12,-0.11741297368548419,0.13336021938410245,0.007207850288403661,0.0,0.0,-0.035236762640507596,-0.010121962741801613,0.0,-0.002737659568849363,0.0,-0.008744645079499796,0.0,0.07727624836230748,-0.0026971249792136645,-0.018170872703194618,-0.005426616898100627,0.0,0.0,-0.21259280307659587,0.010136479805958899,0.0,-0.011644453986694938,-0.026283600441131153,-0.006443798738090615,0.0,-0.007358460147914134,-0.22800224343020664,-0.054441500259073156,1.0,1.0
2610301B20Rik,-0.20345092574624637,-0.6220512155345396,0.021725615645807824,0.0,0.0,0.01386364431757676,-0.0033739876051090264,0.0,0.005475319137698726,0.0,0.0023099062474150407,0.0,-0.023410010102548097,-0.0008990416597378882,-0.026917748937481327,0.011359717843956068,0.0,0.0,0.15681461737442173,-0.0720483115629146,0.0,-0.005175312882975528,0.021016641495455252,-0.002036860898921364,0.0,-0.016819337480946592,0.3402469638538988,0.09472821045078729,1.0,1.0
Zfp382,-0.3030155840035724,-0.36501561230244606,0.01065896453924085,0.0,0.0,-0.01386364431757676,-0.0033739876051090264,0.0,-0.002737659568849363,0.0,-0.009074631686273375,0.0,-0.016582286132401543,-0.0026971249792136645,0.01189564609606015,0.004920132654277902,0.0,0.0,-0.19791742578442945,0.010136479805958899,0.0,-0.005175312882975528,0.008384185132423514,-0.0031256909041028273,0.0,-0.016819337480946592,0.30620068733237293,-0.054441500259073156,1.0,0.0
Abcg4,-0.20337549124011084,-0.3724370501494329,0.01065896453924085,0.0,0.0,-0.01386364431757676,-0.0033739876051090264,0.0,-0.002737659568849363,0.0,-0.009074631686273375,0.0,0.02740970910771897,-0.0026971249792136645,0.011019893872894738,0.004920132654277902,0.0,0.0,-0.20533886544504448,-0.0720483115629146,0.0,-0.005175312882975528,0.008384185132423514,-0.002036860898921364,0.0,0.11247931940383032,0.30620068733237293,0.09472821045078729,1.0,1.0
Cldn12,-0.35449494529319436,-0.2707434619629854,0.007544626481831074,0.0,0.0,-0.01386364431757676,-0.010121962741801613,0.0,-0.002737659568849363,0.0,0.002969879460962195,0.0,0.02740970910771897,-0.0026971249792136645,0.014040559040088402,-0.003255970040826421,0.0,0.0,-0.15155528740663277,0.010136479805958899,0.0,-0.011644453986694938,0.001975940148297109,-0.0053549687329091525,0.0,-0.016819337480946592,-0.17027310840785503,0.09472821045078729,1.0,1.0
Arsk,-0.2757697646555148,0.254943223768159,0.01304792906892927,0.0,0.0,0.03639206633363899,-0.010121962741801613,0.0,0.005475319137698726,0.0,0.027058901755433334,0.0,0.06659490801393986,-0.0008990416597378882,0.06420457436654128,-0.01396449395504437,0.0,0.0,0.284833692896523,-0.0720483115629146,0.0,-0.011644453986694938,0.005730226415356523,-0.0053549687329091525,0.0,-0.016819337480946592,-0.286681399925759,0.09472821045078729,1.0,1.0
Gm13483,-0.028511807616604,0.3274263048936662,0.057257054030503095,0.0,0.0,0.03639206633363899,-0.0033739876051090264,0.0,0.005475319137698726,0.0,0.005609772315150813,0.0,0.07727624836230748,-0.0008990416597378882,-0.08470045069330617,-0.08545112492222535,0.0,0.0,0.09842092195819867,0.010136479805958899,0.0,-0.005175312882975528,0.08205630757698887,-0.002036860898921364,0.0,-0.007358460147914134,0.5521941506548932,0.09472821045078729,1.0,1.0
Nhp2,-0.27181715508432763,-0.2601171582447071,0.00681266208228312,0.0,0.0,-0.01386364431757676,-0.010121962741801613,0.0,-0.002737659568849363,0.0,0.002969879460962195,0.0,0.02740970910771897,-0.0026971249792136645,0.01316480681692299,0.0021706466612062955,0.0,0.0,-0.17573664354552565,-0.0720483115629146,0.0,-0.011644453986694938,0.0005927820150789462,-0.0053549687329091525,0.0,-0.016819337480946592,-0.15964680356218627,0.09472821045078729,1.0,0.0
