gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,18mo.9mo.log_ratio.DAR,9mo.2mo.log_ratio.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,Tanova.max.loops,Tanova.std.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,Qanova.min.loops,loop_size.log.min.loops,Tanova.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
2810049E08Rik,-0.1682723747058348,0.0,0.0,0.0,0.16849744058661648,0.0,0.004907984286546707,0.0016569144927061998,0.00487572428855029,0.0,0.0,0.0,0.0,-0.07060601876734139,0.0015240862191497504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004206843674182892,0.0,0.005129101988557097,-0.045130340866260714,-0.06378957329245356,0.0,0.0,0.0,-0.004553617788599683,0.0,0.0,0.0,0.0,0.0020878836512565613,0.0,0.0,0.0,-0.006866472108023507,0.0,0.0,0.0,0.0,0.0,-0.0018214471154398733,0.0,0.0,0.0,0.005667112767696381,0.0,-0.023176224611989864,0.0,0.0,0.0,0.01051710918545723,0.0,-0.18697564478044387,0.0,0.0,1.0,1.0
Wdr6,0.22966166261535187,0.0,0.0,0.0,-0.054976126687093216,0.0,0.0015191379934549332,0.0016569144927061998,-0.044731948754520384,0.0,0.0,0.0,0.0,-0.023786502273438814,0.0015240862191497504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015775663778185844,0.0,0.005129101988557097,0.003680548013804795,0.16588967632163654,0.0,0.0,0.0,-0.012294768029219144,0.0,0.0,0.0,0.0,0.01103595644235611,0.0,0.0,0.0,-0.0024032652765125424,0.0,0.0,0.0,0.0,0.0,-0.00546434134631962,0.0,0.0,0.0,0.025352872908115387,0.0,-0.022777832500249534,0.0,0.0,0.0,0.0005842838436365128,0.0,-0.11968844659723245,0.0,0.0,1.0,1.0
Pprc1,-0.15326616033766563,0.0,0.0,0.0,-0.08356580413974725,0.0,0.002337135374546051,0.0016569144927061998,0.005672508632981932,0.0,0.0,0.0,0.0,-0.061336281576326916,0.0022861294738658064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009348541498184204,0.0,-0.007693652982835646,-0.06110076478065608,-0.07747365795559698,0.0,0.0,0.0,-0.012294768029219144,0.0,0.0,0.0,0.0,0.0020878836512565613,0.0,0.0,0.0,0.06099716005484005,0.0,0.0,0.0,0.0,0.0,-0.00546434134631962,0.0,0.0,0.0,0.005667112767696381,0.0,0.007205799076851312,0.0,0.0,0.0,0.0011685676872730255,0.0,-0.19614269201002724,0.0,0.0,1.0,1.0
Gm26549,0.23239383328851168,0.0,0.0,0.0,0.11076770268090359,0.0,0.004907984286546707,-0.0223683448774474,0.007266076838041281,0.0,0.0,0.0,0.0,-0.023786502273438814,0.0035562012102696803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004206843674182892,0.0,0.005129101988557097,0.006469292735511606,0.16588967632163654,0.0,0.0,0.0,-0.004553617788599683,0.0,0.0,0.0,0.0,0.01103595644235611,0.0,0.0,0.0,-0.0024032652765125424,0.0,0.0,0.0,0.0,0.0,-0.0018214471154398733,0.0,0.0,0.0,0.025352872908115387,0.0,0.012529273747236698,0.0,0.0,0.0,0.01051710918545723,0.0,-0.1877891755626573,0.0,0.0,1.0,1.0
Cryab,0.23239383328851168,0.0,0.0,0.0,0.12631214768081517,0.0,-0.023488210514187813,0.0016569144927061998,-0.017173411155288868,0.0,0.0,0.0,0.0,-0.023786502273438814,0.0035562012102696803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008179973810911179,0.0,0.005129101988557097,0.006469292735511606,-0.04320900500207752,0.0,0.0,0.0,-0.004553617788599683,0.0,0.0,0.0,0.0,0.0011930763721466064,0.0,0.0,0.0,-0.0024032652765125424,0.0,0.0,0.0,0.0,0.0,-0.0018214471154398733,0.0,0.0,0.0,-0.014018647372722626,0.0,0.012529273747236698,0.0,0.0,0.0,-0.023488210514187813,0.0,-0.18737494698786117,0.0,0.0,1.0,1.0
Ubac2,-0.05398072244284989,0.0,0.0,0.0,-0.0700955322230017,0.0,0.002337135374546051,0.009527257994397895,0.03955032688553457,0.0,0.0,0.0,0.0,0.10240086913108826,-0.10968340638202506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009348541498184204,0.0,0.019234132457089114,0.042060016690717114,0.07881208228600489,0.0,0.0,0.0,-0.012294768029219144,0.0,0.0,0.0,0.0,-0.022668451070785522,0.0,0.0,0.0,-0.0010299708742599982,0.0,0.0,0.0,0.0,0.0,-0.00546434134631962,0.0,0.0,0.0,-0.022668451070785522,0.0,0.030031280398562357,0.0,0.0,0.0,0.0011685676872730255,0.0,0.38956659761342133,0.0,0.0,1.0,0.0
Gosr2,0.23239383328851168,0.0,0.0,0.0,0.13578392265291958,0.0,0.004907984286546707,0.0024853716422985127,0.00850876256242975,0.0,0.0,0.0,0.0,-0.023786502273438814,0.0035562012102696803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004206843674182892,0.0,0.005129101988557097,0.007711978459900076,0.13638336850064142,0.0,0.0,0.0,-0.004553617788599683,0.0,0.0,0.0,0.0,0.01103595644235611,0.0,0.0,0.0,-0.0024032652765125424,0.0,0.0,0.0,0.0,0.0,-0.0018214471154398733,0.0,0.0,0.0,0.025352872908115387,0.0,0.012529273747236698,0.0,0.0,0.0,0.01051710918545723,0.0,-0.21063817316642056,0.0,0.0,1.0,1.0
Sec23b,-0.05124855176969008,0.0,0.0,0.0,0.1274451833073195,0.0,0.004907984286546707,0.009527257994397895,0.031085461607904402,0.0,0.0,0.0,0.0,0.10240086913108826,0.004572258754210038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004206843674182892,0.0,0.019234132457089114,0.032290338441826306,0.08300599552594222,0.0,0.0,0.0,-0.004553617788599683,0.0,0.0,0.0,0.0,0.0035792291164398193,0.0,0.0,0.0,-0.0010299708742599982,0.0,0.0,0.0,0.0,0.0,-0.0018214471154398733,0.0,0.0,0.0,-0.059952087700366974,0.0,-0.15764280611818487,0.0,0.0,0.0,0.01051710918545723,0.0,0.3409725035867327,0.0,0.0,1.0,0.0
AU022252,-0.17100454537899462,0.0,0.0,0.0,-0.08356580413974725,0.0,0.002337135374546051,0.0016569144927061998,0.006250019487622496,0.0,0.0,0.0,0.0,-0.07060601876734139,0.0022861294738658064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009348541498184204,0.0,0.005129101988557097,-0.04464170443160193,-0.07747365795559698,0.0,0.0,0.0,-0.012294768029219144,0.0,0.0,0.0,0.0,0.0020878836512565613,0.0,0.0,0.0,-0.006866472108023507,0.0,0.0,0.0,0.0,0.0,-0.00546434134631962,0.0,0.0,0.0,0.005667112767696381,0.0,0.009227087116473682,0.0,0.0,0.0,0.0011685676872730255,0.0,-0.23889522235114852,0.0,0.0,1.0,1.0
Sntb2,-0.08239179908890616,0.0,0.0,0.0,-0.05485926994255611,0.0,0.0014022812247276306,0.0024853716422985127,0.006915194357370401,0.0,0.0,0.0,0.0,0.2691828644798174,0.0020321150878807167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004674270749092102,0.0,0.005129101988557097,0.005321625910409085,0.12085104453099238,0.0,0.0,0.0,-0.012294768029219144,0.0,0.0,0.0,0.0,0.0035792291164398193,0.0,0.0,0.0,-0.0020599416517592096,0.0,0.0,0.0,0.0,0.0,-0.00546434134631962,0.0,0.0,0.0,-0.059952087700366974,0.0,-0.03621352601844769,0.0,0.0,0.0,-0.015658807009458542,0.0,-0.1542480903883259,0.0,0.0,2.0,2.0
Scn8a,-0.1687277364846948,0.0,0.0,0.0,-0.05468837491103581,0.0,0.002337135374546051,0.0016569144927061998,-0.06110076478065608,0.0,0.0,0.0,0.0,-0.07060601876734139,0.0022861294738658064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009348541498184204,0.0,0.005129101988557097,0.004875724409501274,-0.042567563424636794,0.0,0.0,0.0,-0.0050089795674596515,0.0,0.0,0.0,0.0,0.0011930763721466064,0.0,0.0,0.0,-0.006866472108023507,0.0,0.0,0.0,0.0,0.0,0.07240252283873497,0.0,0.0,0.0,-0.014018647372722626,0.0,0.00800258330033197,0.0,0.0,0.0,0.0011685676872730255,0.0,-0.1464992141375294,0.0,0.0,0.0,2.0
