gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DMR,18mo.2mo.log_ratio.DMR,count.DMR,18mo.9mo.Q.std.loops,18mo.9mo.T.min.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,18mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.std.loops,Qanova.min.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,loop_size.log.mean.loops,loop_size.log.min.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.min.atac,log2_distance.std.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac
Ppp6c,32097.0,0.0,7,0.0,0.0,0.0,-0.0819597434368688,0.0,0.0,-0.0356807126990075,0.2915925232178127,-0.4150374992728327,0.0,0.0,-0.0819597434368688,-0.0819597434368688,-0.0819597434368688,-1.9999999999458988,2.0,-0.4150374992728327,0.0893154824421962,0.0020418408567941,0.0020418408567941,0.0020418408567941,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038630096090614,0.0236618798561684,0.0197988702471069,0.0318642245782547,-0.0399057519223458,0.257865198152531,10.787086324551698,1.0570475431814543,13.468751303981133,-0.1688408074166369,5,-0.6685429647344652,-0.0642604756932971,0.2894888895036915,0.0800808477907269,0.1071776530306296
Cwc25,21075.0,0.0641303374195727,2,2.0,2.0,0.0482851989511381,0.1652825188348843,-0.0438627900891179,1.0,-0.0608357253870615,0.0592065460239208,-0.2688624099717315,0.263329702904302,0.3785116232526206,0.2580516272066111,-0.0529081447879287,0.1339271300221127,0.2756344426121071,2.0,0.2115041051926764,0.002006359191278,0.0062984012359921,0.1635666180492663,0.1972159018195496,2,-0.3004457879554059,-1.1233197508741128,3,0.000747646225012,-0.10254806,-0.0013805326,17.976804627122185,0.0002206010851851,-0.0029181193,-0.0010999971999999,0.0010624819266161,0.106127754,0.0635362801481481,0.037813173074074,17.203945740364468,15.455230883284669,14.179598130849836,-0.0016004583,-0.0122154851293737,0.0061250494168219,-0.0060904357125517,0.0515584887001663,-0.0139073321050626,0.1633014541160583,9.04165915163749,1.4092185926226088,13.251038527213549,0.1851743667292508,6,0.1185111775589312,0.081000220393435,0.1088564740801165,0.148564285999206,0.3374926538764651
Ddx31,65165.0,0.3514723705003026,4,3.0,3.0,0.0205544547972068,0.0,0.0,0.0,0.0,0.0,-0.2410080995017773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2410080995017773,0.0,0.4481782544428148,0.4481782544428148,0.4481782544428148,1,0.0,0.0,0,0.0016490984282726,-0.21632874,0.0001087789,19.41871529998314,0.0003294067849999,-0.0014246944,0.0001224778799999,0.0007478007732269,0.046458416,0.00033284915,0.01085211181075,18.06030765099732,16.027819625746925,15.1973318952055,-0.002066195,0.0036728161809818,0.0251813331018544,0.0288541492828362,-0.0703975659846781,-0.0531642983239966,0.115097686819254,9.946906274456545,0.5570610880349788,10.734709620225924,0.4414744918004514,2,0.2897147333394945,-0.0703734036121769,0.2713587013710978,0.1562610145518438,0.63335406967393
Pde8a,120937.0,0.0,6,0.0,0.0,0.0,0.0,0.1208749349069235,1.0,0.0,0.0,0.0,0.1674333207284073,0.7258250365588124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157346357132471,0.1157346357132471,0.1157346357132471,3,-0.3656259714141857,-0.7109619422726601,2,0.0017616828056122,-0.1024508,0.0002272153499999,18.310359826360664,0.0013727667615384,-0.0021658,0.0001967861064102,0.0010986037963881,0.013048724,0.0285325222910256,0.0294807350897435,16.60570304542675,13.866602800787206,15.78680563713508,-0.0011385625,-0.0148281780995659,0.0438318617047075,0.0290036836051415,-0.0214709767714367,-0.053073687537734,0.4146447673064792,9.749869427397012,2.436287354540072,15.608514733208745,0.3249407317850473,9,-0.5607120546008375,0.0011239462461879,0.3261259636566783,0.3460854798735918,0.8961704916380748
Arpp21,170847.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-0.0515303006308779,-0.6629650125747849,1,0.0007770978527466,-0.2040307358999999,-9.024999999999311e-06,20.421238916851014,0.0001770231642384,-0.0024830799999999,-5.569195894039732e-05,0.0009055975005608,0.00018012148,0.0347696777761589,0.0123285473847682,19.120788221544757,16.98815209769054,16.424199100832176,-0.0017844093999999,0.0775737928462312,-0.0683116383753605,0.0092621544708706,0.0599224122897488,0.2370176123979304,0.220350317562318,10.98726401207261,1.6077945235986972,16.296091697024686,-0.0762726980749934,34,-0.5333651338538807,0.1332003979307713,0.1899001505345959,0.2204431841082686,0.4022478281612553
D730003I15Rik,1686.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.00139228428637,0.0391103599999999,-0.0005292224999999,18.194602975157967,0.0012522434,-0.0008950611,-0.0003978072999999,0.0005743500709351,1.1374136,0.0440023083333333,0.0484042746666666,16.71189892359509,15.858321029987856,13.604321563877273,-0.0008399703,0.0023173612149487,0.1203416986419196,0.1226590598568684,0.0337868636118868,0.0129410380555152,0.0798216421946595,10.752380646552975,0.2836710068612408,11.153552031708177,0.001145575375232,2,0.0925617108716885,0.1478585599777464,0.2009432932136239,0.1211216510189643,0.1432339406405423
Polr2f,10765.0,0.0857298740257137,7,3.0,3.0,0.1823560269037514,0.0293326996877194,0.0,0.0,0.0,0.0,0.459431618632379,0.0,0.0,0.2384317656478103,-0.1797663662723714,0.0293326996877194,0.6520766965721987,0.0,0.459431618632379,0.0,0.095676813678879,0.095676813678879,0.095676813678879,1,0.0,0.0,0,0.0011536385348676,-0.0517029379999999,-4.096649999999879e-06,18.22117643392739,0.000903129276923,-0.0018695753,1.4488807692305666e-06,0.0010170310393477,0.04704945,0.0357194353461538,0.0491900927692307,16.62115716682247,15.170355428911291,14.240120501875891,-0.001655861,0.0005352035114327,0.0269083430683133,0.027443546579746,0.0273579045732373,0.0537763897157365,0.126654234839657,10.048486873992474,0.5321788850652762,11.09934781040326,0.2720870917113296,3,0.2312159896951486,0.0913205552693056,0.2585239242619232,0.3370282438411903,0.5234547268120298
Tasp1,233325.0,0.0,0,0.0,0.0,0.0,-0.0446950711260414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0446950711260414,-0.0446950711260414,-0.0446950711260414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0,0.0010750816829432,-0.07276064,-0.0010020183,17.888665966387908,0.0001926936823529,-0.002498688,-0.0009645909029411,0.0008397606579397,0.014468244,0.0502637321360294,-0.0438285344375,16.143445865240544,13.629698126778065,16.971633360358773,-0.0012336609999999,0.01153366928842,-0.0083819908023675,0.0031516784860524,0.1036725127428157,0.0590036224050823,0.4238756693402014,11.13506794577788,1.5590570570759417,16.675061133096317,-0.3011757856046003,10,-1.419742285878821,-0.1574290415533932,0.3095790898053226,0.2549459861062069,0.2268280702911062
Rnaseh1,9987.0,0.0,5,0.0,0.0,0.0,-0.1629774934561236,0.0337835117385845,2.0,-0.0757707657394792,0.2567876193120941,0.1739616517087483,0.0146318263404845,-0.3479233034189022,-0.1629774934561236,-0.1629774934561236,-0.1629774934561236,-0.6780719051018176,1.0,0.3479233034174966,0.0899097563729596,-0.0742650779098594,-0.0456544883833924,-0.0456544883833924,0,0.0,0.0,0,0.0010593751221248,-0.033199307,-0.0004399784199999,21.02242199977529,0.0005888426166666,-0.0017423194,-0.0004228010033333,0.0007949343946694,0.19197202,0.0523601461666666,-0.0355971848916666,17.729943995070332,15.316529031723208,14.10345174171609,-0.0007672075,-0.0100002691846668,0.0139658643766022,0.0039655951919354,0.0892372204185771,0.0154663330335194,0.0853361943692698,10.746514321138548,0.3591563824889749,11.254438148267315,0.2002202933996184,2,0.0372283000566775,-0.1026501916237768,0.1272742470531415,0.0419380526838716,0.2902167765613067
Fat3,591096.0,0.0,7,0.0,0.0,0.0,-0.1003191433898949,0.0,0.0,-0.1947407825298674,0.2118066590330123,-0.1111962106673654,0.0,0.0,-0.0221227378615154,-0.1244942342182398,-0.0868138147148862,0.0,0.0,0.0,0.0118363272428255,-0.306550516045498,-0.1631483073253712,-0.1631483073253712,10,-0.1012362971633958,-0.6487375254573273,2,0.000796129439606,-0.193988062,-0.0002633614,20.40827583110856,0.0002761113301507,-0.0020429197,-0.0002380522592964,0.0007692062015708,0.0040550856,0.0235281684859296,-0.0006541363768844,16.108194006503002,13.352871054677996,17.09268488875803,-0.0017282471,-0.0039735089273748,-0.0065695104286901,-0.0105430193560649,-0.072266788061467,-0.070213231079325,0.3234701462853922,13.471548210999142,1.013611524107726,17.826970469480848,-0.1339147818696505,27,-0.7469308633526729,-0.0411132146590372,0.3293758366010234,0.3144064091110395,0.4553142495202458
Mms19,40071.0,-0.8479969065517441,5,1.0,1.0,0.2061872819408053,-0.0116283127893401,0.0664324666711051,1.0,-0.0738779751093696,0.1883465632130656,-0.1564011213028794,0.190814479082241,0.2223924213347308,0.2292426232560425,-0.1030349716983236,0.0381931129227928,0.2895066171920701,1.0,0.2895066171920701,0.0599850105710215,-0.0375485280889549,0.1301274615379928,0.1660414492851991,2,0.0,0.0,0,0.0012039271787009,-0.154423126,0.000457705,17.48688214715576,0.0012381059999999,-0.0024962436999999,0.0007116855069767,0.0014128970936675,0.019561997,-0.0028615624109302,-0.005054363706279,16.153718170398317,13.579669495979257,14.915972717886747,-0.0022171741999999,0.007470662793698,0.0221664871970337,0.0296371499907318,-0.0127114057172227,-0.0055311725346181,0.333453258600261,10.392317422778868,1.2442158385795234,13.681348235173818,0.1886687804006127,7,-0.2610826268767112,0.1593262240983645,0.1913261258819413,0.185078877046606,0.3953107255487738
Ppp1r9b,15864.0,0.0,9,0.0,0.0,0.0,0.1439327338813075,0.0495469247871609,2.0,-0.0370448451789817,0.1045737996785325,-0.674240025496092,0.2485226890816093,-0.7884958948007657,0.4773336656364861,0.1092974491609761,0.2186241456400193,-0.0931094043908804,1.0,-0.4150374992758383,0.0527903307407983,0.1292284461994137,0.303758466132751,0.2138712488395087,6,-0.601119660887644,-1.2475012588094794,3,0.0009495170913245,-0.0681095999999999,-0.0005940704,18.09506730160705,0.0006411135230769,-0.0014227652,-0.0004832622076923,0.0006218637096638,0.2067792,0.0660053899230769,0.0053040619230769,17.490143715080087,14.968756778851928,14.216366949449624,-0.0010515756,-0.0311187376729896,-0.0003650247727537,-0.0314837624457434,0.064558089637736,0.0939335360701426,0.1904645460830115,8.14974711950519,1.8233893836502852,13.159398347853053,0.1288560541055343,12,-0.0279744837021902,0.0947847064472559,0.2768632044715506,0.2382726698135981,0.4672635581572071
Gm16023,16455.0,-0.999999999996204,6,2.0,2.0,0.2804728076419901,0.1760661890020936,0.0865470608733725,2.0,0.0222391356732676,0.1775341955511677,-0.0566416671455674,0.2478073361994084,-0.7243655573840968,0.1760661890020936,0.1760661890020936,0.1760661890020936,0.0,0.0,0.4150374992764392,0.0933706496514,0.1427111182363951,0.2342085301337461,0.2549148323746886,1,-0.6938968721123064,-0.6938968721123064,1,0.0014260532152929,-0.04613401,9.18057500000004e-05,18.04259988171292,0.0007978024149999,-0.0037346465,-0.000383320245,0.0014719171960323,0.070232086,0.05105389483,0.0569613044899999,16.743137785572774,15.17309150810748,14.032304066091834,-0.003380111,0.0251184014371995,0.0246984819433232,0.0498168833805228,0.150253223973599,0.0794956036702438,0.0,11.154818109052169,0.0,11.154818109052169,0.2132062997591841,1,0.2792220856333545,0.0660157858741703,0.0,0.0,0.2132062997591841
Zfp354a,13542.0,-0.1699250014416442,7,1.0,1.0,0.0334644756320736,0.1167789299195076,-0.126283137939908,2.0,-0.0900631475084856,0.1723313556449253,-0.0884481888378345,0.0579886793303271,-0.0544477840221704,0.1848352848729373,0.1078542563275526,0.1364894903733325,-0.1520030934434468,0.0,0.3785116232504006,0.0405230981462807,0.0285959163345559,0.1330765026867317,0.0947721373644516,1,-1.3219280942690643,-1.4288432981063073,1,0.0010515715080966,-0.14120444,0.0001415227999999,18.938643482222684,0.000673128290909,-0.0017807582,8.987392499999995e-05,0.0008211914725032,0.009107511,-0.0046488671818181,-0.0293344152954545,17.73098401440257,16.609640474436812,14.074894064153025,-0.0014459356,0.0035475491739785,-0.015483638254244,-0.0119360890802654,0.0696232600498113,-0.0105704144032277,0.3280597599181052,10.75321674917904,0.9896678612892392,12.679040186393085,0.1767542084936401,3,-0.4146337951426113,-0.2146726898646249,0.2604590819941175,0.3937542580783226,0.4393727056975289
Plag1,37427.0,0.5405683813606537,8,2.0,2.0,0.515651857260488,-0.3127367583371621,0.0,0.0,0.1157877090251116,0.3277496198745973,-0.165590192867075,0.0,0.0,-0.1329649243898529,-0.487638646075863,-0.31151927178501,0.4150374992668215,1.0,0.4150374992668215,0.1955485502909761,-0.3834671528764835,-0.0770801276719147,-0.0408445821626055,2,0.0,0.0,0,0.0,0.07415578,-0.0008812935999999,19.570472789014747,7.220320000000035e-05,-0.0008812935999999,-0.0008812935999999,0.0,0.8552279,0.07415578,-0.11395529,19.570472789014747,19.570472789014747,14.35837648032824,7.220320000000035e-05,-0.047147599335438,0.0705368116386303,0.0233892123031922,-0.0264451156961844,-0.0416758267990785,0.2165585274750252,10.529430554146249,1.4028216618039622,13.47940135528343,-0.1387843479416016,5,-0.3691758512012844,-0.0401072349423103,0.1825392201870364,0.0929708824630197,0.1723802862896311
Rbks,73188.0,0.1699250014416442,3,1.0,2.0,0.2068877754542077,0.0317239160207467,0.3519680100675555,1.0,0.025722949852132,0.2766466622347261,0.6547945540092068,0.3819792623698839,0.1699250014416442,0.1035403784651958,-0.0498090672546962,0.0284850757437487,-0.1926450779398196,0.0,0.6780719051072275,0.1810426428956333,0.1292633283173279,0.2365991714603565,0.2249903437434832,0,0.0,0.0,0,0.0014251746480857,-0.0908561,-0.00012756695,19.574493747334667,0.0017232701774193,-0.001744591,-8.296418387096773e-05,0.0008370201502601,0.13834946,0.0445907756564516,0.0468211823919354,16.203852575533713,13.558659867026508,15.537491428524396,-0.0016460522,-0.0141438426249234,0.0165950939705907,0.0024512513456672,-0.045128347263694,-0.0633389869341088,0.1831246938851458,10.423115910147208,1.1373259036402807,12.88512436710412,0.0390164421366863,5,-0.1178793606260681,0.1494974794550861,0.1505527328872529,0.1853377665399317,0.1905734030563447
Dhps,3405.0,-0.7104933828033149,5,1.0,1.0,-0.2303229362475947,0.1602296915104577,0.100734792453315,3.0,-0.0729484961833195,0.2488415645968777,0.0450716893881586,0.2857339219616542,-0.3286227474606864,0.2641369963607491,-0.0703725621935671,0.1169882133702217,0.8479969065421264,0.0,0.8479969065421264,0.0818027872734554,0.0858372771248756,0.2185017107784009,0.2305841408057816,0,0.0,0.0,0,0.0006319900619161,-0.1746979699999999,0.0007186871499999,16.872674880270605,-0.0003457771333333,-0.000359764,0.0007488835333333,0.0007356984023512,0.41929302,-0.1438734016666666,-0.1053624066666666,16.51164606917374,16.095067301607052,14.270076277195477,-0.0017023969999999,0.0367700619101458,0.0373929086284294,0.0741629705385753,0.0831145237264032,0.0864377327532636,0.1078682701073079,7.686500527183918,1.9409748155886053,11.296342684692949,0.1705566866370166,3,-0.0294689675589041,-0.0774543021948915,0.0780846000868032,0.0428438994043136,0.2273943883013363
Zfp64,62256.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,-0.2937312029709813,-1.6629650118998405,1,0.0005853648724408,-0.1855959519999999,5.267499999997557e-07,20.151683032628323,-1.5953781818181763e-05,-0.0018874069999999,-0.0001912922636363,0.0009099124997006,0.06508024,0.0093488254054545,-0.0302894017036363,18.38071814770961,16.872674880270605,15.238889835625326,-0.0014326077999999,0.0053142666467149,-0.0022113178967392,0.0031029487499756,-0.0016557664043941,-0.0063199632720755,0.3341174445011968,10.736401931318374,1.5194423411766036,14.980228850560255,0.3550665948384619,15,-0.0662334889244009,-0.0210471961145438,0.3392565139735279,0.1640362785689072,1.0685444751473228
Rnf220,225589.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1295038756874333,0.1295038756874333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1295038756874333,0.0,0.0,0.0,3,-0.0331908411733651,-0.1943860012517302,3,0.0011234449497578,-0.186956226,0.0001217805,19.21942143513884,0.0007076127819607,-0.001611223,0.0001551524468627,0.0007487958266156,0.005247521,0.0190083604107843,0.0232996902039215,16.675100913736163,13.345821028950624,16.861232331633428,-0.0016638266,-0.0014806570658447,0.0095612303612626,0.0080805732954178,-0.0212342506764161,-0.0235882312483239,0.6776289646357074,9.501837184902495,2.1540107413935807,16.758014958495274,0.4990752179127264,18,-1.2552683687150967,-0.3163622814351458,0.3642367678784172,0.4746015643319089,1.242769613788693
Tlk1,113321.0,0.0,4,0.0,0.0,0.0,-0.1118480255118454,0.0,0.0,-0.0011052409103662,0.0460979059245145,0.4668459765203927,0.0,0.0,-0.0889702033316437,-0.1347258476920472,-0.1118480255118454,0.0,0.0,0.8479969065421264,0.0224963325070741,-0.0900754442420099,0.0492595908152139,0.1126653793797718,0,0.0,0.0,0,0.0004579824203166,-0.0745365899999999,-0.0002678792,19.962773181749206,-0.0002004737655999,-0.0014326866999999,-9.15975016e-05,0.0008397660922312,0.058769524,0.05533918388,-0.0380665888,18.68087442833688,15.530192940965888,14.852968337174042,-0.0015503416999999,-0.0048983986549683,0.0126515695804895,0.0077531709255212,-0.0498342695919434,0.039056288337434,0.2997030338285193,8.179909090015432,2.4884283936757785,15.55452889801167,0.0216617873666236,10,-0.3413183769340663,-0.0341930999549918,0.2840964547335162,0.3338575055004191,0.5478894212441687
Srsf9,5903.0,-0.4854268271690642,11,2.0,2.0,0.2661237664226765,0.2272216797011013,0.1711583727709946,3.0,-0.009298191648837,0.0387714611869052,-0.6225562489153103,0.4042895390554633,-0.9541963103825122,0.2812809417523416,0.055737500349517,0.1978654503760153,0.1375035237492792,1.0,-0.4150374992764392,0.014736634769034,0.2284894716609748,0.2502361108822397,0.2502361108822397,2,-0.3423921973926501,-0.5058909296446148,1,0.0016910662129486,-0.1503122367,-8.534425000000009e-05,17.74946355996882,0.0006330119458333,-0.0018054949999999,-0.0001806859166666,0.000907092037898,0.021361154,-0.0370839120416666,0.0023035878333333,17.004022373957667,15.881161769236098,13.889599024528428,-0.0020921517,0.0406255880887599,0.0996891900338075,0.1403147781225674,0.1405230071482632,-0.0201581360924898,0.158503823997777,10.147204924942356,0.8264713989700996,12.036517070486552,0.2064605844969314,5,0.0741756713879728,0.1473265386136171,0.1235197754024227,0.1896649490534066,0.348304028353388
Rtl1,11137.0,-0.5655971758523535,10,6.0,6.0,0.4395048022983017,0.0486941996625196,0.0,0.0,-0.1309699094972192,0.2317068326701434,-0.0335570979295285,0.0694204164882621,0.1520030934447289,0.0553062839466571,-0.0061491016538339,0.0366363954044656,-0.222392421333013,0.0,0.222392421333013,0.0682855423761579,0.079407345376615,0.1412477926272832,0.1412477926272832,0,0.0,0.0,0,0.0008230989509688,-0.0668237949999999,-0.0003456296499999,19.61049862271234,0.0004899993645833,-0.0016074363,-0.0001366348833333,0.0007786909967904,0.10626615,0.0182431167895833,0.0103284269479166,18.06786966884733,15.743572188935634,14.069617590965562,-0.0012416710999999,0.0172496223980111,-0.049326121738351,-0.0320764993403398,0.0130585584731069,0.0148512962271271,0.0,11.6133290543711,0.0,11.6133290543711,0.0874913887106501,1,-0.0054968973350144,-0.0929882860456645,0.0,0.0,0.0874913887106501
Nop2,12844.0,-0.5525410230272492,17,7.0,7.0,0.6263305637501262,0.0163173547972841,0.0,0.0,-0.0496140996012686,0.2364835228581316,-0.2926845908982068,0.0,0.0,0.0571377106709229,-0.0702128482188149,0.0082592246268264,0.9175378398004832,0.0,0.0671141958582248,0.0880257101060291,-0.0490833895711402,0.1172563794820679,0.1969402505179402,2,0.0,0.0,0,0.0008475435207822,-0.126851164,0.0005487664999999,18.241908689936324,0.0006862313499999,-0.0018256204,0.0004260285611111,0.0009274372632092,0.0070131705,-0.0293887723111111,-0.0279662928111111,16.968259133553072,15.026004642978943,14.2792478305437,-0.0013388659999999,0.0317418847032179,0.079319320998473,0.1110612057016909,0.1687890421649694,0.1688153004058493,0.1426937352630846,9.44708322620986,0.6870045558426787,11.147204924942292,0.2046578925510552,8,-0.1529232231119649,-0.1296880527280619,0.0741516225743901,0.0769025056559934,0.3148245512999963
Plekha8,50728.0,0.0,5,0.0,0.0,0.0,-0.072991492090054,0.0,0.0,-0.0987799238595643,0.0700819323952997,-0.4493077678010233,0.0,0.0,0.0203771928562144,-0.1663601770363225,-0.072991492090054,0.584962500716347,2.0,0.1375035237486233,-0.0202210546059967,-0.2651401008958869,-0.137434474910911,-0.1197690078564219,0,0.0,0.0,0,0.0010548751961238,-0.097678426,3.86815e-05,19.09261779422473,0.0010540565727272,-0.001639756,2.9760230303030288e-05,0.0006696060454822,0.06788235,0.0601613313484848,0.0590234793181818,17.123633780939794,13.4186432493759,15.170903060027143,-0.0007506899999999,0.006402949986197,0.0453491837903403,0.0517521337765373,-0.0604381270811704,-0.0064632960622118,0.1495044664579602,6.044394119360639,2.869848589772161,11.181152256865628,0.0357853280036359,3,-0.1936189640726175,-0.0644075401517668,0.258934824179964,0.1352335109794181,0.3174585590808929
Lrrc47,9782.0,0.0,5,0.0,0.0,0.0,0.2426670598347038,0.0,0.0,0.0001113344062524,0.1278024029782178,-0.7378211787337643,0.0,0.0,0.2833639464598478,0.2019701732095598,0.2426670598347038,-0.6520766965759455,1.0,0.0,0.0576520377544569,0.1778180215181919,0.2646005562455438,0.2347089270129587,1,-0.7162070337977897,-1.3536369541268327,1,0.0013163402825686,-0.1226906149999999,0.0001397786999999,20.81867422773431,0.0009479637002702,-0.0015231665,0.000208529961081,0.0006766841900105,0.03258847,0.0149059364054054,0.0284500507297297,18.48201536493413,15.778744509158738,14.268176455655585,-0.0009473083,0.0381190461516862,0.0223723462790889,0.0604913924307752,0.0921392080457761,0.0328798515596494,0.1435009404326634,10.796039608829853,0.2532471827200766,11.15418520926536,0.1215070691673427,2,0.1192133898169243,0.0991768087361646,0.0683579737626037,0.0751429666700596,0.1698434559630519
Smim20,11457.0,0.0,9,0.0,0.0,0.0,-0.2012400942802017,-0.1526547630532566,1.0,0.1151955586413144,0.1540465960711587,-1.131517202895457,-0.102454927602678,0.5044725828597976,-0.0817252842908464,-0.3868191183520304,-0.2177561478008201,-0.2630344058289848,2.0,-0.6780719051018176,0.1346210773562366,-0.1114095098192509,-0.0786265258851892,-0.0786265258851892,0,-0.292814516566394,-0.7644098223278283,3,0.0015630540950906,0.0207587999999999,-0.00076532325,19.01285365150905,0.0012594569999999,-0.0011707009,-0.00076532325,0.0005732905705129,1.5155033,0.0421770099999999,-0.011783325,17.553960476558053,16.095067301607052,13.920911065923454,0.0005595884999999,-0.0111814220823346,0.0157804864788747,0.0045990643965401,-0.0314981444445544,-0.0119823901197166,0.1928657443448828,10.743992861060258,0.9347160500650328,13.302638923787567,0.0731237329915325,7,-0.1198177562739966,0.0639784027636483,0.150298448248352,0.1259592873995392,0.357735328292629
Mok,33141.0,0.0,1,0.0,0.0,0.0,0.1576028375235507,0.0,0.0,-0.0334181813657386,0.2065093339605193,-0.2644375171830098,0.0,0.0,0.2069466678109117,0.0368571266794441,0.1397523673843643,0.4474589769677237,0.0,0.099535673550227,0.0951788739629551,0.1085730256625323,0.2299070181324928,0.2649329583442128,0,0.4096442404553981,0.425763905816874,1,0.0014525796598167,-0.20027591,2.5704499999999937e-05,20.91185641982569,0.0005567923396551,-0.0034770824999999,-7.160130224137937e-05,0.0008835888911592,0.017385243,0.0035799733965517,0.0194208120862069,18.501677882322458,15.004000954877196,14.562838653117804,-0.0015235312299999,0.0002234116582758,-0.0143581251534961,-0.0141347134952203,-0.0048603107389481,-0.014446413330521,0.0570428841283306,11.077483356859574,0.2188190643183425,11.386940245324364,0.0130643272692905,2,0.093773550541385,0.1210446334576755,0.0952132508072328,0.0381703666789021,0.0803902625739003
Zc3h18,40751.0,-0.0703893278912257,4,2.0,1.0,0.3661025040440755,0.114192093423858,0.0,0.0,-0.0158527654939844,0.1880121138636319,-0.0996527498985945,0.0,0.0,0.3410716878022022,0.0533181862331506,0.1556935152207672,-0.090197808971296,1.0,0.1699250014403088,0.1068768363746042,0.181250233315942,0.2625703515953714,0.271906125378663,2,-0.3934852228982953,-0.6998452243693712,3,0.0011201103527651,-0.1794418,-0.0001077582,19.301243869190703,-9.702700063829778e-05,-0.002975241,-0.0001246758574468,0.0008866158146533,0.052825075,-0.0322279917489361,-0.0541419233446808,17.199894030288316,13.968576801925437,14.841564347730577,-0.0031091845,-0.0183761925411799,0.0083077263377914,-0.0100684662033885,0.0640373658323032,0.1009749675635164,0.2872548920763982,8.174925682501177,1.6149254970161997,13.363039630256528,0.1283319563089736,10,-0.2311303871992608,0.052651873820906,0.2722448573772602,0.4879609986197792,0.6820546596810424
