gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.std.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,18mo.2mo.T.median.loops,18mo.9mo.T.std.loops,min_distance.log.max.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.min.atac,log2_distance.mean.atac,18mo.9mo.log_ratio.mean.atac,18mo.9mo.log_ratio.min.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Dynlt1a,-0.013034344697371126,0.004024859108030796,0.0,-0.005899652484804392,0.00875803521834314,0.0,-0.0007405298948287964,-0.011942681539803744,0.0,0.0,0.0,0.0,-0.0018394332379102706,0.0,0.0,-0.030746736787259577,-0.12077929359860719,0.16851453110575676,-0.005383159723132849,-0.061833746712654826,0.015362659152597189,-0.007816913053393364,-0.3184517109580338,0.013482589060440659,0.0,-0.296138528008014,0.0,-0.009141874723136425,-0.008509500678628682,0.0,-0.051629548503551635,-0.0032936502154916527,-0.08118520198389888,1.0,1.0
Necap2,-0.19856976252049208,0.004024859108030796,0.0,-0.005899652484804392,0.012330262102186679,0.0,0.001974746435880661,-0.010809954698197543,0.0,0.0,0.0,0.0,0.004806761164218187,0.0,0.0,-0.05408886361867189,-0.13261334493756294,-0.04360974287614226,-0.0017821760848164558,-0.06227921547368169,0.004338106894865632,-0.03504782736301422,-0.2911873652599752,-0.020629580272361635,0.0,-0.19266910687088967,0.0,-0.009141874723136425,-0.009484287109225989,0.0,-0.04695234793238342,-0.012855117386206984,-0.08118520198389888,1.0,1.0
Gm26861,-0.17486946149729193,0.014452903121709824,0.0,-0.02441054120659828,0.016633671652525665,0.0,0.003949492834508419,0.03806970704346895,0.0,0.0,0.0,0.0,0.013676366715226323,0.0,0.0,-0.1854338945867494,-0.06877990813925862,-0.060582044003531337,0.011832982152700424,0.45910983517765996,-0.050447822818532585,0.024392697662115097,0.19344533066730946,0.018579004975035788,0.0,0.22889042088761927,0.0,0.005562337134033441,0.16323107047006488,0.0,0.08632755132392049,0.04283817838877439,-0.030573127530515193,1.0,0.0
Zfp770,0.20030522217042745,0.014452903121709824,0.0,-0.003189694583415985,-0.021857209792360662,0.0,-0.0018266404513269663,-0.011175409574061632,0.0,0.0,0.0,0.0,0.01286465410143137,0.0,0.0,-0.06398608922492713,-0.0745908912550658,-0.047634474001824856,-0.05867844190448523,-0.06479951538611203,0.044255001908168196,0.03282424952834845,0.17238292090129106,0.01669749462045729,0.0,0.2982267035357654,0.0,-0.007012890856713056,-0.005170565880835056,0.0,0.04889226548373699,-0.1275747022870928,0.1055775054357946,1.0,1.0
Ccdc13,-0.24238459911197424,0.004024859108030796,0.0,-0.005899652484804392,-0.0017344080843031406,0.0,0.0007405298948287964,-0.010809954698197543,0.0,0.0,0.0,0.0,0.004518352136947215,0.0,0.0,-0.030084321424365044,-0.08393936272710562,-0.02629634284414351,-0.005491058230400085,-0.06123067562934011,0.007782766604796052,-0.02557522587478161,-0.36652960630133746,0.008114730389788747,0.0,-0.1975858585909009,0.0,-0.008244809173047542,-0.009484287109225989,0.0,-0.06884790105745196,0.02818673579953611,-0.09868019523099064,1.0,1.0
Rpa1,-0.17328315439634026,0.0018294814974069596,0.0,-0.0038861486921086905,0.022944997400045394,0.0,0.011305423313751816,0.03157166021876037,0.0,0.0,0.0,0.0,-0.003346603401005268,0.0,0.0,0.1887083547282964,0.10317067802418023,0.022066611722111704,0.038521040212363,0.1280407440941781,-0.008898118473589421,-0.02842651298735291,-0.4972173907142132,0.02132607975974679,0.0,-0.2917256340570748,0.0,-0.01551386371254921,-0.00468646408058703,0.0,0.0764500976074487,0.029085308127105237,-0.06244231188669801,1.0,2.0
Cspg5,-0.11467091791331768,0.004024859108030796,0.0,-0.005899652484804392,0.0034423482767306267,0.0,-0.0007405298948287964,-0.019004657631739974,0.0,0.0,0.0,0.0,-0.002895344290882349,0.0,0.0,0.2002252902742475,-0.08555699016433209,0.2007889769785106,-0.003997161146253347,0.43039041516836735,0.00999041679315269,0.3384929635375738,-0.39903241355903446,-0.061286729276180264,0.0,-0.1607424468640238,0.0,-0.0693630412220955,-0.027529735257849096,0.0,0.037614101697690784,0.030207526631420477,-0.07455395221710205,1.0,1.0
Prkcz,-0.2402708226069808,0.004024859108030796,0.0,-0.005899652484804392,0.014058423079550266,0.0,0.001974746435880661,0.010299191786907613,0.0,0.0,0.0,0.0,0.003591575580649078,0.0,0.0,-0.014873894294723869,-0.10117364909499883,-0.024618661534041165,0.00039921477437019346,-0.07680997896939516,0.015362659152597189,-0.025077427625656127,-0.3815378104709089,0.008114730389788747,0.0,-0.22550837067887186,0.0,-0.009141874723136425,-0.008509500678628682,0.0,-0.06522515323013067,0.02818673579953611,-0.0968156204558909,1.0,2.0
Gm14634,-0.2967686854675412,0.014452903121709824,0.0,-0.012302797017619015,-0.02754567138850689,0.0,-0.0018266404513269663,-0.011175409574061632,0.0,0.0,0.0,0.0,-0.04694979730993509,0.0,0.0,-0.059185741213150324,-0.04772035157307983,-0.06299778392538428,-0.004680670099332929,-0.06762039331719279,-0.01536708915606141,-0.04601654039695859,0.08704939079936594,-0.001757569657638669,0.0,0.10173826894722879,0.0,-0.007012890856713056,-0.011897090803831816,0.0,-0.074921014290303,-0.16561694044619799,0.15005320670083167,1.0,1.0
Pycrl,1.378009861614555,0.004024859108030796,0.0,-0.002127611506730318,-0.0003011853690259159,0.0,0.0005924239382147789,-0.014526154082268476,0.0,0.0,0.0,0.0,-0.008839756036177277,0.0,0.0,-0.034976955121383074,-0.0667426588991657,-0.028117112880572677,-0.016751750931143762,0.05413196845911443,-0.04226271959021687,-0.012945177014917136,0.12348925666417926,0.014491280689835549,0.0,-0.12014673595316708,0.0,-0.007012890856713056,-0.006103108748793602,0.0,-0.05984642470371909,-0.034300980689004064,-0.007676035426557064,1.0,0.0
Kpnb1,-0.2881280252337456,0.0018294814974069596,0.0,-0.012302797017619015,-0.005220028404146433,0.0,0.001234216522425413,-0.029205296318978072,0.0,0.0,0.0,0.0,0.03212561843916774,0.0,0.0,-0.03030676702503115,0.11835893768817186,-0.01401538023725152,-0.008609285671263933,-0.07805862321518361,0.028280058689415456,-0.036616221368312836,0.057985333218239246,-0.02171678490936756,0.0,-0.027169026788324117,0.0,-0.009028154611587524,-0.011897090803831816,0.0,-0.05134634858928621,-0.030401325151324272,-0.0005682174861431122,1.0,2.0
Abhd14b,0.6403935011196882,0.0018294814974069596,0.0,-0.005970458015799523,0.0006263431813567877,0.0,-0.0007405298948287964,0.04364462573081255,0.0,0.0,0.0,0.0,0.029841053951531648,0.0,0.0,0.2094492327934131,0.15129371718969195,-0.06806900930590927,0.004271549275144935,-0.1220852659130469,-0.040648649651557206,-0.020400428269058465,0.20134964793920518,0.00708705561235547,0.0,-0.12257271036505699,0.0,-0.03480209905654192,-0.0085803062049672,0.0,-0.05951151815010235,0.04507464409805834,-0.039469143375754356,1.0,1.0
Sumf1,-0.20427837451919914,0.014452903121709824,0.0,0.12133634544909,-0.008445163844153286,0.0,0.001234216522425413,0.011561455223709344,0.0,0.0,0.0,0.0,-0.014251951300539077,0.0,0.0,-0.17761168184224516,-0.034918220834806564,-0.06691122418269516,0.08064422830939293,-0.11068717738613486,-0.02237776853144169,0.013777169659733772,0.18901212613563984,0.018579004975035788,0.0,0.31862243769690396,0.0,0.005562337134033441,0.03720724392682314,0.0,0.09468705703504383,0.04716294715180993,-0.010372197329998016,1.0,2.0
Rab8a,-0.20168404195457698,-0.013172266148030758,0.0,-0.003189694583415985,0.007995790177956224,0.0,-0.0009873732179403304,-0.010809954698197543,0.0,0.0,0.0,0.0,0.008927165735512973,0.0,0.0,-0.03001269022002816,-0.09006864834576846,-0.030390187073498963,-0.028850177717395127,-0.08390407358761877,0.007782766604796052,-0.03313775144517422,-0.359339203517884,-0.020629580272361635,0.0,-0.17381958726793528,0.0,-0.0031045177206397057,-0.004881927892565727,0.0,-0.05044503793702461,0.031070499429479242,-0.09868019523099064,1.0,1.0
Fcor,1.536012908257544,-0.0481153604388237,0.0,-0.002127611506730318,0.002878482744563371,0.0,0.0022215897403657435,-0.00870400620624423,0.0,0.0,0.0,0.0,0.004818986407481134,0.0,0.0,-0.029575888221152126,-0.02381710968911648,-0.022387427305802704,-0.011139058796688915,0.04268709126394242,0.015018281172960996,-0.005536788920871913,0.21186720621306449,0.012473897514864803,0.0,-0.0035694428347051144,0.0,-0.007012890856713056,-0.006103108748793602,0.0,0.0005604868277441711,-0.05784668897278607,0.17566962854936718,1.0,0.0
Heatr3,-0.1909825074020773,-0.013721110597252846,0.0,-0.02441054120659828,-0.0069214652641676365,0.0,-0.0018266404513269663,0.020997813055291772,0.0,0.0,0.0,0.0,-0.019826746927574277,0.0,0.0,-0.045031216894276443,0.0860781610198319,0.02386347365565598,-0.018684548218734564,0.4641635523410514,0.028280058689415456,-0.033975444473326205,0.15785027268808335,-0.02171678490936756,0.0,0.05115050366148353,0.0,0.07284273891709744,-0.043667381424456836,0.0,-0.06090224893763661,0.07933974023908377,0.13412883561104536,1.0,1.0
Pip5k1b,-0.2851313464343548,0.014452903121709824,0.0,0.016721331756561996,-0.008000056762248277,0.0,0.001234216522425413,-0.014526154082268476,0.0,0.0,0.0,0.0,-0.04694979730993509,0.0,0.0,-0.07155399770475925,-0.08612941658124328,-0.07917215863242745,-0.10750819837674498,-0.08476615922525525,-0.04235169326886535,-0.03368840331211686,0.15210018564015626,0.013265495663508773,0.0,0.09748166054487228,0.0,0.005562337134033441,0.009239061307162046,0.0,-0.06356167091988027,0.042028985535725955,-0.06690903222188353,1.0,2.0
Zfp157,-0.2953679835423827,0.014452903121709824,0.0,-0.0014718729443848133,0.013817989844828843,0.0,0.003949492834508419,0.00815441930666566,0.0,0.0,0.0,0.0,0.018182888459414244,0.0,0.0,-0.06091413701418787,-0.1145177287608385,-0.0716099369712174,-0.07026811612769962,-0.10660065200179815,-0.011400811262428761,-0.03167807649821043,0.09134752673562616,-0.001757569657638669,0.0,0.11026667948812247,0.0,-0.007012890856713056,-0.008887856006622315,0.0,-0.05639069963246584,-0.15805304277688265,0.14516000283882022,1.0,1.0
Wtip,-0.18999320771545172,0.0018294814974069596,0.0,0.023960067443549633,0.00839024044573307,0.0,-0.0009873732179403304,-0.02909322714433074,0.0,0.0,0.0,0.0,-0.009393508236389608,0.0,0.0,-0.03153279831632972,0.09007681360468268,-0.029681656500324605,0.011706831557676196,-0.06987461492419243,0.000671974141150713,-0.006425686925649643,-0.34083283667452635,-0.058088962491601705,0.0,-0.20081365393474698,0.0,-0.006229545418173075,-0.02064892239868641,0.0,0.1561472714599222,-0.041464576381258667,-0.07467199109494686,1.0,1.0
Ankrd27,-0.19174241527915,0.004024859108030796,0.0,-0.00919210933148861,0.007649452611804009,0.0,0.001974746435880661,0.010711092483252287,0.0,0.0,0.0,0.0,-0.016858482118695974,0.0,0.0,-0.07261268865317107,-0.14287237055599689,-0.04131621853448451,0.0032495369575917723,-0.06665904251858593,-0.01366476435214281,-0.036607321221381425,-0.3184806921891868,-0.055685272002592684,0.0,-0.15480854857712983,0.0,-0.006229545418173075,-0.004103067037649452,0.0,0.013114258712157607,0.026394817680120468,-0.09791371701285242,1.0,2.0
Ireb2,-0.26993257939815524,-0.013721110597252846,0.0,-0.02441054120659828,-0.025817510411143302,0.0,-0.0018266404513269663,-0.03167669968679547,0.0,0.0,0.0,0.0,-0.04694979730993509,0.0,0.0,-0.0408768798597157,0.09611663222312927,-0.05538476152345538,-0.0034374155849218367,-0.1042658732831478,-0.04455087250098586,-0.047846240401268,0.15491169914603234,-0.02171678490936756,0.0,0.08392320102080703,0.0,0.005562337134033441,-0.0029401918314397335,0.0,-0.08952089523896575,0.04413006267510355,-0.06127429818734527,1.0,2.0
Dennd2a,-0.22882283351384103,-0.013721110597252846,0.0,-0.02441054120659828,-0.0056742511037737135,0.0,-0.0018266404513269663,-0.029205296318978072,0.0,0.0,0.0,0.0,0.03212561843916774,0.0,0.0,-0.017319220025092362,0.12762166120111942,-0.07170897347852588,0.025502026937901975,-0.07094881563447415,0.0046403280273079875,-0.029748023971915245,0.20159871343523264,-0.03014606114476919,0.0,0.1497666789777577,0.0,0.005562337134033441,-0.0029401918314397335,0.0,0.10649772442877292,0.06271865291520953,-0.04414399286732078,1.0,2.0
Fxyd5,-0.06561758373863995,0.0018294814974069596,0.0,0.00865522051230073,0.014502956168726086,0.0,-0.007405299106612802,-0.03615520323626697,0.0,0.0,0.0,0.0,-0.003795591164380312,0.0,0.0,0.15327876200899482,0.0889584181131795,-0.01571285616606474,0.023775854278355837,0.10628624591976404,0.008767914036288857,-0.006391949933022261,-0.4061607097275555,0.02502456517890096,0.0,-0.25464990865904835,0.0,-0.01551386371254921,-0.010439343412872403,0.0,0.15270756005309521,-0.04180384270381182,-0.022315677981823684,1.0,1.0
Elac1,-0.26353061076253653,-0.0481153604388237,0.0,-0.02441054120659828,-0.026465570777654646,0.0,-0.0018266404513269663,0.011561455223709344,0.0,0.0,0.0,0.0,0.016338788126595317,0.0,0.0,-0.10162597476970404,-0.07704702339135111,-0.07685751715674996,-0.0009339477494359017,-0.07923372950404882,0.07592954780906438,-0.0212398599088192,0.16812232445459813,0.0025347346160560845,0.0,0.21852730493992567,0.0,0.005562337134033441,-0.0029401918314397335,0.0,-0.06634077810682357,0.05747149981558323,-0.02837693441659212,1.0,1.0
1190007I07Rik,1.4121299997717143,0.0018294814974069596,0.0,-0.002127611506730318,0.0007021486782468855,0.0,-0.0012342165084555745,-0.015848661456257105,0.0,0.0,0.0,0.0,-0.016943218475207685,0.0,0.0,-0.006583230164833367,0.10978076677303761,-0.021009225649759173,-0.010824548481032252,0.04099232105072588,0.03989228033460677,-0.016306839939206837,0.21283217828255147,0.00708705561235547,0.0,-0.022239586748182775,0.0,-0.007012890856713056,-0.006103108748793602,0.0,-0.04103323219460435,0.050483666360378265,0.14470863360911607,1.0,0.0
Eef1g,-0.1778735041245818,0.004024859108030796,0.0,-0.012302797017619015,0.007995790177956224,0.0,-0.0009873732179403304,0.010737654156982898,0.0,0.0,0.0,0.0,0.03006611568853259,0.0,0.0,-0.02517990329768509,-0.0592128003295511,-0.039000717345625165,-0.027907661157660187,-0.08893922543618828,0.035859951237216595,-0.03556524008512497,0.1494243910862133,0.013482589060440659,0.0,-0.16788364944979547,0.0,-0.010822285637259484,-0.01092230437323451,0.0,0.015983776872744784,-0.01625312937423587,-0.010881941355764866,1.0,1.0
Gm16124,-0.20405297182500362,0.0018294814974069596,0.0,-0.003837484568357468,-0.009748427737504244,0.0,0.0030114883091300728,0.0709766786172986,0.0,0.0,0.0,0.0,0.03629470861516893,0.0,0.0,0.2667210149951279,0.1651262234710157,-0.05304576024413109,0.06952993077225983,0.09764314455445856,0.0037536856392398478,-0.05663904609158635,0.012747841645032168,0.03880470652133226,0.0,-0.09425943469628692,0.0,-0.011385417003184557,-0.010475365044549108,0.0,-0.06739351043477654,-0.12428965222090482,-0.033854406774044034,1.0,1.0
Tctn3,-0.26623248163610697,0.014452903121709824,0.0,-0.012302797017619015,-0.0003321211226284504,0.0,-0.0032089629210531713,-0.00870400620624423,0.0,0.0,0.0,0.0,-0.009098935332149267,0.0,0.0,-0.06010103619191796,-0.1389458417519927,-0.016025054436177015,-0.01369353674352169,-0.10261271640658379,0.011988645270466804,-0.02441217690706253,0.12012179191689938,-0.001757569657638669,0.0,0.0223615126311779,0.0,-0.009028154611587524,-0.011897090803831816,0.0,-0.06261781109496951,-0.15931369233876466,0.10505035128444433,1.0,1.0
A830082K12Rik,-0.19851138711906968,0.014452903121709824,0.0,-0.0035960389859974384,0.030345663959160447,0.0,-0.0510471947863698,0.017053921269252897,0.0,0.0,0.0,0.0,-0.025496049672365188,0.0,0.0,-0.14063432581257074,-0.05664637089706957,-0.11587173203006387,-0.08557918403297662,0.2446132197789848,-0.032872382262721656,-0.07193922158330679,0.14999004832934587,0.018579004975035788,0.0,0.28059717724099753,0.0,0.005562337134033441,0.07940337598323823,0.0,0.05456653516739607,-0.10818812808953225,0.11023773951455951,1.0,2.0
Mlf2,0.6951461536064744,-0.013721110597252846,0.0,-0.002127611506730318,-0.003957787565886974,0.0,0.001234216522425413,-0.015848661456257105,0.0,0.0,0.0,0.0,-0.045824488699436186,0.0,0.0,0.19675328313838691,0.08279799388255923,-0.03374468941241503,-0.014695535548962652,-0.014277156703174114,-0.012091467818245293,-0.035990969967097046,0.17144689951092004,0.00708705561235547,0.0,0.08805683890357613,0.0,-0.011385417003184557,-0.00806817650794983,0.0,-0.04479548608185723,-0.15905471900478005,0.1120225221849978,1.0,0.0
M6pr,0.0734534095786512,0.0031101183593273164,0.0,0.012775325584225356,0.00042472800239920614,0.0,0.001234216522425413,0.01127451002597809,0.0,0.0,0.0,0.0,0.029615992214530706,0.0,0.0,-0.04451000104192644,0.050877247718162835,-0.07185628829523921,-0.054545737728476526,-0.0716465978929773,0.021981242476031185,-0.025739674177020787,0.16279896821361034,0.011014514174312352,0.0,0.28735969072207806,0.0,0.005562337134033441,-0.0032942193583585322,0.0,-0.043408288257196545,0.0828056207858026,0.1447752050496638,1.0,1.0
Slc35a3,-0.2216467683017254,0.0031101183593273164,0.0,0.12133634544909,-0.019120886623859405,0.0,-0.0018266404513269663,-0.013377258088439703,0.0,0.0,0.0,0.0,0.010366229456849396,0.0,0.0,-0.04270311056170613,0.04125544820446521,-0.07661144269630313,0.05590484781190753,-0.07555993516929448,0.021091505689546465,-0.015169216394424439,0.1714948884723708,6.665972992777824e-05,0.0,0.2611479236837477,0.0,0.005562337134033441,0.02867447543889284,0.0,-0.060584811065346,0.08060038980096579,0.16590890729799868,1.0,1.0
Fam53c,-0.28768384337425235,0.0031101183593273164,0.0,-0.02441054120659828,-0.01624617025256157,0.0,-0.0018266404513269663,0.025033653751015662,0.0,0.0,0.0,0.0,0.03006611568853259,0.0,0.0,-0.04576491963583976,0.09835528893396259,-0.04289418729022145,-0.03002489125356078,-0.08814494017977267,0.00042607005685567855,-0.03684708930552006,0.13237338456790895,-0.02171678490936756,0.0,0.09384881098754703,0.0,-0.002990797609090805,-0.0029401918314397335,0.0,-0.06521177605725825,-0.1280716010555625,0.0013416985794901847,1.0,1.0
Syde2,-0.25163186674937604,0.0031101183593273164,0.0,-0.02441054120659828,0.0010223726835101843,0.0,-0.0018266404513269663,0.012098311092704534,0.0,0.0,0.0,0.0,-0.04458878712728619,0.0,0.0,0.0025208920007571576,0.04226970740128309,-0.055087176263332364,0.01739519342780113,-0.08627544837072491,-0.0064994104858487846,-0.04120541885495186,0.10331815612968058,0.010530934315174817,0.0,0.28198634636588393,0.0,0.005562337134033441,-0.003044425453990698,0.0,0.11461328544653952,-0.14737876585684717,0.10345499947667122,1.0,1.0
Dtx4,-0.22948767254129052,0.0018294814974069596,0.0,-0.002127611506730318,-7.624708116054534e-05,0.0,-0.0007405298948287964,-0.02909322714433074,0.0,0.0,0.0,0.0,-0.017476333184167744,0.0,0.0,-0.06821569101884961,0.09108355036005378,-0.03945553437806666,-0.027949889609590172,-0.054716967307031156,-0.001034135464578867,-0.030442567318677904,-0.31310458118095996,0.02132607975974679,0.0,-0.14368361881002784,0.0,-0.006229545418173075,-0.00806817650794983,0.0,0.056009267275221646,0.026939087994396687,-0.0921669838950038,1.0,1.0
Trap1,-0.2613227032124996,-0.013172266148030758,0.0,0.05846104216761887,0.007255002344027162,0.0,0.001974746435880661,-0.014526154082268476,0.0,0.0,0.0,0.0,0.015553210028447211,0.0,0.0,-0.06344599477946758,-0.051098740827292204,-0.039726476278156043,0.008767121401615442,-0.065266238367185,0.018900473425164818,-0.01798875167965889,-0.1344192443601787,0.008114730389788747,0.0,-0.13996867913752795,0.0,-0.007012890856713056,-0.05526547528803349,0.0,0.018836191802984105,0.027302071740850805,-0.09868019523099064,1.0,2.0
Cln3,-0.2404140419140458,-0.006220237091183662,0.0,-0.0001701907441020012,0.008983163321390748,0.0,0.001974746435880661,0.02500709207728505,0.0,0.0,0.0,0.0,0.012943196585401892,0.0,0.0,-0.03908540572971106,0.11216571141034365,-0.030689983014017343,-0.027373096072115004,-0.06976758684962987,0.018756444733589887,-0.02600562609732151,-0.31997568173334,0.01086180517449975,0.0,-0.17246797354891896,0.0,-0.009141874723136425,-0.00806817650794983,0.0,-0.05005084865377284,-0.037062386702746156,-0.07192861219868064,1.0,1.0
