gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DMR,size.log2.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,18mo.9mo.Q.max.loops,18mo.9mo.Q.mean.loops,18mo.9mo.T.median.loops,Qanova.min.loops,18mo.2mo.T.max.loops,18mo.2mo.T.median.loops,loop_size.log.min.loops,Qanova.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,min_distance.log.std.loops,min_distance.log.mean.loops,9mo.2mo.T.median.loops,18mo.2mo.Q.min.loops,18mo.9mo.T.min.loops,loop_size.log.std.loops,18mo.2mo.T.min.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,min_distance.log.min.loops,18mo.9mo.T.std.loops,18mo.2mo.Q.max.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.max.loops,9mo.2mo.Q.std.loops,loop_size.log.mean.loops,min_distance.log.max.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,18mo.9mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.std.atac,count.atac,18mo.2mo.log_ratio.min.atac,log2_distance.mean.atac,log2_distance.std.atac,log2_distance.min.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Adamts3,-0.08611507423222065,0.0,0.0,0.020035737343132496,0.0,-0.0013654859364032746,-0.005759658515453339,0.0,0.0,0.0,0.02051990807056427,0.019941882491111756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006724118329584599,0.0,-0.0029259552439907565,-0.00045903814025223256,0.0,-0.1045542857190594,-0.003899623304605484,0.0,0.0,0.0,0.05441784307360649,-0.0036760396510362625,-0.00023196787573397158,0.0,0.0,-0.004979444965720177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00895919319242239,0.0,0.08310785753652454,0.0,-0.012710927273146808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001740071875974536,-0.0008683285117149353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01000501772388816,0.0,-0.006910454300232231,0.0,0.06525288040749729,-0.011957348231226206,0.025166600225493312,0.46142959645367226,0.5271488221734763,0.20013189004734158,0.007986193634569644,0.001667866613715887,0.0,-0.0036760396510362625,0.03533762973733246,0.011331977136433125,0.0,0.17066636748611927,0.0,-0.003967407718300819,-0.008806568970903754,0.1381128521822393,0.0019666925352066753,-0.027149769491516054,0.016159978499636053,1.0,0.0
Mrps35,-0.13034545961767435,0.0,0.0,-0.013765735644847154,0.0,-0.005136499367654324,-0.008168988730758428,0.0,0.0,0.0,0.001734076738357544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001120686437934637,0.0,-0.017920471914112567,0.0,0.0,0.09625785298645496,-0.010148504041135311,0.0,0.0,0.0,-0.06209289686754346,0.0,-0.0025129852443933486,0.0,0.0,-0.00906393364071846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018240946531295776,0.0,-0.002367813140153885,0.0,-0.021669560577720404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006157177276909351,-0.004336481988430023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01728167362511158,0.0,-0.006398568786680698,0.0,-0.030736573599278928,-0.02964473683387041,-0.05495843883603811,-0.028097878638654948,-0.07443182689603418,0.1818262092024088,0.04139331623911858,0.001667866613715887,0.0,0.0008168977499008179,0.01407078905031085,0.001046028658747673,0.0,0.003940206468105317,0.0,-0.0013333091512322426,-0.014628099054098129,0.2607132392725907,-0.05221711091697216,0.03539276646450162,0.03786319103091955,1.0,1.0
Wasf2,-0.10712598972022533,0.0,0.0,0.020035737343132496,0.0,-0.0015526538528501986,-0.004841020512394607,0.0,0.0,0.0,0.0011560511589050293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006724118329584599,0.0,-0.017920471914112567,-0.001530127115547657,0.0,0.035561231840401886,-0.011752981385216117,0.0,0.0,0.0,0.009666265472769737,-0.005105610936880112,-0.0025129852443933486,0.0,0.0,-0.007549496106803417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00895919319242239,0.0,-0.002367813140153885,0.0,-0.017792848348617555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006157177276909351,-0.015900433957576753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011211466044187546,0.0,-0.003564916988834739,0.0,0.12921027854084968,-0.010297292498871685,-0.05000575143843889,-0.08365360131312627,-0.10479066515341401,-0.3782703321799636,-0.07828380741178989,0.0010007200017571449,0.0,0.0006126732751727105,0.03037132926285267,0.0006973524391651153,0.0,-0.015976317897439002,0.0,-0.0035121314227581023,-0.021417272919788958,-0.04505967271514237,0.0022232176549732683,0.007525537190958858,-0.015329734310507775,1.0,2.0
Rock1,-0.0965601166151464,0.0,0.0,0.00607604805380106,0.0,-0.0013654859364032746,-0.006295065227895975,0.0,0.0,0.0,0.02051990807056427,0.019941882491111756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019923313707113266,0.0,-0.0057415227591991426,-0.00045903814025223256,0.0,-0.08398373970296234,-0.0045670543983578685,0.0,0.0,0.0,-0.08659953765571117,0.0,-0.00048326640389859674,-0.005598889663815498,0.0,-0.006204791963100433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029815404117107393,0.0,-0.0008031100779771805,0.0,-0.016991541925817727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026770335994660854,-0.0008683285117149353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03314898414537311,0.0,-0.003747733244672418,0.0,-0.052607447542250156,-0.02136879416182637,0.02529654582962394,0.49878179194405675,0.5496994602680206,0.16822562482208014,-0.02056312993168831,0.001667866613715887,0.0,-0.004901386499404907,0.025705080926418305,0.011331977136433125,0.0,0.17066636748611927,0.0,-0.0013333091512322426,-0.01001123403199017,0.19632982956245543,0.0019666925352066753,-0.026549793276935817,0.016159978499636053,1.0,0.0
Hnrnpa2b1,0.09926159720867872,0.0,0.0,0.005469139898195863,0.0,-0.005136499367654324,-0.008168988730758428,0.0,0.0,0.0,0.0011560511589050293,-0.011560511589050294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014133100779727101,0.0,0.024200095324777068,0.0,0.0,0.03639093513600528,-0.00925859585404396,0.0,0.0,0.0,0.033393445014953616,-0.005105610936880112,-0.00023196787573397158,0.0,0.0,-0.006409016400575638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03335959350690246,0.0,-0.001733152326196432,0.0,0.00212280728854239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006157177276909351,-0.004336481988430023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057637730315327644,0.0,-0.020109787583351135,0.0,0.025214711213484408,-0.022646027840673922,-0.05447791662067175,-0.13464935504598544,-0.10239781734533608,0.20795524552464484,0.07005279453471303,0.001667866613715887,0.0,0.0006126732751727105,0.0212816799338907,-0.004881467074155808,0.0,0.010108177214860917,0.0,0.037804192397743464,-0.014628099054098129,0.08886819086037576,0.0023372288141399623,-0.03697406092192978,-0.011476970408111811,1.0,1.0
Snx12,-0.1473474555462599,0.0,0.0,0.00451953929848969,0.0,-0.005136499367654324,-0.008168988730758428,0.0,0.0,0.0,0.0011560511589050293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010023917173966765,0.0,-0.0029925550520420075,0.0,0.0,-0.12102077629417181,-0.014486806429922582,0.0,0.0,0.0,0.04179389417171478,-0.005105610936880112,-0.00013531459495425225,0.0,0.0,-0.006409016400575638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002172155845910311,0.0,-0.001606220155954361,0.0,-0.027255005445331337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006157177276909351,-0.004336481988430023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003083331137895584,0.0,-0.020109787583351135,0.0,-0.050383071443066,-0.012809682469815016,-0.03899875558912754,0.009325897900271229,-0.07390106048434973,0.1733145297691226,0.07005279453471303,-0.00500359982252121,0.0,0.0006126732751727105,-0.07514521447010339,-0.00749653872102499,0.0,-0.015976317897439002,0.0,0.011544506065547466,-0.021054821228608488,0.006345064761117101,0.0034203347750008106,-0.04046443371567875,-0.012324977684766054,1.0,1.0
Trmt10c,0.9293238358013332,0.0,0.0,0.00607604805380106,0.0,-0.001926989685744047,-0.003179520517587662,0.0,0.0,0.0,0.0011560511589050293,0.0,0.0,0.0,0.0,0.0,0.0,0.01332075297832489,0.0,0.0019923313707113266,0.0,-0.005876837354153394,0.0,0.0,0.04758579011075199,-0.006010532705113291,0.0,0.0,0.0,0.032592574432492256,0.0,-0.0006765729654580354,0.0,0.0,-0.00608316496014595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029815404117107393,0.0,-0.0010569744184613227,0.0,-0.013554959408938885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025431819166988135,-0.004336481988430023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01728167362511158,0.0,-0.020109787583351135,0.0,-0.052607447542250156,-0.009648933354765177,-0.02850653536617756,-0.11225443351082504,-0.08913292281329632,0.33774318668991327,0.05444549858570099,-0.00500359982252121,0.0,0.0006126732751727105,0.010321512762457132,-0.004881467074155808,0.0,0.008624164573848247,0.0,0.037804192397743464,0.06413343222811818,0.18506994294002652,0.0023372288141399623,-0.027964462018571792,0.0029777013976126907,1.0,0.0
Cep131,-0.11237707950174808,0.0,0.0,-0.028333366960287095,0.0,-0.0015526538528501986,-0.004841020512394607,0.0,0.0,0.0,0.0011560511589050293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01295015398412943,0.0,-0.005780184073373675,-0.001530127115547657,0.0,0.02792308310046792,-0.011752981385216117,0.0,0.0,0.0,0.012771900091320277,-0.005105610936880112,-0.0005799196846783161,0.0,0.0,-0.007549496106803417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025347889959812164,0.0,-0.0018600844964385033,0.0,-0.013926717257127165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006157177276909351,-0.015900433957576753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003083331137895584,0.0,-0.006672793170437217,0.0,0.07804300680756569,-0.009305440438911319,-0.04217965809628368,-0.0679737889469834,-0.12985239676199853,-0.35820737313479184,-0.0521410832926631,0.0010007200017571449,0.0,0.0006126732751727105,-0.05791552778333425,0.0006973524391651153,0.0,-0.015976317897439002,0.0,0.012194900773465633,-0.018089852137491105,-0.062123195892199876,0.0014536422677338123,-0.021085878415033222,-0.015329734310507775,1.0,2.0
Ppp1r16a,-0.15093023791909219,0.0,0.0,0.00607604805380106,0.0,-0.005136499367654324,-0.008168988730758428,0.0,0.0,0.0,0.0011560511589050293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019923313707113266,0.0,-0.005780184073373675,-0.0003060254268348217,0.0,-0.09534901712089777,-0.010156371304765344,0.0,0.0,0.0,0.01924736024811864,-0.011640792489051819,-0.0005799196846783161,0.0,0.0,0.011792371906340122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029815404117107393,0.0,-0.0018600844964385033,0.0,-0.03607077949680388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006157177276909351,-0.004336481988430023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002243716958910227,0.0,-0.020109787583351135,0.0,-0.08885207768529653,-0.020233592251315713,-0.04495165193453431,-0.09083883329119999,-0.07941048292908817,0.14843675937503575,0.13799043804407118,0.001667866613715887,0.0,0.0010211221873760224,-0.037690277760848406,-0.00749653872102499,0.0,-0.013870337195694447,0.0,-0.01373958820477128,-0.018614712627604602,-0.08057583376765251,0.0019096869509667158,-0.036911732833832506,0.014448754899203777,1.0,1.0
Hnrnpu,-0.11120136080309749,0.0,0.0,0.005469139898195863,0.0,-0.001926989685744047,-0.0029826249880716203,0.0,0.0,0.0,0.001734076738357544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014133100779727101,0.0,0.02045680240727961,0.0,0.0,-0.10758695032447577,-0.009481072947382927,0.0,0.0,0.0,-0.06509269870817662,0.0,-9.665328077971935e-05,-0.055988896638154984,0.0,-0.00906393364071846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03335959350690246,0.0,-0.0008031100779771805,0.0,-0.008301510866731405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026770335994660854,-0.002890988141298294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01728167362511158,0.0,0.04451575694605708,0.0,0.03311264571733773,-0.02944961830973625,0.45263601005077364,0.045429849117062986,-0.08311875118641182,0.1340639041736722,0.08732893047854304,0.001667866613715887,0.0,0.0008168977499008179,0.07405817891471088,-0.00749653872102499,0.0,0.003940206468105317,0.0,0.006503947079181671,0.018741434179246425,0.17396704339422286,0.0034203347750008106,-0.029200628912076355,-0.012324977684766054,1.0,1.0
