gene_name,gene_length.meta,9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,DEG,pred
Chic2,0.6037429250119364,0.02714676672921461,0.04531877767294645,0.06295555830001831,0.0,0.04055803137667039,0.02828173339366913,0.020761971964555627,-0.10670267164310002,1.0,1.0
Dhx16,0.5402989762232584,0.029819872011156642,-0.09266147127046305,0.06295555830001831,0.0,0.03743170596220914,0.02828173339366913,0.020761971964555627,0.2486476865323151,1.0,1.0
Acsl1,0.4910583772203502,0.023707465871292,-0.19625870258930853,0.06295555830001831,0.0,0.03836960361941772,0.02828173339366913,0.020761971964555627,-0.13607626136816928,1.0,1.0
Vps26b,0.655632430468412,0.02714676672921461,0.04531877767294645,0.06295555830001831,0.0,0.04055803137667039,0.02828173339366913,0.020761971964555627,0.07878496037686572,1.0,1.0
Tor2a,0.4941910161253284,0.024002710686010474,0.025683299473979893,-0.12036524241899743,0.0,0.014140866696834564,0.011645419632687289,0.020761971964555627,0.23863756963435342,1.0,1.0
Rpl32,-0.10504624751560829,0.016792639103882453,0.01638148881166297,0.008055724751423387,0.0,0.009981788256589104,0.009981788256589104,0.020761971964555627,-0.03996808603679871,1.0,0.0
4933423P22Rik,0.3203077508027063,-0.3836488444905947,0.026019027264898315,0.024729665834456682,0.0,0.015388590228908202,0.01247723532073638,0.020761971964555627,-0.10675815200118129,1.0,0.0
P4htm,0.418399176615126,0.017883447601514703,-0.19625870258930853,-0.12036524241899743,0.0,0.015078764354043147,0.011645419632687289,0.020761971964555627,-0.13607626136816928,1.0,0.0
Pitpnm1,0.5709233829642043,0.02420471258023206,0.02876630162491518,0.018869328915196305,0.0,0.016013855333713925,-0.1663631376098184,0.020761971964555627,0.1578715706572813,1.0,1.0
Stoml1,0.5668502167305526,0.029826728955787772,0.025683299473979893,0.06295555830001831,0.0,0.03743170596220914,0.02828173339366913,0.020761971964555627,0.23863756963435342,1.0,1.0
Rnf144a,-0.26923080966533985,0.011479716747999191,0.018198443562997615,0.014607495956999414,0.0,0.009981788256589104,0.009981788256589104,-0.059041857774205064,-0.10274796238210161,1.0,2.0
Mlh3,0.655632430468412,0.02714676672921461,0.04531877767294645,0.06295555830001831,0.0,0.04055803137667039,0.02828173339366913,0.020761971964555627,0.07878496037686572,1.0,1.0
Ccnh,0.5680120283847346,0.02420471258023206,0.02876630162491518,0.01845342107117176,0.0,-0.1594992548446445,0.01247723532073638,0.020761971964555627,0.1578715706572813,1.0,1.0
Zfp335os,0.5668502167305526,0.029826728955787772,0.025683299473979893,0.06295555830001831,0.0,0.03743170596220914,0.02828173339366913,0.020761971964555627,0.23863756963435342,1.0,1.0
Ccdc57,-0.20144480034051573,0.010092920897638096,0.018198443562997615,-0.03670264262815609,0.0,0.0066545255043927365,0.0066545255043927365,0.020761971964555627,-0.10274796238210161,1.0,2.0
Rab43,0.5748299154288629,0.020908149945385316,0.04531877767294645,0.018869328915196305,0.0,0.01851491564336945,-0.1663631376098184,-0.059041857774205064,0.07878496037686572,1.0,1.0
Mafb,0.07703226826646749,0.022339078871642843,0.012777623035671079,-0.024706441881682945,0.0,0.0066545255043927365,0.0066545255043927365,0.020761971964555627,0.1556386869839009,1.0,1.0
Aga,0.4650196570026524,0.023581255227327347,-0.09266147127046305,0.01845342107117176,0.0,-0.1601245199494502,0.01247723532073638,0.020761971964555627,0.2486476865323151,1.0,1.0
Slc27a1,0.5953083746135235,0.02714676672921461,0.04531877767294645,0.06295555830001831,0.0,0.04055803137667039,0.02828173339366913,-0.059041857774205064,-0.10670267164310002,1.0,1.0
Grm4,-0.26923080966533985,0.011479716747999191,0.018198443562997615,0.014607495956999414,0.0,0.009981788256589104,0.009981788256589104,-0.059041857774205064,-0.10274796238210161,1.0,2.0
Jarid2,-0.46515953206621546,0.010092920897638096,0.018198443562997615,-0.03670264262815609,0.0,0.0066545255043927365,0.0066545255043927365,-0.059041857774205064,-0.05738863450653084,1.0,2.0
Cisd1,0.5284636057913303,0.020908149945385316,0.04531877767294645,0.01845342107117176,0.0,-0.15699819453498898,0.01247723532073638,0.020761971964555627,-0.10670267164310002,1.0,1.0
Xrcc5,-0.20144480034051573,0.010092920897638096,0.018198443562997615,-0.03670264262815609,0.0,0.0066545255043927365,0.0066545255043927365,0.020761971964555627,-0.10274796238210161,1.0,2.0
Angel2,0.410255862180801,0.017468849087462705,-0.19625870258930853,0.018869328915196305,0.0,0.016326487886116785,-0.1663631376098184,-0.059041857774205064,-0.13607626136816928,1.0,2.0
Fbxl5,0.4910583772203502,0.023707465871292,-0.19625870258930853,0.06295555830001831,0.0,0.03836960361941772,0.02828173339366913,0.020761971964555627,-0.13607626136816928,1.0,1.0
Cmpk1,0.5829732298631879,0.021322748459437314,0.04531877767294645,-0.12036524241899743,0.0,0.017267192111295813,0.011645419632687289,0.020761971964555627,0.07878496037686572,1.0,1.0
Tchp,0.5748299154288629,0.020908149945385316,0.04531877767294645,0.018869328915196305,0.0,0.01851491564336945,-0.1663631376098184,-0.059041857774205064,0.07878496037686572,1.0,1.0
Rdh11,0.655632430468412,0.02714676672921461,0.04531877767294645,0.06295555830001831,0.0,0.04055803137667039,0.02828173339366913,0.020761971964555627,0.07878496037686572,1.0,1.0
Hat1,0.5706321470001164,0.024619311094284058,0.02876630162491518,-0.12036524241899743,0.0,0.014766131801640285,0.011645419632687289,0.020761971964555627,0.1578715706572813,1.0,1.0
Ipo4,0.41078163234188275,0.023447163731736297,0.029287165249971783,0.06295555830001831,0.0,0.03743170596220914,0.02828173339366913,0.020761971964555627,-0.14245683540631196,1.0,1.0
Cwf19l2,0.5889974147190943,0.03012817243442816,-0.11732115843059386,0.06295555830001831,0.0,0.037744338514612,0.02828173339366913,0.020761971964555627,0.2239880024948541,1.0,1.0
Unc5d,-0.7097355309764252,0.009261105647858451,0.018198443562997615,-0.019234514548717177,0.0,-0.025786286329521853,0.004990894128294552,0.009083362734493087,-0.05738863450653084,0.0,0.0
Hcn1,-0.8389482767156818,0.012016194598639713,0.01473857247380211,-0.03670264262815609,0.0,0.0066545255043927365,0.0066545255043927365,0.009083362734493087,0.05589257438174065,0.0,2.0
Mgat4c,-0.7200098647462094,0.009816085371901007,0.018198443562997615,0.008784786907627302,0.0,-0.04574986284270006,0.0066545255043927365,0.009083362734493087,-0.05738863450653084,2.0,0.0
Ar,-0.5513075739693116,0.011184379348860067,0.013488042045055944,-0.019234514548717177,0.0,-0.010015468387042774,-0.025786286329521853,-0.059041857774205064,0.06402101931983933,2.0,2.0
C1ql1,0.4941910161253284,0.024002710686010474,0.025683299473979893,-0.12036524241899743,0.0,0.014140866696834564,0.011645419632687289,0.020761971964555627,0.23863756963435342,0.0,1.0
Plekhg1,-0.4579657363869688,0.009816085371901007,0.018198443562997615,0.008784786907627302,0.0,0.0066545255043927365,-0.04574986284270006,-0.059041857774205064,-0.05738863450653084,2.0,2.0
Tjp2,-0.5245109909926268,0.011479716747999191,0.018198443562997615,0.014607495956999414,0.0,0.009981788256589104,0.009981788256589104,-0.059041857774205064,-0.05738863450653084,2.0,2.0
Olig1,0.04599639006397303,-0.35529950874693256,-0.02220330631141277,-0.018497596056584048,0.0,0.004990894128294552,0.004990894128294552,0.020761971964555627,0.07903761756332482,0.0,0.0
Rab11fip4,-0.17160988149835782,0.009628505884286235,0.01519717147354694,0.008784786907627302,0.0,-0.018856289550004637,-0.04574986284270006,-0.059041857774205064,-0.10512396936674658,2.0,2.0
Klhl4,-0.036465311039458305,0.011279523317866465,0.025649015243877384,0.014607495956999414,0.0,0.009981788256589104,0.009981788256589104,0.020761971964555627,-0.1303137032630141,2.0,2.0
Tpk1,-0.7200098647462094,0.009816085371901007,0.018198443562997615,0.008784786907627302,0.0,-0.04574986284270006,0.0066545255043927365,0.009083362734493087,-0.05738863450653084,2.0,2.0
Rin2,-0.5160764405942139,0.011479716747999191,0.018198443562997615,0.014607495956999414,0.0,0.009981788256589104,0.009981788256589104,0.020761971964555627,-0.05738863450653084,2.0,2.0
Sema3a,-0.7200098647462094,0.009816085371901007,0.018198443562997615,0.008784786907627302,0.0,-0.04574986284270006,0.0066545255043927365,0.009083362734493087,-0.05738863450653084,2.0,2.0
Xist,0.33783651970546036,-0.38633839846314755,-0.10122260693734621,0.024729665834456682,0.0,0.015576169743914814,0.01247723532073638,0.020761971964555627,-0.13017029908266575,0.0,0.0
Plce1,-0.7508704830508899,0.011479716747999191,0.018198443562997615,0.014607495956999414,0.0,0.009981788256589104,0.009981788256589104,-0.0266012765795869,-0.05738863450653084,2.0,2.0
C1ql3,0.3328679544741617,0.016852248679189122,-0.1022401275113225,0.01845342107117176,0.0,-0.1601245199494502,0.01247723532073638,0.020761971964555627,-0.14562923573162956,0.0,0.0
Nell2,-0.6915190241244786,0.010092920897638096,0.018198443562997615,-0.03670264262815609,0.0,0.0066545255043927365,0.0066545255043927365,-0.0266012765795869,-0.05738863450653084,0.0,0.0
Cpeb1,-0.26079625926692696,0.011479716747999191,0.018198443562997615,0.014607495956999414,0.0,0.009981788256589104,0.009981788256589104,0.020761971964555627,-0.10274796238210161,2.0,2.0
4732471J01Rik,-0.4258662955287625,0.009892727467505372,0.01473857247380211,-0.03670264262815609,0.0,0.0066545255043927365,0.0066545255043927365,0.020761971964555627,-0.08458725598928354,2.0,2.0
9330111N05Rik,-0.5160764405942139,0.011479716747999191,0.018198443562997615,0.014607495956999414,0.0,0.009981788256589104,0.009981788256589104,0.020761971964555627,-0.05738863450653084,2.0,2.0
Btaf1,-0.06001292048569988,0.013402990449000807,0.025649015243877384,0.014607495956999414,0.0,0.009981788256589104,0.009981788256589104,0.020761971964555627,0.12922181490370455,2.0,1.0
Mcc,-0.6915190241244786,0.010092920897638096,0.018198443562997615,-0.03670264262815609,0.0,0.0066545255043927365,0.0066545255043927365,-0.0266012765795869,-0.05738863450653084,2.0,2.0
Prr5l,-0.5245109909926268,0.011479716747999191,0.018198443562997615,0.014607495956999414,0.0,0.009981788256589104,0.009981788256589104,-0.059041857774205064,-0.05738863450653084,2.0,2.0
Etv5,0.5953083746135235,0.02714676672921461,0.04531877767294645,0.06295555830001831,0.0,0.04055803137667039,0.02828173339366913,-0.059041857774205064,-0.10670267164310002,2.0,1.0
Rorb,-0.4392568522187717,0.009261105647858451,0.018198443562997615,-0.019234514548717177,0.0,-0.025786286329521853,0.004990894128294552,0.020761971964555627,-0.05738863450653084,2.0,2.0
Schip1,-0.7865551193518674,0.011479716747999191,0.018198443562997615,0.014607495956999414,0.0,0.009981788256589104,0.009981788256589104,0.009083362734493087,-0.05738863450653084,0.0,0.0
Clstn2,-0.7097355309764252,0.009261105647858451,0.018198443562997615,-0.019234514548717177,0.0,-0.025786286329521853,0.004990894128294552,0.009083362734493087,-0.05738863450653084,0.0,0.0
Fstl4,-0.6740508946754477,0.009261105647858451,0.018198443562997615,-0.019234514548717177,0.0,0.004990894128294552,-0.025786286329521853,-0.0266012765795869,-0.05738863450653084,2.0,2.0
Hs6st3,-0.7200098647462094,0.009816085371901007,0.018198443562997615,0.008784786907627302,0.0,-0.04574986284270006,0.0066545255043927365,0.009083362734493087,-0.05738863450653084,0.0,0.0
Arhgef12,-0.46515953206621546,0.010092920897638096,0.018198443562997615,-0.03670264262815609,0.0,0.0066545255043927365,0.0066545255043927365,-0.059041857774205064,-0.05738863450653084,2.0,2.0
Rps8,0.07703226826646749,0.022339078871642843,0.012777623035671079,-0.024706441881682945,0.0,0.0066545255043927365,0.0066545255043927365,0.020761971964555627,0.1556386869839009,0.0,0.0
Rps16,0.07703226826646749,0.022339078871642843,0.012777623035671079,-0.024706441881682945,0.0,0.0066545255043927365,0.0066545255043927365,0.020761971964555627,0.1556386869839009,0.0,1.0
Dach2,-0.7556964332128272,0.011279523317866465,0.01473857247380211,0.014607495956999414,0.0,0.009981788256589104,0.009981788256589104,0.009083362734493087,-0.08458725598928354,2.0,2.0
Sfmbt2,-0.44953118598855596,0.009816085371901007,0.018198443562997615,0.008784786907627302,0.0,-0.04574986284270006,0.0066545255043927365,0.020761971964555627,-0.05738863450653084,0.0,0.0
Hsp90ab1,0.33096303023836193,0.02337729711742962,0.0,0.0,0.016150540946161047,-0.006542751729926642,-0.05463644862174988,0.021391409120577222,0.13341055120177128,1.0,0.0
Grsf1,0.601311064160922,0.02337729711742962,0.0,0.0,0.016150540946161047,-0.006542751729926642,-0.003213908742455875,0.06391048327307491,0.14458880518727443,1.0,1.0
Eid2b,-0.04208078021731447,0.016180877519004485,0.0,0.0,0.002392672769287053,0.008169684668674189,0.07070599233402926,0.020269041333128426,0.032812401734511644,1.0,0.0
Gle1,0.6102753064649946,0.023835364510031307,0.0,0.0,0.016150540946161047,0.023602039060171914,-0.003213908742455875,0.06817548086538035,0.10075671192916001,1.0,1.0
Slc22a15,0.4877531666527776,0.022227682173252106,0.0,0.0,0.016150540946161047,0.056133954511845816,0.0128556349698235,-0.11741771581856643,-0.00542525651262087,1.0,2.0
Plagl1,0.5344688761979342,0.019937344333704782,0.0,0.0,0.016150540946161047,-0.04899152203956071,0.0128556349698235,0.06772653375040083,-0.027631246101330307,1.0,1.0
Mtcp1,0.14311298563638153,-0.5155094413853744,0.0,0.0,-0.0672939216498943,-0.00718240941162495,-0.05463644862174988,0.019595620715442824,0.05506823820007198,1.0,0.0
Gigyf2,-0.5992455704904655,0.010910558130811243,0.0,0.0,0.002392672769287053,0.014811663970570354,0.0128556349698235,0.022962724023005542,-0.00728096895139007,1.0,2.0
Pip5k1a,0.601311064160922,0.02337729711742962,0.0,0.0,0.016150540946161047,-0.006542751729926642,-0.003213908742455875,0.06391048327307491,0.14458880518727443,1.0,1.0
Zscan29,0.5942057625335806,0.023835364510031307,0.0,0.0,0.016150540946161047,0.023602039060171914,0.0128556349698235,0.06817548086538035,0.10075671192916001,1.0,1.0
BC065397,0.42510839831084013,0.017173417789094588,0.0,0.0,0.005981682087568676,0.01762035730130532,-0.003213908742455875,0.03315028575632502,-0.45397504501263886,1.0,1.0
Akr1b10,0.5852415202295079,0.02337729711742962,0.0,0.0,0.016150540946161047,-0.006542751729926642,0.0128556349698235,0.06391048327307491,0.14458880518727443,1.0,1.0
Eid2,-0.1352841387886335,0.016180877519004485,0.0,0.0,0.002392672769287053,0.008169684668674189,-0.05463644862174988,0.020269041333128426,0.032812401734511644,1.0,0.0
Pi4k2a,0.601311064160922,0.02337729711742962,0.0,0.0,0.016150540946161047,-0.006542751729926642,-0.003213908742455875,0.06391048327307491,0.14458880518727443,1.0,1.0
Edf1,0.4331306311137536,0.023835364510031307,0.0,0.0,0.016150540946161047,0.023602039060171914,0.07070599233402926,0.02565640671288266,0.08957845794365686,1.0,1.0
Cul4b,0.42510839831084013,0.017173417789094588,0.0,0.0,0.005981682087568676,0.01762035730130532,-0.003213908742455875,0.03315028575632502,-0.45397504501263886,1.0,1.0
Sntg1,-0.8870744373758926,0.009998983320067911,0.0,0.0,0.002392672769287053,-0.006313142284531803,-0.003213908742455875,-0.05321800336241722,-0.019265915102818432,1.0,2.0
