gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.0-5kb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,count.DAR,rel_pos.DAR,count.DMR,18mo.2mo.log_ratio.DMR,rel_pos.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,loop_size.log.max.loops,18mo.9mo.Q.mean.loops,18mo.9mo.T.median.loops,count.loops,18mo.2mo.T.max.loops,18mo.2mo.T.median.loops,9mo.2mo.T.min.loops,loop_size.log.min.loops,Tanova.median.loops,Tanova.min.loops,Tanova.max.loops,Qanova.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,min_distance.log.std.loops,min_distance.log.mean.loops,18mo.9mo.T.mean.loops,Qanova.std.loops,18mo.2mo.Q.min.loops,Qanova.median.loops,18mo.2mo.T.min.loops,min_distance.log.median.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,min_distance.log.min.loops,Qanova.max.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.max.loops,Tanova.mean.loops,9mo.2mo.Q.std.loops,loop_size.log.mean.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac,count.atac,log2_distance.std.atac,log2_distance.min.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Stmn3,0.030520045844605194,0.0,0.0,0.0,0.0,0.0,0.0,0.0005572589114308357,0.0031297153234481814,-0.10692785995081067,0.0030755712650716305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032918825559318065,0.0,0.0,0.0,0.004613356944173574,0.0,0.0,0.0,0.0,0.0,0.009818928875029087,0.0,0.03241888117045164,0.0,0.010874239732511342,0.044309659423306585,0.0,0.0,0.0,0.0,0.0,0.0,0.0029720475524663923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021947785280644894,0.0,0.0034984715282917024,0.015978792496025563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05816574779921211,0.0,0.0,0.004514820780605078,0.0,0.001896058786660433,0.0,0.017860690020024775,-0.0740506622288376,-0.0008778476901352406,-0.1255955347418785,0.0,0.0,-0.001773945726454258,0.0,0.0,0.05870068536605686,0.0,0.01792055831756443,0.0,0.0,0.04183617051690817,0.0,0.0,0.0
Lypla2,0.03405891688889824,0.0,0.0,0.0,0.0,0.0,0.0,0.0005572589114308357,0.001467054057866335,0.03200209786184132,0.0028833480551838874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032918825559318065,0.0,0.0,0.0,0.005190026573836803,0.0,0.0,0.0,0.0,0.0,0.028711103759706022,0.0,0.03722276736050844,0.0,0.028877435959875585,-0.21330708015710115,0.0,0.0,0.0,0.0,0.0,0.0,0.00247051453217864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0648407381027937,0.0,0.0035877297818660736,0.018518237955868246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052674578313017265,0.0,0.0,0.0012039522081613541,0.0,0.01011231355369091,0.0,0.014484238866716624,-0.07439005726017058,-0.014987932941876352,0.020056019872426986,0.0,0.0,0.008385925311595202,0.0,0.0,0.06058432728983462,0.006541874650865793,0.015663045621477068,0.0,0.0,-0.022714102268218996,0.0,0.0,0.0
Ppp1r12c,0.05395519970334135,0.0,0.0,0.0,0.0,0.0,0.0,0.0011145178228616714,0.0031297153234481814,0.07221583139151334,0.0020183437038213013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032918825559318065,0.0,0.0,0.0,-0.01912620891816914,0.0,0.0,0.0,0.0,0.0,-0.0035935791675001383,0.0,-0.06655420795083046,0.0,0.008750653825700283,0.06877475198358297,0.0,0.0,0.0,0.0,0.0,0.0,0.009157621469348669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010881904065608978,0.0,0.00328450046479702,0.024247492775321008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08207538330578246,0.0,0.0,0.0012039522081613541,0.0,0.002907290179282427,0.0,-0.0036473002098500727,-0.07150519949384034,0.01007139913737774,0.00820801679044962,0.0,0.0,0.031285951919853686,0.0,0.0,0.08912277827039361,0.0,0.01717354541178793,0.0,0.0,-0.022714102268218996,0.0,0.0,1.0
Clk3,0.03251716725877486,0.0,0.0,0.0,0.0,0.0,0.0,0.0003715059533715248,0.001467054057866335,0.027544026831164956,0.0030755712650716305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032918825559318065,0.0,0.0,0.0,0.0034600176848471166,0.0,0.0,0.0,0.0,0.0,-0.062145238593220714,0.0,0.051253064945340154,0.0,0.028877435959875585,-0.18308507193811238,0.0,0.0,0.0,0.0,0.0,0.0,-0.019039679700508714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011899435073137283,0.0,0.002624373361468315,0.020927082821726797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05094707572017796,0.0,0.0,0.0012039522081613541,0.0,0.01011231355369091,0.0,0.017860690020024775,-0.07439005726017058,-0.05320289112627506,0.0196715734526515,0.0,0.0,-0.001773945726454258,0.0,0.0,0.04715913579799235,0.0,0.015254823784343898,0.0,0.0,-0.022714102268218996,0.0,0.0,0.0
Ablim2,-0.05266032561310567,0.0,0.0,0.0,0.0,0.0,0.0,0.0001857529766857624,0.0009780360385775566,0.011161934472620488,0.0030755712650716305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001170447110198438,0.0,0.0,0.0,-0.05603306399658323,0.0,0.0,0.0,0.0,0.0,0.024544463781639932,0.0,-0.011630124144721777,0.0,-0.03405063766404055,-0.07571875542635098,0.0,0.0,0.0,0.0,0.0,0.0,-0.005758342102635652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027370059704408048,0.0,0.0036147923022508623,-0.06935015466064215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07401347376289777,0.0,0.0,0.004514820780605078,0.0,0.0006861927290447056,0.0,-0.040015892162919044,0.009068330647423864,0.014589526085183024,0.00737847792217508,0.0,0.0,-0.002499650875106454,0.0,0.0,-0.20545376386027783,-0.007280473262071609,0.009227638737647793,0.0,0.0,0.06667591094970703,0.0,0.0,2.0
Chd5,-0.01004451567772776,0.0,0.0,0.0,0.0,0.0,0.0,0.0003715059533715248,0.0009780360385775566,0.015471403531264513,0.00192223209887743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019507452845573426,0.0,0.0,0.0,0.0022105669137090444,0.0,0.0,0.0,0.0,0.0,-0.041680760756134985,0.0,-0.04459736397489905,0.0,-0.039944672342389825,-0.0892415718920529,0.0,0.0,0.0,0.0,0.0,0.0,0.0014302979200147092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03979663822799921,0.0,0.0021842336654663086,0.01673845650628209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053383506874088195,0.0,0.0,0.0012039522081613541,0.0,0.0011376352654770016,0.0,-0.02513840338215232,0.0015826244279742241,-0.05014751432463527,0.005745757636614144,0.0,0.0,-0.01693311832845211,0.0,0.0,-0.2594420082774013,0.0,-0.02406076744198799,0.0,0.0,-0.03608934711664915,0.0,0.0,0.0
Rnps1,0.05261531813419424,0.0,0.0,0.0,0.0,0.0,0.0,0.0011145178228616714,0.0031297153234481814,0.07221583139151334,0.0020183437038213013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032918825559318065,0.0,0.0,0.0,0.00192223209887743,0.0,0.0,0.0,0.0,0.0,-0.03283120069652796,0.0,-0.03085774132516235,0.0,0.007638299399986863,0.06877475198358297,0.0,0.0,0.0,0.0,0.0,0.0,0.009157621469348669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036364525835961103,0.0,0.0022399269044399263,0.013718259260058404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07919337409199216,0.0,0.0,0.004514820780605078,0.0,-0.024092586981132626,0.0,0.017860690020024775,-0.07150519949384034,-0.05680131155997515,-0.01620321472175419,0.0,0.0,0.031285951919853686,0.0,0.0,0.0755348223540932,0.0,0.01717354541178793,0.0,0.0,0.04183617051690817,0.0,0.0,0.0
Iqsec1,-0.0634832658956293,0.0,0.0,0.0,0.0,0.0,0.0,0.0002229035645723343,0.001467054057866335,0.014112233577761799,0.0030755712650716305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001170447110198438,0.0,0.0,0.0,0.005574472993612289,0.0,0.0,0.0,0.0,0.0,0.01889612980186939,0.0,-0.013934286588337272,0.0,0.006753471903502941,0.017838231495115906,0.0,0.0,0.0,0.0,0.0,0.0,-0.00774589887005277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026985613284632563,0.0,-0.15361934565007687,-0.07165431806817651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12212082641199232,0.0,0.0,0.004514820780605078,0.0,0.0008595466520637273,0.0,-0.040015892162919044,0.009170149154961109,0.013245696295052766,0.008371286243200302,0.0,0.0,-0.002499650875106454,0.0,0.0,-0.21108825069270096,-0.007280473262071609,0.009692139034159481,0.0,0.0,0.06667591094970703,0.0,0.0,2.0
Cdh12,-0.06637303386291023,0.0,0.0,0.0,0.0,0.0,0.0,0.00027862945571541784,0.001467054057866335,0.015356778478017077,0.0063433657214045525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013899059407413005,0.0,0.0,0.0,0.014801186807453633,0.0,0.0,0.0,0.0,0.0,0.04463178869336844,0.0,-0.020135679543018342,0.0,-0.04072837667074054,-0.12530749192112126,0.0,0.0,0.0,0.0,0.0,0.0,0.0009101895557250828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013269835878163576,0.0,0.004960354715585709,0.02466347921639681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015817679504398257,0.0,0.0,0.0012039522081613541,0.0,0.001162916049361229,0.0,-0.02513840338215232,0.0057491622632369396,0.031992145134136084,0.018609454492107033,0.0,0.0,-0.004515498299151659,0.0,0.0,-0.24457288227975368,0.0,-0.007201869804412127,0.0,0.0,-0.03608934711664915,0.0,2.0,2.0
Snrnp40,0.0748009143397212,0.0,0.0,0.0,0.0,0.0,0.0,0.0011145178228616714,0.0031297153234481814,0.07221583139151334,0.0063433657214045525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00877835340797901,0.0,0.0,0.0,0.014801186807453633,0.0,0.0,0.0,0.0,0.0,0.028464579582214357,0.0,0.051253064945340154,0.0,0.021188799533993007,0.06877475198358297,0.0,0.0,0.0,0.0,0.0,0.0,0.009157621469348669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017854937724769116,0.0,0.005036257207393646,0.0323226061463356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11097473235800863,0.0,0.0,0.0012039522081613541,0.0,0.01011231355369091,0.0,0.00709825137630105,0.0202285932097584,-0.0008778476901352406,0.029859403278678656,0.0,0.0,-0.001773945726454258,0.0,0.0,0.09441662637982517,0.0,0.039176735021173956,0.0,0.0,-0.022714102268218996,0.0,0.0,1.0
Nova2,0.018004417745396496,0.0,0.0,0.0,0.0,0.0,0.0,0.0005572589114308357,0.0031297153234481814,0.03340166267938912,0.0020183437038213013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019507452845573426,0.0,0.0,0.0,-0.01912620891816914,0.0,0.0,0.0,0.0,0.0,-0.04081575635820627,0.0,-0.09058311000466347,0.0,0.008750653825700283,0.04013043067418039,0.0,0.0,0.0,0.0,0.0,0.0,0.0023776380438357593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018595670629292727,0.0,0.0021842336654663086,0.006885061226785183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04634021049598232,0.0,0.0,0.0012039522081613541,0.0,0.002907290179282427,0.0,0.043089376352727415,0.00412909178994596,-0.05014751432463527,0.00820801679044962,0.0,0.0,-0.01693311832845211,0.0,0.0,-0.34215136101818644,0.0,-0.02161166244186461,0.0,0.0,-0.03608934711664915,0.0,0.0,0.0
Cpeb3,-0.055275569194927814,0.0,0.0,0.0,0.0,0.0,0.0,0.0002229035645723343,0.0007335270289331675,0.01197924740612507,-0.01332106844522059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001170447110198438,0.0,0.0,0.0,0.002037565978243947,0.0,0.0,0.0,0.0,0.0,0.02572864906862378,0.0,0.011715161614120007,0.0,0.01499828556086868,-0.05047091362066567,0.0,0.0,0.0,0.0,0.0,0.0,0.0006687106937170029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04251724862493575,0.0,0.003023237884044647,-0.07695754069834948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0827234924538061,0.0,0.0,-0.03471395533531904,0.0,0.0013146007526665927,0.0,0.017449448928236962,0.00016833391040563584,-0.010648159924894571,0.004917103876359761,0.0,0.0,-0.0011288745887577535,0.0,0.0,-0.16076236497377977,-0.007280473262071609,-0.018380015096336137,0.0,0.0,0.04731234730163123,0.0,0.0,0.0
Habp4,0.051975542875006796,0.0,0.0,0.0,0.0,0.0,0.0,0.0005572589114308357,0.0031297153234481814,-0.10692785995081067,0.0030755712650716305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00877835340797901,0.0,0.0,0.0,0.0034600176848471166,0.0,0.0,0.0,0.0,0.0,-0.031754278242588044,0.0,0.03401569657027721,0.0,0.021188799533993007,0.044309659423306585,0.0,0.0,0.0,0.0,0.0,0.0,0.0029720475524663923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022450845520943404,0.0,0.0035728352516889573,0.02226265786215663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741085284203291,0.0,0.0,0.0012039522081613541,0.0,0.01011231355369091,0.0,-0.003225243799388409,0.02649322803132236,0.028554245866835117,0.0196715734526515,0.0,0.0,-0.0009676067903637886,0.0,0.0,0.08397118667140603,0.0,0.03353283138945699,0.0,0.0,-0.022714102268218996,0.0,0.0,1.0
Atraid,0.040253147579496724,0.0,0.0,0.0,0.0,0.0,0.0,0.0005572589114308357,0.0031297153234481814,-0.10692785995081067,0.0030755712650716305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032918825559318065,0.0,0.0,0.0,0.0034600176848471166,0.0,0.0,0.0,0.0,0.0,-0.062145238593220714,0.0,0.03722276736050844,0.0,0.021188799533993007,0.044309659423306585,0.0,0.0,0.0,0.0,0.0,0.0,0.0029720475524663923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031558945775032043,0.0,0.002624373361468315,0.022116379477083684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07318253330537118,0.0,0.0,-0.03471395533531904,0.0,0.01011231355369091,0.0,0.017860690020024775,-0.0740506622288376,-0.05030007095541805,0.0196715734526515,0.0,0.0,0.008385925311595202,0.0,0.0,0.058776587760075924,0.0,0.017512336480431257,0.0,0.0,0.022472606868832373,0.0,0.0,0.0
Slitrk1,0.025232035275548695,0.0,0.0,0.0,0.0,0.0,0.0,0.0003715059533715248,0.0031297153234481814,-0.08014228155603632,-0.01086061135865748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032918825559318065,0.0,0.0,0.0,0.0014416740275919437,0.0,0.0,0.0,0.0,0.0,0.0046720182709395885,0.0,-0.02008511799387634,0.0,0.007132683647796512,0.04235925327870063,0.0,0.0,0.0,0.0,0.0,0.0,-0.01603048147400841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004461760409176349,0.0,0.0030922772735357284,0.02504269056022167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510260754043702,0.0,0.0,0.0012039522081613541,0.0,-0.014536451250314712,0.0,-0.0036473002098500727,-0.0740506622288376,0.04889278668910265,-0.02539706260897219,0.0,0.0,-0.004515498299151659,0.0,0.0,0.08593384938314558,0.0,0.015782327647320925,0.0,0.0,-0.022714102268218996,0.0,0.0,1.0
Fam193b,0.01963600459508598,0.0,0.0,0.0,0.0,0.0,0.0,0.0005572589114308357,0.001467054057866335,0.0320949743501842,0.00192223209887743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025603530742228033,0.0,0.0,0.0,-0.0222978918813169,0.0,0.0,0.0,0.0,0.0,0.02342496585100889,0.0,0.03155933443456888,0.0,0.009964131489396096,0.02470221179537475,0.0,0.0,0.0,0.0,0.0,0.0,0.0025262404140084984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026414902489632366,0.0,0.0032032833248376844,0.015068684108555316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35824769016355273,0.0,0.0,0.004514820780605078,0.0,0.003539309799671173,0.0,0.017860690020024775,-0.015590948164463042,-0.017890753112733363,0.008258578358218074,0.0,0.0,-0.001773945726454258,0.0,0.0,0.04839992786059156,0.0,0.014737723539001308,0.0,0.0,0.04183617051690817,0.0,0.0,0.0
Rabac1,0.009946764273336158,0.0,0.0,0.0,0.0,0.0,0.0,0.00027862945571541784,0.0009780360385775566,-0.02286863241926767,0.00192223209887743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025603530742228033,0.0,0.0,0.0,0.0022105669137090444,0.0,0.0,0.0,0.0,0.0,-0.004458583602681756,0.0,-0.044546802435070275,0.0,0.014745477722026407,-0.06444402982131578,0.0,0.0,0.0,0.0,0.0,0.0,0.0009659154468681663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02410822397097945,0.0,0.00328450046479702,0.005017458405345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16083665510173886,0.0,0.0,-0.00852799480780959,0.0,-0.013752746931277215,0.0,0.017860690020024775,-0.015930343195796014,-0.008474398143589497,0.0053665458783507345,0.0,0.0,-0.01693311832845211,0.0,0.0,0.06516793357441202,0.0,0.01422260720282793,0.0,0.0,-0.012580838373396545,0.0,0.0,0.0
Dnajc18,0.01963600459508598,0.0,0.0,0.0,0.0,0.0,0.0,0.0005572589114308357,-0.01603979103267193,0.0320949743501842,0.0063433657214045525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025603530742228033,0.0,0.0,0.0,0.014801186807453633,0.0,0.0,0.0,0.0,0.0,0.028464579582214357,0.0,0.014321965787094087,0.0,0.009964131489396096,0.023430764814838766,0.0,0.0,0.0,0.0,0.0,0.0,0.0025262404140084984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002418578378856182,0.0,0.005036257207393646,0.015010018143802881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3392737919185311,0.0,0.0,-0.03471395533531904,0.0,0.003539309799671173,0.0,0.017860690020024775,-0.015590948164463042,0.014006578605622053,0.021137532936409117,0.0,0.0,-0.0009676067903637886,0.0,0.0,0.05075290196342394,0.0,0.02040492401458323,0.0,0.0,0.022472606868832373,0.0,0.0,1.0
Atp2a2,-0.009998183720745147,0.0,0.0,0.0,0.0,0.0,0.0,0.00027862945571541784,0.0009780360385775566,0.015114016123116017,0.0030755712650716305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025603530742228033,0.0,0.0,0.0,0.0034600176848471166,0.0,0.0,0.0,0.0,0.0,-0.062145238593220714,0.0,-0.04459736397489905,0.0,-0.039944672342389825,-0.0865917025366798,0.0,0.0,0.0,0.0,0.0,0.0,-0.010847973837517202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031558945775032043,0.0,0.002624373361468315,0.004941616039723158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15444318232126533,0.0,0.0,-0.00852799480780959,0.0,0.0011376352654770016,0.0,0.017860690020024775,0.0014201549533754587,-0.07534710884094238,0.008244659178890288,0.0,0.0,-0.01693311832845211,0.0,0.0,0.05653325237566605,0.0,0.01537594635039568,0.0,0.0,-0.012580838373396545,0.0,0.0,0.0
4930402H24Rik,-0.060197611295152456,0.0,0.0,0.0,0.0,0.0,0.0,0.0001857529766857624,0.0009780360385775566,0.011161934472620488,0.0063433657214045525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001170447110198438,0.0,0.0,0.0,0.014801186807453633,0.0,0.0,0.0,0.0,0.0,0.051728544533252714,0.0,0.011715161614120007,0.0,0.01499828556086868,-0.053883027427364144,0.0,0.0,0.0,0.0,0.0,0.0,-0.005758342102635652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022660591192543506,0.0,0.00493329219520092,-0.07535227123647928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08155075944494455,0.0,0.0,0.004514820780605078,0.0,0.0013146007526665927,0.0,-0.040015892162919044,0.009068330647423864,-0.010648159924894571,0.018584173708222806,0.0,0.0,-0.0011288745887577535,0.0,0.0,-0.2016586442803964,-0.007280473262071609,0.013840995659120382,0.0,0.0,0.06667591094970703,0.0,0.0,0.0
Rps15,0.05309204149758443,0.0,0.0,0.0,0.0,0.0,0.0,0.0011145178228616714,0.0031297153234481814,0.07221583139151334,0.0030755712650716305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032918825559318065,0.0,0.0,0.0,0.004613356944173574,0.0,0.0,0.0,0.0,0.0,0.009818928875029087,0.0,0.013910273178480566,0.0,0.00849423453095369,0.06877475198358297,0.0,0.0,0.0,0.0,0.0,0.0,0.009157621469348669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00198375029489398,0.0,0.0034984715282917024,0.0122770163603127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07959425509907306,0.0,0.0,0.004514820780605078,0.0,-0.027180454249028117,0.0,0.014484238866716624,-0.07150519949384034,0.0020249724807217717,-0.08292518347734586,0.0,0.0,0.008385925311595202,0.0,0.0,0.07545891996007413,0.006541874650865793,0.018735106396488847,0.0,0.0,0.04183617051690817,0.0,0.0,1.0
Dact3,0.06567759457975626,0.0,0.0,0.0,0.0,0.0,0.0,0.0011145178228616714,0.0031297153234481814,0.07221583139151334,0.0020183437038213013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00877835340797901,0.0,0.0,0.0,-0.01912620891816914,0.0,0.0,0.0,0.0,0.0,-0.0035935791675001383,0.0,-0.06533771995455026,0.0,0.008750653825700283,0.06877475198358297,0.0,0.0,0.0,0.0,0.0,0.0,0.009157621469348669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004173425585031509,0.0,0.00328450046479702,0.026357291489839552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08300137922167777,0.0,0.0,0.0012039522081613541,0.0,0.002907290179282427,0.0,-0.0036473002098500727,0.02903869076631963,0.04889278668910265,0.00820801679044962,0.0,0.0,-0.004515498299151659,0.0,0.0,0.11578474951907992,0.0,0.033194040320813654,0.0,0.0,-0.022714102268218996,0.0,0.0,0.0
