gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,18mo.9mo.log_ratio.DAR,9mo.2mo.log_ratio.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,Tanova.max.loops,Tanova.std.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,Qanova.min.loops,loop_size.log.min.loops,Tanova.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Eif2ak1,-0.1377076371334111,0.0,-0.005267695117837343,0.0,0.08192669630098419,0.0,0.0,0.004020892083644867,0.020910754178961117,0.0,0.0,0.0,0.002943213694752791,0.03516132508714994,0.00800173519513546,0.0038245489390996788,0.0025848591795716532,0.0014716068473763955,0.001103705153442346,0.0,0.0,0.0,-0.0979374415981464,0.01759803108870983,0.005306854629172728,0.0,0.0,0.0,0.0,0.012993543767012082,0.0,0.0,0.0,-0.006949297200219753,-0.010768830632934203,0.0,0.0,0.0,0.0,0.0,0.008203972990696248,0.0,-0.01513513707770751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04034792970961485,0.0,0.0,0.005631304381845089,0.0,0.0,1.0,2.0
Gpm6b,-0.04583728864254693,0.0,-0.003548467484040138,0.0,-0.015003940257697534,0.0,0.0,0.004595305245274153,0.0189784518084847,0.0,0.0,0.0,0.000788360822181671,-0.10872250923868985,0.018320385223397843,0.005524348467588425,-0.12843877994097197,0.0004204591043675557,-0.003847200753322492,0.0,0.0,0.0,0.02360838049879441,-0.02028343695938253,0.004665462933003138,0.0,0.0,0.0,0.0,0.0062979894558875225,0.0,0.0,0.0,0.04831842691279375,0.025127271476846475,0.0,0.0,0.0,0.0,0.0,-0.016436236206060037,0.0,-0.003022828879646766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012965514873846984,0.0,0.0,0.33437977648244643,0.0,0.0,1.0,0.0
Cdk5,0.184866525629798,0.0,-0.0035768274504404804,0.0,0.13478049579768991,0.0,0.0,0.001148826323258571,0.009409159183120117,0.0,0.0,0.0,0.002943213694752791,-0.1526728908603008,0.0063019356666467125,0.002549699292733119,0.001148826323258571,0.002943213718632857,0.002943213742512923,0.0,0.0,0.0,-0.02498697195775234,0.010070219970284363,0.003870821772859647,0.0,0.0,0.0,0.0,0.007774099289702299,0.0,0.0,0.0,-0.006949297200219753,-0.001794805105489034,0.0,0.0,0.0,0.0,0.0,0.002828956175691042,0.0,0.04992286111108768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03829354171951612,0.0,0.0,-0.028239334802119397,0.0,0.0,1.0,1.0
Actr1b,0.28336367499417603,0.0,-0.003704877832952218,0.0,0.1907806399349983,0.0,0.0,-0.030041807772926032,0.010236804719823293,0.0,0.0,0.0,0.010117297084667744,0.027416895024287395,0.00800173519513546,0.0038245489390996788,0.001148826323258571,0.007725935906935961,0.012398287653923035,0.0,0.0,0.0,0.010741526129631659,0.01901845736667896,0.013029205982979292,0.0,0.0,0.0,0.0,0.012715407957633337,0.0,0.0,0.0,-0.006949297200219753,-0.00335030286357953,0.0,0.0,0.0,0.0,0.0,0.003111851807588186,0.0,-0.0019984258195528616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05944583980509868,0.0,0.0,-0.1187559739829829,0.0,0.0,1.0,1.0
Aldh6a1,0.19909433380533487,0.0,-0.008530841113474125,0.0,-0.08692014690202016,0.0,0.0,0.0006892957652990634,-0.044423687152373485,0.0,0.0,0.0,0.003605436784430192,0.013247070678820213,0.0063019356666467125,0.002549699292733119,0.0006892957652990634,0.002943213718632857,0.0032375351143762087,0.0,0.0,0.0,-0.010856408446740646,0.007883560509444812,0.003471911622163577,0.0,0.0,0.0,0.0,-0.10039695297391751,0.0,0.0,0.0,-0.017527915919438388,-0.00335030286357953,0.0,0.0,0.0,0.0,0.0,-0.01802045172557999,0.0,-0.0019984258195528616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011130463379697923,0.0,0.0,-0.06697453725008437,0.0,0.0,1.0,1.0
Fam228b,-0.03091297184045498,0.0,-0.008813154668762134,0.0,-0.03974958303838204,0.0,0.0,0.0014360328622830983,-0.2432715387429851,0.0,0.0,0.0,0.001839508589070577,0.021346730168144673,0.01215947425375,0.005651833429837074,0.0010913849796335667,0.0009197542945352885,0.000551852576721173,0.0,0.0,0.0,-0.020908639115544084,0.00854468441162354,-0.032734756519158296,0.0,0.0,0.0,0.0,0.004623263059422756,0.0,0.0,0.0,-0.017527915919438388,-0.0010768830632934203,0.0,0.0,0.0,0.0,0.0,0.003111851807588186,0.0,-0.002424560511150421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069565397615616135,0.0,0.0,0.22355060850998434,0.0,0.0,1.0,1.0
Nfat5,-0.16545427025845036,0.0,-0.010913966032556998,0.0,0.08883691034637965,0.0,0.0,0.001148826323258571,0.009409159183120117,0.0,0.0,0.0,0.0016555577301635193,-0.09962146410431999,0.0063019356666467125,0.002549699292733119,0.001148826323258571,0.0009197542945352885,0.0003679017178141154,0.0,0.0,0.0,-0.02498697195775234,0.007936390104870766,0.003870821772859647,0.0,0.0,0.0,0.0,0.006192121929369676,0.0,0.0,0.0,-0.006949297200219753,-0.010768830632934203,0.0,0.0,0.0,0.0,0.0,0.002828956175691042,0.0,-0.01513513707770751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04016116716397496,0.0,0.0,-0.13245139159978583,0.0,0.0,1.0,2.0
Rbfox2,-0.08930890929127017,0.0,-0.01054764899592369,0.0,-0.024413051310544595,0.0,0.0,0.0017232394371277247,0.02004913443651719,0.0,0.0,0.0,0.0016555577301635193,0.03405761995758766,0.00800173519513546,0.0038245489390996788,0.0017232394371277247,-0.015083970239338202,0.000551852576721173,0.0,0.0,0.0,0.01637077467659345,0.01575852259515952,0.003976167131883976,0.0,0.0,0.0,0.0,0.012154484633356333,0.0,0.0,0.0,0.0835260191024878,0.02584519351904209,0.0,0.0,0.0,0.0,0.0,0.008203972990696248,0.0,0.10062661251196495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009043501498989569,0.0,0.0,-0.1633250734362847,0.0,0.0,1.0,1.0
Spg11,-0.1628335422884004,0.0,-0.010913966032556998,0.0,0.08192669630098419,0.0,0.0,-0.015624038003480587,0.009260302290129356,0.0,0.0,0.0,0.002943213694752791,0.01649021424162082,0.00800173519513546,0.0038245489390996788,0.0008616197185638624,0.0014716068473763955,0.001103705153442346,0.0,0.0,0.0,-0.015624038003480587,0.010667088537070995,0.003468732528675061,0.0,0.0,0.0,0.0,0.005771783001434345,0.0,0.0,0.0,-0.006949297200219753,-0.010768830632934203,0.0,0.0,0.0,0.0,0.0,0.003111851807588186,0.0,-0.01513513707770751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04034792970961485,0.0,0.0,-0.23765513180301356,0.0,0.0,1.0,1.0
Nme2,0.2375032697350551,0.0,-0.008530841113474125,0.0,-0.08692014690202016,0.0,0.0,0.0017232394371277247,0.012269504917546725,0.0,0.0,0.0,0.010117297084667744,-0.051189759316352695,0.00800173519513546,0.0038245489390996788,0.0017232394371277247,0.007725935906935961,0.012398287653923035,0.0,0.0,0.0,0.01637077467659345,0.0183112182869361,0.005367475036436167,0.0,0.0,0.0,0.0,0.01443433639808343,0.0,0.0,0.0,-0.017527915919438388,-0.00335030286357953,0.0,0.0,0.0,0.0,0.0,0.002828956175691042,0.0,-0.0019984258195528616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011130463379697923,0.0,0.0,-0.13251763293280816,0.0,0.0,1.0,1.0
