gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,distance.log2.DMR,18mo.9mo.Q.std.loops,Qanova.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,18mo.2mo.T.max.loops,loop_size.log.mean.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,count.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Pkm,0.0,0.0,0.0,0.0,0.02537417196129498,0.0273843686537523,0.0,0.08638384732368745,0.0,0.04242175572404736,0.021897173829768832,-0.0039192170002742815,0.05375909922938598,0.0,0.0,0.05262794963231212,0.0,0.015072167017742208,0.09639712893649151,0.0,-0.010951481514463299,0.0,0.04279114021674583,-0.31250601663793387,-0.0925304883306748,0.018383685107293882,0.0,0.0,1.0,0.0
Ndn,0.0,0.0,0.0,0.0,0.02537417196129498,0.02274766005575657,0.0,0.048483123953797315,0.0,-0.04669628704064771,-0.09104679387650992,-0.008398321971885468,-0.15546036315591713,0.0,0.0,0.01713324931303137,0.0,0.017762363716763884,0.07493632375017593,0.0,-0.03386708069592714,0.0,-0.08680488433884948,-0.014997631115348716,-0.09324170899038252,-0.03736039231482305,0.0,0.0,1.0,1.0
Stk36,0.0,0.0,0.0,0.0,-0.10735226599009413,-0.04274517851636598,0.0,0.09420959210317385,0.0,0.07752875209246811,0.021897173829768832,-0.005878825328852001,0.053747072913929037,0.0,0.0,0.05262794963231212,0.0,0.01581050422483761,-0.026099870961747672,0.0,-0.009873006247768277,0.0,0.04279114021674583,0.13005554862320423,-0.07787209312970701,-0.10496491174164571,0.0,0.0,1.0,1.0
Fbln2,0.0,0.0,0.0,0.0,0.08718305237983402,0.05847518763651973,0.0,-0.08484092639072945,0.0,0.04670433337359052,0.036252803708377634,0.017076587966202122,0.07223786031337161,0.0,0.0,0.03225121615258487,0.0,0.05029335372934216,-0.062136364610571614,0.0,-0.009873006247768277,0.0,0.01263357470988443,0.22237438953628666,0.10409775645913262,-0.10496491174164571,0.0,0.0,1.0,0.0
2310039H08Rik,0.0,0.0,0.0,0.0,0.08718305237983402,0.0657383888273647,0.0,0.05630887069396282,0.0,-0.0862749649799968,0.021897173829768832,-0.01987602850912433,0.1119703410291358,0.0,0.0,0.01713324931303137,0.0,0.05029335372934216,-0.055380887008811296,0.0,-0.009873006247768277,0.0,-0.08680488433884948,0.2698161563787021,-0.08307791989002573,0.06048825422399923,0.0,0.0,1.0,0.0
Hif3a,0.0,0.0,0.0,0.0,0.029277890724571126,0.05847518763651973,0.0,-0.005576124414801598,0.0,0.014765801839530468,0.036252803708377634,-0.0039192170002742815,0.07223786031337161,0.0,0.0,0.034288889532418626,0.0,-0.14204778737927737,0.07324952161625813,0.0,-0.00906414979774701,0.0,-0.08680488433884948,0.13139160916111187,0.09031983962478607,-0.10496491174164571,0.0,0.0,1.0,0.0
Rap2b,0.0,0.0,0.0,0.0,-0.020819833404139468,0.01973666887926428,0.0,0.022994631558264558,0.0,0.03355478833576566,-0.1455981864740974,-0.008398321971885468,-0.11287815163010045,0.0,0.0,-0.06122536212205887,0.0,-0.02504728571511805,0.2489201105935009,0.0,-0.034945555962622166,0.0,-0.019561664446404104,-0.126626109692121,0.1396813204413966,0.009488353603764585,0.0,0.0,1.0,1.0
Znrf3,0.0,0.0,0.0,0.0,0.029277890724571126,0.07626585064357833,0.0,0.036103426527820136,0.0,0.002589831128716469,0.036252803708377634,0.017076587966202122,0.1119703410291358,0.0,0.0,-0.2125942535502346,0.0,-0.14204778737927737,-0.03083337519906069,0.0,-0.009873006247768277,0.0,0.0163013867935852,0.2039079255375423,0.07715329174932681,0.06048825422399923,0.0,0.0,1.0,0.0
Ncs1,0.0,0.0,0.0,0.0,0.02537417196129498,0.037911830469965935,0.0,0.03232460003346205,0.0,0.014765801839530468,0.036252803708377634,-0.0039192170002742815,0.05375909922938598,0.0,0.0,0.05262794963231212,0.0,0.015072167017742208,0.032537080298521016,0.0,-0.01661347666461217,0.0,0.04279114021674583,-0.34647798572519894,0.09031983962478607,0.018383685107293882,0.0,0.0,1.0,0.0
Arhgdia,0.0,0.0,0.0,0.0,0.08718305237983402,0.030043948588794785,0.0,0.048483123953797315,0.0,-0.015461327361040994,0.021897173829768832,-0.008398321971885468,-0.18383351617835855,0.0,0.0,0.01713324931303137,0.0,0.05029335372934216,0.13726962642057947,0.0,0.0505073453838888,0.0,-0.08680488433884948,0.1729449751345735,-0.049907781183719635,0.017790663007058595,0.0,0.0,1.0,0.0
Fancc,0.0,0.0,0.0,0.0,-0.020819833404139468,-0.14391194156518108,0.0,-0.03919704432452196,0.0,-0.0029388434792819774,0.024130272237878097,0.058788253533604895,0.04342029694663851,0.0,0.0,-0.0750815405167247,0.0,-0.02504728571511805,-0.11049849495879914,0.0,-0.01661347666461217,0.0,0.008150693519335044,-0.16297016890817567,0.07706411945094403,0.011267419904470444,0.0,0.0,1.0,2.0
Gm16091,0.0,0.0,0.0,0.0,-0.034482849075606,-0.0005586932070161167,0.0,0.048483123953797315,0.0,-0.04669628704064771,0.021897173829768832,-0.008398321971885468,-0.0461644601861113,0.0,0.0,0.01713324931303137,0.0,0.007915348721374022,0.05848957593307683,0.0,0.04295801851702364,0.0,-0.08680488433884948,-0.15538048160899626,-0.12897127611856712,-0.019569729307764454,0.0,0.0,1.0,1.0
Nob1,0.0,0.0,0.0,0.0,-0.020819833404139468,0.023233213952105296,0.0,-0.055273174553325304,0.0,0.029184515538968538,0.021897173829768832,-0.005878825328852001,0.024772242888023977,0.0,0.0,-0.13720034023648814,0.0,-0.02504728571511805,-0.03682031756953189,0.0,0.07929472012543365,0.0,-0.019561664446404104,-0.16176898491961,-0.09423605156572241,-0.034395281813646615,0.0,0.0,1.0,1.0
BC002059,0.0,0.0,0.0,0.0,-0.041639666808278936,-0.007866241773100276,0.0,-0.055273174553325304,0.0,-0.037258851243869254,0.021897173829768832,-0.01987602850912433,-0.07422778203985408,0.0,0.0,-0.06122536212205887,0.0,-0.05291287362036344,-0.059984267885355574,0.0,0.04969848893386753,0.0,-0.019561664446404104,0.09734945175679106,-0.10790134709034312,-0.03736039231482305,0.0,0.0,1.0,1.0
Kxd1,0.0,0.0,0.0,0.0,0.02537417196129498,0.037911830469965935,0.0,0.03232460003346205,0.0,0.014765801839530468,0.036252803708377634,-0.0039192170002742815,0.03307455229131799,0.0,0.0,0.05262794963231212,0.0,0.015072167017742208,0.11584929465071152,0.0,0.009733065423604689,0.0,0.04279114021674583,-0.31250601663793387,0.09031983962478607,0.018383685107293882,0.0,0.0,1.0,0.0
Taok2,0.0,0.0,0.0,0.0,0.02537417196129498,0.023233213952105296,0.0,0.05630887069396282,0.0,0.07752875209246811,0.021897173829768832,-0.005878825328852001,0.024772242888023977,0.0,0.0,0.034288889532418626,0.0,0.015072167017742208,-0.02798720267846396,0.0,0.07929472012543365,0.0,-0.08680488433884948,-0.2480824436306169,-0.07787209312970701,-0.034395281813646615,0.0,0.0,1.0,0.0
4930473D10Rik,0.0,0.0,0.0,0.0,-0.034482849075606,-0.003110804938172039,0.0,-0.06749921387649681,0.0,-0.0862749649799968,-0.09104679387650992,-0.01987602850912433,-0.08836093544960022,0.0,0.0,0.012242833348481278,0.0,0.007915348721374022,-0.07643101570245467,0.0,-0.040607551112771034,0.0,-0.03178770413720294,-0.15538048160899626,-0.07217177996215851,-0.019569729307764454,0.0,0.0,1.0,1.0
Osbpl6,0.0,0.0,0.0,0.0,0.02537417196129498,-0.09286970282463651,0.0,-0.08484092639072945,0.0,-0.05195495711737558,-0.09647003286763241,0.058788253533604895,0.04342029694663851,0.0,0.0,0.015095575933197611,0.0,0.015072167017742208,-0.11049849495879914,0.0,-0.01661347666461217,0.0,0.01263357470988443,-0.24928362584231714,0.06685567233025243,0.011267419904470444,0.0,0.0,1.0,2.0
Ccnd3,0.0,0.0,0.0,0.0,0.08718305237983402,-0.014427053693093751,0.0,0.07237401197811491,0.0,0.07329901807794445,0.036252803708377634,-0.005878825328852001,0.09347955362969324,0.0,0.0,0.05262794963231212,0.0,0.05029335372934216,-0.034472647760259476,0.0,-0.009873006247768277,0.0,0.04279114021674583,0.2451617746172767,0.07715329174932681,0.06048825422399923,0.0,0.0,1.0,0.0
Zbtb14,0.0,0.0,0.0,0.0,0.014313635465345885,0.019417654869979935,0.0,0.05011326275569828,0.0,0.03355478833576566,0.021897173829768832,-0.008398321971885468,-0.07068167545979745,0.0,0.0,-0.13661927543580532,0.0,-0.0426140218532007,0.17986939945503286,0.0,0.04862001366717251,0.0,0.0163013867935852,-0.14419284162699783,-0.049907781183719635,0.009488353603764585,0.0,0.0,1.0,0.0
Kat6b,0.0,0.0,0.0,0.0,0.02537417196129498,0.037911830469965935,0.0,-0.08484092639072945,0.0,0.04670433337359052,0.036252803708377634,0.017076587966202122,0.05375909922938598,0.0,0.0,0.03225121615258487,0.0,0.015072167017742208,-0.0785831124276707,0.0,-0.01661347666461217,0.0,0.01263357470988443,-0.34647798572519894,0.10409775645913262,0.018383685107293882,0.0,0.0,1.0,0.0
2900009J06Rik,0.0,0.0,0.0,0.0,-0.020819833404139468,-0.07659998967459328,0.0,-0.04468539955192491,0.0,-0.015461327361040994,-0.0802003211880985,-0.008398321971885468,0.04342029694663851,0.0,0.0,-0.012209247209523854,0.0,-0.02504728571511805,0.11036732709525447,0.0,-0.01661347666461217,0.0,-0.019561664446404104,-0.16297016890817567,-0.06498221366813309,0.011267419904470444,0.0,0.0,1.0,1.0
Tmem106b,0.0,0.0,0.0,0.0,-0.034482849075606,-0.003110804938172039,0.0,-0.05691143853197757,0.0,-0.04669628704064771,-0.09104679387650992,-0.008398321971885468,-0.08836093544960022,0.0,0.0,0.012242833348481278,0.0,0.007915348721374022,0.15561193227767944,0.0,-0.034945555962622166,0.0,-0.03178770413720294,-0.12140850915181402,-0.15489218359518991,-0.019569729307764454,0.0,0.0,1.0,1.0
Ikzf2,0.0,0.0,0.0,0.0,-0.020819833404139468,-0.0013317386374661797,0.0,-0.11477323366623175,0.0,-0.0862749649799968,-0.09104679387650992,-0.01987602850912433,-0.10377951005571767,0.0,0.0,0.015095575933197611,0.0,-0.02504728571511805,-0.07643101570245467,0.0,-0.040607551112771034,0.0,0.01263357470988443,-0.15149943961908943,-0.07217177996215851,0.009488353603764585,0.0,0.0,1.0,1.0
Srd5a3,0.0,0.0,0.0,0.0,-0.041639666808278936,-0.06116938904712075,0.0,-0.055273174553325304,0.0,0.03341424999464499,-0.0802003211880985,-0.005878825328852001,-0.09981963940356907,0.0,0.0,-0.13720034023648814,0.0,-0.05291287362036344,-0.030703251838291947,0.0,-0.03386708069592714,0.0,-0.019561664446404104,0.09319829803548361,-0.05611947820963044,-0.02075577350823503,0.0,0.0,1.0,1.0
Usp49,0.0,0.0,0.0,0.0,0.08718305237983402,0.0657383888273647,0.0,0.09420959210317385,0.0,0.07752875209246811,0.021897173829768832,-0.005878825328852001,0.1119703410291358,0.0,0.0,0.05262794963231212,0.0,0.05029335372934216,-0.026099870961747672,0.0,-0.009873006247768277,0.0,0.04279114021674583,0.2698161563787021,-0.07787209312970701,0.06048825422399923,0.0,0.0,1.0,0.0
Dhdds,0.0,0.0,0.0,0.0,0.014313635465345885,0.019417654869979935,0.0,0.05011326275569828,0.0,-0.001692746912962512,0.021897173829768832,-0.0039192170002742815,-0.11287815163010045,0.0,0.0,-0.2125942535502346,0.0,-0.0426140218532007,0.09639712893649151,0.0,-0.034945555962622166,0.0,0.0163013867935852,-0.14419284162699783,-0.0925304883306748,0.009488353603764585,0.0,0.0,1.0,1.0
Pde9a,0.0,0.0,0.0,0.0,0.02537417196129498,0.07626585064357833,0.0,-0.03919704432452196,0.0,-0.0810691381951696,0.036252803708377634,-0.01987602850912433,0.1119703410291358,0.0,0.0,-0.026065425604189698,0.0,0.017762363716763884,-0.11392777589590926,0.0,-0.009873006247768277,0.0,0.008150693519335044,0.06747339969795,0.10832749069423268,0.06048825422399923,0.0,0.0,1.0,0.0
Cox8a,0.0,0.0,0.0,0.0,0.08718305237983402,0.0479477258203061,0.0,0.048483123953797315,0.0,-0.04669628704064771,0.021897173829768832,-0.008398321971885468,0.051553312517506514,0.0,0.0,0.01713324931303137,0.0,0.05029335372934216,0.09380964091733883,0.0,0.022405149807271204,0.0,-0.08680488433884948,0.1919074623208297,-0.12897127611856712,-0.10496491174164571,0.0,0.0,0.0,0.0
Camta2,0.0,0.0,0.0,0.0,-0.10735226599009413,0.04057141040500842,0.0,0.07237401197811491,0.0,-0.0810691381951696,0.036252803708377634,-0.01987602850912433,-0.18383351617835855,0.0,0.0,0.03547230941292487,0.0,0.01581050422483761,-0.08262478648439835,0.0,0.04969848893386753,0.0,0.04279114021674583,0.13035506617866063,0.08138302598442686,0.017790663007058595,0.0,0.0,0.0,0.0
Syt11,0.0,0.0,0.0,0.0,0.02537417196129498,0.035827233603126125,0.0,0.03232460003346205,0.0,-0.015461327361040994,0.036252803708377634,-0.008398321971885468,-0.11326388625035945,0.0,0.0,0.03547230941292487,0.0,0.017762363716763884,0.12820814834221414,0.0,0.06911104373437793,0.0,0.04279114021674583,-0.037645611899757854,0.1127699677293238,-0.03736039231482305,0.0,0.0,0.0,0.0
Prkcb,0.0,0.0,0.0,0.0,0.08718305237983402,0.07626585064357833,0.0,0.07237401197811491,0.0,-0.05195495711737558,0.036252803708377634,0.058788253533604895,0.1119703410291358,0.0,0.0,0.03547230941292487,0.0,0.05029335372934216,-0.06274875773018912,0.0,-0.009873006247768277,0.0,0.04279114021674583,0.2698161563787021,0.08138302598442686,0.06048825422399923,0.0,0.0,0.0,0.0
Tom1l2,0.0,0.0,0.0,0.0,0.08718305237983402,0.07626585064357833,0.0,-0.08484092639072945,0.0,0.07329901807794445,0.036252803708377634,-0.005878825328852001,0.1119703410291358,0.0,0.0,0.03225121615258487,0.0,0.05029335372934216,-0.0657756371717704,0.0,-0.009873006247768277,0.0,0.01263357470988443,0.2698161563787021,0.10409775645913262,0.06048825422399923,0.0,0.0,0.0,0.0
Il1rapl1,0.0,0.0,0.0,0.0,0.08718305237983402,-0.00754722776381593,0.0,-0.037566905473604015,0.0,-0.05195495711737558,-0.1455981864740974,0.058788253533604895,-0.11642425821015709,0.0,0.0,0.012242833348481278,0.0,0.05029335372934216,-0.09405174714170005,0.0,-0.03386708069592714,0.0,-0.03178770413720294,0.1814750346698259,0.07515003539523796,-0.03736039231482305,0.0,0.0,2.0,2.0
Fgfr2,0.0,0.0,0.0,0.0,0.029277890724571126,-0.2715868109739141,0.0,0.036103426527820136,0.0,0.04670433337359052,0.024130272237878097,0.017076587966202122,0.05938078286616426,0.0,0.0,-0.07044752030388306,0.0,-0.14204778737927737,-0.03083337519906069,0.0,-0.009873006247768277,0.0,0.0163013867935852,0.1350733984849955,0.045889920506038163,0.023424372959293817,0.0,0.0,2.0,2.0
Camkv,0.0,0.0,0.0,0.0,0.08718305237983402,0.0657383888273647,0.0,0.08638384732368745,0.0,0.04242175572404736,0.021897173829768832,-0.0039192170002742815,0.09128579323327071,0.0,0.0,0.05262794963231212,0.0,0.05029335372934216,0.04840497956856301,0.0,0.022405149807271204,0.0,0.04279114021674583,0.23934922916324516,-0.0925304883306748,0.06048825422399923,0.0,0.0,0.0,0.0
Slc8a2,0.0,0.0,0.0,0.0,-0.034482849075606,-0.14391194156518108,0.0,0.03232460003346205,0.0,0.014765801839530468,0.024130272237878097,-0.0039192170002742815,0.02273575022914692,0.0,0.0,0.05262794963231212,0.0,0.007915348721374022,0.11584929465071152,0.0,0.009733065423604689,0.0,0.04279114021674583,-0.14829781598803637,0.05905646838149742,0.011267419904470444,0.0,0.0,0.0,1.0
Prkar1b,0.0,0.0,0.0,0.0,0.02537417196129498,-0.2715868109739141,0.0,0.07237401197811491,0.0,0.04670433337359052,0.024130272237878097,0.017076587966202122,0.03869623622219814,0.0,0.0,0.05262794963231212,0.0,0.017762363716763884,-0.03083337519906069,0.0,0.010811540690299711,0.0,0.04279114021674583,-0.0013611273545967905,0.045889920506038163,0.023424372959293817,0.0,0.0,0.0,0.0
Gba2,0.0,0.0,0.0,0.0,0.08718305237983402,0.07626585064357833,0.0,0.07237401197811491,0.0,0.07329901807794445,0.036252803708377634,-0.005878825328852001,0.1119703410291358,0.0,0.0,0.05262794963231212,0.0,0.05029335372934216,-0.034472647760259476,0.0,-0.009873006247768277,0.0,0.04279114021674583,0.2698161563787021,0.07715329174932681,0.06048825422399923,0.0,0.0,0.0,0.0
Sulf1,0.0,0.0,0.0,0.0,-0.020819833404139468,0.01973666887926428,0.0,-0.03919704432452196,0.0,-0.03205302431199111,-0.1455981864740974,-0.01987602850912433,-0.11287815163010045,0.0,0.0,-0.0750815405167247,0.0,-0.02504728571511805,-0.13037452371300837,0.0,-0.040607551112771034,0.0,0.008150693519335044,-0.16059808050723454,0.07515003539523796,0.009488353603764585,0.0,0.0,0.0,1.0
Gnb2,0.0,0.0,0.0,0.0,-0.10735226599009413,-0.2715868109739141,0.0,0.03232460003346205,0.0,0.014765801839530468,0.024130272237878097,-0.0039192170002742815,0.05938078286616426,0.0,0.0,0.05262794963231212,0.0,0.01581050422483761,0.07324952161625813,0.0,-0.00906414979774701,0.0,0.04279114021674583,0.10824261967239804,0.05905646838149742,0.023424372959293817,0.0,0.0,0.0,1.0
Nisch,0.0,0.0,0.0,0.0,-0.10735226599009413,0.07626585064357833,0.0,0.07237401197811491,0.0,0.07329901807794445,0.036252803708377634,-0.005878825328852001,0.09128579323327071,0.0,0.0,0.05262794963231212,0.0,0.01581050422483761,-0.034472647760259476,0.0,0.010811540690299711,0.0,0.04279114021674583,0.2021516972270451,0.07715329174932681,0.06048825422399923,0.0,0.0,0.0,0.0
Gria1,0.0,0.0,0.0,0.0,0.014313635465345885,0.037911830469965935,0.0,0.07237401197811491,0.0,-0.05195495711737558,0.036252803708377634,0.058788253533604895,0.05375909922938598,0.0,0.0,0.03547230941292487,0.0,-0.0426140218532007,-0.07919550554728821,0.0,-0.01661347666461217,0.0,0.04279114021674583,-0.27773126048084934,0.08138302598442686,0.018383685107293882,0.0,0.0,0.0,2.0
Nr3c2,0.0,0.0,0.0,0.0,-0.041639666808278936,0.030362962598079128,0.0,0.036103426527820136,0.0,-0.0029388434792819774,-0.1455981864740974,0.058788253533604895,-0.22602999308391622,0.0,0.0,-0.13661927543580532,0.0,-0.05291287362036344,-0.06274875773018912,0.0,-0.03386708069592714,0.0,0.0163013867935852,0.1138939424172828,0.048205570685432145,0.017790663007058595,0.0,0.0,2.0,2.0
Sptbn4,0.0,0.0,0.0,0.0,0.02537417196129498,0.07626585064357833,0.0,0.07237401197811491,0.0,0.04670433337359052,0.036252803708377634,0.017076587966202122,0.09128579323327071,0.0,0.0,0.05262794963231212,0.0,0.017762363716763884,-0.03083337519906069,0.0,0.010811540690299711,0.0,0.04279114021674583,0.06747339969795,0.07715329174932681,0.06048825422399923,0.0,0.0,0.0,0.0
Kif5a,0.0,0.0,0.0,0.0,0.08718305237983402,0.05847518763651973,0.0,0.07237401197811491,0.0,0.07329901807794445,0.036252803708377634,-0.005878825328852001,0.051553312517506514,0.0,0.0,0.05262794963231212,0.0,0.05029335372934216,-0.03123722196017441,0.0,0.030224095490810118,0.0,0.04279114021674583,0.19972640903372513,0.07715329174932681,-0.10496491174164571,0.0,0.0,0.0,0.0
Dctn1,0.0,0.0,0.0,0.0,-0.034482849075606,0.02770338266303665,0.0,-0.08484092639072945,0.0,-0.0810691381951696,-0.1455981864740974,-0.01987602850912433,0.03307455229131799,0.0,0.0,0.015095575933197611,0.0,0.007915348721374022,-0.13037452371300837,0.0,0.004071070273455821,0.0,0.01263357470988443,-0.2794641483281004,0.07515003539523796,0.018383685107293882,0.0,0.0,0.0,1.0
Cwh43,0.0,0.0,0.0,0.0,-0.034482849075606,0.033760675768318926,0.0,-0.037566905473604015,0.0,-0.0810691381951696,0.036252803708377634,-0.01987602850912433,0.024772242888023977,0.0,0.0,0.012242833348481278,0.0,0.007915348721374022,-0.13037452371300837,0.0,0.004071070273455821,0.0,-0.03178770413720294,-0.2142317187727282,0.10832749069423268,-0.034395281813646615,0.0,0.0,0.0,1.0
Srsf5,0.0,0.0,0.0,0.0,0.08718305237983402,0.025299771786912492,0.0,-0.06749921387649681,0.0,-0.0862749649799968,0.021897173829768832,-0.01987602850912433,-0.11326388625035945,0.0,0.0,0.012242833348481278,0.0,0.05029335372934216,-0.059984267885355574,0.0,0.04969848893386753,0.0,-0.03178770413720294,0.1873451255654034,-0.10790134709034312,-0.03736039231482305,0.0,0.0,0.0,0.0
Stx1a,0.0,0.0,0.0,0.0,0.08718305237983402,0.07626585064357833,0.0,0.07237401197811491,0.0,0.07329901807794445,0.036252803708377634,-0.005878825328852001,0.09128579323327071,0.0,0.0,0.05262794963231212,0.0,0.05029335372934216,-0.03123722196017441,0.0,0.030224095490810118,0.0,0.04279114021674583,0.2471681758761406,0.07715329174932681,0.06048825422399923,0.0,0.0,0.0,0.0
Ttbk1,0.0,0.0,0.0,0.0,-0.034482849075606,0.0479477258203061,0.0,-0.05691143853197757,0.0,0.008327087828595387,0.021897173829768832,0.008958210286341216,0.07223786031337161,0.0,0.0,0.029398473567868535,0.0,0.010605546327209786,0.04438646696507931,0.0,-0.009873006247768277,0.0,-0.03178770413720294,0.08704547162510846,-0.13400838389306477,-0.10496491174164571,0.0,0.0,0.0,1.0
