gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,18mo.2mo.Q.mean.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,18mo.2mo.T.median.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac
Msl2,30699.0,0.0779858719782046,0.0913539514143957,0.2750454238208221,10,0.1145095067538775,0.0967271761405097,0.0764000557309794,0.0285286086590415,0.0084050204509988,0.1059307457409133,0.0511289949331246,0.0014965722013404,0.568990284614001,-0.0409669700549093,0.3889595391943748,0.029766863787943,0.0741543115104337,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938300858267736,0.0468974679911418,0.1407275538179154,-0.0992933230177652,0.075677948181778,13.841957399099558,-0.0218945195270224,10,0.0931140692832199,-0.0773988034907427,0.1945790181966765,0.1069399002067017,0.2358966222669896
Slc35f4,227527.0,0.0,0.0,0.0,4,0.0,-0.0149536605666433,0.0616752783424621,0.0616752783424621,0.0,-0.0766289389091054,0.0,0.0,-0.222392421333013,-0.0766289389091054,0.2934758301825268,0.0616752783424621,-0.0298682110356627,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067250942174157,-0.0102446458426875,-0.0035195516252717,-0.6502555327631814,-0.0867455501639727,15.673474715360676,-0.7402115645604758,2,0.3547731413626677,0.0899560317972944,0.4224155120286347,0.3745079478957927,-0.4415186915266404
Osbpl8,132497.0,0.0147197773222102,0.0053281682351599,0.0684186641196956,5,0.0,0.0555860928205964,0.1160299862198819,0.1050508051129548,0.0018593261367492,0.0211706475512882,0.0361636769507001,0.0933490691427563,-0.2602332443816392,-0.1171694041075044,0.6228495616176202,0.0672437528464887,0.0054820297764019,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0187405619685863,0.0184946992201714,-0.0002458627484148,-0.2463438854441352,0.070468027764651,15.957782226566898,-0.2344514431777661,24,0.2666116040446629,-0.0118924422663691,0.275255598855767,0.1854016104740528,0.1670791699936609
Atp5c1,24494.0,0.0618766687618352,0.0083508716833715,0.0,8,0.2387634116501689,0.1097389238971113,0.0958982975911419,0.0504111253285648,0.0454704159093966,0.0632877035528749,0.0454704159093966,0.094740989803749,0.3529645630122456,-0.0150240770030585,0.3702142094972665,0.0642535477546477,0.0725629861113088,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0001666190222222,0.0002067036999999,-0.0004772312777777,-0.0009100269999999,0.0003200995280183,0.0296148795555555,0.0542856527777777,0.05537102,-8.974289999999973e-05,-7.975407836230408e-06,0.0263222115655362,0.0263142361577,-0.2810384410452843,0.0454704159093966,13.767356854125696,-0.2688160075393541,7,0.094740989803749,-0.0122224335059301,0.2937110966786806,0.0646099333051463,-0.0492705738943524
Dzank1,56857.0,-0.055930433974784,-0.119269742947069,0.0,1,0.0,0.1395390668031018,0.0774125053148964,0.0455131116476608,-0.0493514299300557,0.1489542487950093,-0.0493514299300557,0.0128414684475002,-0.0807072667826866,-0.0943620291162616,0.1653493490511136,0.0395319516300363,0.0416602841769226,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0004475854874999,-5.7222700000000674e-05,-4.9064325000000073e-05,-0.000686364,0.0003025533486791,0.0105292801875,0.021042462875,0.01972877,1.7679399999999748e-05,0.0107146718528172,0.0113817289943802,0.0220964008471974,-0.0722474280630607,-0.0493514299300557,11.103287808412087,-0.0867768450602393,2,0.0162173655468569,0.0145294169971785,0.0347669508153078,0.0023871197315431,-0.0621928983775559
Acot8,12117.0,0.0550123966170485,0.03208977725742,0.1407439062908783,5,0.0,0.2375482389577023,0.0082778478161276,-0.0697085839710718,0.0,0.3096058710037019,0.0,0.0,0.3682422614459583,0.1583597466744422,0.5106970153252758,-0.053377108882064,0.1815669844040828,0.2553120659622123,0.2965199179551787,0.2160233337470522,1,0.0412078519929663,0.0,0.0,-0.0001916674142857,-4.84735e-05,-0.0004815736857142,-0.0009701969999999,0.000350153611409,0.0096681557142857,0.018566681,0.02051659,-0.0006324369,-0.0104359090218113,0.0076464147350456,-0.0027894942867657,-0.0168193030762602,0.2965199179551787,11.765286098723724,0.1635423155819249,6,0.0412078519929663,-0.1803616186581852,0.0726510165609522,0.2001735804856892,0.2553120659622123
Tmem222,11747.0,0.0613186015741731,0.0157811798516751,0.0504027376568352,8,-0.0294646967819168,0.3829889624375235,0.0467587332918721,-0.0330473352716431,0.0346176911927127,0.4160362977091667,0.0346176911927127,0.0378966259609931,0.3276593328854259,0.1011901337890712,0.4504313813676858,-0.0058446047042205,0.259844443368413,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0007143883421052,0.0002259049999999,0.0001043628263157,-0.0009126645,0.0004544675297941,0.025818897,0.0464928091578947,0.0541012899999999,2.053499999999861e-06,0.0036649843869519,0.0103618518698911,0.014026836256843,-0.0202330547344005,0.0346176911927127,11.536732889835465,-0.0316864971953424,2,0.0378966259609931,0.0114534424609418,0.0401743600583114,0.037396308738093,-0.0032789347682804
Prkab2,15619.0,0.0,0.0,0.0,7,0.0159987021204413,0.1834974501126964,0.119547867806605,0.0895433279030664,0.1543195828317012,0.0639495823060913,0.1543195828317012,0.116748804801765,-0.1107276510407797,-0.076538711439003,0.4736564661172625,0.0895433279030664,0.1282540823131541,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0001346334571428,6.789399999999977e-05,-0.0003388900428571,-0.0010692137999999,0.0005348452081965,-0.0495088885714285,-0.0069915014285714,-0.01744444,-0.0008782356,-0.0145805488174644,0.0258963341596336,0.0113157853421691,0.1028452847082666,0.1543195828317012,11.334273285307246,0.0524121404760609,3,0.116748804801765,0.0504331442322056,0.0209310158709008,0.0832620377330411,0.076352745910359
4933407K13Rik,57767.0,0.1716568456477359,0.1041430820542914,0.009063634568919,11,0.0928909376224955,0.1903624161356831,0.1328711154543889,0.1261403061798112,0.0961460593536283,0.0709529192304496,0.0961460593536283,0.0926678979369928,1.043731420614986,-0.1068625650079617,0.216447597355667,0.1261403061798112,0.1081854832910551,0.9817604946745812,1.185005324533718,0.6470789418297797,8,0.2032448298591366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0287311012001129,-0.0096430999430887,-0.0383742011432017,1.185005324533718,1.30916384050516,14.868774335552054,0.9817604946745812,8,0.2594074526007617,0.2032448298591366,0.0933244745719379,0.0476374632766266,1.1725649811267769
Rab8a,22704.0,-0.0143373399700547,-0.0246861021881774,0.1537313284043867,10,0.0,0.1362453623893165,0.0851081107696991,0.0445598233795894,0.0086748661123294,0.0731554939660403,0.0086748661123294,0.0964303366544587,-0.0059339253381321,-0.0219866367783447,0.4503124810720109,0.0423974803735917,0.0568024424015283,0.0,0.0,0.0,0,0.0,0.0,0.0,6.173979999999988e-05,3.692780000000024e-05,-0.0002610156333333,-0.0004207152,0.0001624304642647,0.0141767633333333,0.0111311166666666,0.01318392,-0.0003837874,0.0325204835075144,0.0139420344886968,0.0464625179962112,-0.2230151966520138,0.0509480075380155,13.063226532302892,-0.2419381586930716,4,0.0964303366544587,0.0189229620410578,0.3171981772501948,0.0584677766945183,0.0207709624402463
Ttpal,16699.0,0.0,0.0,0.0,5,0.0200604932667056,0.2068976027276408,0.0537498553661217,-0.0583207478959333,-0.0309091415470033,0.2596487526626196,0.0269586368645884,0.069796438236513,0.1393992076054251,-0.1856996393068479,0.5692868852443784,-0.0432160905619064,0.0487374526605375,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011273076637581,-0.0361292228137585,-0.0248561461761774,-0.1736786154343353,0.0848264152761801,12.971184272404695,-0.149104529531066,4,0.1318405428420535,-0.0245740859032692,0.3784906640076961,0.1696226186890461,0.1664328193354514
Sp2,29618.0,-0.0271707325147945,-0.0548786953599411,0.0452562185386198,10,0.010108531701728,0.4250567846125603,0.024560337668702,-0.0685594439775636,0.0,0.5512830871783803,0.0,0.0,0.2307828672997257,0.0457756886180638,0.0806407230564824,-0.0606048116946658,0.2303980219297064,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0004093099,0.0003602795,-0.0005361360444444,-0.0010130434999999,0.000359655895297,0.0145311384444444,0.0264195504444444,0.0263265699999999,2.7465000000000825e-05,-0.0078422044594738,-0.0071986892832722,-0.015040893742746,-0.0802044890555746,0.152524903348767,13.95483243935604,0.0686813720517888,11,0.0479344854666798,-0.1488858611073635,0.1268298181973302,0.1371886821142417,0.285608669498437
Zdhhc5,27210.0,0.0490731425821087,-0.0153378648431365,0.1128242009529226,15,0.01211929552775,0.2903172247403534,0.1790884831086403,0.1245360924261183,0.0572210080592556,0.165781132314235,0.0572210080592556,0.0844588999623017,-0.0148001162888339,-0.3565351894417112,0.3286446892072515,0.1091844689501126,0.0797213219362404,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684210316186751,0.0221027360065347,0.0905237676252099,0.0390468688152038,0.1259372809704255,12.13442632022096,0.1060806445730223,6,0.2776511268044479,-0.0670337757578184,0.1880531555847355,0.2467118959791635,0.3829861003080788
Zdhhc20,57573.0,0.0455439969566787,0.0664706152651041,0.0270752762418126,5,0.0954288130872552,0.1894926731837567,0.0149616060537152,-0.0279431053623115,0.1829322511954902,0.2603404899620951,0.1829322511954902,0.0725246809579633,0.2638146628271118,0.008323355033708,0.1729885786698857,-0.0279431053623115,0.10638881713559,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0006435345892857,9.37170000000001e-05,-0.00055238135,-0.0015228977,0.0006306583100161,0.0118830460357142,0.0156686648214285,0.01093932,-0.000680725,-0.019520975548999,-0.0012969376651455,-0.0208179132141446,0.0554749589760986,0.3020178368393769,14.897703674762132,0.0616664119549085,18,0.227059596702793,-0.0061914529788098,0.1423645290260957,0.1349635134730838,0.3390677441422531
Ccdc167,29687.0,-0.0149633370315891,0.0186722636888056,0.0189904210207105,5,0.0348458989087463,0.2032544444628774,0.0888464434399667,0.0410996732377864,0.2819266148550801,0.2034416405553649,0.2819266148550801,0.0162037479059007,0.4143307644808462,0.1144080010229107,0.6322127072819217,0.0410996732377864,0.1774224878489816,0.2657228669491793,0.2819266148550801,0.9308023013213632,1,0.0162037479059007,-0.0907654639117576,12.558898981146726,-1.4879614705882292e-05,-0.0004757436,-0.0001210479117647,-0.0010403877,0.0003676890214115,-0.0129916234852941,0.0028393302647058,0.0059379489999999,-0.0009222034,-0.0029061289613205,0.0033005142018889,0.0003943852405684,0.0997783248385857,0.2819266148550801,13.800899899920315,0.1735128565151075,8,0.0371646279590427,-0.0737345316765218,0.0590341136213789,0.1323277265145733,0.2657228669491793
Nol7,8707.0,0.0031127987729444,0.0280702643332273,0.1235032466784253,16,0.0,0.2559774534381169,0.1167179051673628,0.0632704879891241,0.1513221206675323,0.3672187845055927,0.204665865508296,0.0304067943797163,0.0947879785615248,0.1239783396140605,0.4923347365674503,0.0659745672373882,0.2181802628331617,0.2325244612930239,0.2580096103490596,0.201485498703136,1,0.0254851490560357,0.0,0.0,0.0002586121081081,-0.0002916498,-0.0005424665432432,-0.0015433874,0.0005411522513424,0.0284427053108108,0.0252070705405405,0.0164673299999999,-0.0008611315,-0.012806113216993,-0.0133376620881009,-0.026143775305094,0.204665865508296,0.2580096103490596,11.142107057302614,0.1742590711285796,2,0.035328439703397,0.0304067943797163,0.0823997049875171,0.0069602575659393,0.2325244612930239
Usf2,11555.0,0.0457236492822687,0.0085047361841251,0.0501155258913485,19,0.0250591579291043,0.5318367344051191,0.0575799238206502,0.0306643339616905,0.0,0.2287081727501534,0.0,0.0,0.299886184315435,0.055126968651642,0.1100527525740871,0.0167561623043237,0.2301926858221418,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0002810066785714,-3.014880000000008e-05,-0.0003936109785714,-0.0011650665,0.0002741713698553,0.0003828548571428,-0.0218786840714285,-0.0360853374999999,-0.0003783405,0.0238095422366748,0.0124854055495026,0.0362949477861774,0.0769546319939836,0.2864019531510235,11.480790201095868,0.2146347055995195,6,0.0202366698795639,-0.1376800736055358,0.1510431959216125,0.2474808521617345,0.4303909046898652
Ints3,42234.0,-0.0098243456768546,0.019064883720531,0.1050755037323019,7,0.0012067077459292,0.1774792939661806,0.0650043683030201,0.0154791791908737,0.0,0.3877675106052751,0.0,0.0819022539116156,-0.0840663597887593,-0.0366240620864672,0.3409995299927823,-0.0339622764262838,0.0846123181389169,-0.3964746150195413,-0.5839709486492155,0.8379669664475959,1,-0.1874963336296742,0.0,0.0,0.0005919151380952,-4.174229999999966e-05,-0.0003566180642857,-0.0025064839999999,0.0008834784593159,0.0071741246428571,0.0113691579761904,0.004070593,-0.000363637,0.0036547104985888,0.0029779892217113,0.0066326997203002,-0.135627029576819,0.076933966367342,14.492166147224015,-0.0552788722082374,14,0.0819022539116156,-0.0803481573685816,0.1940532799099113,0.1285173576913156,0.2369307552847459
Specc1l,100670.0,-0.0129153805760007,-0.0221623151258561,0.0766877129642396,9,0.0,0.1450058113960395,0.1087598671858129,0.0785785392883435,0.1168752655032703,0.0362459442102265,0.1168752655032703,0.0723707931195685,0.1926450779411075,-0.0288432693312694,0.0,0.0785785392883435,0.0822798767278221,0.0,0.0,0.0,0,0.0,0.0,0.0,-3.3918276249999936e-05,-0.0003465616,-0.0005408183725,-0.0023190406999999,0.0004824853754455,-0.00285043695,-0.006589227525,-0.003991635,-0.0010212987,-0.0094127339740087,0.0110540737778693,0.0016413398038605,-0.1427106944650733,0.1932797333166313,15.364510877891066,-0.191518550078301,11,0.1977739790881796,0.0488078556132276,0.2201458680609091,0.0880725966595823,0.1927210532587891
Rad51b,517408.0,0.0,0.0,0.0,6,0.6489563750659229,0.1609142829348195,0.0721154856044172,0.0569330654016,0.0,0.1946255835989037,0.0,0.0,-0.0256734399997904,0.0887987973304023,0.290095483364643,0.0569330654016,0.0984650165488314,-0.0818593603400289,-0.0667829118614039,0.6318153317386963,2,0.0150764484786249,0.0,0.0,0.0002622464085892,-0.0006852855999999,-7.297079141078837e-05,-0.001162565,0.0004663301615349,0.0062913277219917,0.0041839421742738,0.003123075,-0.0007617389,-0.0123751139353613,-0.0042582290684945,-0.0166333430038559,0.1629063944524341,1.0012189559238476,16.329410951537263,0.211920402150598,32,0.3664523047978567,-0.0490140076981638,0.2969189457363845,0.1541318750273479,1.0497991152260004
Ei24,18234.0,-0.0037193937319129,-0.0217346660543247,0.0730257605138912,16,0.1101993853354842,0.0714865595352369,0.0810549543756371,0.0647628759004437,0.0,0.0600554105882222,0.0,0.0,0.0134322610075194,-0.1287236175427812,0.4624442330580152,0.0324219168032396,-0.0171992216457281,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0008044983933333,-0.000333271,1.0666160000000144e-05,-0.0006100652,0.0002810329433293,0.042563316,0.0573392206666666,0.0641439399999999,-0.0003314594,0.0210815834026411,0.0068281001279715,0.0279096835306126,-0.0310255256150437,0.1472611411454405,11.455327220304612,0.0860921609678903,2,0.1087545029766703,-0.117117686582934,0.0672960917151297,0.3194315138380992,0.1336776837670104
Gpr107,66459.0,0.0495478496375116,0.0934551350910262,0.0790719373844548,4,0.0,0.2700569974259643,0.0732545118415988,0.0534417178576047,0.0,0.1968024855843655,0.0,0.0,0.2238416391223275,0.0176270205775095,0.4216551495194432,0.039580899576835,0.196750212172045,0.0,0.0,0.0,0,0.0,0.15200309342215,14.74934570609989,0.0003125974580246,-0.0004252105,-0.0003737203320987,-0.0017481719999999,0.0005093324595525,0.0062991829382716,0.0103779760061728,0.0123205999999999,-0.0005990701999999,-0.0011670206894286,0.0072906970588774,0.0061236763694487,-0.0112854810073233,0.4387590648965153,15.030063588335189,0.0941118459606529,14,0.2610587065575932,-0.1053973269679762,0.1632689350438115,0.1860705103301763,0.422000070175464
Zfp458,23548.0,0.0139271291154517,0.0075405437240826,0.048654768286801,10,0.0,0.1211752569870299,0.1774387291131507,0.0650396696739692,0.0,0.0662531678845312,0.0,0.0,0.1672953927796764,-0.2836153876218747,0.4137149210889388,0.0857214023046524,0.0052120117521395,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032420733010379,-0.0213738003484956,-0.0181317270474577,0.0355947467753695,0.1619609953738354,11.075479149488084,-0.0902660483448639,2,0.1338916283097887,0.1258607951202334,0.1900661758079857,0.011357313213825,0.0441310334431572
