gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.0-5kb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,count.DAR,rel_pos.DAR,count.DMR,18mo.2mo.log_ratio.DMR,rel_pos.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,loop_size.log.max.loops,18mo.9mo.Q.mean.loops,18mo.9mo.T.median.loops,count.loops,18mo.2mo.T.max.loops,18mo.2mo.T.median.loops,9mo.2mo.T.min.loops,loop_size.log.min.loops,Tanova.median.loops,Tanova.min.loops,Tanova.max.loops,Qanova.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,min_distance.log.std.loops,min_distance.log.mean.loops,18mo.9mo.T.mean.loops,Qanova.std.loops,18mo.2mo.Q.min.loops,Qanova.median.loops,18mo.2mo.T.min.loops,min_distance.log.median.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,min_distance.log.min.loops,Qanova.max.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.max.loops,Tanova.mean.loops,9mo.2mo.Q.std.loops,loop_size.log.mean.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac,count.atac,log2_distance.std.atac,log2_distance.min.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac
2310057M21Rik,24539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0693812367447721,0.4777994034970674,0.193142501712618,0.549851591968977,0.0693812367447721,0.0839956182394443,0.4777994034970674,1.0,0.1913457051944114,0.4610878539999244,0.0,0.1603998785335925,0.1913457051944114,0.0,0.1628914921973772,0.6520766965721987,1.0,0.1690134830047851,0.3260383482860993,-0.0302510095152408,0.4777994034970674,1.0,0.1579082648698078,0.1603998785335925,-0.0627654410413829,0.183827745766717,0.4975131104500946,2,0.9238323603002504,0,0.0,0.0,0.0,0.0008391230980693,18.4971657451784,0.0002586718388888,0.038895525,18,0.149213887,0.05368634,-0.04084399,17.37517522079979,1.0854049,0.2334753,3.1610472,0.973792643,0.0002653321055555,17.906424926515964,0.3624340372063149,13.576018985112668,0.0226808338888888,0.9296369242346806,-0.000778809,0.8184510700000001,-0.03161635,13.387748100711294,0.0596322501666666,0.0006421772556683,13.387748100711294,4.138456,-0.0010949335,-0.0010211654,0.0021789142,1.2978268366666663,0.0008909044240499,17.935620074863863,0.0237580760164335,0.0459728531800564,0.0222147771636228,0.0195312695353382,0.0516403081041371,-0.0321090385687988,0.4975131104500946,0.5087084386747505,11.048486873992404,0.2949720770310273,0.0264645851945427,2,0.3284255971604343,10.584022940257636,0.3136853646833776,0.1913457051944114,0.183827745766717,0.3323986523357278
Polr2j,6316.0,0.1926450779411075,0.1860510098594474,-0.1089002583057032,-0.099535673550227,-0.0021420897197822,-0.0076058002638539,0.0,0.0,10,0.1059659123844614,0.0602134869630874,0.2029443258656758,0.1756365774420005,0.1059659123844614,0.0920389279139715,0.1945507965721024,1.0,0.0024371532247418,0.3822395681537047,0.1926450779411075,0.198913945769876,0.0024371532247418,-0.099535673550227,0.423949237862196,0.5405683813586042,4.0,0.2210049119965202,0.2702841906793021,-0.0090730872275974,0.3242049044563377,1.0,0.0230562999801202,0.1497362994673117,-0.099535673550227,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0015488970643909,17.095067301607052,0.00131446532,0.0301142749999999,10,0.03528471,-0.043119565,-0.175975287,15.62176572370497,1.14213205,0.17941959,5.838531,2.094495963,-0.0006754381399999,16.10049444092717,0.014891132552917,13.845989029699956,0.0212455847999999,1.827194286569445,-0.0019848406999999,1.356652,-0.168325795,13.836740757757024,-0.0565979362,0.0019866567894661,13.836740757757024,5.135214,-0.0012121909999999,-0.0026539145,0.0004949159999999,1.775107876,0.0010002844569699,16.361636486773136,0.0464584813305902,0.0412114773139289,-0.0052470040166613,0.1556477349360516,0.0977964934239948,0.0578512415120567,0.2456587459406969,0.2456587459406969,10.769837843629524,0.2432215927159551,0.0,1,0.0,10.769837843629524,0.2432215927159551,0.0024371532247418,0.0024371532247418,0.2432215927159551
Slc35a3,43361.0,0.0,0.0740753198758496,0.0618541239358403,0.0,0.0,0.0618541239358403,0.6780719051090309,0.6780719051090309,3,-0.1414735587474402,-0.2027440392637274,0.1104294241470933,0.3848927281532885,-0.1414735587474402,0.0253678882693555,-0.1526966320659422,1.0,0.0,0.1572551892090693,0.8073549220421463,-0.0803572663300555,0.0,0.8073549220421463,-0.027741182022817,0.222392421333013,2.0,-0.1381706061699104,0.1111962106665065,-0.1447765113249701,-0.1026492248681569,0.0,-0.1329733506372941,-0.0803572663300555,0.6463908746020721,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673008657894097,0.0440627925465822,-0.0232380732428274,0.0754807505579338,0.0587596653884008,0.0167210851695329,-0.1161442457350275,0.3031759488152892,11.724087461794031,-0.3923862565475753,0.3143982644081282,3,0.3165047164797407,11.093417564388028,-0.1002039728897605,0.0971275139115381,-0.015940272845267,0.2324840700394101
Uvrag,256120.0,-0.6520766965778195,0.0,0.0,-0.6520766965778195,-0.6520766965778195,0.0,0.1069152039161158,0.1069152039161158,3,0.2110751769905388,0.4772633668237245,0.2662146756409553,0.0,0.2110751769905388,0.1815854702893053,0.4772633668237245,1.0,0.1487962268073683,0.0,1.1699250014322935,0.3110902253911352,0.1487962268073683,0.8073549220498757,0.4772898526314941,0.3625700793824178,1.0,0.2110751769905388,0.3625700793824178,0.2110751769905388,0.4772633668237245,1.0,0.2149174339451409,0.2410633895967704,0.8744691179052118,0.1132134065197149,0.6831788764327665,7,0.6064616070150104,6,-0.6496015179394989,0.2312813546903198,15.03876194949035,0.0011670181417955,18.42357144168408,0.0012588283942028,0.0618076005,138,0.14765107,0.018880913,-0.196054156,13.501712809279056,1.36215635,0.038568724,6.38763,1.8858754784927536,-0.000213771881884,15.80074576884996,0.7583118543619469,15.92655104994214,0.0517117444905797,1.6751383534779531,-0.001683722,1.49179695,-0.1221716322,16.18965085065722,0.0195572565710144,0.0011057035852682,13.8971836909609,7.1743765,-0.0013798051999999,-0.0037200099999999,0.0025820691,1.5989563707246377,0.0010097710186348,15.5568378939757,0.0009676427656093,-0.0063689169172294,-0.0073365596828387,0.015300396009384,-0.0188206197248844,0.0341210157342685,0.4672080729638604,1.209379682261611,16.964194189950877,-0.2033910063798295,0.4231162680828163,17,2.226401616477793,10.607330313749705,0.3303541143030341,0.8447956425871537,0.1368539586608263,1.528719355782571
Brd7,31155.0,-0.4150374992768402,0.0,0.0,-0.4150374992768402,-0.4150374992768402,0.0,0.0,0.0,5,-0.2053447966678874,0.0,0.3094277975602448,0.5920790976153615,-0.1113500729910432,0.0,0.0,0.0,0.0,0.4425406026439988,0.1255308820827658,0.0731634600633223,0.0,0.5405683813586042,0.2493505490394909,0.4694852832981371,0.0,0.2345390130459579,0.0181492613407662,-0.2692497116743562,0.0,0.0,-0.0700382547354125,0.0401780858858886,-0.2630344058289848,0.0,0.0,0,0.0,1,-1.3667823302067372,0.2893756222443465,13.312457569746602,0.001137459980672,18.423624782816493,0.00165019615,0.083135265,42,0.132288328,0.066651905,-0.18593199,15.088664034417326,1.5431276,0.12650731,5.4615397,2.912875303809524,9.301480952381024e-06,16.830029344589153,0.3873669100656771,14.059916689830128,0.0718630536238095,2.299537881029321,-0.0007574322999999,2.297052,-0.11333642,13.792993591002716,0.0481388865714285,0.0012240715528992,13.420091804602317,10.49539,-0.0013542565,-0.0014334245999999,0.002439564,1.8642643942857144,0.0009577867437353,16.97554465444538,0.0278776516851165,-0.0173907170517936,-0.0452683687369102,0.0436786208884003,0.0052402533865202,0.0384383675018801,0.1819731622954076,0.4522740424339473,13.63299519714297,0.1167755282927114,0.1709699518646036,4,1.1404920477613336,11.10787091427968,0.2799571838857465,0.1217976509518687,-0.0979840215903389,0.4719940436916175
Fbxl12os,9813.0,0.7369655941623594,0.0403045656051819,-0.0485810090858715,0.7369655941623594,0.7369655941623594,-0.0485810090858715,0.7369655941623594,0.7369655941623594,18,0.0184594989857369,0.0,0.3597254326967327,0.5362327676091516,-0.0291112168549091,0.0,0.0,3.0,-0.3352218269712615,0.7626116029886586,1.3625700793721132,-0.0099787477476717,0.0852967455251767,0.9999999999639329,0.2139895030971552,1.3625700793721132,0.0,0.1396242021189184,0.6290302948339127,-0.3884730382771533,0.0,3.0,-0.2780979400935353,0.0044246731159178,0.4150374992728327,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0685972467280938,0.0809550641641279,0.012357817436034,0.1575977067274931,0.0558589953629011,0.101738711364592,-0.0162817793490381,0.2665218711935266,11.088125692188273,0.0400124033747286,0.1763806447435467,3,0.4533854543062721,10.184875342908407,0.2039369899757262,0.0852967455251767,-0.2202187693247644,0.3905734408841002
Plekhm1,48412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0847644436101626,0.0,0.1284613812330226,0.0,0.0847644436101626,0.0,0.0,3.0,-0.0500583819021009,0.0,0.0,0.2132258248431853,-0.0500583819021009,-0.6780719051018176,0.2132258248431853,0.6780719051018176,0.0,0.0847644436101626,0.6780719051018176,0.0847644436101626,0.0,1.0,0.2132258248431853,0.2132258248431853,0.0,0.3082776614673238,0.4549764294574531,4,0.3623931542394871,6,-1.1399023298787878,0.2420310870284159,13.426485596789831,0.0011587001857002,18.460143888730222,0.0004619706513513,0.0268234449999999,37,0.125369703,-0.0031713999999999,-0.14979638,14.102303817212649,1.5349082,0.0068425485,5.251642,1.6379867108108108,0.0004225604378378,17.631390237714417,0.3457048928438941,13.921039471880434,0.0113632242702702,1.100768271125742,-0.0012092364,1.3478152,-0.121194789,13.842252117368432,-0.0027138052054054,0.0011657825600659,13.583435404089418,4.5565543,-0.0015216049999999,-0.001181216,0.003039743,1.6992314388783785,0.0010573164448951,17.399900587790462,-0.0344795545942522,-0.0338677280427973,0.0006118265514548,0.0193635049424202,0.0238410308157957,-0.0044775258733755,0.3232175826744369,0.762196443576149,14.285907882702707,-0.1952816033667934,0.1765177766244285,14,2.569213607544821,7.894817763308549,0.1725766540258788,0.4802241468395514,0.1506409286485581,0.4923048979443216
Ttc13,50651.0,-0.337034987275989,0.0,0.0,-0.337034987275989,-0.337034987275989,0.0,-0.1443899093344516,-0.1443899093344516,2,0.145356793126052,0.0,0.0204607575489919,0.0497727710752921,0.145356793126052,0.0,0.0,1.0,0.2091937065272562,0.0,0.5145731728235754,0.0297628166977097,0.2091937065272562,0.5849625007151449,0.0297628166977097,0.0,0.0,0.2814115271033861,0.0,0.0093020591487178,0.0,1.0,0.0297628166977097,0.0297628166977097,0.5145731728235754,0.0,0.0,0,0.0,2,-0.6030318365327026,0.5576141853315766,14.561208489739675,0.0018258042066968,19.310080192577903,0.0013334804735714,0.03896259,84,0.1600638,0.056372425,-0.087710817,14.427443801793194,1.1687286,0.011680938,3.4641263,2.457643084869048,4.988627047619039e-05,17.148815413881756,0.5305382615849555,14.211520031037496,0.0267802075035714,2.769399151726716,-0.000975296,1.2516774,-0.095827374,14.23892714397017,0.0451371394916666,0.0019279306931331,13.380596345227934,11.743479,-0.001191859,-0.001609069,0.002686208,1.3015143993333331,0.0008718356616222,17.11999525442522,0.0118767511654017,0.007211278491359,-0.0046654726740426,0.0616734426104734,0.1182394314286503,-0.0565659888181768,0.0585071747072798,0.5616922132631321,14.420289222219465,-0.2002852838659654,0.2123640484871398,7,1.1811417993765614,11.077483356859574,0.1047296956257021,0.3991827248006931,-0.0462225209184222,0.5093419469250771
Cdc34,6203.0,-0.5849625007187518,-0.0765977217439328,0.1618094737202503,-0.5849625007187518,-0.5849625007187518,0.186510537882405,-0.432959407274236,-0.432959407274236,7,0.1621964595666256,-0.061919462238706,0.0,0.30614853285957,0.1621964595666256,0.1391477646605921,0.0270932322569887,2.0,-0.0488175409507543,0.0,-0.7369655941565885,0.1188900245097484,-0.0051664798785466,-0.1520030934445158,0.1188900245097484,0.0,1.0,0.1870660821240877,0.0,0.1373268370091636,0.1161059267526836,2.0,0.1188900245097484,0.1188900245097484,-0.7369655941565885,-0.5915464183137096,-0.4951760432985534,1,0.3446416315325032,0,0.0,0.0,0.0,0.0004911683181334,20.28771237954945,5.040505000000045e-05,-0.0063128399999999,4,0.0225320099999999,-0.0264831299999999,-0.1144068199999999,16.078734574052984,0.507433118,0.059217393,1.6379693,0.24497672125,0.0005067722749999,16.533638927714286,0.0139445943819715,13.322546452094944,-0.0023561699999999,0.168203347410403,0.0003362339999999,0.273867895,-0.0769111999999999,13.31557415490396,-0.0268363624999999,0.0001581463243957,13.31557415490396,0.39204717,-0.0005080729999999,-2.7698000000001347e-05,0.0011414319999999,0.67801323225,0.0005418499670055,17.35843120225775,0.0435459040059548,0.0710174982247827,0.0274715942188278,0.1197910267257615,0.0216111832587663,0.0981798434669952,-0.1140788317739245,0.1581219954899548,11.77930897395994,0.0872861545097869,0.0415068427952982,3,0.9438620103190928,9.909893083770193,0.1156483349644815,-0.0051664798785466,-0.229727166738406,0.1632884753685015
Gm15879,5008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0012578576658195,16.609640474436812,-0.0014713611666666,-0.082123191,3,0.00276907,-0.0673683,-0.0294716449999999,16.095067301607052,1.5346962,0.03213091,1.6223671,1.0780029666666666,0.0003868828333333,16.28771237954945,0.0,13.4039440401536,-0.068949787,0.1816521031516379,-0.0017388165,1.0464875,-0.1115948359999999,13.4039440401536,-0.0587313553333333,0.0006707909657747,13.4039440401536,1.2733507,-0.002379717,-0.0017031489999999,0.0016003349999999,1.0630647366666668,0.0018178409084884,16.330806718531104,-0.0066493671525811,-0.0177869901582478,-0.0111376230056667,0.0520462182113528,0.0426878383040646,0.0093583799072881,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Limch1,311331.0,-0.2630344058321907,0.0,0.0,-0.2630344058321907,-0.2630344058321907,0.0,-0.0931094043908804,-0.0931094043908804,5,0.0623136262792316,0.0,-0.0541021622269441,0.9466903528994648,0.0524046170988473,0.0,0.0,0.0,0.0,1.2282201502988417,1.3219280948657215,-0.0927388182184086,0.0,1.222392421308968,0.0082114640522874,0.5145731728235754,0.0,0.0811780081019915,-0.3539096242426962,0.013722216915319,0.0,0.0,-0.1951988668942847,-0.0919839350158187,0.0,0.567812336991,0.2272626305740637,2,0.3961576029734495,3,-0.513173176477373,0.5323445091398055,16.1552486241025,0.0010063423781083,18.30864121920656,0.0004748773805882,0.0284253849999999,170,0.19909348,0.0096349669999999,-0.1578669899999999,13.5898851792902,1.0991751,0.014081016,5.2670755,1.468461349717647,0.0002258842305882,16.095067301607052,0.7592788262982112,15.84657881783059,0.0239938071988235,1.5774510336930625,-0.00205825,0.9324954,-0.14101927,15.852310045454413,0.0125236014964705,0.0013380280212147,13.756035023497317,7.87949,-0.0022059345,-0.0018216679999999,0.004301348,1.3375761629411766,0.0011248680359568,15.921869974092685,-0.013378736435247,-0.0125789490677273,0.0007997873675196,-0.1204120850998358,-0.0986712345599951,-0.0217408505398406,-0.1443496792366054,1.0549385448066162,17.248715159970004,-0.6402807415514898,0.3639837510170626,17,2.0722952358570708,10.76404221730667,-0.0673720606896107,1.2477603094558471,-0.0769776185469947,0.8395997129014808
Crls1,20119.0,0.2895066171935276,0.0029580330269489,-0.0372450748150877,-0.2223924213353028,0.0515247058912589,0.0632860106554591,0.7875233597903503,0.5525410230257184,10,-0.1542400291017922,-0.1129504918477044,0.0666298534552587,0.2122204977228646,-0.1387305707554673,0.1354907024901104,0.0738600874610622,1.0,0.0601978724321674,0.3083477742533283,0.2630344058321907,-0.2249608903986418,0.0601978724321674,-0.8930847960787318,-0.0217495210729836,1.5849625007051262,4.0,-0.0317056837096325,1.1580076885845223,-0.2147365411086523,0.3672743217842362,1.0,-0.3210867547712244,-0.2785036428751797,0.2064508774666862,0.0,0.0,0,0.0,1,0.2995602818068875,0.4931381898088643,13.537946360376216,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356212538975538,0.0596348531898404,0.0240135992922865,0.104833952186971,0.0968965926057128,0.0079373595812581,-0.0674420173188985,0.1233769217292257,13.029114645469058,-0.0984293944039911,0.085141419893059,3,1.2027377417443852,10.739780609773344,-0.0021360461251471,0.0601978724321674,-0.0653059711937513,0.0631790492970583
Dnah1,63521.0,0.0,0.0627136646217705,-0.057506912637052,0.0,0.0,0.0260575923858649,0.0,0.0,2,0.1318004393739524,0.047769049504355,0.1022366516531119,0.0,0.1318004393739524,0.1750718656242575,0.2533645087784121,0.0,0.0,0.0,-0.1699250014403088,0.2340370910270643,0.0,-0.1699250014403088,0.2340370910270643,0.0,4.0,0.1318004393739524,0.0,0.1318004393739524,0.4568062495820069,0.0,0.2340370910270643,0.2340370910270643,-0.1699250014403088,0.0,0.0,0,0.0,1,-0.6589630820257256,0.1393936701174449,13.200285605224312,0.0014627458604593,18.15797351730899,0.0007246681413333,0.03238301,75,0.18561488,0.036204554,-0.19149496,13.607214708553755,1.0238727,0.06935862,5.5511518,1.4344506022886667,-0.0001238912839999,17.015404162437367,0.6213321244967929,14.346330531855813,0.02005133728,1.3259942991485134,-0.0042872857,1.087942,-0.163887502,14.400412512298812,0.02642370992,0.0013670691225195,13.504943095770118,7.3893967,-0.0013899625,-0.0039725494,0.0012633557999999,1.4413082266666668,0.0010736148616813,16.684238246862677,-0.0093467205480543,-0.0084715232487945,0.0008751972992598,0.0206981568616455,0.0078717849556805,0.0128263719059649,0.1142955118092447,0.2273079529722212,13.746094383705472,0.1612377277599246,0.1416688325261026,3,0.2336261193235732,13.2936153364077,0.2501417544128905,0.0660702252122966,-0.1358462426036457,0.4135143868219171
Gabarapl1,9186.0,0.6780719051072275,-0.0149248995912537,-0.0064736345206173,0.6780719051072275,0.6780719051072275,-0.0064736345206173,0.2075187496379191,0.0,9,-0.2506916233810434,-0.3356541973713312,0.0284212122470162,0.4716779627727692,-0.2457142300038191,-0.2934542957378887,-0.3356541973713312,4.0,-0.0217134360260479,0.0,0.7369655941469699,-0.2640448956039782,0.0615605398923375,1.3219280948440812,-0.2236891099924403,0.0,1.0,-0.1675442736888532,0.0,-0.3288425595839781,-0.3356541973713312,4.0,-0.3004213473369619,-0.2660345625432554,0.6609640474220406,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0005810125202043,20.80446665533729,0.0008817485818181,0.0721909399999999,11,0.1360578599999999,0.05839286,-0.0763441499999999,17.095067301607052,0.9417803,0.10910386,2.6287796,2.321292718181818,0.0005123524545454,17.37517522079979,0.1857272201084377,13.645196866574198,0.068565833090909,1.3490548844777184,0.0002796190999999,2.5180087,-0.02694647,13.806851662192422,0.0536010818181818,0.0007217160584931,13.451211111832327,4.528675,-0.0002133842,-0.0002530581,0.0009537720999999,1.0499769536363637,0.0004449380486011,18.848849157645432,0.1240356743982081,0.1063293375782931,-0.017706336819915,0.2434829120423453,0.0376770504452153,0.20580586159713,-0.1513208583077602,0.100026434446097,11.780949798749706,-0.6846748609746018,0.2554358608573361,9,1.335164600634527,7.392317422779619,-0.0876461538284722,0.6252807304224712,-0.0636747044792879,0.1709904112325484
Xkr4,465597.0,0.4150374992728327,0.2079763872691893,-0.573648449563881,0.4150374992728327,0.4150374992728327,-0.573648449563881,0.0,0.0,14,-0.3385305287015052,0.0,0.2002935707670761,0.5679046531993156,-0.3092136506010647,0.0,0.0,3.0,0.0017730671905478,0.5072668833708738,0.5849625007091332,-0.3492632391352511,0.1840656342864406,1.1699250014222748,-0.2440751580141293,0.9999999999278651,0.0,-0.0316133457801619,0.2573617111173691,-0.5294179093439213,0.0,3.0,-0.4879015247358613,-0.3604098465090048,0.3219280948801484,0.0214050746123009,-0.5261568492611267,9,0.3767242029986468,0,0.0,0.0,0.0,0.000949822311351,18.881675611233405,0.0009465783594202,0.09073517,69,0.19786456,0.09648808,-0.101222456,13.344712009935012,1.4232605,0.006144644,5.4898324,2.444929815942029,-7.696952173913016e-06,17.12162457325916,0.5562787754124501,14.563659579446345,0.0800349033333333,2.049214502002477,-0.0011982741,1.9182662,-0.06210287,14.520250348557967,0.0915494252753623,0.0010679146727419,13.720458038393296,7.761361,-0.0017609375,-0.0014420937999999,0.0014676841,1.8633646539420288,0.0006180951410689,16.787445845443845,-0.0072671556119573,-0.0114741531569721,-0.0042069975450147,0.1321438056747543,0.0742332452297773,0.057910560444977,-0.3481827989153421,0.1886899337597289,17.810490049074026,-1.058804416605582,0.3699436286904956,23,2.3377855484394123,10.376125389276282,-0.4445411594317312,0.958253692273692,0.0963583605163891,0.7482845460884304
Dnal1,33132.0,-0.1805722456406893,0.0,0.0,-0.5849625007171486,-0.3827673731789189,0.0,0.584962500716347,0.584962500716347,8,0.0219341712857343,0.0,0.072234493307163,0.3975224400478519,0.0189867283652075,0.0,0.0,1.0,-0.0569061147594358,0.3936512930105065,0.4854268271619979,0.124956412922155,-0.0569061147594358,0.4150374992668215,0.2312077939092276,0.8073549220421463,0.0,0.1318344023203699,0.352805562069226,-0.0826730255131265,0.0,1.0,0.0204933952271169,0.1073744411799277,-0.4150374992758383,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0009697351108865,17.817558307594165,0.0008401917,0.0382431499999999,7,0.10442,-0.00086276,-0.16168327,15.638322774748689,1.4079969,0.15575358,3.4132783,1.587273842857143,0.0002793382714285,16.88469521354644,0.3205574282329448,14.0633393166555,0.0135048161428571,1.1851488982925475,-0.0017912253999999,1.7943672,-0.100118294,14.251038527213534,-0.0088004905714285,0.0015935778629948,13.594091290260412,3.6490078,-0.0004253299999999,-0.0013658954,0.0012493081999999,1.71098334,0.0009997515425746,16.873473469038895,-0.0134418463510648,0.0134529445346741,0.0268947908857389,0.0613693109835914,0.073969517613716,-0.0126002066301246,-0.0302476740202345,0.1910662716525837,11.113090983442444,-0.2617168458815275,0.1884986414469817,4,0.3605434549636884,10.24317398347307,-0.0041047083555115,0.1662304241080692,-0.0261429656647229,0.1916199581834754
Smc2,49017.0,0.1375035237492792,0.0,0.0,0.1375035237492792,0.1375035237492792,0.0,0.1375035237492792,0.1375035237492792,1,-0.1779983213644271,0.0,0.1702258631574609,0.8014868740311063,-0.2627538465185338,0.0,0.0,1.0,0.1183681257699271,0.9432194205825062,0.5849625006971113,-0.2549370951546446,0.1183681257699271,0.0,-0.1033235389920488,1.5849625006249766,0.0,-0.1137152196887649,0.5555981052971859,-0.4965479985024092,0.0,1.0,-0.4711801102331825,-0.1903076362387024,0.222392421333013,0.1293588681983954,-0.4438756232221789,2,0.6355697229190637,0,0.0,0.0,0.0,5.631826912079066e-05,21.399882349560063,5.688307000000002e-05,-0.07114605,2,-0.02604481,-0.0458535699999999,0.01139769,21.39465894081036,0.8115522500000001,0.6361417,0.9869628,0.238339735,-0.00020697895,21.397270645185213,0.0,13.324743110494415,-0.07114605,0.0605048574533652,-0.00016472006,0.238339735,-0.0656623299999999,13.324743110494415,-0.0458535699999999,2.068171369458539e-05,13.324743110494415,0.28112313,1.7060040000000005e-05,-0.0002321778,-0.0001817801,0.8115522500000001,3.563655542620527e-05,21.397270645185213,0.0258005537476355,0.0229615160731992,-0.0028390376744362,-0.011243582021534,0.0129612976317055,-0.0242048796532395,-0.2719966069653248,-0.0381964461981017,14.55326929515196,-0.6499209843387395,0.2560809708659032,6,1.9144524871447728,9.902375114486176,-0.3067607411367294,0.2348212538692781,0.0347641341714046,-0.0417840075317892
