gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,distance.log2.DMR,18mo.9mo.Q.std.loops,Qanova.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,9mo.2mo.Q.std.loops,min_distance.log.median.loops,18mo.2mo.T.max.loops,loop_size.log.mean.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Ybx3,0.0,0.0,-0.007975739966097632,0.1735187416994258,0.0,-0.01700876186307716,-0.008779222586829411,0.0,0.0,-0.016300504230649063,0.0,0.0,0.0,-0.016805033701913136,0.0,0.1945101230797407,-0.12267416311231882,0.0,-0.2756534487891354,0.0,0.03076087820686792,0.0,-0.05797968471520826,0.2239158006544274,-0.0029460854436221874,-0.01955991189338659,0.0,0.032885650466931496,-0.003523728369097961,0.09832121647502247,0.0,0.010668369941413403,0.0,0.05529398961286796,1.0,1.0
Mpi,0.0,0.0,0.0910172670295364,-0.010051741509845382,0.0,-0.017607357696090873,-0.015164111079157968,0.0,0.0,-0.016376248658879808,0.0,0.0,0.0,0.14047987313058816,0.0,0.16205297248732103,0.03256287131654589,0.0,0.04000732680096438,0.0,0.003815302723332455,0.0,0.014867111991502736,0.014694249343225047,-0.0017676512269597304,0.17908021307697422,0.0,-0.08553717393232019,-0.11249276181977046,-0.2339039659127593,0.0,-0.034778886989347245,0.0,-0.08274402498806778,1.0,1.0
Hyou1,0.0,0.0,-0.003753289580345154,-0.026885007520353322,0.0,0.19671847273007428,0.00818063893453463,0.0,0.0,0.01987658519493906,0.0,0.0,0.0,-0.058945208273239826,0.0,-0.340532958764877,0.025266752333233233,0.0,0.044205201887770704,0.0,0.004292215563749012,0.0,0.06959709917244158,0.008317217059237393,-0.003240693997787802,0.1148789077261953,0.0,0.08867664336177863,0.1362489954029259,-0.04593282462538857,0.0,0.009388165548443794,0.0,0.018994921916409543,1.0,1.0
C230038L03Rik,0.0,0.0,-0.003753289580345154,-0.0396177489310503,0.0,-0.026682998029221045,0.003192444577028877,0.0,0.0,-0.02519371168148753,0.0,0.0,0.0,-0.09782346991184902,0.0,-0.3041966532994258,0.021571909861737175,0.0,-0.2205019095226338,0.0,0.004292215563749012,0.0,-0.08078308621617525,-0.016517936582922152,-0.00824903912450138,-0.05030802133689193,0.0,-0.06711460032353275,0.0632331971275179,0.011027855443229017,0.0,-0.017282759305089712,0.0,0.018994921916409543,1.0,1.0
Pate2,0.0,0.0,-0.007975739966097632,-0.0396177489310503,0.0,-0.054095971937242304,0.0071830000042131074,0.0,0.0,0.01703087671806938,0.0,0.0,0.0,-0.09988759982546694,0.0,0.23972881408898453,0.06295527390351421,0.0,-0.28863788655910055,0.0,-0.011684364590205644,0.0,-0.1830553467336454,-0.018674974482947665,-0.00824903912450138,-0.01578421714274507,0.0,0.05071924239593117,0.07731593630619739,0.029423205157447802,0.0,0.010668369941413403,0.0,0.061461555526444785,1.0,0.0
Atad3a,0.0,0.0,-0.007975739966097632,-0.010051741509845382,0.0,-0.046738413015478535,0.0071830000042131074,0.0,0.0,-0.029773867542022152,0.0,0.0,0.0,0.23590273912505885,0.0,0.21266214706395803,0.04173265250497743,0.0,0.09548159433822882,0.0,0.006676779765831797,0.0,0.07218765388978154,0.10049303184802595,-0.0017676512269597304,0.06473241922886748,0.0,0.06380736715111293,0.076242655025501,0.09380154777318239,0.0,0.04566062477074171,0.0,0.06408457614873585,1.0,0.0
Dpy19l2,0.0,0.0,-0.003753289580345154,-0.010051741509845382,0.0,-0.046738413015478535,0.0071830000042131074,0.0,0.0,0.010626553263711301,0.0,0.0,0.0,0.07219988416488234,0.0,-0.239237241201887,0.03222779027725521,0.0,-0.501324951942814,0.0,-0.007392149026456632,0.0,-0.03931075829620424,-0.04065767782862837,-0.0017676512269597304,-0.09934976638147705,0.0,0.012409985506613003,-0.06518050763559968,0.04354710889195925,0.0,0.018349596838417807,0.0,0.017802639913402106,1.0,1.0
Gfra2,0.0,0.0,0.0910172670295364,-0.0396177489310503,0.0,-0.054095971937242304,0.0071830000042131074,0.0,0.0,0.01015486829227915,0.0,0.0,0.0,-0.1602272856122765,0.0,0.21791452306665873,0.03376003795940625,0.0,-0.18748011141035117,0.0,0.003815302723332455,0.0,-0.05797968471520826,-0.05128096319171355,-0.00824903912450138,-0.031154978505678867,0.0,0.032885650466931496,-0.08384943322131508,0.032386845958076026,0.0,0.010668369941413403,0.0,-0.08274402498806778,1.0,1.0
Crtac1,0.0,0.0,-0.007975739966097632,0.05414398649315301,0.0,0.05443687746791463,0.0357154721982385,0.0,0.0,-0.062099007252407704,0.0,0.0,0.0,0.1417247166636547,0.0,0.26374159890570137,0.05433721173750727,0.0,0.08607239864374462,0.0,0.006676779765831797,0.0,0.011980680650786349,-0.07653403007670452,-0.0011784342166624572,-0.09221995080282029,0.0,0.030359859798887844,-0.09935876330066669,0.09358912740687006,0.0,0.04566062477074171,0.0,0.06408457614873585,1.0,0.0
Kif21b,0.0,0.0,-0.025334703098786503,-0.010051741509845382,0.0,-0.046738413015478535,0.0071830000042131074,0.0,0.0,-0.062099007252407704,0.0,0.0,0.0,0.16616758831629627,0.0,0.15448399274119815,0.03376003795940625,0.0,0.07327035383174293,0.0,0.003815302723332455,0.0,0.016617265382879658,-0.07653403007670452,-0.0017676512269597304,0.009243747807647052,0.0,0.04029867204984552,-0.16653657645771378,0.06094876336129872,0.0,-0.08321328843502622,0.0,-0.14420412990607714,1.0,0.0
Fmn2,0.0,0.0,-0.025334703098786503,-0.0189951499188809,0.0,0.014286919068054934,0.011373083511563508,0.0,0.0,0.017112909485340902,0.0,0.0,0.0,-0.3296116973812643,0.0,0.12249247563120566,-0.17496282724957718,0.0,0.0238446341337342,0.0,-0.02003033929749539,0.0,0.016617265382879658,-0.052919984360127466,0.16439156469545865,-0.0020717029018621695,0.0,0.04029867204984552,-0.16653657645771378,0.04618802789206568,0.0,0.01685602504661993,0.0,-0.07644488652677912,1.0,2.0
Fbxo32,0.0,0.0,-0.007975739966097632,-0.0396177489310503,0.0,-0.021475281407076278,-0.008779222586829411,0.0,0.0,-0.023939973356104212,0.0,0.0,0.0,-0.34679358727053594,0.0,0.1945101230797407,-0.12267416311231882,0.0,0.021619351678772977,0.0,0.03076087820686792,0.0,0.016617265382879658,-0.05817092254169678,-0.00824903912450138,-0.02937682595496115,0.0,0.04029867204984552,-0.16653657645771378,0.043549846122531516,0.0,0.01685602504661993,0.0,0.05529398961286796,1.0,1.0
Bcas3,0.0,0.0,-0.007975739966097632,-0.0396177489310503,0.0,0.04559047882886309,0.0357154721982385,0.0,0.0,0.044461902721147785,0.0,0.0,0.0,-0.21028251849163912,0.0,0.22401932058365723,-0.05846103457243819,0.0,0.047175921303661245,0.0,-0.07177538248269182,0.0,0.011592097286331026,-0.05619802669082817,-0.00824903912450138,-0.08774322036065553,0.0,0.032885650466931496,-0.09683297251008059,0.0616057222022822,0.0,0.01685602504661993,0.0,0.030971435045725422,1.0,0.0
Incenp,0.0,0.0,-0.003753289580345154,-0.010051741509845382,0.0,-0.013539133532168833,-0.007781583656507887,0.0,0.0,-0.062099007252407704,0.0,0.0,0.0,0.18318925070037184,0.0,-0.2984103468295775,0.020973326540306994,0.0,0.07327035383174293,0.0,0.004292215563749012,0.0,0.014867111991502736,-0.0473327203163583,-0.0017676512269597304,-0.06351060025688064,0.0,-0.04821149426463403,-0.14840006475385867,0.05191677490151242,0.0,-0.08321328843502622,0.0,0.018994921916409543,1.0,1.0
Elk1,0.0,0.0,0.025803864982567336,-0.0396177489310503,0.0,-0.020896692453932605,-0.007781583656507887,0.0,0.0,-0.010892890834886777,0.0,0.0,0.0,-0.20737650566489288,0.0,-0.2293052162092767,0.017907024018074338,0.0,0.015292754788932047,0.0,0.0028614770424993416,0.0,0.01195273831437685,-0.009119245284972223,-0.00824903912450138,0.021952649958333688,0.0,-0.061164266037705695,-0.10177008185143534,-0.11548301160923745,0.0,-0.01749612670391798,0.0,-0.03762577523134256,1.0,1.0
Nus1,0.0,0.0,-0.025334703098786503,-0.0396177489310503,0.0,-0.021475281407076278,-0.008779222586829411,0.0,0.0,0.010626553263711301,0.0,0.0,0.0,-0.0870070529758538,0.0,0.12181222730463273,-0.10250360035876695,0.0,-0.2803198604501392,0.0,0.009776713228539416,0.0,-0.040284328321975316,0.10773299642421894,-0.00824903912450138,-0.020642721406674308,0.0,-0.08354308132670428,-0.03727829551912452,-0.06187868027604724,0.0,-0.017282759305089712,0.0,-0.12485153914282196,1.0,1.0
Sulf1,0.0,0.0,-0.003753289580345154,-0.0396177489310503,0.0,-0.026682998029221045,0.003192444577028877,0.0,0.0,0.01015486829227915,0.0,0.0,0.0,-0.15964441084744116,0.0,-0.32934159898248155,0.028010233207360694,0.0,-0.18748011141035117,0.0,-0.007392149026456632,0.0,-0.03931075829620424,-0.05128096319171355,-0.00824903912450138,-0.09739882668088141,0.0,0.012409985506613003,-0.06518050763559968,0.032386845958076026,0.0,0.010668369941413403,0.0,0.017802639913402106,0.0,1.0
Gabbr2,0.0,0.0,-0.007975739966097632,-0.0396177489310503,0.0,0.04559047882886309,0.0357154721982385,0.0,0.0,0.017112909485340902,0.0,0.0,0.0,-0.39796087586958157,0.0,0.2361980190402583,0.07555983313604404,0.0,0.0238446341337342,0.0,-0.011684364590205644,0.0,0.016617265382879658,-0.052919984360127466,-0.00824903912450138,-0.0020717029018621695,0.0,0.04029867204984552,-0.16653657645771378,0.04618802789206568,0.0,0.01685602504661993,0.0,0.061461555526444785,0.0,2.0
Kcnq2,0.0,0.0,-0.025334703098786503,0.05414398649315301,0.0,-0.0206099939532578,0.004389611293414706,0.0,0.0,-0.062099007252407704,0.0,0.0,0.0,0.15915742947867043,0.0,0.120270141559702,-0.11048471133567785,0.0,0.08607239864374462,0.0,0.009776713228539416,0.0,0.07218765388978154,-0.039003959611842505,-0.0011784342166624572,0.07782362308353186,0.0,0.06380736715111293,0.14030615936376548,0.06994345784187317,0.0,0.04566062477074171,0.0,-0.12485153914282196,0.0,0.0
Grina,0.0,0.0,0.01642064103170445,-0.010051741509845382,0.0,-0.022098833670545565,0.004389611293414706,0.0,0.0,0.010556824811685243,0.0,0.0,0.0,0.1027243220933566,0.0,0.17609748325163596,-0.13065527408922972,0.0,0.04420609708483282,0.0,0.03076087820686792,0.0,0.016617265382879658,0.10758123520492135,-0.0017676512269597304,-0.016619229027511256,0.0,0.04029867204984552,-0.13766079337189072,-0.44833440912005146,0.0,0.015149085855993786,0.0,0.02479851638015948,0.0,1.0
Stxbp1,0.0,0.0,-0.007975739966097632,-0.010051741509845382,0.0,-0.046738413015478535,0.0071830000042131074,0.0,0.0,0.044461902721147785,0.0,0.0,0.0,0.2370406428695117,0.0,0.21266214706395803,0.04173265250497743,0.0,0.09699509743797152,0.0,0.006676779765831797,0.0,0.07218765388978154,-0.022408300471541128,-0.0017676512269597304,0.02490958549376381,0.0,0.06380736715111293,0.18369415441625997,0.0971250013497315,0.0,0.04566062477074171,0.0,0.06408457614873585,0.0,0.0
Gpr158,0.0,0.0,-0.003753289580345154,-0.010051741509845382,0.0,-0.017607357696090873,-0.015164111079157968,0.0,0.0,0.044461902721147785,0.0,0.0,0.0,0.20983982005303628,0.0,-0.24482401965284034,0.031030623634394846,0.0,0.09699509743797152,0.0,-0.007392149026456632,0.0,0.06959709917244158,-0.022408300471541128,-0.0017676512269597304,-0.03526236364421876,0.0,0.08867664336177863,0.17268429637739532,0.0971250013497315,0.0,0.04566062477074171,0.0,0.017802639913402106,2.0,0.0
Celf4,0.0,0.0,-0.003753289580345154,0.1735187416994258,0.0,0.011398064499524864,0.00818063893453463,0.0,0.0,-0.010883866870579751,0.0,0.0,0.0,-0.07694164346168308,0.0,-0.3340946357378638,0.03170507567885675,0.0,-0.18334975578871213,0.0,-0.007392149026456632,0.0,-0.05797968471520826,-0.038229498319867015,-0.0029460854436221874,0.036451646543451045,0.0,0.01565841369723019,-0.08384943322131508,0.028601711983547398,0.0,0.010668369941413403,0.0,0.017802639913402106,0.0,2.0
