gene_name,gene_length.meta,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,rel_pos.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,loop_size.log.max.loops,9mo.2mo.Q.max.loops,loop_size.log.median.loops,9mo.2mo.Q.std.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,loop_size.log.min.loops,18mo.2mo.Q.min.loops,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac
Ccm2,49857.0,3,1.0,0.0175938265903656,15,0.140470770562052,2,-0.868482797058457,-0.7369655941469699,0.0,-0.0889687657250455,0.6976532245828669,0.0175938265903656,0.0515020048370065,0.1435339300117917,0.1435339300117917,0.1573982954861949,13.04933807175195,0.0021572904332155,16.283630998389878,0.0058211429999999,15.867230468859272,0.0015352514569372,15.718256781555894,0.001058906803148,14.27131711690138,0.0009202799999999,-0.0100313171940506,-0.0221923692900742,0.0044708842323841,1.9010190140311825,0.0883056747233886,0.3090818280870351,14.606115996923736,0.0538525575618599,8,0.3204725550050428,12.829265110441536,0.3111239763568407
Vegfa,15376.0,23,0.0,0.2950425915732121,22,0.3374935198132194,9,-0.0078210364209571,-1.3219280948440812,0.0,0.0014951765403603,0.6553067348517222,0.2645449113431234,0.1145788039362141,0.2953280636512466,0.32440771962685,0.1852558811390837,11.810169937664698,0.0025458934785077,18.74916235872105,0.00343481,16.88381969909735,0.0015171279861949,17.277994328753888,0.0020621576447631,15.627305880514848,-0.0013977313,-0.0113444813588685,-0.1214840191966468,-0.0451765282520983,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Alg5,15779.0,5,0.0,-0.0095675872209743,19,0.3226403917211256,4,-0.1695179762619292,0.5849625007091332,2.0,-0.0933796337535999,0.7343574482476448,-0.0095675872209743,-0.1545561925367917,0.0571062094263572,0.0768601361373475,0.0,0.0,0.0008553717869525,18.586905741912663,0.0041877557,18.424682855674675,0.0015210755856235,18.400946898797336,0.0009931988947332,17.990436405050964,-0.0012329041,0.0313114775471629,0.1139685991975256,0.0197394381172053,0.5442617728022355,0.1602786631513433,0.2607012108745095,10.70043971814118,0.0792562404849863,2,0.1711979075770662,10.315588527852109,0.2698542731188618
Nipbl,153846.0,1,0.0,-0.2671932034661397,22,0.188164303563691,6,0.3333333333092884,0.0,3.0,-0.3482582888979308,0.0,-0.2671932034661397,-0.1600939853342398,0.0271686771391559,0.0480711437712959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021525011597649,0.0414412272669513,0.0591762627536969,2.0302277064836938,-0.0928774796079976,0.0445593406101201,14.86920825055083,-0.1611548349185736,4,0.2138684139023303,11.916183044195666,-0.003815420325647
Nutf2,18750.0,15,2.0,0.0439724854793168,21,0.1599343532036874,7,0.0213537379184152,-1.3219280948657215,1.0,-0.075479042091938,0.6148738856266361,0.0514709600595398,-0.0703444725611892,0.1357327674133707,0.1676389410559182,0.0,0.0,0.0018654654913955,18.145693374677023,0.0033153839999999,17.17634432335909,0.0018203086612076,17.038564877929264,0.0016962389520967,14.821973235481124,-0.0027277114,0.0167002341211923,0.183932254720853,0.0838989405873873,1.2486552963966684,-0.0422450573024933,0.3160391609376711,13.097538375646916,-0.0691766325469092,6,0.280774228067592,11.472979186960217,0.0988949999580302
Zfp618,174135.0,2,2.0,-0.1614122794875896,22,0.2400590350131413,8,-0.561481637013257,-0.9999999999759548,0.0,-0.3477376286593152,0.6433544648246025,-0.1730267450408712,-0.2063862171135539,-0.030888640639322,-0.0481203285691154,0.4349397928537345,15.80820358390602,0.0016040327614571,21.222337385838447,0.0039791685999999,17.38304573384938,0.0014177315905505,17.17317851801642,0.0016411774356486,13.534424480081311,-0.0028775404,-0.0116106376469134,-0.0415032297924107,-0.0728133898771918,0.4208777929678279,-0.0142232940197949,0.1323854116312488,16.40206274510918,0.051251114650502,2,0.2590720103689576,16.104457203650803,0.2291888280387128
Tnks,139230.0,0,0.0,-0.1328028545462256,21,0.0920677139797647,4,-0.0380007733624646,0.0,0.0,-0.1722074032501495,0.3377282572433138,-0.134384034965368,-0.3647804105258467,-0.1760581884965237,-0.2134510846482133,0.2775891804437612,15.223386522599084,0.0014006933200924,19.51554777881154,0.003578749,18.916705902047084,0.0013125099439985,18.699061620577396,0.0013569519180219,13.885219717227454,-0.0030383147999999,0.0011116388418771,-0.0625012784452474,0.0494582797482268,2.753782284329756,0.3664294887643999,0.8296568837631324,16.00468133165763,0.0072103903372069,3,0.7581126784604115,12.829560687335013,0.1864931847992952
Anp32e,18144.0,18,3.0,-0.0548298712287056,20,0.2944125775967596,4,-0.0481612694864576,-0.5849625007091332,3.0,-0.2819605637600002,0.7579407241529822,-0.0724221973822069,0.0124520138367594,0.1537986782730144,0.1818532764374958,0.0,0.0,0.0013102730024351,16.18479787653294,0.0038745094999999,16.013510678832034,0.0013382058371459,15.945579615556433,0.0018903848619161,15.546412195119352,0.001589288,0.0677388788307792,-0.0258543256514753,0.0647613880488974,0.4415980299874847,0.2335160255175699,0.5631883740330985,11.348174867535612,0.0879515508968267,2,0.1953702174533225,11.03591790597284,0.4674296422449346
Mrpl3,26649.0,6,0.0,-0.1228571216218936,29,0.2164470156157776,6,-0.6949875002123328,-2.584962500600932,0.0,-0.2147625830719142,1.2007143299952958,-0.0521929356359698,-0.2279461955510369,-0.0534349038823312,-0.0465597697417066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141937128777696,0.055283659962814,0.0427969352021587,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Thumpd1,5705.0,8,0.0,-0.1729096154976728,35,0.2805664517257173,5,-0.5473931187933265,-2.3219280947719465,1.0,-0.2299497651836524,1.4142135622880836,-0.0603402314186739,-0.1184677187523064,0.0501605590706426,0.1076568362280445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0106757407296331,0.1160752619898668,-0.0521528389435581,0.3842794058566837,-0.2264360109735132,0.053904459957573,11.491352073563483,-0.1236163926974853,3,0.0458923287945059,11.108431758322627,0.2314806395703261
Ier5l,2682.0,23,0.0,0.2416254651571376,21,0.1866693163405273,9,-0.2358742730984879,-1.5849625006971109,0.0,0.0187543709091304,0.9213122068587382,0.2211760170820152,0.0189233908485695,0.2582688053805852,0.2392875148480242,0.0,0.0,0.0027234457637706,18.85526999562232,0.001784573,17.034498083215954,0.0017272573449187,17.33462289095009,0.0022529880351905,15.433194201814974,-0.001934925,0.3691095622914109,0.0227916659153348,-0.0163426154480441,0.7730084095811626,0.210608816567568,0.326977478779431,11.520618680556328,0.3541392826183444,3,0.1144237104690524,10.888261741488463,0.4686364135766294
Ccs,13966.0,5,3.0,0.1067607919227722,22,0.2360122019476889,5,-0.0245713495563738,-0.9999999999759548,0.0,-0.056463496070275,0.4837549562457706,0.0996703394674255,0.0368704156216366,0.1571346657593658,0.0880203410940758,0.0,0.0,0.0016895648833527,18.425396228909374,0.0052913289999999,17.624309983598504,0.0024380239136588,17.195364363811887,0.0018711796816486,15.467605550082997,-0.002843283,-0.0068837215631699,0.0322877068949804,0.0460161508146576,0.3489316102615582,0.2600878211606862,0.5794087264521102,11.39339045744404,0.4253608394623273,3,0.3769143021598133,11.06198810681822,0.6707871535612405
Glo1,41935.0,6,0.0,0.136131067465083,31,-0.0229651885869994,4,-0.6229632740505591,-0.5849625006971113,1.0,-0.1176039524976824,0.7071067811355406,0.0980541473119844,-0.1871272909431853,0.0745173012228704,0.1232215361447703,0.0,0.0,0.0008649351386357,19.738057614568216,0.0014399638999999,18.50896986787999,0.0006893187011718,18.655404527564013,0.0007497093430598,16.109055242150628,-0.0015764385,0.0075940992798054,-0.0574096776066662,0.0068192307314612,3.244482859390631,0.4026654670962936,0.5844268012466747,11.445014845868474,0.3394262959364308,3,0.2316768222411294,9.414284552775394,0.7456627851254101
Zfp654,71305.0,3,0.0,-0.2309152189367189,17,0.1940586348233113,5,0.1304153393144397,-1.222392421308968,1.0,-0.3993909248958978,1.1861121115265338,-0.2284092258493858,-0.3470574074326118,-0.1640973621212714,-0.1367983074938163,0.0,0.0,0.0006496344855145,19.423838127626396,0.0001968766999999,19.41350831344947,0.0004388661065861,19.41350831344947,0.0010885005921007,19.403178499272546,-0.000429286,0.0366342761701689,-0.0357005241013503,0.0708693904086199,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Zfp652,122442.0,7,0.0,0.0429250898119706,13,0.0556074836318378,4,-0.1695179762757549,-0.7369655941613971,0.0,-0.0330519519189174,0.7632155414103362,0.0636807136261355,0.0225555317129204,0.1132659617491572,0.1102583047251295,0.6130346983860848,14.622829460808914,0.0016731307589485,19.954142340111986,0.0026458114,16.27991473411222,0.0010782340328446,16.605052104836492,0.0015720861036189,13.469896148670918,-0.0025165216,0.0241861093605045,-0.0357464176938777,-0.0164809305823965,2.2610854937236486,0.247121728871247,2.0514734667756747,15.871857121360524,0.4427666383862037,8,0.7954563753521864,13.086746460297348,1.2560170914234885
Tmed10,34233.0,8,0.0,0.119971599066373,21,0.3292573957918856,9,-0.5393803528389228,-0.9999999999278651,1.0,-0.2051084378894812,0.9976968896682156,0.1122169603131885,0.0197664424716821,0.1772575271679731,0.2029251777566534,0.9663543553001076,10.324180546618852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521454951338579,0.0057535214900463,-0.0075044654036285,0.0,0.3691259874407162,0.3691259874407162,9.016808287686832,0.2692331139359378,1,0.0998928735047783,9.016808287686832,0.2692331139359378
Cenpc1,53559.0,5,0.0,-0.4569722700638368,28,0.1679821469335465,4,-0.2499999999819663,0.0,2.0,-0.6540032284168289,0.5717800936382809,-0.4230269341121169,-0.5073285954708595,-0.2888877034150958,-0.267459294288539,0.7562738964198819,13.775610280759548,0.0,21.253546292067348,0.0004309491,21.253546292067348,0.0,21.253546292067348,0.0,21.253546292067348,0.0010207716,0.0081964109498121,0.2170380916004834,0.1941347237973871,0.5436418096709673,-0.1663428678005178,0.0583579896018964,11.365775635326322,-0.2233186714264129,4,0.2650892721974336,10.797231523247168,-0.0252970761300845
Taf6l,11930.0,10,2.0,0.051252712562241,18,0.1642254237520979,5,-0.3140925862004574,-1.1375035237341966,3.0,0.0302533343541639,0.1572551892073692,0.0882648094613081,0.1258802507577292,0.2108939081972025,0.2154781363143389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0931456855094132,0.1589854237940959,0.0722871639714378,0.4030442016625304,0.3672289494197955,0.5218271748960364,12.058668250340606,0.2717668170733537,4,0.3063629556157869,11.63146927846975,0.5015510360479123
Cers1,15817.0,18,2.0,-0.0877650342561122,14,0.4016564256354717,6,-0.1995151638211819,-0.7004397181341564,3.0,-0.1907760362949666,0.5771124521985713,-0.0849555647194845,0.02146024681553,0.295834226791022,0.3097820874978467,0.0,0.0,0.0027552340315703,18.05756873186252,0.0006696849999999,17.289361519080472,0.0013770403592522,17.04750555765471,0.0027866164306054,15.812528307906955,-0.0033834080999999,0.1594504650909644,0.2463470917260947,-0.0448882857678332,0.457451855789097,0.1996466712239208,0.3666508512869022,11.698704666770388,0.0088740039738574,6,0.3050340841457997,10.935300877046032,0.0955792204228687
