gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,18mo.9mo.log_ratio.DAR,9mo.2mo.log_ratio.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,Tanova.max.loops,Tanova.std.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,Qanova.min.loops,loop_size.log.min.loops,Tanova.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Gab3,0.6519134008349516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016204344634062205,-0.3988195252724183,-0.006464070950945218,0.0,0.0,0.0,0.0,-0.00417882036895324,0.0,0.0,0.0,0.0,0.01907079093134365,0.0,-0.001762658166579711,0.0,0.0,0.0,0.0,0.0,0.0012718266210494898,0.0,0.013194604561879085,0.0,0.0,0.0,0.0,0.0,0.05244663252065388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009230987933010627,0.024916633426283415,0.0,0.0,0.0,0.12044238726584575,-0.10256624766267262,0.0,0.015601412488672977,0.003331794260213008,1.0,1.0
5730480H06Rik,0.7117751080256242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016204344634062205,0.07029680122072116,-0.006464070950945218,0.0,0.0,0.0,0.0,-0.00417882036895324,0.0,0.0,0.0,0.0,0.03420034060493494,0.0,-0.001762658166579711,0.0,0.0,0.0,0.0,0.0,0.0012718266210494898,0.0,0.013194604561879085,0.0,0.0,0.0,0.0,0.0,0.06837159032240891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14625006293257078,-0.0610117918978899,0.0,0.0,0.0,0.13670095378377786,-0.10256624766267262,0.0,0.016357623267536744,0.0034092778507142495,1.0,1.0
Sf3a1,-0.705223451822232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010900491550087165,-0.09368536417754605,0.05900536561145996,0.0,0.0,0.0,0.0,-0.00417882036895324,0.0,0.0,0.0,0.0,0.007261522675458438,0.0,-0.001762658166579711,0.0,0.0,0.0,0.0,0.0,0.0012718266210494898,0.0,0.0043982015206263615,0.0,0.0,0.0,0.0,0.0,0.011681457933707114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028119123994539944,-0.0509342684959754,0.0,0.0,0.0,0.010640976374419645,-0.09577068536040875,0.0,0.007446777338209825,0.0008910612668842077,1.0,1.0
Ybx1,-0.7149193397221657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050756800609330334,0.01966272831822817,-0.0026519265479575363,0.0,0.0,0.0,0.0,-0.00417882036895324,0.0,0.0,0.0,0.0,0.008571735929506712,0.0,-0.001762658166579711,0.0,0.0,0.0,0.0,0.0,0.0012718266210494898,0.0,0.0021991007603131807,0.0,0.0,0.0,0.0,0.0,-0.07842108917733033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004334242990574775,-0.06680477052353896,0.0,0.0,0.0,0.006230049130793374,-0.09577068536040875,0.0,0.01296398732572412,0.0014721881478833847,1.0,0.0
Higd2a,-0.645768327686267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016204344634062205,-0.10753361065872014,-0.006464070950945218,0.0,0.0,0.0,0.0,-0.00417882036895324,0.0,0.0,0.0,0.0,0.010187335503407014,0.0,-0.001762658166579711,0.0,0.0,0.0,0.0,0.0,0.0012718266210494898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008733630562439943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020361814934473773,0.004962866600507345,0.0,0.0,0.0,-0.05303922179752053,-0.10256624766267262,0.0,-0.02487114265274543,0.0005811268989092264,1.0,0.0
Hyou1,-0.8545447508207499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016204344634062205,0.024378756873118572,-0.006464070950945218,0.0,0.0,0.0,0.0,-0.00417882036895324,0.0,0.0,0.0,0.0,0.01616528682792798,0.0,-0.001762658166579711,0.0,0.0,0.0,0.0,0.0,0.0012718266210494898,0.0,0.0043982015206263615,0.0,0.0,0.0,0.0,0.0,0.013833479239390446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027149087534501003,0.007696952336491683,0.0,0.0,0.0,0.02049868527608804,-0.10256624766267262,0.0,-0.040627521343338184,0.0007748358811323459,1.0,1.0
Snw1,-0.6406775404436466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050756800609330334,-0.10244281889679722,-0.0026519265479575363,0.0,0.0,0.0,0.0,-0.00417882036895324,0.0,0.0,0.0,0.0,0.008767937811521383,0.0,-0.001762658166579711,0.0,0.0,0.0,0.0,0.0,0.0012718266210494898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008733630562439943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002385752639757135,-0.019658224131816473,0.0,0.0,0.0,-0.053072609446154766,-0.09577068536040875,0.0,0.006168298071059279,-0.014915590723737692,1.0,1.0
Wdr77,-0.6500292822049979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016204344634062205,0.016704989549441215,-0.006464070950945218,0.0,0.0,0.0,0.0,-0.00417882036895324,0.0,0.0,0.0,0.0,0.009934682972156085,0.0,-0.001762658166579711,0.0,0.0,0.0,0.0,0.0,0.0012718266210494898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008733630562439943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025549869841107957,-0.08624469546171334,0.0,0.0,0.0,-0.05329187433175647,-0.10256624766267262,0.0,-0.025549869841107957,0.0005811268989092264,1.0,1.0
1700028E10Rik,0.5230473352070802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016204344634062205,0.026237532980023667,-0.006464070950945218,0.0,0.0,0.0,0.0,-0.00417882036895324,0.0,0.0,0.0,0.0,-0.10121528717736976,0.0,-0.001762658166579711,0.0,0.0,0.0,0.0,0.0,-0.016533746073643368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018662085231298055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005381464856700637,0.013801230308719171,0.0,0.0,0.0,-0.3380602376971346,-0.08476067401277713,0.0,-0.053659978292834684,0.001588413563485329,1.0,1.0
Lhpp,0.6519134008349516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016204344634062205,-0.3988195252724183,-0.006464070950945218,0.0,0.0,0.0,0.0,-0.00417882036895324,0.0,0.0,0.0,0.0,0.01907079093134365,0.0,-0.001762658166579711,0.0,0.0,0.0,0.0,0.0,0.0012718266210494898,0.0,0.013194604561879085,0.0,0.0,0.0,0.0,0.0,0.05244663252065388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009230987933010627,0.024916633426283415,0.0,0.0,0.0,0.12044238726584575,-0.10256624766267262,0.0,0.015601412488672977,0.003331794260213008,1.0,1.0
Nab1,-0.8681680402025963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050756800609330334,0.025042781582436502,-0.0026519265479575363,0.0,0.0,0.0,0.0,-0.00417882036895324,0.0,0.0,0.0,0.0,0.013162714787400685,0.0,-0.001762658166579711,0.0,0.0,0.0,0.0,0.0,0.0012718266210494898,0.0,0.0043982015206263615,0.0,0.0,0.0,0.0,0.0,0.013833479239390446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004334242990574775,-0.03352017294711027,0.0,0.0,0.0,0.02176945232368337,-0.09577068536040875,0.0,0.01296398732572412,0.0014721881478833847,1.0,1.0
