gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DMR,18mo.2mo.log_ratio.DMR,count.DMR,18mo.9mo.Q.std.loops,18mo.9mo.T.min.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,18mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.std.loops,Qanova.min.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,loop_size.log.mean.loops,loop_size.log.min.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.min.atac,log2_distance.std.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
1700056N10Rik,0.0021323306392878293,0.007861665152013302,0.0876122307125479,0.0024100424349308013,0.0,0.0,0.002748632617294788,0.0,-0.017205699738115074,0.0,-0.006228067204356194,0.0,-0.03222818534821272,0.007604486458003521,0.008405722109600902,0.0,0.0018553609028458596,0.0,0.0,0.0076559038739651445,0.0,0.012781244507059454,0.09310457514598966,-0.009387928266078234,-0.016068664714694023,-0.016963633447885512,-0.06836438253521919,-0.028029023446142675,-0.037852909734938295,-0.025653941933996977,0.0,-0.0006063351966440677,-0.014590621404349803,0.011675985706970095,-0.005547515619546175,0.0,-0.01685155859217048,-0.016898158425465225,0.0012898104265332221,0.04583664931356907,-0.06188423652201891,0.0003663568943738937,-0.02300191977992654,-0.040588878102134913,-0.005514240972697735,0.014515595845878124,0.04834728917106986,0.0689508391264826,-0.09130733627825975,0.039503133092075586,0.0,-0.005404719151556492,0.03275877645239234,0.0,0.0,-0.00495944356545806,0.0,0.0,0.0007517237402498722,1.0,0.0
Scly,0.0025133538525551557,-0.007037014961242676,-0.05730117958039045,-0.003213390000164509,0.0,0.0,0.013743163086473942,0.0,-0.023637839183211325,0.0,0.0023813198134303095,0.0,0.08890547022223473,0.008243297450244427,0.004590620147064328,0.0,0.0018553609028458596,0.0,0.0,0.0021436530817300083,0.0,0.005786288734525442,-0.21086619563400746,-0.0035181107837706804,-0.10970986306667328,0.013646721858531236,0.07972032388672233,-0.008742243964225054,-0.10109666161239148,0.03495537534356117,0.0,-0.0006063351966440677,-0.015474060894921421,-0.012177569661289453,-0.00876575730741024,0.0,-0.011898256819695235,0.02145557719282806,0.005988405551761389,0.053438078202307226,0.004569912850856781,0.0005495353415608406,-0.01892695628106594,-0.039928397024050356,-0.005744703793898225,-0.012561915777623653,-0.19747832907363772,-0.1708592870645225,0.02211511641740799,-0.01676010064664297,0.0,-0.017083882242441176,-0.06648666881024838,0.0,0.0,0.012983763236552476,0.0,0.0,0.0007517237402498722,1.0,1.0
Htt,0.0025133538525551557,-0.007037014961242676,-0.05365957719273865,-0.0048200848698616025,0.0,0.0,0.002748632617294788,0.0,-0.008149297926574945,0.0,0.0029308551549911497,0.0,-0.023602496683597565,0.0032957587391138077,0.010214052516967059,0.0,0.0018553609028458596,0.0,0.0,0.0021436530817300083,0.0,0.02075458809733391,-0.15515671255998315,-0.0006020855344831944,-0.10733858715742826,0.03032604854553938,0.14274171428754925,-0.02532564736902714,0.14550809488631786,0.041263252422213556,0.0,-0.0003464772552251816,-0.003931301245465875,-0.004805469885468483,-0.01042678527534008,0.0,0.0054158828407526016,0.03669738337397575,0.005988405551761389,0.09992917839437723,0.007235695347189903,-0.021798235215246677,-0.020587984323501587,-0.027025131275877357,0.002570750331506133,-0.011108362451195716,0.022066420428454876,0.11096471857279538,0.024863414559513332,-0.026055373259587213,0.0,0.006336567234247923,0.0538280682452023,0.0,0.0,-0.00495944356545806,0.0,0.0,0.0007517237402498722,1.0,0.0
Scn2b,0.0025133538525551557,0.018142304196953774,-0.045207534516230226,0.0016066950000822545,0.0,0.0,0.013743163086473942,0.0,0.06730384331196547,0.0,0.0023813198134303095,0.0,0.06797967087477445,0.018060042299330236,0.002180577674880624,0.0,0.012616453766822815,0.0,0.0,0.0021436530817300083,0.0,-0.0631413283199072,-0.16330554839223624,-0.02799630718305707,-0.06646560326218605,0.03032604854553938,0.07212579362094403,-0.008742243964225054,0.1006904031522572,0.013409638265147805,0.0,-0.0015591476485133171,-0.006257740231230855,0.0156684079580009,-0.01042678527534008,0.0,0.01631737792864442,0.02915894945152104,-0.008752285037189722,-0.07719617453403771,0.004569912850856781,0.0005495353415608406,-0.01731252733618021,-0.02296892167069018,-0.01709183390252292,-0.01085185308009386,0.06925093753263355,-0.11191451834514737,0.016095087211579085,0.06407218346837908,0.0,0.006336567234247923,0.01942602053284645,0.0,0.0,0.012287805443629623,0.0,0.0,0.0007517237402498722,1.0,1.0
H13,0.0025133538525551557,0.018142304196953774,0.05401514993980527,0.0024100424349308013,0.0,0.0,0.002748632617294788,0.0,-0.020765751712024213,0.0,0.0023813198134303095,0.0,-0.023602496683597565,0.0032957587391138077,0.008405722109600902,0.0,0.0031541134417057038,0.0,0.0,0.0076559038739651445,0.0,0.023463519252836705,0.0609026247728616,-0.0023968792892992497,-0.08801862694323064,0.03032604854553938,0.15297390606254338,-0.028029023446142675,0.08679469923488796,-0.025887553631328046,0.0,-0.0003464772552251816,-0.005293987998738885,-0.004805469885468483,-0.01042678527534008,0.0,0.01631737792864442,-0.017746263444423677,0.0012898104265332221,0.07316772487014532,0.019231716580688955,0.0005495353415608406,-0.017603578623384238,-0.024767684943508356,0.0028012131527066233,0.014259086474776268,0.026158915096893907,0.11348907531704754,0.036314746625721456,-0.023371975668706,0.0,0.0019258194882422685,0.03692596146836877,0.0,0.0,0.001872455822303891,0.0,0.0,0.0007517237402498722,1.0,0.0
2300009A05Rik,0.0025133538525551557,-0.0019241837784647942,0.11192354370839894,-0.0048200848698616025,0.0,0.0,0.013743163086473942,0.0,-0.029822153188288212,0.0,0.0023813198134303095,0.0,0.09455804176628589,0.041546218805015085,0.015635849349200724,0.0,0.0031541134417057038,0.0,0.0,0.0076559038739651445,0.0,-0.011275651813484729,-0.0439941319078207,-0.009387928266078234,-0.05060107557103038,-0.016963633447885512,-0.03440327641554177,-0.008742243964225054,-0.06606242069974541,0.02718552087433636,0.0,-0.0006063351966440677,0.03354101251810789,-0.005080809351056814,0.0016739953681826592,0.0,-0.002359448354691267,0.018958108136430382,0.0019347156397998334,-0.186585820261389,-0.02265915121883154,0.0005495353415608406,-0.01722076514735818,-0.04104781919857487,0.026081450125202535,0.014259086474776268,0.07313309879973531,-0.12565636278595776,0.013105003349483012,-0.014995372492121533,0.0,-0.00571533520705998,0.03209437351673841,0.0,0.0,0.0017122486140578985,0.0,0.0,0.0007517237402498722,1.0,1.0
Fam155a,-0.07444455908611416,-0.0028038106486201284,-0.023702328721992672,-0.0048200848698616025,0.0,0.0,0.002748632617294788,0.0,-0.02650353640317917,0.0,0.0029308551549911497,0.0,-0.032614729069173336,0.007604486458003521,0.020800693295896053,0.0,0.0031541134417057038,0.0,0.0,0.0013474391121417284,0.0,0.004916469464078545,0.19349026098847388,-0.009387928266078234,0.2368752533569932,0.03032604854553938,0.012998689115047455,0.02978083776310086,0.009560399642214178,0.0329670804226771,0.0,0.004590823631733656,-0.0030478617548942567,0.03893459225073457,0.015104885417968035,0.0,0.0066542082838714125,-0.04117927742190659,0.005988405551761389,0.08271159062162042,0.008187760524451733,-0.021798235215246677,0.06423555921763181,-0.017451598523184658,-0.0036952353827655313,-0.005149506367743016,0.018947926182299853,-0.2918001541076228,-0.006043271869421005,0.014332662287633866,0.0,0.0019258194882422685,-0.01579140415415168,0.0,0.0,-0.0013316882587969302,0.0,0.0,0.010846299603581428,1.0,2.0
Srsf12,0.0025133538525551557,0.007861665152013302,0.08293791119940579,0.018362228125333786,0.0,0.0,-0.01301019448786974,0.0,0.04279623437672853,0.0,0.00641124565154314,0.0,-0.0170684664696455,0.0026761702448129653,-0.03356686467304826,0.0,-0.050465814992785456,0.0,0.0,-0.01433185205794871,0.0,0.012781244507059454,-0.13159857721999288,-0.009293465446680783,-0.06709499752614648,-0.016963633447885512,-0.062204429693520066,-0.028029023446142675,-0.050852880629245194,-0.02116654341574758,0.0,-0.0003464772552251816,-0.005935252467170357,-0.004805469885468483,-0.01042678527534008,0.0,-0.002840396706014872,-0.014836941985413432,-0.007001828029751777,0.08011527490802109,0.007235695347189903,0.002564498260617256,-0.008901366379577667,0.08102534252218901,0.0028012131527066233,-0.005299429818987847,0.09273289392702282,0.09435629261657595,-0.030348492320626974,-0.024845184292644262,0.0,-0.005404719151556492,0.006964300721883774,0.0,0.0,0.003837366122752428,0.0,0.0,-0.007517237365245819,1.0,1.0
6430550D23Rik,0.0025133538525551557,-0.007037014961242676,-0.05148269232362509,-0.003213390000164509,0.0,0.0,0.013743163086473942,0.0,-0.020765751712024213,0.0,0.00641124565154314,0.0,0.04794357381761074,0.018060042299330236,0.004590620147064328,0.0,0.0031541134417057038,0.0,0.0,-0.003246103241108358,0.0,0.023463519252836705,0.026432802751660347,-0.0011540815420448781,-0.07617568124085665,0.013646721858531236,0.13757528694346546,-0.028029023446142675,0.12935341972857714,-0.025887553631328046,0.0,-0.0006063351966440677,-0.005935252467170357,-0.010250193439424038,0.002686177920550108,0.0,-0.002840396706014872,0.02974618598818779,0.0012898104265332221,0.1220824864320457,0.019231716580688955,0.002564498260617256,-0.035095943883061406,-0.0279614825733006,-0.005744703793898225,-0.012561915777623653,-0.08543818074278534,0.1023855674918741,0.03356644848361611,-0.029652161882258953,0.0,0.006336567234247923,0.03692596146836877,0.0,0.0,0.001872455822303891,0.0,0.0,0.0007517237402498722,1.0,0.0
Rwdd4a,0.0021323306392878293,0.007861665152013302,0.0930432905210182,0.0024100424349308013,0.0,0.0,-0.007696171849966049,0.0,-0.02521986301988363,0.0,0.00641124565154314,0.0,-0.011754444167017937,-0.026033136546611785,0.008405722109600902,0.0,-0.008163587730377913,0.0,0.0,0.0076559038739651445,0.0,-0.05111439630389213,-0.1708164315391332,-0.014111070036888123,-0.06024916769936681,-0.016963633447885512,-0.060799541734158996,-0.011924881343729795,-0.03959405290195719,-0.02116654341574758,0.0,-0.0006063351966440677,-0.005935252467170357,-0.004805469885468483,-0.01042678527534008,0.0,-0.007793698478490114,-0.032937526116147635,-0.007001828029751777,0.08934877716004848,0.007235695347189903,0.002564498260617256,-0.02066726189106703,-0.03882192548364401,-0.005514240972697735,-0.011108362451195716,0.10433653364889324,0.08947295280639082,0.01303950984030962,-0.019333910578861833,0.0,-0.005404719151556492,-0.04841425469145179,0.0,0.0,0.0010543248616158962,0.0,0.0,-0.007517237365245819,1.0,1.0
