gene_name,gene_length.meta,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,rel_pos.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,loop_size.log.max.loops,9mo.2mo.Q.max.loops,loop_size.log.median.loops,9mo.2mo.Q.std.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,loop_size.log.min.loops,18mo.2mo.Q.min.loops,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Bak1,0.14172773499041796,0.0,0.0,0.0,0.0,0.0,0.001660563051700592,0.008384343292564154,0.013616986870765686,0.0,0.0,0.026153785288333894,0.0,0.0,0.0,0.0,0.026292116940021516,0.0,0.0,0.0,0.006365491710603237,0.0,0.005025147199630737,0.0,0.0,0.03501018166542053,0.0,0.0,0.0,-0.07758600123226643,0.0,0.0,0.0,0.0,0.0,-0.014036680087447167,-0.11106443949043751,0.0,0.0,1.0,0.0
2610316D01Rik,-0.2139835032634437,0.0,0.0,0.0,0.0,0.0,0.002214084081351757,0.021860471405088903,0.004538995623588562,0.0,0.0,0.026153785288333894,0.0,0.0,0.0,0.0,0.026292116940021516,0.0,0.0,0.0,0.0069190127402544025,0.0,0.020100588798522948,0.0,0.0,0.011935289204120635,0.0,0.0,0.0,0.2828410783875734,0.0,0.0,0.0,0.0,0.0,0.03559998460114002,0.055742301642894745,0.0,0.0,1.0,1.0
Clmn,-0.15752435948699714,0.0,0.0,0.0,0.0,0.0,0.0011070420593023301,0.021860471405088903,0.004538995623588562,0.0,0.0,-0.038649078402668235,0.0,0.0,0.0,0.0,-0.01820223480463028,0.0,0.0,0.0,0.003874647207558155,0.0,0.020100588798522948,0.0,0.0,-0.02426842138171196,0.0,0.0,0.0,0.2828410783875734,0.0,0.0,0.0,0.0,0.0,0.03559998460114002,-0.09205443903803825,0.0,0.0,1.0,1.0
Mrps35,0.023097376581281425,0.0,0.0,0.0,0.0,0.0,0.005535210184752941,0.037687941417098046,0.004538995623588562,0.0,0.0,0.026153785288333894,0.0,0.0,0.0,0.0,0.026292116940021516,0.0,0.0,0.0,0.02435492493212223,0.0,0.020100588798522948,0.0,0.0,-0.00755901649594307,0.0,0.0,0.0,0.28000458642840387,0.0,0.0,0.0,0.0,0.0,0.05491774555295706,0.11010843224823474,0.0,0.0,1.0,1.0
Cutc,0.07936670266091823,0.0,0.0,0.0,0.0,0.0,0.001660563051700592,0.029885739190503954,0.013616986870765686,0.0,0.0,0.014827950093895197,0.0,0.0,0.0,0.0,-0.04328086942434311,0.0,0.0,0.0,0.006365491710603237,0.0,-0.07127774562686681,0.0,0.0,0.03501018166542053,0.0,0.0,0.0,0.14663371180184184,0.0,0.0,0.0,0.0,0.0,0.045017476677894595,-0.11106443949043751,0.0,0.0,1.0,1.0
Galnt3,0.023097376581281425,0.0,0.0,0.0,0.0,0.0,0.005535210184752941,0.037687941417098046,0.004538995623588562,0.0,0.0,0.026153785288333894,0.0,0.0,0.0,0.0,0.026292116940021516,0.0,0.0,0.0,0.02435492493212223,0.0,0.020100588798522948,0.0,0.0,0.011935289204120635,0.0,0.0,0.0,0.28000458642840387,0.0,0.0,0.0,0.0,0.0,0.05491774555295706,0.09061412639915943,0.0,0.0,1.0,1.0
Sh3bgrl,-0.21026450013741851,0.0,0.0,0.0,0.0,0.0,-0.03957675291225314,0.008186499904841184,0.004538995623588562,0.0,0.0,-0.06777265459299088,0.0,0.0,0.0,0.0,0.010921340882778168,0.0,0.0,0.0,0.0044281682372093204,0.0,0.005025147199630737,0.0,0.0,-0.00755901649594307,0.0,0.0,0.0,-0.14946260653436183,0.0,0.0,0.0,0.0,0.0,0.010199780911207199,0.06859435621649027,0.0,0.0,1.0,2.0
Tgoln1,0.1702886351570487,0.0,0.0,0.0,0.0,0.0,0.001660563051700592,0.028960054162889718,0.013616986870765686,0.0,0.0,-0.06777265459299088,0.0,0.0,0.0,0.0,0.010921340882778168,0.0,0.0,0.0,0.006365491710603237,0.0,0.005025147199630737,0.0,0.0,0.03501018166542053,0.0,0.0,0.0,0.03158096425235271,0.0,0.0,0.0,0.0,0.0,0.04373358625918627,-0.11106443949043751,0.0,0.0,1.0,1.0
Rpl13,0.09707937538623809,0.0,0.0,0.0,0.0,0.0,0.005535210184752941,0.037687941417098046,0.013616986870765686,0.0,0.0,-0.06777265459299088,0.0,0.0,0.0,0.0,0.010921340882778168,0.0,0.0,0.0,0.02435492493212223,0.0,0.020100588798522948,0.0,0.0,0.011935289204120635,0.0,0.0,0.0,0.1941081280261278,0.0,0.0,0.0,0.0,0.0,0.05705138113349676,0.09061412639915943,0.0,0.0,1.0,1.0
Abcd3,-0.26118843361735344,0.0,0.0,0.0,0.0,0.0,0.002214084081351757,0.008186499904841184,0.004538995623588562,0.0,0.0,0.026153785288333894,0.0,0.0,0.0,0.0,0.026292116940021516,0.0,0.0,0.0,0.0069190127402544025,0.0,0.005025147199630737,0.0,0.0,-0.00755901649594307,0.0,0.0,0.0,-0.14946260653436183,0.0,0.0,0.0,0.0,0.0,0.010199780911207199,0.07523660756647586,0.0,0.0,1.0,2.0
Tomm70a,-0.03720524374395609,0.0,0.0,0.0,0.0,0.0,0.005535210184752941,0.011351993661373854,0.004538995623588562,0.0,0.0,0.014827950093895197,0.0,0.0,0.0,0.0,-0.04328086942434311,0.0,0.0,0.0,0.02435492493212223,0.0,0.005025147199630737,0.0,0.0,-0.00755901649594307,0.0,0.0,0.0,-0.16539678581058978,0.0,0.0,0.0,0.0,0.0,0.014456528276205062,0.11010843224823474,0.0,0.0,1.0,1.0
Cntn5,-0.2091308604273945,0.0,0.0,0.0,0.0,0.0,-0.02200246092863381,0.008051153123378754,0.004538995623588562,0.0,0.0,0.014827950093895197,0.0,0.0,0.0,0.0,-0.04328086942434311,0.0,0.0,0.0,0.002905985340476036,0.0,0.0026448143646121023,0.0,0.0,0.03501018166542053,0.0,0.0,0.0,-0.03583277612924576,0.0,0.0,0.0,0.0,0.0,-0.10258308507502079,-0.05972536555491388,0.0,0.0,1.0,2.0
Cpne1,-0.013375516347587109,0.0,0.0,0.0,0.0,0.0,0.005535210184752941,0.011351993661373854,-0.01929073140025139,0.0,0.0,0.026153785288333894,0.0,0.0,0.0,0.0,0.026292116940021516,0.0,0.0,0.0,0.02435492493212223,0.0,0.005025147199630737,0.0,0.0,0.011935289204120635,0.0,0.0,0.0,-0.16539678581058978,0.0,0.0,0.0,0.0,0.0,0.014456528276205062,0.09061412639915943,0.0,0.0,1.0,1.0
