gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,18mo.2mo.Q.mean.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,18mo.2mo.T.median.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Smarcd2,0.021464747847057878,0.0246180607349379,0.019537187833338975,-0.011782742366194724,0.05195944153703749,-0.004468443444930017,-0.05654511842411011,-0.010238776770420373,-0.0014851775881834328,0.010332844629883766,-0.0062420530989766125,0.0,0.0,0.0012964616774115711,0.009035604596138001,0.006316186478361487,0.0001984416414052248,-0.00250158570939675,0.00908837527036667,0.008862202800810338,-0.0027720863185822964,0.01702840587357059,0.013211461529135705,0.020536554264836013,0.01597837627865374,0.06903167284093797,0.011429295530542732,-0.0025483930297195913,-0.000476972134783864,0.0,0.0002786791464313865,0.0008225050393957645,0.0,-0.004813697836361826,0.0030421541351824998,0.031201171068823898,0.0010689492896199227,0.050142988931620495,0.043460024930536745,0.047693681505625134,0.0,-0.0004877366404980421,0.010234603688586504,0.039471285664476455,0.005282371863722801,-0.05078194176545367,-0.022712644208222627,1.0,1.0
2700046G09Rik,-0.7184243358671665,-0.032546153254806996,0.004945212758611888,0.014289444563910365,-0.014205741658806802,0.003774293102324009,0.0015587899065576494,0.0021576320240274073,0.004011300077545457,0.010216471084859222,0.0023721387423574925,0.0,0.0,0.0014191093610133976,-0.0002472023479640484,0.007139231180772186,9.289304725825786e-05,0.018024455707054587,0.0012274437106680124,0.005786516480147838,-0.0018210785463452339,0.009139061092864722,0.004115831786766649,0.00803393559763208,0.00945957935648039,0.03199067326262593,0.004380782227963209,-0.0010667691752314567,-0.0020498445304110648,0.0,0.0002786791464313865,0.0011898906575515866,0.0,-0.0033491631038486958,-0.00925214591436088,0.006651873312657699,-0.0010689492896199227,-0.0004824563837610185,0.0166275367885828,0.005192231244873256,0.0,0.004774568504653871,0.009359737737104296,-0.019567611627280712,0.005282371863722801,-0.04695458516012877,-0.016648430451750754,1.0,0.0
Ikzf2,0.06562230055453255,-0.02715657906839624,0.008267500668298454,-0.01827368289232254,0.08868855332955718,-0.014982638163492084,-0.0019096956681460143,0.008374454001896084,-0.02511350185610354,0.009575161142274738,-0.09048705257475376,0.0007676713913679123,0.0,0.0008222301676869393,-0.004665622627362609,-0.003887258442118764,0.00035528241191059353,-0.0022670272924005985,0.01706215718295425,0.008945254613645376,0.0037837966531515123,0.009744475047336892,0.004115831786766649,0.01087573951925151,0.011400255728513003,0.08568137290887534,-0.0318997058738023,0.05428669761866331,0.006399375777691603,0.0,0.00023223262280225754,0.0013818085053935647,0.0,-0.001788872592151165,0.04649979076348245,-0.01719939258618979,0.0013221214897930621,0.14458332617999986,0.039502399899065496,-0.04641514122253284,0.0,0.035701174037531015,-0.011130611035041512,0.13248409832362085,-0.017801888361573218,0.021913982414989732,-0.006845558488857932,1.0,2.0
Spata24,-0.20013185721822083,0.02398679859470576,0.014922796254977585,-0.011782742366194724,0.029667695267125965,0.0018794541992247105,-0.044886730967555195,-0.0034927290157065727,0.0059029711177572605,0.002858755144407041,0.002228261809796095,0.0,0.0,-5.876531940884888e-06,0.014454534268006683,0.006327257631346584,4.644652362912893e-05,-0.00529449968598783,0.008969845362007617,0.008203947469592094,-0.002670915285125375,0.013206212064251304,0.0016220027208328246,0.023041485925205052,0.01597837627865374,-0.07011149518657475,0.004071667678654194,-0.00017779486253857613,-0.0019277623342350125,0.0,0.0,-0.008981755003333092,0.0,-0.0054383132513612506,0.0035290798265486954,0.024592752192984336,-0.0011814702674746514,0.012222196030197665,0.024843520633876324,0.004060756682883948,0.0,-0.004772307816892862,0.00787374955136329,-0.02411070594098419,0.005282371863722801,-0.005283005191013217,-0.005628498021978885,1.0,0.0
Atp5c1,0.17742067132145167,-0.010954608083702624,0.008546753507107496,-0.01783422127366066,-0.008310944950208067,0.00048524730373173953,0.0005213626939803362,0.002751302372198552,0.0059029711177572605,0.01101249766536057,0.012439155280590057,0.0002522348868660629,0.0,0.0022358638246078046,-0.010318202497437597,-0.01494918629527092,0.0004644652456045151,0.007512639593333006,0.008969845362007617,0.007298243786208331,-0.0027720863185822964,0.015303169613471255,0.013211461529135705,0.024885459006763994,0.011729662995785475,0.04245282762683928,-0.1349282138980925,0.00019972833106294275,-0.0019277623342350125,0.0,0.000603804811835289,-0.024390016258694233,0.0,-0.005346297798678279,-0.00525625791400671,0.03203963714564452,-0.0014748284744564445,0.0793400826700963,0.028585426951758565,0.005340835909591988,0.0,-0.0400815443135798,0.012763991858810187,0.012662318414077162,-0.017801888361573218,-0.07064458878710866,0.05346591293811798,1.0,1.0
Zdhhc20,0.14481937968172132,-0.007394855469465255,0.015969166550785303,-0.01793185532093048,-0.008360820719972253,0.009609048245474696,0.0015085799526423215,-0.022778546079061924,-0.00012472615577280522,0.017007207935675978,0.0014629869535565377,0.002187863467261195,0.0,0.00247836998431012,-0.01775824785232544,0.007338895509019494,0.0011611631140112876,0.0544078769069165,0.0012565516121685505,0.00864220223389566,-0.005099019985646009,0.02771503838710487,0.0030412549898028375,0.023532146904617548,0.011742083299905061,-0.280674963593483,0.009341887757182121,0.0004464798513799906,0.002822084950748831,0.0,0.0,0.0015353427454829216,0.0,0.007979993717744946,0.007151961931958795,-0.012406881339848042,0.000731386337429285,0.01610907525755465,0.042062783371657135,-2.5574088795110583e-05,0.0,-0.01727375840768218,0.0004502240009605885,-0.06925388526171446,0.005282371863722801,0.006639432376250625,-0.006259387177415192,1.0,1.0
Specc1l,0.15723568056710063,0.02416754632489756,0.011063731778413056,-0.0034710237756371497,-0.00979335855692625,0.002653287099674344,0.004544083941727877,0.005604028794914484,0.007314013475552201,0.013654296658933163,-0.006259952634572983,0.00023030141834169628,0.0,0.0029746122774668036,0.0010938563104718924,0.027581559009850026,0.0009922081977128982,-0.0018593416456133126,0.00908837527036667,0.010859860847704112,-0.0027720863185822964,0.02128299811622128,0.013211461529135705,0.034174945447593925,0.009613345321267843,0.012433681432157754,0.01296811904758215,0.0007111794501543045,0.006399375777691603,0.0,0.000603804811835289,0.001266657798551023,0.0,0.022784927422180773,0.004296811688691378,0.030702620833180844,0.0026161126978695394,0.12371778286993504,0.030148163959383963,0.0011639020941220223,0.0,-0.021325829294510185,-0.006980646941810846,-0.01638544728048146,-0.017801888361573218,-0.12427059719339013,-0.048978396579623225,1.0,1.0
Zfp458,0.17044517125934364,-0.0012676861742511392,0.010911017619073392,-0.01827368289232254,-0.035018185563385484,-0.004799074213951826,0.00464608202688396,-0.0006458027777262032,0.016496576769277453,0.012720280755311252,0.013096378985792398,0.00023030141834169628,0.0,0.0021186747821047903,0.005181769430637359,-0.000903538940474391,0.0007283367216587066,-0.004723384222015739,0.0012191587500274181,0.008641738290898503,-0.0027720863185822964,0.02046529875136912,0.013211461529135705,0.021792969778180123,0.011400255728513003,0.07769134692847729,0.009539418509230018,-0.0010667691752314567,-0.01649528557434678,0.0,0.000603804811835289,0.001266657798551023,0.0,-0.008455332489684225,-0.005098741296678782,-0.0015694839574280195,0.0026161126978695394,0.04177350429585203,0.03830487497150898,0.009768026284873485,0.0,0.015736063844524324,0.01224139100406319,0.014454254838638008,-0.0022141922265291212,-0.0819881770387292,0.057370653972029687,1.0,1.0
Golga1,0.14876917793764732,0.05668806249741465,-0.06357540722005069,0.0008648777939379215,-0.005342117357067764,0.008239847188815475,0.015132783860899508,0.0056314231664873655,0.0037785715761128815,0.022227149065583943,0.0052002713829278945,0.002303014174103737,0.0,0.0029150868649594486,0.014482354009523989,-0.02244354147929698,0.0041801871359348295,-0.03344982562586665,0.0032901765499264,0.012920989282429218,-0.005099019985646009,0.043779769456014035,0.0011962269246578216,0.025495203286409376,0.026506664864718914,0.02839107032632455,0.004271644121035934,0.0007428046222776175,-0.0009340704279020429,0.0,0.003483489155769348,-0.09434681173413992,0.0,0.0026294429786503314,0.007844758424907923,0.021952364249154924,-0.005963611714541912,0.035347883850336076,0.03709420587401837,0.014219734219368547,0.0,0.015478542777709664,-0.009898049123585224,-0.0013912752468604594,-0.017801888361573218,0.06898258147761226,0.0038299045263556764,1.0,1.0
Fgd3,0.09741575132124126,-0.009741497104987501,-0.03672709104605019,0.03320768615230918,-0.04307904799934477,0.01027566681150347,0.0016062316298484803,0.006254100566729903,0.009208334933500737,0.014268909518141299,0.0011272472701966763,0.002187863467261195,0.0,0.0035963222780264915,0.00604441043920815,-0.018015362434089185,0.0005109117645770311,0.007688486319966614,0.001662514441413805,0.009218396733049304,0.0404481783695519,-0.037611384587362406,-0.016484852265566587,0.015314696207642555,0.021860167272388934,-0.1275017017312348,0.002755632782354951,9.089012630283832e-05,0.010791494166478515,0.0,0.0,0.0015353427454829216,0.0,0.01042420550249517,0.0017784723453223704,0.008514812584035098,0.000731386337429285,0.10183260799385607,-0.29907456824555995,-0.0011224966740701347,0.0,-0.023016330420505257,-0.02835498656146228,0.007404553472297266,-0.017801888361573218,0.028995059616863727,-0.004160290003637783,1.0,2.0
