gene_name,gene_length.meta,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,rel_pos.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,loop_size.log.max.loops,9mo.2mo.Q.max.loops,loop_size.log.median.loops,9mo.2mo.Q.std.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,loop_size.log.min.loops,18mo.2mo.Q.min.loops,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Fn3krp,-0.10696083158254624,-0.007608145661652088,-0.09837210837751627,0.0,-0.0010986610734835267,-0.020947881378233432,0.0,0.0010071059735491871,0.0,0.10130993280559779,0.017342993319034578,0.0,0.0012817712360993028,0.0,-0.13671402513980865,0.0,0.0,0.02291705533862114,0.0,-0.043898233696818355,0.006189286177977919,-0.06784464083611966,0.004208694510161877,-0.06093138225376606,0.2020963628590107,-0.0035952937602996824,0.002437252514064312,-0.020956705771386624,0.0,-0.010149275418370962,-0.004008275717496872,-0.02576874852180481,-0.011231674402952195,-0.01797646880149841,-0.048976928917691114,0.0029705467075109484,0.0,-0.017277551367878913,-0.03520937733352184,1.0,1.0
Arxes2,-0.059514190256595614,0.0020445241406559945,0.2290719037503004,0.0,-0.0012817712500691413,0.06460479259490967,0.0,0.0010986610595136882,0.0,0.17729406479746104,-0.04375868156552315,0.0,0.0010986610595136882,0.0,0.3314380534924567,0.0,0.0,0.02404298409819603,0.0,-0.021625483445823192,0.003148935129866004,-0.023324714228510856,0.004208694510161877,-0.03296959262341261,0.13787741918116808,-0.0008988234400749206,0.016741817630827428,-0.006406454117968679,0.0,-0.08008455950766802,-0.004008275717496872,-0.009788645692169666,0.08246007733047009,-0.0017976468801498412,0.012043242994695901,0.0,0.0,-0.01151047695428133,0.37532860316336153,1.0,2.0
Sema4g,-0.05491523275151849,-0.0054112873040139675,0.13276047263294458,0.0,0.0013275487814098596,-0.03351839835755527,0.0,0.001144438604824245,0.0,-0.13487770050764084,-0.009716156758368016,0.0,0.0013275487814098596,0.0,-0.18939661549404263,0.0,0.0,0.0246059487760067,0.0,-0.013972755847498774,0.0030403511598706247,-0.05100823827087879,0.001703519206494093,-0.015487782843410968,0.0684012845531106,-0.0035952937602996824,0.0036204701382666826,-0.005863534267991782,0.0,-0.02764581987634301,-0.004008275717496872,0.021182763054966927,0.053906513899564745,-0.01797646880149841,0.346888045296073,0.0,0.0,-0.043987501859664914,0.21671708414331078,1.0,1.0
Hbs1l,-0.016806799992918967,0.00209030169993639,0.20578545190393924,0.0,0.001144438604824245,-0.017158530866727233,0.0,0.0010071059735491871,0.0,0.20439836863428354,0.032103478014469146,0.0,-0.0013275487953796983,0.0,0.15810246646404266,0.0,0.0,0.0022076307982206345,0.0,-0.015067476257681846,0.006189286177977919,-0.023324714228510856,0.0024049682915210724,-0.012928189635276794,0.1636563877016306,-0.0008988234400749206,0.016741817630827428,-0.020956705771386624,0.0,0.007578832544386387,0.016701148822903633,-0.009401210434734821,-0.009216048568487168,-0.0017976468801498412,0.39412831360474226,0.0016974553465843201,0.0,0.045989829413592816,0.2134426105953753,1.0,2.0
Ctbp2,-0.014427159056067467,0.0034075403213500977,0.06808721504174173,0.0,-0.00334176073782146,-0.016769425347447395,0.0,0.0016937691438943148,0.0,0.1833969009015709,0.02398988377302885,0.0,0.0019226568657904864,0.0,0.08815918655134737,0.0,0.0,-0.10336043350398541,0.0,-0.05959740275517106,-0.005212030448019505,0.04336423106491566,0.019139539320021867,0.051887103198096154,-0.16326264679431915,-0.0005992156267166138,0.0046784825995564465,-0.005212030448019505,0.0,-0.0853218374401331,-0.017369194775819777,-0.02762780860066414,-0.03498431839048863,0.0479372501373291,-0.07658904235810042,0.0029705467075109484,0.0,-0.00662934647873044,-0.08209572352468968,1.0,0.0
Lats2,0.05115834482014179,-0.029882942363619804,-0.16434832723811268,0.0,-0.002014211961068213,-0.0183258474804461,0.0,-0.002014211961068213,0.0,0.17301803026348353,0.017342993319034578,0.0,0.0012817712360993028,0.0,0.11657762955874204,0.0,0.0,0.016887838169932366,0.0,0.13911354744806886,0.006189286177977919,-0.040161116793751714,0.004208694510161877,-0.03819286718964577,-0.03263809785246849,-0.0005992156267166138,0.0037673055566847325,-0.020956705771386624,0.0,-0.008222892098128796,-0.004008275717496872,-0.022219414487481118,-0.03498431839048863,0.0479372501373291,-0.061114814365282655,0.0029705467075109484,0.0,0.06449790449813009,-0.01657105814665556,1.0,1.0
Car11,-0.05560192182660103,-0.010721018612384796,-0.08956233665347099,0.0,0.002105767047032714,-0.014203385580331088,0.0,0.0018768793251365424,0.0,0.12016973107121885,-0.04630967170000076,0.0,0.0023346547689288857,0.0,-0.1017962939478457,0.0,0.0,0.016887838169932366,0.0,-0.050358890108764175,0.003148935129866004,-0.06784464083611966,0.019139539320021867,0.07956122877076269,-0.11802770651876926,-0.0035952937602996824,-0.03252081007696688,-0.006406454117968679,0.0,0.006695002652704716,-0.004008275717496872,-0.028555181697010993,-0.03498431839048863,-0.01797646880149841,-0.05674888050183654,0.0029705467075109484,0.0,-0.017277551367878913,-0.035214426070451735,1.0,0.0
Pfdn4,-0.09237465359270573,-0.010721018612384796,-0.09153934774454683,0.0,0.002105767047032714,-0.020947881378233432,0.0,0.0018768793251365424,0.0,0.0639872859697789,-0.04630967170000076,0.0,0.0023346547689288857,0.0,-0.12988126263022423,0.0,0.0,-0.09733121633529664,0.0,-0.046744902040809395,0.003148935129866004,-0.06784464083611966,0.004208694510161877,-0.06093138225376606,0.2020963628590107,-0.0035952937602996824,0.0018084234371781348,-0.006406454117968679,0.0,-0.021912130611017346,-0.017369194775819777,-0.02129622280597687,-0.011231674402952195,-0.01797646880149841,-0.06010447996668518,-0.00042436383664608003,0.0,-0.00662934647873044,-0.03606315366923809,1.0,0.0
Tomm5,-0.06414273135364056,-0.018940047156065704,0.08994074214249849,0.0,0.00421153409872204,0.0387229130230844,0.0,0.0021057670516893266,0.0,0.11356803522910923,0.032103478014469146,0.0,0.002563542490825057,0.0,-0.22469060458242893,0.0,0.0,0.021954519227147102,0.0,0.09763400752097368,0.006189286177977919,0.08666410200297832,0.019139539320021867,0.08151125127449632,-0.06140876516699791,-0.0035952937602996824,0.004590408876538277,-0.020956705771386624,0.0,-0.005699944384396076,-0.004008275717496872,-0.008845394887030124,0.21224826842546463,-0.01797646880149841,-0.031709438394755124,0.0,0.0,-0.009427922312170267,0.1745163699053228,1.0,1.0
Msl3,-0.1053253522515297,-0.004312626384198666,0.15593170382082464,0.0,0.0008239957969635725,0.16913467880338431,0.0,0.0006408856157213449,0.0,-0.12405644267797471,0.030049176663160326,0.0,-0.0005493305297568441,0.0,0.10271899931132794,0.0,0.0,0.02404298409819603,0.0,-0.018146853800863026,0.0030403511598706247,-0.023324714228510856,0.0012024841457605362,-0.0028243355359882116,0.10517446912825107,-0.0008988234400749206,0.01022937155328691,-0.005863534267991782,0.0,0.0527494306396693,-0.004008275717496872,-0.012682178542017936,0.08246007733047009,-0.0017976468801498412,0.005039343759417534,0.0,0.0,-0.01151047695428133,0.29780257124453785,1.0,1.0
