gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.std.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,18mo.2mo.T.median.loops,18mo.9mo.T.std.loops,min_distance.log.max.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.min.atac,log2_distance.mean.atac,18mo.9mo.log_ratio.mean.atac,18mo.9mo.log_ratio.min.atac,9mo.2mo.log_ratio.max.atac
Lrrc47,9782.0,-0.0760015467217234,0.0,0.0,0.0346009566940352,0.0011448750728172,-0.0002100436999999,19.63284968815056,-0.0002464287727272,0.0007387223733334,17.64360069996443,0.0009422733615263,0.03001104,0.0583846448758386,13.722060380242018,0.0101820165739057,0.0289554432300621,0.0391374598039678,-0.0586028260712083,-0.0303589005084471,2.620657180251728,4.643856189780496,0.1675619497768605,0.3999362145269753,11.960364008877873,0.2535984133396615,6,-0.0082231070251896,0.0747272237340563,9.687373550420515,-0.0860364635628009,-0.3176052274523284,0.4805441984985574
Chd1l,49461.0,0.2160555063171816,0.0,0.0,-0.3266823945404251,0.0009117086602,-0.00043465205,19.65837189107713,-0.0004485579057142,0.0009363887683201,17.798223727827434,0.0009684108495985,0.00704688,0.0486593392208199,14.974907474209724,0.0208966483008122,0.0170899483847156,0.0379865966855278,0.0425644867448649,0.0291702273166258,1.6007701007042077,10.522581531254929,0.0476494403899675,0.3454884304693666,14.700385529358966,0.0789272308186403,10,-0.1446685485461383,-0.2000162323278929,12.741280256150912,-0.0312777904286727,-0.4786583427107264,0.333989794164588
Mrpl48,62550.0,0.0,1.0,-0.0292236508401542,-0.1763223175065436,0.0019289930599397,-6.3450000000013496e-06,17.908017261062803,-7.356227600000006e-05,0.0008741129234288,16.2289738397041,0.0014127884170504,-0.01818791,0.0987760972028189,14.88688732508271,0.0376243213540654,-0.0580444869652955,-0.0204201656112301,0.012189572402504,0.0439378040182144,1.1245358339852731,11.15038196881791,0.1556590188213892,0.482011926225357,14.882547528784402,0.240092898585803,14,-0.1103045374813822,-0.2217368664292111,13.55983630124416,-0.0844338797644138,-0.4213359179905578,0.4682560642467341
Zc3h6,51161.0,0.205557120148383,1.0,0.0,-0.1458697400486199,0.0010284287970529,-0.0001644121999999,18.605573561026706,-4.486337567567572e-05,0.0008679945730673,16.527716366055156,0.0013404067701015,0.0265519449999999,0.0717362971647833,15.07840102222423,-0.0158375347780385,0.0037824702144819,-0.0120550645635566,0.0482201098103317,0.0273120093545512,1.762781632929774,10.101975670949365,0.1023432565539419,0.6285605895034218,14.74530667140586,0.1869592109830102,11,-0.4418287382590117,-0.1360069924057521,12.91460294941654,-0.0846159544290683,-0.5672360559267947,0.5811501205830409
Scaf8,83887.0,0.5687517618722351,1.0,-0.0741678543135442,-0.0106786698222705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245643086355355,-0.0062507209288467,0.0183135877066887,0.1017186262099685,0.0450878475526284,2.032965346701692,9.252665432450485,0.2282609993857651,0.945973203129108,15.41117993520058,0.2259012025686271,17,-0.0756504409558957,-0.1057654907522775,13.483486866603805,0.002359796817138,-0.336088631382938,0.9108138641113172
Atg13,35958.0,0.0,1.0,0.0,0.0,0.0007047212732941,-0.0006007165,18.645264384167533,-0.0005232536975609,0.0008560941496517,16.771108384991333,0.0008675776789488,-0.00681348,0.04736622967857,14.740940205425895,0.0381770679820978,0.0045525891504321,0.0427296571325299,0.0034259718122724,-0.0337117527006518,1.667627265443487,8.527477006060787,0.0999866181238729,0.5170139369180601,14.057314877782712,0.0867542009480879,13,-0.2706198575771861,-0.3224998433702626,11.98466968676262,0.013232417175785,-0.3696490279112007,0.471410359057188
Rnf14,33312.0,0.3625700793831816,0.0,0.0,-0.1383866622832545,0.0010223486709146,0.0001477155999999,18.9610030789642,0.0001996001322033,0.0010751350721056,17.56458631343866,0.0008338215687565,0.0505147999999999,0.0554846814296108,14.276633330886703,0.0249693220323006,0.0106816453296368,0.0356509673619375,-0.0412389081350849,0.0082184943708857,1.250320398785835,10.778898476008456,0.1063643833831259,0.2764372976233423,13.53879518286645,0.1799896269300677,5,-0.0146778344657465,0.0399053270685882,12.393529120988305,-0.0736252435469418,-0.2144301469605129,0.3101331298545002
Ell,53401.0,0.7655347463570363,2.0,-0.0028855724781615,0.0,0.0014677324288558,-0.00102885185,17.765499782878056,-0.001071540575,0.0008738817478353,15.9258111852129,0.0010274962616682,-0.037257385,0.0639101671847603,15.089202175838755,0.0215007176754979,-0.0219864489143875,-0.0004857312388896,0.0025446221001768,-0.0312229303766676,2.306324755057616,7.651051691179647,0.2712928561021347,0.7752047671211948,14.772314573921658,0.1604344031749705,14,-0.0341093994972521,-0.154175115111613,12.73744767642393,0.1108584529271642,-0.1381179843367954,0.4891445983647097
Sf3b2,21523.0,-0.3390359525536137,2.0,0.0,0.0589658144921179,0.0011924061301526,-0.0003291089999999,18.3966131424744,-0.0003505487770491,0.0014775344958807,17.06594816913953,0.0014696192805838,0.0014138399999999,0.0618442903830766,14.141867652200766,0.054315895919587,-0.0400422938709685,0.0142736020486184,-0.0076068816148953,0.0003713463500332,1.3781781971831244,8.519636252843606,0.2736267579336343,0.5590637423531873,12.58120058192498,0.3040139213422465,6,0.0863156304258296,0.1966254548331338,10.400367339204198,-0.0303871634086122,-0.1884961040616222,0.5049895431520537
Manea,22385.0,0.935784974006034,1.0,-0.1335292983064557,-0.7417876097375564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048682744766206,0.0157257397577608,0.0108574652811402,0.0098592288092309,0.0046867600056126,0.2305155096995154,11.10983065427886,-0.3908078291280343,-0.3223657700939311,11.562719427049366,-0.2752476257028797,3,-0.4969702924099405,-0.34248268595725,11.361177116124026,-0.1155602034251546,-0.195430067712921,-0.1817199664543696
Tprgl,3181.0,0.3422490871296801,2.0,0.0350378489148117,0.0703930379957817,0.0010445794714626,-8.454570000000002e-05,19.78702891565894,-0.0001535312413043,0.0006311724867741,17.977606072405017,0.0010194393404249,0.08860443,0.0497217407543104,13.918583762562026,0.0738910778097495,-0.0349995927918962,0.0388914850178533,-0.0156460249264699,0.0573144835433543,0.3459432073826938,11.075479149488084,0.1930917077222335,0.2741822640320037,11.766114757586765,0.2578398427858228,3,0.0346009566940352,0.0736068241990697,11.40879255238942,-0.0647481350635893,-0.1059961755040213,0.3764880779446828
Arhgap22,155908.0,0.3625700793801285,0.0,-0.139182578992826,-0.2173824695686628,0.0009615121396538,-4.8360549999999975e-05,19.31028437496497,-6.814104809160304e-05,0.0007866015222014,17.50785551018677,0.000829454492419,0.0370638049999999,0.0642974544105038,16.424789589510574,0.0198259139942341,-0.0091321980916424,0.0106937159025917,-0.0334233112318107,-0.023873004456451,2.0822770529566164,9.541096615349716,0.1242461400418316,0.5183427629644279,16.251611850892107,0.0981722267693813,28,-0.2424809957699486,-0.2234698336496966,14.43346066166322,0.0260739132724504,-0.6209525080281141,0.3784715122581654
Smarcc1,122470.0,0.0,0.0,-0.2905205380323323,0.0,0.0010779541013563,-0.0005270445,17.8115753883758,-0.0003928134913043,0.0008510090237617,16.314549962337583,0.0010269907661262,0.101843535,0.0449170577050401,15.924093388805868,0.0239786057097486,-0.0065407835656409,0.0174378221441076,0.0175633519504079,0.0137495296129095,2.235137719891745,10.220378327695348,0.1641948486224016,0.5334033565179928,15.31808377438021,0.1627411806903213,7,-0.1331581165579611,-0.1000276953050558,13.68891021432452,0.0014536679320802,-0.2232666315178402,0.5707155664951743
Atp6v0e2,4186.0,0.0,3.0,0.030285045588142,-0.2345858956926187,0.0007828512077171,0.0002928712999999,16.778333850542655,0.0001989003,0.0009151894473678,16.38603907654866,0.0009425734706266,0.069906888,0.0523120904147813,13.926388662349687,0.0218311548113593,0.006482675144643,0.0283138299560023,-0.071503027736961,-0.0408805440460913,0.8074580344796249,10.285402218862364,0.0530487417270778,0.1497824071952229,11.870364719583444,0.0565914032643061,3,-0.0479315930229025,0.022304638853595,10.988511689052102,-0.0035426615372282,-0.0702362318764975,0.0894194890074833
Tapt1,51472.0,-0.2630344058289848,0.0,-0.1532616478221236,-0.5256275670322372,0.0007426719289066,0.00032747035,20.21635510694764,0.0003026195318181,0.0007972103000615,18.9215780385626,0.0004434696871072,0.0362264899999999,0.0672263540313723,15.16882878806135,0.0562326599702587,-0.0225058720168472,0.0337267879534115,0.0221133014626181,0.0795844418070781,1.4787239837828612,10.671541066711972,-0.0338790387457238,0.2764372975998506,14.72067178682556,-0.1138436755681274,14,-0.2877401569613962,-0.3270623235891645,12.889048291459163,0.0799646368224035,-0.1441873495573919,0.1676855309857772
Rab5c,23206.0,0.0,1.0,-0.0938303260222603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075028439027653,-0.0010115810124706,0.0064912628902946,-0.0100152230725897,-0.0477257171440541,1.2237188242680537,9.299208018387509,0.3165808513129617,0.5377951256439357,13.150381968817864,0.3051642053475082,11,-0.1337740161910092,-0.0973218847562007,11.595378182645046,0.0114166459654534,-0.2315923969706286,0.6054953822847708
Cdkn2aipnl,9673.0,0.5074368358446488,1.0,0.0,-0.0739752714292576,0.0009270356151619,0.000145407,17.96762592620131,0.000270398605,0.0014150507677505,16.992281761999557,0.0014077451762622,0.015703635,0.0389448942754539,13.93488871535719,0.0152240898276337,0.0105705230330643,0.025794612860698,0.0057948019497665,0.0052612897760138,0.3973885893796725,10.388017285345242,-0.0107714508380863,0.1542654276428555,11.179909090014997,0.0168000360855509,3,-0.2846666887540163,-0.3169702652872792,10.76443087775199,-0.0275714869236373,-0.1116038311284238,0.2658692587712794
Fancg,8163.0,0.4488538271833671,1.0,-0.1530942327881818,-0.0907136787500944,0.0008215197249675,-5.539439999999998e-05,18.697062580193258,-4.723583333333326e-05,6.97725177226922e-05,18.147213899775064,0.0008461900929444,-0.0659394999999999,0.0967258545908205,13.610332801911134,0.0254088800495842,-0.038707775145444,-0.0132988950958597,-0.0199111991095897,-0.0397835420733591,3.429874361737878,4.8579809951325466,-0.0235635461695351,0.0731444438225066,12.37721053038858,0.0347337150908074,4,-0.266338337578726,-0.1621701086240738,9.937637181540422,-0.0582972612603426,-0.1041682289546521,0.1677529797640906
Elk4,25005.0,-0.3536369546129583,2.0,-0.0433582155787226,-0.3507379482981889,0.0013470430492376,-0.00135933655,18.37424565605795,-0.0013275057166666,0.0003795577881292,17.303424315403575,0.0010800856243591,-0.0655313949999999,0.0319412933288157,13.929905626598046,0.0624930176499989,-0.0221165617063473,0.0403764559436516,0.0202295751867653,0.0419149424046395,0.9784262408088186,10.441906704542342,0.0872270826604078,0.3658453287561065,12.95310515059136,0.0518491370975128,8,-0.1694906946799084,-0.1291206068200422,11.582757539820353,0.035377945562895,-0.0732939070490839,0.3430220635347312
Bpgm,29406.0,0.0,1.0,0.0,-0.2424718860504553,0.0010260147811901,-0.0004658319,18.856881405418896,-0.0002923004,0.0007483224794745,18.059756944511182,0.0009938690233779,-0.03163556,0.0750801182262895,14.654691963200492,0.001316766597765,-0.0097601671991668,-0.0084434006014017,-0.0050573250373742,0.0018438182765669,1.4334798848736583,10.084808387804497,-0.0578185659662357,0.4474310979904341,13.510393311044034,-0.0903212618300774,9,-0.4738866793328601,-0.2828483807333679,11.733819077290692,0.0325026958638416,-0.3761497038523944,0.1225048547221168
Cpd,68594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0371201746290505,-0.0128928066848801,0.0242273679441704,-0.0454164143909686,-0.0228047306175219,1.2829877971976356,11.12476753582254,0.1314441626836431,0.4885301377641986,15.080651001949825,0.2344853344540937,16,-0.1099471693664143,-0.4622352246473381,13.759469539524288,-0.1030411717704506,-0.4535878464141601,0.5769131277523205
Tmem248,26684.0,0.4854268271619979,0.0,-0.0114988135478422,-0.1047771060949473,0.0007272843996692,-0.000288262,18.123070580079805,-0.000368176288372,0.0007479986134501,17.336870647116406,0.0008176788193441,0.00387865,0.055589174483038,14.44190670454224,0.0515732671580735,-0.0119045117840449,0.0396687553740286,-0.0456990332258038,-0.0520903222571362,0.9573218167958596,10.70390357344475,-0.0581283271670611,0.3127381293399227,13.71284937838782,0.1733209040665605,7,-0.9750803266112632,-0.2050549164807562,11.910154676496308,-0.2314492312336216,-0.7700254101305071,0.4292731424074301
Gm17108,4403.0,-0.2890518835347173,1.0,0.0470172390008647,-0.1125562249735017,0.0014876975147444,9.803415000000026e-05,19.98397889858496,9.59580199999999e-05,0.0011032611317499,17.69754709889955,0.0010297320148768,0.03267073,0.0635183838199374,14.17508167482833,0.0468664584264482,-0.0683428459491519,-0.0214763875227037,-0.0192009222733896,0.0324946104558557,0.3053916308616251,11.1774195379893,-0.1322102595292515,0.0302264658908923,11.787086324551655,-0.1023832481232456,3,-0.299661806120965,-0.2333187228232507,11.492908923966375,-0.0298270114060059,-0.0663430832977143,0.0388334994397125
Aaas,12519.0,-0.1284300519598797,0.0,-0.0773014396748357,-0.4077519099207398,0.0011545694675173,0.000178216,17.535639892993036,-0.000105488590909,0.0012823453923573,16.458649627900154,0.0014646363128717,0.0632321,0.0723105404568083,13.987885729402086,0.0033284931642892,-0.0030092937384691,0.00031919942582,0.0076776919601537,-0.007190852462012,0.5335936711771438,11.12476753582254,0.0004303867161296,0.121675334475259,12.37395265537022,0.210681388832522,4,-0.0893123235691463,-0.0205297749945964,11.628017872958122,-0.2102510021163923,-0.3629228182405355,0.4375507449855058
Laptm4b,46274.0,0.1170454793324094,0.0,0.1283639215950947,-0.3315775367947586,0.0012309986481703,7.645624999999979e-05,16.869437208639678,0.0001566989607142,0.0011825237855251,15.85391742058004,0.001145043183712,0.028061025,0.0655327975467699,15.052143466486989,0.021966821391642,-0.0086044549846469,0.013362366406995,0.0820876680483982,0.0793328186972478,1.4047494047022422,10.299208018387391,0.0503254622120005,0.264149163370768,14.525948953890426,0.0298130833816046,14,-0.1417948732591563,-0.3841471829164156,12.86161779845876,0.0205123788303958,-0.1555765532217412,0.2259914961984011
Sntg2,198893.0,0.0,0.0,0.0,0.0,0.0010308562533007,-8.838399999999864e-06,18.958014549627972,0.0002412621707317,0.0012248176429036,16.682976975288803,0.000994575544789,-0.0013851799999999,0.0683660493349677,16.714218681571275,0.0037710097932806,-0.0022620755158257,0.0015089342774549,-0.0099119442467241,-0.0311497348697467,2.230956358070617,7.971543553951347,-0.2464210095338024,0.1615733406076998,16.224585841373685,-0.1248535079256061,19,-0.768125355429558,-0.6982410923742934,14.116839417444044,-0.1215675016081962,-0.4339530438230137,0.4182289925726721
Elp3,62626.0,1.1375035237341966,0.0,0.0,-0.1350434597683669,0.0009176006949421,-0.0003152041499999,19.12003532844291,-0.0002963428567164,0.0007011088352019,17.735933826982873,0.0009618475507501,0.049961315,0.0622682131760947,15.342699737469406,-0.0076873523408224,0.0053765012540422,-0.0023108510867802,-0.0831733924762356,-0.0394931079516793,1.5508539727885324,10.430452551665637,0.1340528320521721,0.4305172076891269,14.957555533861909,0.2771983839235886,15,-0.269369580128147,-0.2631990088498725,13.55255437830832,-0.1431455518714164,-0.424319036052515,0.7298643941487356
Higd2a,0.0,0.3544631287183633,0.0,-0.0241919786088702,-0.2570534134923079,0.0008296803101427,-0.0006932834,18.93156856932417,-0.0005037228,0.0005706153448763,17.99422568625038,0.0005361392369222,-0.04398178,0.0482255153686797,14.152205606000596,0.0,0.0,0.0,0.0,0.0,0.3409947232537042,10.716819461330036,-0.0794923844643942,-0.035964783677755,11.199058823653084,0.011155187933405,2,-0.1230199852510334,-0.0047173008295011,10.957939142491558,-0.0906475723977993,-0.1183026844215322,0.0270276766963113
Trnau1ap,17775.0,-0.0450531944288621,1.0,0.060170989124447,-0.0708000508736343,0.0013934854437406,-0.0002711485,18.233624357422794,-0.0001978459414634,0.0007814058528147,17.122571334822982,0.0011556445973489,-0.03306766,0.0311735166123874,14.304707815534654,0.0535543159688455,-0.0334477750312971,0.0201065409375483,0.0111321895387423,-0.0204144867191157,3.254228270493995,5.906890595610923,0.1855883022922737,0.3099812477538868,11.878434149559329,0.2153452564962882,3,0.0656820465060059,0.1499018796684779,9.63991702179708,-0.0297569542040145,-0.1712298175429314,0.2592220257714495
Fyttd1,31375.0,0.0,1.0,0.1532505017132002,0.070118569471242,0.0010545152073387,0.0001723562,17.710866957188195,4.618605769230775e-05,0.0013170251379164,16.65616212849426,0.0014826673447375,0.077351475,0.0614329784412353,14.580494128777294,0.0359769804031749,-0.0173979891213033,0.0185789912818715,-0.032456309602401,0.056547162781174,1.3909006983670176,10.951284714967043,0.1104892828564084,0.2382348437713239,13.802819250816222,-0.1922120216391404,4,-0.0703207491435051,-0.5987412335804256,12.293603437696108,0.3027013044955489,-0.0720300046068613,0.0839044394147781
Pfdn1,50848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004638801997304,-0.0024017563513717,-0.0070405583486758,-0.0857619576050691,-0.0816184006007822,1.4015722418956549,10.498849206531824,0.0816128395971554,0.3359197216343336,13.924905266508306,0.1392615553921579,7,-0.0894664658922743,-0.1428606634452932,12.21337886584094,-0.0576487157950024,-0.2990153053744993,0.50784919729766
Nosip,15781.0,-0.4676946142180832,1.0,-0.0277380775137576,-0.0411636373909152,0.0011174635309812,0.0002198866,18.453897560749308,0.0002514064682926,0.0008304231795836,17.555326996740767,0.0007881442948435,-0.01066088,0.0561606721132272,14.2564298533569,-0.0091906327447941,0.0090453583151082,-0.0001452744296859,-0.0259413714177195,-0.0448817386625648,1.218387479722079,9.465566404809604,0.2545366697687498,0.3985355396170388,12.866119793303088,0.2784041133405829,5,0.1167751088582238,0.1328703312781398,11.0439578669447,-0.0238674435718331,-0.100384545961784,0.4711833149937436
Zbtb8a,24488.0,0.0,1.0,-0.1032864270180295,0.0,0.0016847687723429,3.47149999999994e-05,17.80029325822342,0.0002521328647058,0.0010170808168879,16.5046430281192,0.0018088446430511,0.01570362,0.052219317630973,14.296055838078784,0.0263342635967927,-0.0021760930835418,0.0241581705132509,0.0663521933363583,0.0117865427164983,1.129960233101618,11.226412192788846,0.1805128983274791,0.3580813715265644,13.327973602613898,0.1728602693956799,3,-0.0911470151469546,0.1486697071417546,12.037283165666873,0.0076526289317991,-0.2712017922008454,0.1898563239913944
Inpp5b,59661.0,-0.7884958948007657,0.0,0.0451365856038017,0.0622291121682505,0.0014433751430143,-0.001997239,16.504601772699136,-0.0018960870967741,0.0008855244780234,14.91024007327936,0.0009867357794661,-0.0511940399999999,0.0552800251107207,15.29311236729204,0.0290625501113253,-0.0154604486895472,0.013602101421778,0.0011537258763599,-0.0069845379924633,1.9522667591085887,9.50382573799595,0.2368132703415655,0.8464909638722317,14.90416418274238,0.2415546797211525,16,-0.0788946671786932,-0.0542129012488478,13.035697090382923,-0.004741409379587,-0.3601615800981779,0.5229560896962915
Jpx,72140.0,-0.8150251951152823,3.0,0.0,-0.2986754924759585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012987498647323,-0.0204527188537564,-0.0191539689890241,0.0259598674234085,0.058342511266224,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Lcor,103899.0,0.1609640474431657,0.0,0.0,0.3295543912874987,0.0005694771362887,-4.790049999999976e-05,17.583428058372952,1.6851299999999975e-05,0.000253751957978,16.999983032814963,0.0003580756012535,-0.0491749149999999,0.0624610094940421,13.798269274949693,-0.0052383392237929,0.0047069945246953,-0.0005313446990976,-0.017116468935765,-0.0086884404339073,2.0782428970123217,7.942514505339826,0.2895598476254151,0.6595341930744613,15.343567440478068,0.206985292044017,15,-0.502023520146261,-0.5036302994589523,13.173721643458329,0.082574555581398,-0.3626676062324526,0.7493504415128109
Glis2,30211.0,-0.1557325877293364,1.0,0.0534591938839105,-0.0336955010877995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360999133738786,-0.0147908382173778,0.0213090751565007,-0.0099139008246251,-0.0326257799245904,2.129860651122455,6.72792045456456,0.1832638075685738,0.3263969475465857,13.877763418282568,0.248036709082512,7,0.0226599587409839,0.060774785238939,10.862218413116214,-0.0647729015139381,-0.247564973125014,0.4762175882903248
