,DEG,pred,score_0,score_1,score_2
Lrp2,1,2,0.16289488971233368,0.3615407347679138,0.4755643606185913
A430010J10Rik,1,0,0.401417076587677,0.351934552192688,0.246648371219635
Ppp1ca,1,1,0.10484025627374649,0.5624962449073792,0.3326634466648102
Ankrd49,1,1,0.15836477279663086,0.5110065340995789,0.3306286931037903
Sh3pxd2b,1,2,0.11245465278625488,0.3003074526786804,0.5872378945350647
Smarcd3,1,2,0.059179916977882385,0.37650325894355774,0.5643168091773987
S100pbp,1,0,0.8085824847221375,0.09309986978769302,0.09831766039133072
Zkscan17,1,2,0.05868042632937431,0.34319669008255005,0.5981228947639465
Mtfr1,1,0,0.42578035593032837,0.3665149211883545,0.20770469307899475
Nsmce2,1,0,0.4321156442165375,0.28370657563209534,0.2841777801513672
Thrap3,1,2,0.04503460228443146,0.29622700810432434,0.658738374710083
Usp46,1,0,0.6581838130950928,0.18089736998081207,0.16091880202293396
Tmem104,1,2,0.03429381176829338,0.29200881719589233,0.6736973524093628
Afg3l2,1,1,0.13725823163986206,0.44211217761039734,0.4206296503543854
D330041H03Rik,1,2,0.033141959458589554,0.39426714181900024,0.5725908875465393
Rtf1,1,2,0.08393065631389618,0.33850428462028503,0.57756507396698
Cdc7,1,1,0.07822053879499435,0.5370432138442993,0.38473623991012573
Lgr4,1,0,0.5333869457244873,0.2932543158531189,0.1733587384223938
Dedd,1,1,0.31892159581184387,0.46300292015075684,0.2180754393339157
Pcsk2,1,0,0.8615819215774536,0.07417991757392883,0.06423821300268173
Katnal2,1,2,0.09082185477018356,0.3863741159439087,0.5228040218353271
Tmem255a,1,1,0.13005314767360687,0.4479956328868866,0.4219512641429901
Asb13,1,1,0.22649025917053223,0.4369191825389862,0.3365905284881592
Dync1li1,1,1,0.20768432319164276,0.41113996505737305,0.381175696849823
Zfp317,1,1,0.10515585541725159,0.521755039691925,0.373089075088501
Mthfsd,1,2,0.0573258213698864,0.41043204069137573,0.5322421193122864
Ntng2,1,2,0.08326946198940277,0.3210027515888214,0.595727801322937
Prex1,1,2,0.27312904596328735,0.2630141079425812,0.46385684609413147
Ppfibp1,1,1,0.15749818086624146,0.46196702122688293,0.380534827709198
Faf2,1,2,0.03578988090157509,0.34083467721939087,0.6233754754066467
Btf3l4,1,1,0.14826028048992157,0.5310018658638,0.3207378387451172
Coch,1,1,0.15888650715351105,0.5116543769836426,0.3294591009616852
Vps37a,1,0,0.6241341233253479,0.26570412516593933,0.11016171425580978
Tmem106c,1,1,0.04988560825586319,0.5540392994880676,0.3960750699043274
BC028777,1,2,0.07873432338237762,0.3430820107460022,0.5781837105751038
Lypd1,1,1,0.2528052031993866,0.4201778471469879,0.3270169198513031
Wnt7b,1,1,0.06605476140975952,0.4862874448299408,0.4476577341556549
Abhd16a,1,2,0.06509105861186981,0.3660012483596802,0.5689077377319336
Amfr,1,1,0.19508548080921173,0.40960693359375,0.39530760049819946
Invs,1,0,0.5587294101715088,0.27046310901641846,0.17080748081207275
Slc30a6,1,2,0.04419776052236557,0.3574239909648895,0.5983782410621643
Slc38a1,1,2,0.08808857947587967,0.26137709617614746,0.6505343317985535
Pcdh15,1,1,0.1905517578125,0.47773870825767517,0.3317095935344696
Skap1,1,2,0.11737532168626785,0.3935112953186035,0.4891134202480316
Cdk16,1,1,0.0712253749370575,0.49842336773872375,0.43035128712654114
Terf1,1,1,0.24826903641223907,0.5322404503822327,0.21949048340320587
Gatc,1,2,0.058302901685237885,0.389646053314209,0.5520510673522949
Dctn4,1,0,0.667004406452179,0.20893414318561554,0.12406148761510849
Bcl11b,1,1,0.1416049301624298,0.46117210388183594,0.39722293615341187
Vma21,1,1,0.10356161743402481,0.5568090081214905,0.3396293520927429
Homer2,1,2,0.1942039579153061,0.28471025824546814,0.5210857391357422
Dmtf1,1,1,0.2805221378803253,0.4800650179386139,0.23941287398338318
Ggct,1,1,0.2588573098182678,0.41798609495162964,0.32315653562545776
Nup155,1,1,0.18989673256874084,0.4643624424934387,0.34574079513549805
Cask,1,1,0.13075637817382812,0.5431440472602844,0.32609960436820984
Smad7,1,1,0.11703826487064362,0.4569490849971771,0.42601266503334045
Slc17a5,1,0,0.5965550541877747,0.23115284740924835,0.17229214310646057
Sfswap,1,2,0.07079453021287918,0.4440230429172516,0.48518240451812744
Lrrc24,1,1,0.09540276974439621,0.49975430965423584,0.40484294295310974
Slc25a46,1,2,0.15369364619255066,0.3942367732524872,0.45206964015960693
Tmem68,1,1,0.12552781403064728,0.531631588935852,0.3428405821323395
Zfp438,1,1,0.3395623564720154,0.44276776909828186,0.21766988933086395
Pgk1,1,1,0.23323538899421692,0.5240085124969482,0.24275609850883484
Wdr90,1,2,0.062237560749053955,0.3497556746006012,0.5880067944526672
Zfp619,1,1,0.08596129715442657,0.6078519821166992,0.3061867654323578
Rpap2,1,1,0.23193706572055817,0.4319654405117035,0.3360975682735443
Top2b,1,0,0.6680970788002014,0.2123672515153885,0.1195356696844101
Metap1,1,1,0.15055431425571442,0.4896499216556549,0.35979583859443665
Fam53b,1,1,0.10479452461004257,0.48990923166275024,0.4052962064743042
Tmem136,1,1,0.0557037852704525,0.5304538011550903,0.41384243965148926
Haghl,1,1,0.05379914119839668,0.5281733870506287,0.41802746057510376
Elovl1,1,1,0.04459201544523239,0.5650334358215332,0.3903746008872986
Xkr4,1,0,0.8328388929367065,0.09707800298929214,0.0700831413269043
Mppe1,1,1,0.12183339148759842,0.5964305400848389,0.2817360758781433
Brinp2,1,0,0.8889330625534058,0.0612761415541172,0.04979075491428375
Calm2,1,1,0.17953172326087952,0.47986897826194763,0.34059932827949524
Ran,1,1,0.07220128178596497,0.6031861901283264,0.324612557888031
Cdk14,1,0,0.9027587175369263,0.05397973209619522,0.04326152801513672
Pcbd2,1,2,0.05002957955002785,0.3759160339832306,0.5740543603897095
Abca7,1,2,0.0585307851433754,0.40705060958862305,0.5344185829162598
