gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,distance.log2.DMR,18mo.9mo.Q.std.loops,Qanova.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,9mo.2mo.Q.std.loops,min_distance.log.median.loops,18mo.2mo.T.max.loops,loop_size.log.mean.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac
Slc9a7,186053.0,0.0655265896919506,0.2094174264902065,0.1016867765292422,-0.0165450547918073,28,1.5849625006249766,12,0.0487468750580926,-0.9999999999278651,-0.6119372409588708,0.8543993310430703,-0.078767180207339,-0.1747574019032809,14.865279701314956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014176988332013,0.0584661581089865,-0.0411552565243443,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ppard,68774.0,0.0,0.0,0.1154772174190115,0.5077264336090668,9,-0.1699250014403088,1,-0.415037499274836,0.1154772174190115,0.5077264336090668,0.2549754328819034,0.5077264336090668,0.5603901954149704,14.662946474683912,0.0018374293463342,1.318010225,-0.0018943255,17.035055933841953,0.0006595267125624,13.717355122064909,0.264541211,16.30867266584176,-0.0098423441914018,0.0196695411229755,-0.0538046290964803,0.0,0.0,0.2710044626366183,10.696967526234374,0.3210984989737389,1,10.696967526234374,0.3210984989737389
Specc1l,100670.0,0.0,0.0,-0.5145731728235754,0.1104695843931704,15,-0.8073549220421463,3,-0.8812853965771478,-0.5145731728235754,0.1092264970794838,0.0,0.1104695843931704,0.0935496333727572,13.614249727689412,0.0013800481824013,1.88013378375,-0.0024529960999999,17.00143018652764,0.001478190916863,15.285077055634646,0.2626625,16.700305575026118,-0.0041641485919151,-0.1208425617549952,0.0190506498550087,0.5191066606037122,1.3267790007542235,-0.204431503408913,13.486457961394288,-0.1820612810259038,5,12.440477785556944,0.0575793340299064
Tubb2a,3733.0,0.0687165627180307,0.1114784849361558,-0.5169925001384604,0.132030626455005,14,0.8479969065485378,5,-0.3642321443111929,-1.3219280948729355,-0.1617141849947545,0.7549188848224101,0.0919406604444382,-0.0556948227978004,0.0,0.0009152101562798,0.81195594392,-0.003525852,19.069030123153357,0.001048971643198,13.586487982625991,0.09227712,18.221846811351536,0.0900839756819383,0.06122903958985,0.2083471343931442,0.2635956613886862,0.3727773666747159,-0.2407335084656211,11.415741768290143,-0.0671688775004807,3,11.060748265311233,-0.0293560806020651
1700052K11Rik,3707.0,0.0112320893843808,0.1785568109162225,0.0,-0.007718804941728,28,0.4150374992668215,5,0.0830074998533643,-0.7369655941469699,-0.1157718153701248,0.2934758301782763,0.0458555881620693,0.1882973419149554,0.0,0.0010974885721598,1.1701189357391306,-0.0003161653999999,18.72164994970128,0.000706486358729,13.940864139049571,0.177579931,18.82447051345897,0.1232786186597241,0.1189101151014216,0.0377780405627055,0.2936786366251543,0.4748648976832436,0.1679892510103133,11.507794640198746,0.2294318813806926,3,11.072410630786608,0.691400410622447
Cst3,3970.0,0.0900400575610284,0.1446051105789402,-0.0761643567886667,0.100528171857305,37,0.9999999999278651,6,-0.183255945585178,-0.9999999999278651,-0.1152593501661165,1.2535489080366071,0.0982917172405544,0.0234950650615961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533834347752317,0.1719147615097491,0.0824437467799056,0.3742974466817292,0.2483919393457127,0.4762941782866139,11.59385793885827,0.2986907925067188,2,11.41821831415484,0.4308247953796496
Prkrip1,20836.0,-0.0557432796556067,-0.1025804052174405,-0.5117670634022292,0.0718627195199381,22,0.2801079191909164,4,-0.2912310800867339,-1.3219280948440812,-0.077740268619709,0.4557066375830643,0.1329297535802554,0.2973197697945386,0.0,0.000866089731634,0.9824524241694916,-0.0025597707999999,18.86687442145052,0.0008276108785009,13.759992179981,0.2089809502,18.06285753085258,0.0134957153235105,0.0278787523685863,0.1539203820521875,0.2751885898264408,0.2127070537800549,0.5881948987562791,11.42364119507591,0.581309861139585,2,11.27323459494182,0.8294678564076792
Cops5,13567.0,-0.0056605517551188,0.0551947798148315,0.2573617111238814,-0.0778531467233212,22,0.7369655941469699,5,0.2117787378054236,-0.4150374992668215,-0.3647046912513998,0.3939246798768938,-0.062718826887001,-0.2484888449002529,0.0,0.0013006479846099,1.5706538536842105,-0.0027104136,17.354523423964945,0.0012210374515768,13.621250608337666,0.14996994,17.20854224934469,0.0047900613884095,0.129014406232212,0.0117825343619063,0.1175108781499683,1.2092930870592884,-0.1012100219679026,11.119589620741188,-0.1586259050932963,2,10.26449027843955,-0.0069949029582723
Clk3,15236.0,0.0450823272851298,0.0,-0.2614857050349011,0.0579863805693219,20,0.2630344058289848,5,-0.4147080929966907,-0.8479969065421264,-0.1452595539650722,0.6821662971598222,0.1085023305898785,0.1586778605177308,13.172427508645498,0.0016335026047443,1.2056059717294805,-0.0028186207,17.54208722028429,0.0011270467247333,14.124444460008585,0.11660941,17.39964902292082,0.0993704209134798,-0.0095501100844204,0.1925563435857515,0.0026462776080486,0.3281320799483853,0.2365908996857182,11.51865315567344,0.282053170982036,2,11.28662873681709,0.4124356177555954
1110059E24Rik,71774.0,0.0,0.0,-0.0731203125961558,-0.0664273690820862,21,2.3219280948296546,8,0.7907100286906141,-0.9999999999639329,-0.4907125761617354,0.975780908973134,-0.1175440807048824,-0.0448605600573834,0.0,0.0012068064436895,1.7765408985,-0.0018703827999999,18.49657864268193,0.0012582686303911,14.608254821977908,0.229444043,18.15266775158273,0.0171304244896215,0.0495571725827306,-0.0200175037011222,0.0924959350588144,0.4544019734612662,0.0215441102392284,11.431497604258103,-0.1354717126468498,3,10.98899520887403,0.0002362925949577
Cyb561d1,5525.0,0.031183195877258,0.0058117737804453,-0.0278751445236361,-0.0181433253881744,20,1.2223924213227084,7,0.0619504539204735,-0.4854268271619979,-0.190505034708222,0.7032921463127629,-0.0174249420865349,0.1690611230508469,0.0,0.0017811312963994,1.4099927194736843,-0.001658333,17.401254533577376,0.0014622071390403,13.74051864211195,0.15562203,16.91496420879793,0.1647374851536774,0.1133932182464863,-0.0202321965561204,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Tk2,21873.0,0.0,0.0,-0.9073207542012688,-0.0823418312272059,26,0.5849625006971113,7,-0.6709033727875341,-1.3219280948440812,-0.4370716685816385,0.5792627053243213,-0.0602004596879304,-0.0598094853583872,0.0,0.0012087090845164,1.581344042675,-0.001215158,16.951402283179778,0.0011059890864684,13.842644981429922,0.17095143,17.886040287709328,-0.0187574335155929,-0.0361629835654059,0.1066055138043976,0.0571146238465618,0.2491300988815382,-0.4196877692934621,11.484822894262196,-0.2351140581808861,2,11.308661311945386,0.0669437708707838
Add2,95728.0,0.0,0.0,-0.6966473750958454,0.171014290447844,12,1.1154772174069891,4,-0.049214332306825,-1.2223924213227084,0.0682547160230671,0.6125026416815704,0.1808387268696642,0.0990728772317037,14.3340637384709,0.0022887921932795,2.0373508347066664,-0.0026920769999999,17.215305475228288,0.0012317933253685,14.395734942065856,0.1373815,16.986773092428233,0.0234154235626001,-0.055618090806599,0.010828065625877,0.8448668342783181,0.4304768408101144,0.5220590652349624,14.25451196417666,0.140801143981229,4,13.62046205408066,0.6019303713596473
4933407K13Rik,57767.0,-0.118140163164007,0.0055236290497919,0.2857142856936758,-0.0261800858341407,32,0.9999999999278651,8,-0.271240625165261,0.0,-0.2381071214722157,0.5366750648319373,-0.0030841034105707,-0.0972092419265713,14.71740867720128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174034774331072,-0.0100117893021862,0.029230792077731,0.4576362688062144,0.3136345943062739,1.9513958932699285,14.868774335552054,1.906707047909259,5,14.562094621304954,2.624343107204373
Cntnap1,20201.0,0.2944798180512067,-0.1269950544833513,-0.5884569004191449,0.4760474406832298,13,1.1926450779308029,7,-0.1486128172876694,-1.222392421308968,-0.0855506200545335,0.6360678323131155,0.4455743451465314,0.3707289759098184,11.73893668167618,0.0015213183947499,1.3177815864285716,-0.002238345,16.64175080436031,0.0009391117986436,13.635264656539514,0.08826771,16.744341511349166,0.1339590991136144,0.0138386334093915,-0.0475900572601896,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Arg2,25524.0,0.2421804601066232,0.0353176209896828,-0.7543448019269651,-0.1190844781310342,14,1.8073549220060792,4,0.507436835819745,-1.2630344058169625,-0.5496224071635014,0.9347443201052634,-0.2420833974560861,-0.0887545115524255,0.0,0.0014137133681066,1.316484694,-0.0007065138999999,16.753373464490874,0.0008993050162662,14.159634861699448,0.10316782,16.925633356982292,-0.0275749376514284,0.101384412387782,-0.0190382534906884,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jrkl,3222.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654491323223626,0.0625690430767893,0.0596598881206815,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Polr2e,3846.0,0.2370577798849832,0.1136556281887316,-0.735275917964176,0.1968428800521662,13,0.6780719051018176,5,-0.4280466632992021,-1.2630344058169625,0.0293436196052736,0.5506449640748365,0.1698169993324413,0.1027194138232747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184998186207945,0.1631688529993523,0.0541161121701809,0.4212534480741225,0.2032013488991914,0.0102644586055534,11.437752072323654,-0.0941761440827779,2,11.294067020570782,0.0768167295266817
Ghitm,15180.0,0.0,0.0,-0.4759193652462514,0.0326993812186953,25,2.3219280947719465,8,0.1776829710406366,-2.584962500661044,-0.441325972850076,0.906725936814424,-0.0048764409816734,0.0378978013707569,0.0,0.0007763932534681,6.105720666666667,-0.0019876627,16.095067301607052,0.0005074750202324,14.170863950411928,0.18022659,16.137413156327156,0.1081797979159129,0.159463116878472,-0.0196203535264789,0.1352845491247375,0.2292684576765357,-0.332453543656691,11.459943848374982,-0.1954073342126074,2,11.297826567239722,-0.1128937433213952
1700109H08Rik,12790.0,-0.1737903986566978,0.1300330825062189,-0.8739194692219808,0.1180077512191051,10,1.5849625006249766,5,-0.4281557311492541,-1.5849625006249766,0.0156940415453976,1.191814131883067,0.0804506122320936,0.0466863778673083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0077820267103481,-0.0301496515865047,0.0966448115889467,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Spopl,65886.0,0.0,0.0,-0.0649958334107901,0.1387279239714098,34,0.9999999999278651,6,0.0691729165384589,-1.5849625006249766,-0.0912420857013911,0.6900655592925765,0.1052237827955251,0.135911594291449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251341207578543,-0.1420389898011413,0.0697537667491453,0.2411495172307231,0.2433911635628676,-0.1398083287151732,11.479275030250257,-0.0829511971178131,2,11.307171488014069,0.0746809851821694
Dagla,59612.0,0.0504113010578468,-0.0079674532352592,-0.691678234374521,0.1113839294884395,17,2.115477217382944,6,0.4568469504313415,-0.8073549220421463,-0.0979533035167357,0.5311227162175051,0.183859500388877,0.2859343313057456,13.846706632189898,0.0015628507828092,1.9987782703636363,-0.0017728829999999,14.482513549083093,0.0022942650178755,14.030580930573892,0.13469743,14.662804196040687,0.0058796546442544,-0.0204428969107032,0.0110410358809198,0.1644716331567343,1.8956626014230769,0.1340218113580525,14.87248250810673,0.1354520838482585,4,13.899276631030448,0.4664183967130844
Spcs2,25893.0,0.0655712739215711,0.2494699406929639,-0.3937616798888066,0.1955253436009969,21,0.5849625006971113,7,-0.2724129422254372,-1.5849625007019204,0.043239399561564,0.5399530915332132,0.2529322510846361,0.2833262296794139,0.0,0.001371093370385,1.3532113080909092,-0.0022321380999999,17.808961482346696,0.0013210634571147,13.409788683245186,0.14197474,17.39509797044274,-0.0061124824696279,0.0056707582347312,-0.001269589266311,0.0,0.0,-0.0839508523808989,11.07146236255669,-0.1846979224302716,1,11.07146236255669,-0.1846979224302716
Osgin2,16767.0,0.0,0.0,1.0804820236659365,-0.219731588026522,22,0.2630344058289848,11,0.7874343724899702,0.0,-0.6732122703732117,0.5884767860411821,-0.2940395362096062,-0.3107480739689059,0.0,0.0016204942659029,1.8933468425,-0.0023650959999999,21.588176733871062,0.0008201153741199,13.955649907528374,0.1198961499999999,19.55118403216728,0.0559537478604099,-0.0871157605018301,0.1042529775045126,0.0,0.0,-0.0764312755052119,11.113090983442444,-0.0599674831153889,1,11.113090983442444,-0.0599674831153889
Lrp1b,2058378.0,0.0,0.0,0.1169925001394222,-0.2737101590309594,20,0.0,6,0.0,0.0,-0.5077190014661825,0.2924812503485556,-0.265275533617742,-0.0933741624940789,17.78392815232268,0.0007297450436488,1.0604027007704917,-0.0018358676,19.570900768311844,0.0006986119293323,17.048976374066225,0.252912219,18.3292758940121,-0.0021487059398441,-0.0120496984221373,0.0301417263623929,0.6115069144573072,3.5382770073634777,0.1661665992598967,19.911315909142267,0.0108858522380668,12,16.18155867127616,1.9296630906044652
Nfix,100468.0,0.0,0.0134212872599591,0.0849625007211558,0.1058714600040309,18,0.0,4,0.1536774610278858,-0.4150374992668215,0.0708801854300977,0.0,0.1058714600040309,0.2468986752671138,14.432586760347393,0.0021776646186781,1.2789926980357145,-0.00439996,14.862056133469462,0.0012980492250363,13.591522346570734,0.1774525999999999,15.117871537874844,0.002956944030277,-0.1525961145537167,0.0519651458014522,0.1859003184282655,1.6150509474644312,0.2803828028535379,15.077191249973382,0.3339992246409743,10,13.252816400344871,0.706536035317971
Gm26543,6231.0,0.312781357058485,-0.2530816555345583,0.0,0.0,12,0.9999999999278651,1,0.0,0.0,0.0,0.0,0.0,-0.6050334137812756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024552001182355,0.1344290475916197,-0.183293115514643,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Dcn,38534.0,0.0,0.0,0.3522138890277725,-0.3083563018377422,28,0.0,9,0.0,0.0,-0.5546176266098088,0.45171248598471,-0.281164363227093,-0.1307466207488099,13.596073254748074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0110344877761986,0.0732765115006964,-0.0232817299361547,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Commd4,3296.0,0.034472569302449,0.2161109528981672,0.0849625007201544,0.0503493485765889,19,0.4150374992668215,5,-0.5555215157093525,-0.4150374992668215,-0.1947796898086293,0.3224660907894433,0.0472399126480194,0.111405364216405,0.0,0.0018769787355018,1.463244420625,-0.001901125,16.58080931671465,0.0015300958652489,13.670766880999242,0.02685044,16.936737648689636,0.0138252928931473,0.0934858934322884,0.0495577699680722,0.0419956790054564,0.2093780707854321,-0.030420992753205,11.413098984915315,0.3845337178413623,2,11.26504633123118,0.4113061024681923
Inpp5f,85097.0,-0.2934591307705971,0.0,-0.9416782343709144,0.2012485380884343,14,2.087462841222758,6,0.3088329312657035,-1.3219280948657215,0.0370937845368972,0.8584230328365998,0.2116902564107216,0.249215266074928,13.86719230130848,0.001800899723705,1.7538127481609196,-0.003622683,17.20326196182626,0.0013274536342825,14.794872728666972,0.22056303,16.95363271900084,-0.0155618448622239,0.0112056222776969,-0.0912422670914811,0.5782972670793425,1.609386524981885,0.3202065171018448,14.696315558892826,0.375283096842817,7,13.07565361336552,1.3121802987874824
4930432K21Rik,24565.0,0.0382451371711073,-0.0459299082653234,-0.2857662968521713,0.0450813826570746,15,0.9999999999896954,8,-0.2740806347368025,-1.5145731728163616,-0.0901626863649207,0.6846842030275495,0.043605590292826,0.1746862009611964,0.0,0.0014319676271772,1.1745486376551726,-0.003257554,17.116039305964264,0.0012098458224992,13.90036449959936,0.183445815,17.178839477311108,-0.0347588142143461,-0.0415068601792712,-0.0462249340517931,0.2745234163388516,0.463330503872456,0.4669839780853483,11.103287808412087,0.3597749276081024,3,10.66409357032586,0.7121109057667838
Rbx1,10073.0,-0.0378303980565683,0.0414374440994208,-0.6781134848905824,0.212878279100344,15,1.5849625006890964,2,-1.1375035237341966,-1.1154772174069891,-0.0038950697322013,1.3065635233687691,0.1782447158938015,0.125952377302307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0894490729683152,0.0376669104111665,0.0401777570759471,0.2334362974325829,0.3485183819685573,-0.0160335685469039,11.185494924210929,-0.0141875926490497,2,10.939055212952798,0.0233698747885124
Gfer,2969.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000587438983401,1.0698914254999998,-0.003715643,17.14483513838251,0.0011143237654703,13.450051337274047,-0.0640592899999999,17.020862701733133,0.0885961980697208,-0.0373395754471394,0.1076619652497254,0.0284680001150862,0.2101358460390949,0.3957371511630263,11.422590433892614,0.2907614444332673,2,11.274001952187998,0.3851118213603537
Fntb,155823.0,0.0,0.0,-1.0196312296576724,-0.050552714016308,11,0.0,4,-0.8223766542824885,-1.3219280948440812,-0.245918538801261,0.2934758301782763,-0.1030843696282713,0.0004153794490582,15.52243304631268,0.000910641834349,1.2266258062458333,-0.0017454532,17.885400743375175,0.0010487894188358,15.45399271576246,0.19875372,17.865752048535104,0.0061907799952196,0.0365307175241599,-0.0349180869700409,0.1879257856503909,2.8053932765920893,0.0115039761511779,16.172876718192423,0.06944204920673,5,13.986877763240791,0.3384392358103656
Nelfa,38497.0,0.0,0.0,-0.3219280948801484,0.2572089456408051,20,-0.4150374992668215,5,-0.5146933723658106,-0.3219280948801484,0.2572089456408051,0.0,0.2572089456408051,0.0827020907084872,0.0,0.0018121133675903,2.2313088145454545,-0.0040396469999999,15.505656510444268,0.0018638986238173,14.16843708133339,0.2208517499999999,15.426098465816068,-0.0167379577609931,-0.1072593885185858,0.1792929216496369,0.1931144313338813,0.2252217359470637,-0.0249554267135998,11.475226777742316,-0.2119125503454246,2,11.315970960983542,0.0047517737174418
Gm21781,4837.0,0.2919025488370932,0.0940445869728862,-1.584962500673066,0.20205321409028,12,1.8073549220060792,1,0.222392421333013,-1.584962500673066,0.20205321409028,0.0,0.20205321409028,0.2368594724901243,0.0,0.0008600881123385,1.1855181191666666,-0.0008916496999999,18.55437724570237,0.0016818838923765,14.257608826845782,0.13145277,18.55307707936321,0.0425925517199539,0.1325335734123287,-0.0108844651011202,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ift140,83410.0,0.1506679881951217,0.0119908853555314,-0.1609640474400742,0.1709172177919748,10,0.0,2,0.1111962106665065,-0.3219280948801484,-0.0005604763696736,0.0,0.1709172177919748,0.6556444913173178,14.425349243450256,0.002155035293161,2.283752806126582,-0.0023610384999999,16.428196577725164,0.0011520484142616,14.55620665959731,0.1703320649999999,16.52886100634809,0.0339201061375753,0.0429220332383153,-0.0459629709020464,0.3527563046092689,2.262043083100201,0.4396388626059905,15.25421667787549,0.3773323878786581,7,12.983398110814012,0.8052203101022968
Brpf1,17723.0,0.0424012948255167,0.0299628616126565,-0.4423467679561859,0.1093835732747348,20,1.4150374992487875,7,-0.2745911956110495,-0.7369655941469699,-0.113227316840649,0.7349609567730524,0.1589643449585717,0.0647946974030837,12.904198650388675,0.001560597291874,1.195153677416667,-0.0022164819999999,17.23530046312872,0.0010709081123574,13.889979206371562,0.13919371,17.183092287522534,0.0229862614224339,0.0872553522381496,0.0536415047202563,0.3095401296499913,1.1361446873553092,0.0234249772145866,10.312882955284469,-0.0426924152279279,3,9.342563971887136,0.0866332453367215
Magee1,3549.0,-0.6068552379470906,0.294173734031862,0.6024516406566706,-0.3879519722285618,23,0.9999999999278651,3,-0.2456551980489899,0.3219280948801484,-0.4012305672734477,0.8847159335887775,-0.1788344174517222,-0.2172173832425756,11.51963625284326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0968233534973209,0.0869467075500046,0.0719985825722533,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
