gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,distance.log2.DMR,18mo.9mo.Q.std.loops,Qanova.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,18mo.2mo.T.max.loops,loop_size.log.mean.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,count.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Cldn12,0.11608525698906497,0.0,0.04233313067571113,-0.012681736451524653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027594804004030794,0.009094124267760077,0.0,0.16365928629315213,0.05255799662125738,0.11110036290789906,0.0001981521368418869,0.0,0.0737525594518765,0.0,-0.019743427242103376,0.0,-0.06311641378622306,0.0,0.14930600692567073,0.0,1.0,1.0
Arsk,0.09983773745204273,0.0,0.07106270278362851,-0.026948689948767424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027594804004030794,0.009094124267760077,0.0,0.16365928629315213,-0.09635632710629388,0.012648491875121468,0.0011228620883469518,0.0,0.07566803006308251,0.0,0.020331901302070993,0.0,0.06877988910204486,0.0,0.14930600692567073,0.0,1.0,1.0
Gm13483,0.12085775756522228,0.0,0.07106270278362851,0.016050322692057018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027594804004030794,0.009094124267760077,0.0,0.16365928629315213,0.05255799662125738,0.015855843103245684,0.0026420284258691887,0.0,0.08101813762301677,0.0,0.032287079840898514,0.0,0.06877988910204486,0.0,0.14930600692567073,0.0,1.0,1.0
Nhp2,0.0788132485590483,0.0,-0.060462372402023325,0.005151955459855105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010900304628242003,0.0032096909064995615,0.0,-0.07267520302220394,-0.029370645257203204,-0.039289611269180715,-0.015323764914156575,0.0,-0.19291995269687554,0.0,-0.03368415899182621,0.0,0.040768557228147984,0.0,0.08791193081752251,0.0,1.0,0.0
Mob1a,0.11735707011662032,0.0,0.11583073270556174,-0.026948689948767424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03757028899302608,0.0032096909064995615,0.0,-0.040298297609153544,0.05255799662125738,0.08117999685438056,0.0011228620883469518,0.0,0.10876215728440959,0.0,0.020331901302070993,0.0,0.06877988910204486,0.0,0.12487640643590375,0.0,1.0,1.0
Abhd14a,0.09955668586649392,0.0,-0.10352727055157486,0.007067426046552627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02637828141450882,0.0032096909064995615,0.0,-0.06316892155691196,-0.09635632710629388,0.031274187305059875,0.0004623549818796547,0.0,0.07777553638688435,0.0,-0.0310380986744636,0.0,0.040768557228147984,0.0,0.105898653990344,0.0,1.0,0.0
Glra2,-0.4276485986223346,0.0,-0.10352727055157486,-0.032761152490581334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013211149942914122,0.0032096909064995615,0.0,-0.06316892155691196,-0.017519333252781315,-0.0116253155038545,0.001783369194814249,0.0,0.06675127727028571,0.0,0.02326938804042967,0.0,0.040768557228147984,0.0,0.105898653990344,0.0,1.0,2.0
Fam228a,0.1116995258550895,0.0,-0.10352727055157486,0.059577741022957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02637828141450882,0.0032096909064995615,0.0,-0.06316892155691196,-0.029370645257203204,0.020970616783750683,0.013342243570246194,0.0,0.10551683487076509,0.0,0.1081966889139853,0.0,0.040768557228147984,0.0,0.105898653990344,0.0,1.0,2.0
Fgf9,0.09353558130954441,0.0,0.11583073270556174,-0.08883820581985147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03757028899302608,0.0032096909064995615,0.0,-0.040298297609153544,-0.029370645257203204,-0.019122164818997447,0.0036327890855701347,0.0,0.11259309849456738,0.0,0.04696767787007909,0.0,0.06877988910204486,0.0,0.12487640643590375,0.0,1.0,1.0
Nxf1,0.07657612585707714,0.0,-0.05092483583690697,0.0072655781711402695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035454087633345475,0.0032096909064995615,0.0,-0.07481628342678673,-0.029370645257203204,-0.03691178565158656,0.0006605071064672972,0.0,-0.1605967428339155,0.0,-0.044120170715215956,0.0,0.040768557228147984,0.0,0.08674406877865917,0.0,1.0,0.0
Armc2,0.11707601735466405,0.0,0.04233313067571113,0.007067426046552627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027594804004030794,0.009094124267760077,0.0,0.16365928629315213,0.05255799662125738,0.09980569181865767,0.0004623549818796547,0.0,0.07533777650984887,0.0,-0.0310380986744636,0.0,-0.06311641378622306,0.0,0.14930600692567073,0.0,1.0,1.0
Ecm2,0.09353558130954441,0.0,-0.10352727055157486,-0.08883820581985147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02637828141450882,0.0032096909064995615,0.0,-0.06316892155691196,-0.029370645257203204,-0.019122164818997447,0.0036327890855701347,0.0,0.08193673115027578,0.0,0.04696767787007909,0.0,0.040768557228147984,0.0,0.105898653990344,0.0,1.0,2.0
Hprt,0.1116995258550895,0.0,-0.10352727055157486,0.059577741022957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02637828141450882,0.0032096909064995615,0.0,-0.06316892155691196,-0.029370645257203204,0.020970616783750683,0.013342243570246194,0.0,0.10551683487076509,0.0,0.1081966889139853,0.0,0.040768557228147984,0.0,0.105898653990344,0.0,1.0,1.0
Dnajc14,0.07821879163384438,0.0,0.06814304856877577,-0.013474344986637956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333349709251993,0.0032096909064995615,0.0,-0.06683589449446452,-0.029370645257203204,-0.0394877634060226,0.0003963042736837738,0.0,-0.2511667447213672,0.0,-0.031834738917256654,0.0,0.06877988910204486,0.0,0.09229141209078462,0.0,1.0,1.0
Rab24,0.12085775756522228,0.0,-0.060462372402023325,0.016050322692057018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024675149887212013,0.0032096909064995615,0.0,-0.07267520302220394,0.05255799662125738,0.015855843103245684,0.0026420284258691887,0.0,-0.0736795213367594,0.0,0.032287079840898514,0.0,0.040768557228147984,0.0,0.08791193081752251,0.0,1.0,1.0
Ginm1,0.1077798351057266,0.0,0.031189784438251274,-0.012681736451524653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08230411092211541,-0.1289225851038569,0.0,0.13582770108539416,0.05255799662125738,0.11110036290789906,0.0001981521368418869,0.0,0.05710343614612755,0.0,-0.019743427242103376,0.0,-0.06311641378622306,0.0,0.12484211004094074,0.0,1.0,1.0
Dapk2,0.08309403189310902,0.0,-0.03606558461232405,-0.023117748726355403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04902005342668608,0.0021397940030223445,0.0,-0.023412743705864016,0.009274940545621672,-0.07930952369382507,0.0009907606597009458,0.0,0.04019771859441933,0.0,-0.04147814255894015,0.0,-0.03654156061575601,0.0,-0.34665555408910703,0.0,1.0,0.0
Sephs1,0.11881018390781001,0.0,0.07106270278362851,0.008982896688394248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027594804004030794,0.009094124267760077,0.0,0.16365928629315213,0.05255799662125738,0.0756317375129775,-0.03249694967005206,0.0,0.07619643575928517,0.0,0.021586864745538486,0.0,0.06877988910204486,0.0,0.14930600692567073,0.0,1.0,1.0
Eqtn,0.11735707011662032,0.0,-0.05997576336621454,-0.026948689948767424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024675149887212013,0.009094124267760077,0.0,0.22910820104573903,0.05255799662125738,0.08117999685438056,0.0011228620883469518,0.0,0.06739567680970619,0.0,0.020331901302070993,0.0,0.040768557228147984,0.0,0.14492652643668025,0.0,1.0,1.0
Adcy5,0.08309403189310902,0.0,0.08710116059764435,-0.023117748726355403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03636821883877641,0.0032096909064995615,0.0,-0.040298297609153544,0.009274940545621672,-0.07930952369382507,0.0009907606597009458,0.0,0.09784098604301873,0.0,-0.04147814255894015,0.0,-0.06311641378622306,0.0,0.12487640643590375,0.0,1.0,0.0
Dusp1,0.10333842529278052,0.0,0.07106270278362851,0.016050322692057018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027594804004030794,0.009094124267760077,0.0,0.16365928629315213,-0.09635632710629388,-0.05267566158191154,0.0026420284258691887,0.0,0.08101813762301677,0.0,0.032287079840898514,0.0,0.06877988910204486,0.0,0.14930600692567073,0.0,1.0,1.0
Dynll1,0.08509369743497748,0.0,-0.060462372402023325,0.009709454527565916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019687954875591555,0.0032096909064995615,0.0,-0.07267520302220394,0.009274940545621672,-0.06660580909565876,-0.03639394163742269,0.0,-0.1807684437249248,0.0,0.037324274571514444,0.0,0.040768557228147984,0.0,0.08791193081752251,0.0,1.0,0.0
Dlg1,-0.3675164431333542,0.0,-0.02570081268755817,-0.014399054950397266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036086679381122325,0.0021397940030223445,0.0,-0.025456501514111694,0.006183294089216935,-0.030344803082315547,0.0005944564105256608,0.0,0.032299805947236325,0.0,-0.02240230449426331,0.0,-0.03654156061575601,0.0,-0.3362907816312815,0.0,2.0,0.0
Srcin1,0.08507555321251091,0.0,-0.02570081268755817,0.013870649235813241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06566208245012124,0.0021397940030223445,0.0,-0.025456501514111694,0.009274940545621672,-0.073364960617925,0.00231177487263554,0.0,0.04211700344948392,0.0,-0.09167668517482908,0.0,-0.03654156061575601,0.0,-0.3362907816312815,0.0,0.0,0.0
Thra,0.0892985688620492,0.0,0.08710116059764435,0.008058186706253573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03757028899302608,0.0032096909064995615,0.0,-0.040298297609153544,-0.029370645257203204,-0.03710993778842844,-0.02760919705523472,0.0,0.10843190373117595,0.0,-0.04596959064273458,0.0,-0.06311641378622306,0.0,0.12487640643590375,0.0,0.0,0.0
Rasal1,0.09338097509584929,0.0,0.08710116059764435,0.013870649235813241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03757028899302608,0.0032096909064995615,0.0,-0.040298297609153544,0.009274940545621672,-0.073364960617925,0.00231177487263554,0.0,0.11193259138810008,0.0,-0.09167668517482908,0.0,-0.06311641378622306,0.0,0.12487640643590375,0.0,0.0,0.0
Csnk1g2,0.1147911736839696,0.0,0.11583073270556174,0.059577741022957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03757028899302608,0.0032096909064995615,0.0,-0.040298297609153544,0.009274940545621672,-0.020766615083343105,0.013342243570246194,0.0,0.13617320221505666,0.0,0.1081966889139853,0.0,0.06877988910204486,0.0,0.12487640643590375,0.0,0.0,1.0
Gba2,0.10877059547132567,0.0,0.043111705123201796,0.007067426046552627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15042937365605644,0.0032096909064995615,0.0,-0.061173824397356885,0.05255799662125738,0.09980569181865767,0.0004623549818796547,0.0,0.0720751163133077,0.0,-0.0310380986744636,0.0,-0.06311641378622306,0.0,0.10813705623149872,0.0,0.0,0.0
Baiap2,0.07657612585707714,0.0,0.030021922754761027,0.0072655781711402695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05195013340562582,0.0032096909064995615,0.0,-0.07209127200277228,-0.029370645257203204,-0.03691178565158656,0.0006605071064672972,0.0,-0.17709278913312837,0.0,-0.044120170715215956,0.0,-0.06311641378622306,0.0,0.08849586183695417,0.0,0.0,0.0
Sptbn4,0.07966777172527816,0.0,-0.03460575750489768,0.0072655781711402695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019687954875591555,0.0032096909064995615,0.0,-0.07267520302220394,0.009274940545621672,-0.07864901668539173,0.0006605071064672972,0.0,-0.17013427923972668,0.0,-0.044120170715215956,0.0,-0.03654156061575601,0.0,0.08791193081752251,0.0,0.0,0.0
Akt3,-0.3531791480552209,0.0,-0.0244842900980362,-0.009841555913322066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068726625881697,0.0021397940030223445,0.0,-0.026771289051363344,0.006183294089216935,-0.03146766518291674,0.0002642028572920122,0.0,-0.08807226919912194,0.0,-0.017844804587136758,0.0,-0.03654156061575601,0.0,-0.28077896106007855,0.0,2.0,0.0
Arhgef25,0.0966272285502208,0.0,0.08710116059764435,-0.08883820581985147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03757028899302608,0.0032096909064995615,0.0,-0.040298297609153544,0.009274940545621672,-0.06085939666158274,0.0036327890855701347,0.0,0.11259309849456738,0.0,0.04696767787007909,0.0,-0.06311641378622306,0.0,0.12487640643590375,0.0,0.0,1.0
Atxn2l,0.10333842529278052,0.0,-0.049513669635512327,0.016050322692057018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023945236284481853,0.009094124267760077,0.0,0.14484187568488874,-0.09635632710629388,-0.05267566158191154,0.0026420284258691887,0.0,-0.049489031950207915,0.0,0.032287079840898514,0.0,0.040768557228147984,0.0,0.11686214922290099,0.0,0.0,1.0
Ttbk1,0.10648575180063122,0.0,-0.10352727055157486,0.059577741022957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047560226417293676,0.0032096909064995615,0.0,-0.06316892155691196,0.009274940545621672,-0.020766615083343105,0.013342243570246194,0.0,0.09538827216448753,0.0,0.1081966889139853,0.0,0.040768557228147984,0.0,0.105898653990344,0.0,0.0,1.0
Cntnap4,-0.4977380139263053,0.0,0.030849158114410545,-0.009379200925315289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011945966545394376,0.0037446394072551477,0.0,0.08225409223354961,0.019580430694316562,0.03959482584736849,0.0001321014286460061,0.0,0.03670040048707865,0.0,-0.013851604326383063,0.0,-0.06311641378622306,0.0,-0.4942379658551593,0.0,0.0,2.0
Miat,0.11881018390781001,0.0,-0.03460575750489768,0.008982896688394248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024675149887212013,0.0032096909064995615,0.0,-0.07267520302220394,0.05255799662125738,0.0756317375129775,-0.03249694967005206,0.0,-0.078501223200491,0.0,0.021586864745538486,0.0,-0.03654156061575601,0.0,0.08791193081752251,0.0,0.0,0.0
Sv2a,0.09028932922764828,0.0,-0.10352727055157486,0.013870649235813241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02637828141450882,0.0032096909064995615,0.0,-0.06316892155691196,-0.029370645257203204,-0.03162772879984818,0.00231177487263554,0.0,0.08127622404380848,0.0,-0.09167668517482908,0.0,0.040768557228147984,0.0,0.105898653990344,0.0,0.0,1.0
Kifc2,0.09028932922764828,0.0,0.11583073270556174,0.013870649235813241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03757028899302608,0.0032096909064995615,0.0,-0.040298297609153544,-0.029370645257203204,-0.03162772879984818,0.00231177487263554,0.0,0.11193259138810008,0.0,-0.09167668517482908,0.0,0.06877988910204486,0.0,0.12487640643590375,0.0,0.0,1.0
Camk2a,0.07867701077147533,0.0,0.06814304856877577,-0.013474344986637956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017254909794581563,0.0032096909064995615,0.0,-0.06683589449446452,0.009274940545621672,-0.08122499424375985,0.0003963042736837738,0.0,-0.21794505902615033,0.0,-0.031834738917256654,0.0,0.06877988910204486,0.0,0.09229141209078462,0.0,0.0,0.0
4930402H24Rik,-0.3675164431333542,0.0,0.08710116059764435,-0.014399054950397266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006792815769777486,0.0032096909064995615,0.0,-0.040298297609153544,0.006183294089216935,-0.030344803082315547,0.0005944564105256608,0.0,0.09198683117957492,0.0,-0.02240230449426331,0.0,-0.06311641378622306,0.0,0.12487640643590375,0.0,0.0,0.0
Dnmt3a,0.08507555321251091,0.0,-0.02570081268755817,0.013870649235813241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06566208245012124,0.0021397940030223445,0.0,-0.025456501514111694,0.009274940545621672,-0.073364960617925,0.00231177487263554,0.0,0.04211700344948392,0.0,-0.09167668517482908,0.0,-0.03654156061575601,0.0,-0.3362907816312815,0.0,0.0,0.0
Tmem63b,0.09955668586649392,0.0,-0.07767065565444921,0.007067426046552627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02637828141450882,0.0032096909064995615,0.0,-0.06316892155691196,-0.09635632710629388,0.031274187305059875,0.0004623549818796547,0.0,0.07777553638688435,0.0,-0.0310380986744636,0.0,-0.03654156061575601,0.0,0.105898653990344,0.0,0.0,0.0
Plekhg5,0.0847761801591045,0.0,-0.0244842900980362,0.017503438345891863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020271885772480777,0.0021397940030223445,0.0,-0.026771289051363344,-0.029370645257203204,-0.016149882692843676,0.0026420284258691887,0.0,-0.19483049305793093,0.0,0.04993995977565646,0.0,-0.03654156061575601,0.0,-0.28077896106007855,0.0,0.0,0.0
Immp2l,-0.4977380139263053,0.0,0.030849158114410545,-0.009379200925315289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011945966545394376,0.0037446394072551477,0.0,0.08225409223354961,0.019580430694316562,0.03959482584736849,0.0001321014286460061,0.0,0.03670040048707865,0.0,-0.013851604326383063,0.0,-0.06311641378622306,0.0,-0.4942379658551593,0.0,2.0,2.0
Kpnb1,0.08507555321251091,0.0,0.06814304856877577,0.013870649235813241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04683031286358049,0.0032096909064995615,0.0,-0.06683589449446452,0.009274940545621672,-0.073364960617925,0.00231177487263554,0.0,-0.14608396945129098,0.0,-0.09167668517482908,0.0,0.06877988910204486,0.0,0.09229141209078462,0.0,0.0,0.0
Celf4,-0.4977380139263053,0.0,-0.019812843076100473,-0.009379200925315289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010486139401205276,0.0037446394072551477,0.0,0.10789099169012747,0.019580430694316562,0.03959482584736849,0.0001321014286460061,0.0,-0.028013839986861536,0.0,-0.013851604326383063,0.0,-0.03654156061575601,0.0,-0.42961364847264794,0.0,0.0,2.0
Unc5a,0.08507555321251091,0.0,-0.03703880268394163,0.013870649235813241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07700007244650471,0.0032096909064995615,0.0,-0.06779170840194351,0.009274940545621672,-0.073364960617925,0.00231177487263554,0.0,0.06701148485176657,0.0,-0.09167668517482908,0.0,-0.03654156061575601,0.0,0.10346560886031703,0.0,0.0,0.0
A930015D03Rik,0.0883078079082464,0.0,0.039413476460858396,-0.023117748726355403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027108194968222005,0.0032096909064995615,0.0,-0.06683589449446452,-0.029370645257203204,-0.037572292758053856,0.0009907606597009458,0.0,-0.13991844938381723,0.0,-0.04147814255894015,0.0,-0.06311641378622306,0.0,0.09229141209078462,0.0,0.0,0.0
