cell_type,gene,DEG,pred,dmr,mcg_genebody,mch_genebody,atac,hic_loop,hic_abc_dmr,hic_abc_peak
Astro-TE_NN,Snrnp70,-1,0,0.12130788,0.09937926,0.22328979,0.02896968,0.28890064,0.077868976,0.16028377
Astro-TE_NN,Ctnna2,-1,1,0.057207998,0.0066721225,0.04910084,0.3691599,0.073174626,0.36354104,0.08114347
Astro-TE_NN,Nat8l,-1,-1,0.015124906,0.90010774,0.028420953,0.0030575404,0.024529412,0.009825454,0.018934002
Astro-TE_NN,Me3,1,1,0.10116842,0.025310306,0.1344232,0.031720605,0.30622962,0.16132632,0.23982154
Astro-TE_NN,Rmst,-1,1,0.11594305,0.03235867,0.14515889,0.080981724,0.1443855,0.28171262,0.19945952
Astro-TE_NN,Itm2c,-1,0,0.09223329,0.025490161,0.16150272,0.023026476,0.4609364,0.09966949,0.13714153
Astro-TE_NN,Rplp1,-1,-1,0.04422675,0.60248154,0.047016494,0.0064976634,0.2894796,0.0074774167,0.0028204825
Astro-TE_NN,Aplp1,-1,0,0.0653211,0.43149713,0.120864116,0.0187159,0.2518086,0.026733281,0.08505984
Astro-TE_NN,Gfra1,1,1,0.18508331,0.022086857,0.12158349,0.053912885,0.25922656,0.17572875,0.18237808
Astro-TE_NN,Clu,-1,0,0.13050555,0.13836637,0.2385601,0.033085674,0.18878748,0.09356614,0.17712867
Astro-TE_NN,Ddx5,-1,-1,0.009246317,0.94231427,0.009790699,0.00093311444,0.02776328,0.0026041898,0.007348075
Astro-TE_NN,Arhgap6,1,1,0.110890895,0.026185479,0.11278649,0.0013999111,0.037387997,0.58206993,0.1292793
Astro-TE_NN,Pcdhb14,1,0,0.14237125,0.106963076,0.25278386,0.045142666,0.088928394,0.12403755,0.23977324
Astro-TE_NN,Myo16,-1,1,0.106770985,0.0328937,0.17216547,0.20527534,0.11114962,0.18806082,0.18368407
Astro-TE_NN,Gabrb2,-1,1,0.07133812,0.0071222447,0.059525218,0.4418123,0.024747329,0.2942487,0.101206176
Astro-TE_NN,Grip1,-1,-1,0.019646915,0.0025625713,0.019890236,0.85604006,0.014377806,0.059115253,0.028367216
Astro-TE_NN,Kcnk1,-1,0,0.08595337,0.08231561,0.13427164,0.09186214,0.4079014,0.057002243,0.14069358
