,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.5857255865620897,0.6046283575987523,0.15114906380500842,0.779525642076651,0.6081066678422313
1,0.5828550509980812,0.5933274634647621,0.14443604483102562,0.7785219041222469,0.6063569927789236
2,0.5853081765240515,0.602072241678104,0.15150295004719685,0.781245417588799,0.6137204227245838
3,0.5902421988083617,0.5944974219626951,0.14642081914996274,0.7838888953092509,0.6159547212959099
4,0.5935368768303767,0.6129739358388919,0.1639547680972166,0.7802556906091678,0.6031205358489152
5,0.5808092368801965,0.6004599344857412,0.14560480433944123,0.7789080327457978,0.6054486747757488
6,0.5951585484902548,0.6072171977141425,0.15849539244969554,0.785219115559794,0.6191331322554121
7,0.5951476083078063,0.6081155380353804,0.1573019956597201,0.7892306558685057,0.6319391735310382
8,0.595575116975797,0.6100214068661116,0.1549214974962788,0.789329730086157,0.6272125560086009
9,0.5688962197461878,0.5918798880912746,0.14305409037311478,0.7780893841082207,0.6084965509347979
