,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.5897435897435898,0.6237179487179487,0.192737777469556,0.7958579881656804,0.618249606419466
1,0.6538461538461539,0.6801282051282053,0.22130926073292456,0.800871137409599,0.6606441678586807
2,0.6410256410256411,0.6692307692307692,0.23097464312801003,0.8266765285996055,0.6801296820162879
3,0.6923076923076923,0.7224358974358974,0.3530004688473595,0.8281558185404339,0.6628869929604604
4,0.6666666666666666,0.6779914529914531,0.24982344231806405,0.8340729783037475,0.6898091375141058
5,0.6153846153846154,0.6104700854700855,0.2018377267531651,0.7810650887573964,0.6133599816055735
6,0.5769230769230769,0.6128205128205128,0.1911326850229756,0.8054733727810651,0.6598467178015874
7,0.6282051282051282,0.6873931623931625,0.27010963348482436,0.8196909927679159,0.6513999834928015
8,0.6666666666666666,0.713034188034188,0.2926505566209832,0.8597140039447732,0.7580960271605375
9,0.5897435897435898,0.6480769230769231,0.21405038954020061,0.8118014464168309,0.6559478429906656
