,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.5623188405797102,0.5659434224753371,0.0991826628539262,0.7894181894559966,0.5951488725444971
1,0.5130434782608696,0.5565757636592247,0.10566728975253785,0.7460575509346776,0.5290570906946365
2,0.6,0.6063100282112782,0.12619996758120447,0.7929720646922915,0.6033270550775167
3,0.5942028985507246,0.5860329518999469,0.11931575701213493,0.8023188405797101,0.637467837160019
4,0.6173913043478261,0.6423348794945215,0.16766087101756214,0.815395925225793,0.6432659111060434
5,0.5594202898550724,0.568316374868365,0.10248931217535714,0.7778617937408107,0.5743962697387679
6,0.553623188405797,0.5937505503136348,0.11032561004651514,0.7799873976055449,0.5914462510652085
7,0.5391304347826087,0.5731987574358378,0.10257101987599697,0.7782608695652173,0.5853170761988471
8,0.5623188405797102,0.5483140151234992,0.09979111172428416,0.7711867254778407,0.5527088331289493
9,0.5333333333333333,0.5424692440715813,0.08914306879858343,0.7609115731989078,0.5656901324603313
