,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.6040609137055838,0.5095279075485616,0.07673086595689875,0.8096704372697056,0.651758392087083
1,0.5989847715736041,0.5403757888697648,0.10823963197496199,0.7978304001649102,0.6281817816840194
2,0.6345177664974619,0.6495010654864356,0.1562641189895741,0.8417248576361153,0.7058171745750631
3,0.6395939086294417,0.6217267027292844,0.15543214576782327,0.8246927259140922,0.6670298911152482
4,0.6142131979695431,0.5680118432915334,0.10221327263713385,0.8395990620732304,0.7122837966147217
5,0.5786802030456852,0.5878923858700107,0.10765015893404628,0.7926511891571542,0.6246128749245792
6,0.6751269035532995,0.6617387919023031,0.20123908589391185,0.8440310237316087,0.7119802421691613
7,0.6395939086294417,0.603065322514548,0.14692514538960472,0.8106882424179958,0.6415675467814271
8,0.6903553299492385,0.6221057700188509,0.19429536310534404,0.85851220077817,0.7385766314388096
9,0.6243654822335025,0.5573825915908532,0.11530894406582655,0.8101213636012267,0.6310388667915815
