,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.5875634517766497,0.5597773660974198,0.10320802359401053,0.7961510051699816,0.6180838285401584
1,0.6221899927483684,0.5512919576804384,0.11621910392131721,0.8154736309029295,0.6606290940044581
2,0.6364653475603439,0.6080611903143494,0.14642581026260199,0.8285143342872642,0.6844428667935389
3,0.5916917020615353,0.5654353759568697,0.10603243769345376,0.8027796577255847,0.6414794412814191
4,0.6109655029524501,0.5676569180018867,0.11932333834182478,0.8155110626580315,0.667242537001702
5,0.6425308194343727,0.6127202456597738,0.15774135011890178,0.8291289255877811,0.6900695251193426
6,0.6069408474049519,0.5533945568034188,0.12195116938533368,0.8063022147042733,0.6498963506250968
7,0.6282969025173522,0.5869531042603121,0.12715368046385495,0.8189913009906405,0.6632535130980747
8,0.6150833937635968,0.5861343992801531,0.12532985296703877,0.8107296552272055,0.6716847183438477
9,0.6232518388065886,0.5882721405555249,0.1303258884173629,0.8131629240863282,0.6583209971774693
