,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.5685279187817259,0.5841631833456274,0.1185520615829993,0.8117575820041742,0.6636254150878477
1,0.5989847715736041,0.5354581591672813,0.09238779056718678,0.7993506660826097,0.6215796670041495
2,0.6446700507614214,0.6101549053356282,0.14816700032358218,0.8291118039629983,0.6967296324095728
3,0.5939086294416244,0.6235195885583149,0.1331225463223722,0.7879486716998635,0.605157298807298
4,0.649746192893401,0.6410437669043522,0.153290629549768,0.8143600711175243,0.6539317751177213
5,0.6751269035532995,0.6125163920990082,0.1789267392158041,0.8599293978200934,0.7408166780110521
6,0.649746192893401,0.6248412015408573,0.14695613708427993,0.8489139117215079,0.7218781701738167
7,0.649746192893401,0.6441172854684042,0.15736448521684138,0.8242546831920431,0.6853986889484979
8,0.6192893401015228,0.5714132038357511,0.10751888660957616,0.8301553763302326,0.694425004862772
9,0.5989847715736041,0.6431235144660273,0.15975665660355384,0.8014506944265505,0.6243633928836045
