,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.6385863721829401,0.6555269992421462,0.2191352947727955,0.8250396183361628,0.6721375557295763
1,0.6161346362649295,0.6430300370226429,0.20778427214879955,0.815058383230674,0.6622109054744725
2,0.6398824183681576,0.6639903173846033,0.23029770078929107,0.821480823160518,0.6657493235844933
3,0.6320759513784063,0.6497320064152261,0.21340193413802605,0.8247208978796244,0.6742858139516817
4,0.6330510314875135,0.6515962119064088,0.21405067037963646,0.826654565864197,0.6806962711956871
5,0.6363004157728873,0.6528909005040232,0.2252772919355223,0.8302714959089841,0.6842602025831338
6,0.6333847090913906,0.6544544137859107,0.22086166336795313,0.8218875295633046,0.6693416494455177
7,0.641183761023278,0.6566512194492969,0.22708608597307212,0.8273226933703681,0.6788594192005173
8,0.642812425518392,0.6603623248142984,0.2334263950719299,0.8310691569659377,0.6836546765732257
9,0.649641693811075,0.6661142413546086,0.23318857169974594,0.8354602358496124,0.691047555962535
