,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.6029411764705882,0.562414709473533,0.16115202306635049,0.7795198961937716,0.6686440076647603
1,0.7941176470588235,0.7616533793004381,0.44609180790320124,0.8824610726643599,0.7394377237932283
2,0.6764705882352942,0.5639230050994757,0.24741009068185751,0.8535899653979239,0.7100371942527
3,0.7352941176470589,0.6688572865043453,0.3455646636462215,0.8656466262975778,0.7736484742807486
4,0.7647058823529411,0.6945342239459885,0.39687739309967707,0.9081963667820069,0.8289624772479167
5,0.7058823529411765,0.6809236515118867,0.2823544984222651,0.8637543252595156,0.7134398827876303
6,0.6617647058823529,0.6113984055160526,0.21054209523715012,0.8396410034602075,0.7322929250503346
7,0.7352941176470589,0.6688572865043453,0.3150343211698316,0.8169333910034601,0.6511255573429624
8,0.7205882352941176,0.6785893844717373,0.26501485261931224,0.8646193771626297,0.7721395879535822
9,0.6911764705882353,0.6370753429576959,0.23230316214130609,0.7953070934256055,0.652345087592672
