,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.569672131147541,0.5919581893084822,0.14709441150434346,0.7816804118516527,0.6112950731978989
1,0.5655737704918032,0.5940449688291504,0.15039805335757675,0.7822556940338619,0.5979351393322345
2,0.6209016393442623,0.631006969615961,0.18192257450795132,0.8038791655468961,0.6546729344650001
3,0.5901639344262295,0.6037073290506247,0.1506505039294084,0.7764062919914001,0.6020001226703312
4,0.5901639344262295,0.6034780372073439,0.1451000718161282,0.7820709318731524,0.6156964460376623
5,0.5348360655737705,0.5481590695868155,0.10117614992979944,0.7600097000134372,0.583075325843308
6,0.6004098360655737,0.6272888812620409,0.18073294980207746,0.8088992374361731,0.6465562154964954
7,0.6147540983606558,0.6180361722718162,0.16976336465465414,0.7936941514377855,0.6406685792602805
8,0.6086065573770492,0.6296171127789004,0.17336914719246893,0.7901269819940877,0.6324188982617304
9,0.5573770491803278,0.5842200516835684,0.13222443789651797,0.7663325550927169,0.5919106880625509
