gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio,count
0610009E02Rik,0.6347155357831238,-0.12775554717573145,0.5069599886073923,1
0610009O20Rik,-0.8744691175518242,-0.5849625003204078,-1.459431617872232,1
0610031O16Rik,-0.6560455986228998,-0.23703919722278122,-0.893084795845681,1
0610040F04Rik,-0.4454111482408274,-0.2691866327524235,-0.7145977809932509,1
0610040J01Rik,0.4222330006098364,-0.8181616768498581,-0.3959286762400217,1
0610043K17Rik,-0.12505423387236914,-0.3443294705574152,-0.4693837044297844,3
1110007C09Rik,-0.14684138830433957,-0.4854268270671922,-0.6322682153715318,1
1110008F13Rik,-0.22372948845063612,-0.36479303183127865,-0.5885225202819148,2
1110008P14Rik,-0.18784967562075608,-0.5976281455439388,-0.7854778211646949,2
1110018N20Rik,0.04007743936976815,-0.6662626027070044,-0.6261851633372362,1
1110019D14Rik,0.5849625005361954,0.5725787761441423,1.1575412766803377,1
1110034G24Rik,-0.1540336286518441,-0.3168571052900326,-0.4708907339418767,1
1110037F02Rik,0.2706475899044981,0.14438990931709583,0.41503749922159394,1
1110051M20Rik,-0.18708555257350096,-0.3785116231871438,-0.5655971757606448,1
1110057K04Rik,-0.21631790689722202,-0.25457282704465467,-0.4708907339418767,1
1190005I06Rik,0.3870231229786867,-2.280107917556064,-1.8930847945773777,1
1200014J11Rik,-0.222392421307823,-0.16992500141726552,-0.3923174227250885,1
1300002E11Rik,0.584962500502566,-1.7224660234655764,-1.1375035229630104,1
1500004A13Rik,-0.28950661712212145,-0.8479969062343511,-1.1375035233564725,1
1600002D24Rik,-0.16992500140223754,-0.9999999996393263,-1.1699250010415638,1
1600014K23Rik,0.03037364904032138,-0.3755091350475283,-0.34513548600720695,1
1700001O22Rik,-0.7901687793507127,-0.17635125328364679,-0.9665200326343594,3
1700003E16Rik,0.41503749922159394,-0.24257030324263112,0.17246719597896282,1
1700006H21Rik,0.0,-0.7776075784918027,-0.7776075784918027,1
1700007B14Rik,-0.06613735544767466,-0.03052853518146148,-0.09666589062913612,2
1700008J07Rik,-0.584962500560857,-0.44745897679634905,-1.032421477357206,1
1700010I14Rik,-0.07594885322330075,-0.509013647405375,-0.5849625006286757,1
1700011L22Rik,-0.3743955147204313,-0.397335497460674,-0.7717310121811053,1
1700012I11Rik,0.16992500142227487,-0.4043902550274736,-0.2344652536051987,1
1700013N06Rik,-0.3622489947324606,-0.344649580191023,-0.7068985749234835,2
1700015O11Rik,0.199937570483522,-0.5025003404584629,-0.30256276997494086,1
1700016P04Rik,0.3951379417937902,-0.26303440580373755,0.13210353599005265,1
1700017D01Rik,-1.0995356730013162,-0.637429920042794,-1.7369655930441101,1
1700019B03Rik,-0.9730329521376057,0.3325753389768613,-0.6404576131607443,1
1700019L03Rik,-0.6589630818865182,-1.078002511157592,-1.7369655930441101,1
1700019N19Rik,-0.6322682153715318,-0.567040592550236,-1.1993088079217677,1
