cell_type,gene,DEG,pred,dmr,mcg_genebody,mch_genebody,atac,hic_loop,hic_abc_dmr,hic_abc_peak
CA3_Glut,Ctdspl,0,1,0.084866636,0.017849773,0.0049158987,0.0027739913,0.8601891,0.01929189,0.010112665
CA3_Glut,Slc41a2,0,1,0.71565485,0.030493217,0.0146800475,0.016322834,0.08828831,0.08886772,0.045693073
CA3_Glut,Acadsb,1,1,0.081001826,0.13851416,0.053996306,0.27293918,0.041394662,0.2879085,0.12424542
CA3_Glut,Unc5a,1,1,0.02491778,0.039105814,0.022875551,0.041499373,0.73788136,0.092369854,0.04135025
CA3_Glut,Ldb2,1,1,0.18286565,0.21390304,0.12519385,0.031358473,0.083114885,0.06892737,0.29463667
CA3_Glut,Cdk6,1,1,0.40717363,0.07900747,0.042657007,0.010911474,0.30595642,0.10218671,0.052107397
CA3_Glut,Polr3c,1,1,0.048086207,0.06889305,0.032330174,0.34118703,0.26584724,0.16247137,0.081184916
CA3_Glut,Rogdi,1,1,0.0062531005,0.009066121,0.0036420363,0.16853993,0.783944,0.01810105,0.0104536675
CA3_Glut,Golga2,1,1,0.018369405,0.10467484,0.026644232,0.08837181,0.67844087,0.05384126,0.029657556
CA3_Glut,Anxa6,1,1,0.023317974,0.08453545,0.68177515,0.03095457,0.13348682,0.008789221,0.03714084
CA3_Glut,Rnf130,1,1,0.06829441,0.08344484,0.05673286,0.04150469,0.37746677,0.2608057,0.11175066
CA3_Glut,Reep2,1,1,0.023713972,0.038284406,0.01581549,0.3458193,0.45769718,0.078923136,0.0397465
CA3_Glut,Cacna1e,-1,-1,0.063698485,0.022632796,0.57281995,0.00073519617,0.005467226,0.0018494547,0.3327969
CA3_Glut,Kcnh3,1,1,0.07180996,0.10073764,0.040351957,0.29314283,0.10330418,0.2598603,0.13079314
CA3_Glut,Gls,-1,1,0.030203506,0.051255297,0.73378634,0.020487715,0.029668339,0.0891722,0.045426574
CA3_Glut,Bcr,1,1,0.021486659,0.029162956,0.011496072,0.0074280836,0.8144822,0.07904387,0.03690015
CA3_Glut,Ppp2r5d,1,1,0.20337753,0.017976724,0.009137665,0.38260204,0.3205376,0.042376332,0.023992034
CA3_Glut,Ssbp2,1,1,0.82940257,0.02821929,0.009590805,0.0045334306,0.01692409,0.07820765,0.03312223
CA3_Glut,Enox2,-1,1,0.00041640954,0.0005185677,0.04848414,0.9478111,0.0005990373,0.0014748133,0.0006959476
CA3_Glut,Rab31,1,0,0.01958118,0.026782347,0.80138606,0.008006733,0.10538276,0.0073807146,0.031480208
CA3_Glut,Nob1,1,1,0.045859374,0.12147715,0.07999722,0.34560493,0.19180548,0.14071678,0.07453902
CA3_Glut,Chn1,-1,1,0.09182297,0.03964611,0.4849177,0.0015147435,0.36944556,0.0024232187,0.010229576
CA3_Glut,Dnajc7,1,1,0.07033683,0.23532772,0.08336702,0.087736584,0.101184964,0.30308253,0.118964314
