,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,DEG
Sptbn4,3.47865631441644e-14,1.0936710514877,0.629,0.362,9.03546191106526e-10,-1
Fgfr2,4.9090823180173205e-14,-1.27184030320913,0.233,0.45,1.27508504128182e-09,1
Camk2a,5.34473471179195e-14,0.658098216881992,0.874,0.71,1.38824139404084e-09,-1
Dctn1,6.47437034254372e-14,1.28337485411797,0.29,0.107,1.68165295277231e-09,-1
Sorbs2os,7.933906507073412e-14,-1.33584275346975,0.15,0.368,2.0607528761472503e-09,1
Thra,1.63274172779552e-13,1.14622488876728,0.491,0.25,4.24088336377607e-09,-1
Grin2b,1.77342491886318e-13,0.209859986460866,0.994,0.962,4.60629388425521e-09,0
Celf5,2.27364556935741e-13,1.11497732242225,0.531,0.255,5.905567001848931e-09,-1
Dlg4,5.93342694068961e-13,1.41265787106294,0.396,0.158,1.54114831357472e-08,-1
Jph4,7.14637539074892e-13,1.40880554556733,0.323,0.12,1.85619954399312e-08,-1
AY036118,8.16184153134801e-13,-0.902361854482249,0.361,0.64,2.11995671935233e-08,1
Lztr1,1.73157670537985e-12,1.59726562993991,0.318,0.109,4.49759733455361e-08,-1
Il1rapl1,1.9998715003846698e-12,-0.536868399746272,0.97,0.971,5.19446623509913e-08,1
Sdk2,2.58334126477557e-12,0.845912458911098,0.665,0.444,6.70997060112806e-08,-1
Miat,3.4794430007235897e-12,0.875244721875066,0.519,0.284,9.03750525007945e-08,-1
Arhgef25,4.45588159629557e-12,1.58147693527908,0.29,0.097,1.15737068582181e-07,-1
Ptprs,4.7751860245756096e-12,0.907017823003186,0.686,0.417,1.24030681802327e-07,-1
Rasal1,6.87987806049223e-12,1.28337485411797,0.337,0.143,1.78697952743225e-07,-1
Baiap2,7.92979831671897e-12,0.916525047356025,0.554,0.314,2.05968581478459e-07,-1
Abr,8.75617713774407e-12,0.691322928610494,0.655,0.429,2.27432944975765e-07,-1
Exoc4,1.00912285287101e-11,-0.457925720559254,0.85,0.859,2.62109569804716e-07,1
Pde4a,1.0795707301757099e-11,1.00573212316774,0.54,0.301,2.80407701455838e-07,-1
Nr3c2,1.08220511494301e-11,-1.04500826290669,0.337,0.522,2.81091956555298e-07,1
Cwh43,2.28258301458735e-11,1.47977206692147,0.359,0.154,5.92878112208919e-07,-1
Nav2,3.39800257234978e-11,0.475393626410898,0.935,0.848,8.82597188142133e-07,-1
Mbd5,3.70342734715844e-11,-0.418233428311601,0.828,0.823,9.61928219150932e-07,1
Kcnq2,3.79206096030916e-11,0.967279204532762,0.519,0.297,9.849499138307e-07,-1
Cck,4.955519164728189e-11,0.82050882974851,0.418,0.24,1.2871465478465e-06,-1
Gabbr2,5.16421150892532e-11,0.439394253535064,0.84,0.709,1.34135229732826e-06,-1
Actn1,5.6061785845721686e-11,0.970196110868085,0.418,0.21,1.45614882555678e-06,-1
Rundc3a,5.80475306635943e-11,1.76629482567764,0.219,0.061,1.5077265614562e-06,-1
Stx1a,6.712718575889949e-11,1.24664791962401,0.361,0.156,1.74356152290166e-06,-1
Stk25,6.794304396209989e-11,1.69788802301093,0.249,0.078,1.76475262387158e-06,-1
Pcsk2,7.69993381788436e-11,0.208566266469432,0.984,0.943,1.99998080985728e-06,0
Dmd,8.271803844735139e-11,-0.377973346607226,0.992,0.975,2.1485183306315e-06,1
Lmtk3,8.290126862226369e-11,1.52885088856746,0.298,0.107,2.15327755119468e-06,-1
Matk,8.409017469859439e-11,1.25832972467164,0.292,0.114,2.18415819762129e-06,-1
Arid4b,8.504851356767028e-11,-0.283085060376757,0.491,0.469,2.20905009140667e-06,0
Nisch,9.17641721440812e-11,0.977072994380006,0.475,0.261,2.38348260727036e-06,-1
Camkk2,9.77639969969998e-11,1.03301427831929,0.446,0.232,2.53932205800007e-06,-1
Rimbp2,1.13126002487942e-10,0.602299018148046,0.815,0.648,2.93833478862181e-06,-1
Tiam2,2.43630151296257e-10,1.03135122909664,0.391,0.189,6.32804954976897e-06,-1
Sv2a,2.5889110914543103e-10,1.23139018311269,0.325,0.141,6.72443766894343e-06,-1
Rbfox3,2.8195719785054e-10,0.547298497973684,0.789,0.659,7.32355625696992e-06,-1
Mapk11,3.18266519831709e-10,1.5634827733107,0.247,0.09,8.2666545861088e-06,-1
Pou2f2,3.67971461328375e-10,1.36970572587839,0.31,0.124,9.5576907365432e-06,-1
Dach1,3.9485819065644e-10,-1.93421658095466,0.065,0.204,1.02560466441104e-05,1
Vps13b,4.40682542149812e-10,-0.318790718135705,0.769,0.741,1.14462883497992e-05,1
Csnk1g2,4.62215279291777e-10,2.14135584924554,0.164,0.036,1.20055796643246e-05,-1
Atp6v0b,5.19711397695253e-10,0.523689183451679,0.531,0.444,1.34989838437365e-05,-1
Ccser1,6.40066478129306e-10,-0.450571495749443,0.976,0.964,1.66250867029306e-05,1
Fbxl17,8.09266260041985e-10,-0.438414208789792,0.787,0.789,2.10198818383305e-05,1
Gria1,8.43160651693444e-10,0.331165472283178,0.978,0.945,2.19002547670855e-05,-1
Shank1,8.526261757065191e-10,1.03755911715424,0.46,0.244,2.21461122878011e-05,-1
Stxbp1,8.93531284893809e-10,0.70894909282503,0.55,0.326,2.32085815938318e-05,-1
Sdk1,9.11593084155796e-10,0.468431124181445,0.862,0.728,2.36777187678626e-05,-1
Nptxr,1.2304245075849902e-09,1.29584420608019,0.304,0.126,3.19590461600126e-05,-1
Gm28379,1.55072223394419e-09,-1.78759166723617,0.063,0.185,4.02784593044665e-05,1
Tom1l2,1.56515013004382e-09,0.674366879430162,0.659,0.476,4.06532094777582e-05,-1
Camta2,1.59796700586153e-09,1.72963108400753,0.209,0.059,4.15055950102475e-05,-1
Syt11,1.75800146630155e-09,1.07178821252211,0.367,0.183,4.56623300857164e-05,-1
Dnmt3a,2.11249606903689e-09,0.716426068008436,0.615,0.398,5.48699728971642e-05,-1
Ndrg4,2.27128407715913e-09,0.939904873927805,0.398,0.198,5.89943326201313e-05,-1
Rpl41,2.2845366545067904e-09,1.27205954089014,0.229,0.097,5.93385550641594e-05,-1
Pde2a,2.34920896955109e-09,0.790556233928732,0.477,0.278,6.10183537751201e-05,-1
Adra1a,2.5215909994198603e-09,1.19415936583098,0.272,0.118,6.54958046189314e-05,-1
Plekhg5,2.8429518963785303e-09,1.00889148411911,0.424,0.223,7.38428325565359e-05,-1
Chst1,3.0988509002851103e-09,1.11511393480253,0.327,0.145,8.04895532840053e-05,-1
Gnb2,3.2535524256297303e-09,2.27130202181739,0.13,0.027,8.45077707033065e-05,-1
Stx1b,3.38334358237627e-09,1.13175704443563,0.205,0.082,8.78789662086413e-05,-1
Necab3,3.4969633262015e-09,1.4077590716501,0.27,0.099,9.08301254347579e-05,-1
Grid1,3.64892290542553e-09,-0.394005276806929,0.844,0.84,9.47771235455226e-05,1
Pitpnm2,4.17624082024841e-09,0.684462486524462,0.659,0.467,0.0001084736790651,-1
4930402H24Rik,5.55495603822961e-09,0.489491735741587,0.748,0.552,0.0001442844281369,-1
A930015D03Rik,6.0221188972122805e-09,0.690019058395831,0.434,0.267,0.0001564185162361,-1
Rora,6.37172192673955e-09,-0.681178514971991,0.564,0.67,0.0001654991053251,1
Camk2b,6.41292868242239e-09,0.690191846591845,0.58,0.387,0.0001665694095972,-1
Gm15738,7.039110757390551e-09,-1.27491969614111,0.122,0.297,0.0001828338628124,1
Cox8a,7.25846888218411e-09,1.31853569369839,0.142,0.065,0.0001885314707458,-1
Nrxn2,7.50266560383333e-09,1.16958519688681,0.323,0.154,0.0001948742363939,-1
Cdh4,7.85997611502467e-09,0.694007174276812,0.544,0.364,0.0002041550196116,-1
Kifc2,8.933356421875851e-09,1.25386561195525,0.292,0.12,0.0002320349997018,-1
Cntn1,9.147387931263153e-09,-0.32717305679766,0.874,0.842,0.0002375942541266,1
Fbn2,1.07301852513153e-08,1.44828178079366,0.201,0.067,0.0002787058317176,-1
Gpr158,1.16027208595659e-08,-0.554330945917187,0.592,0.653,0.0003013690716063,1
Brinp2,1.1978929246907e-08,0.439379878120515,0.785,0.627,0.0003111407082591,-1
Traf7,1.29665442776395e-08,2.46418817170302,0.112,0.019,0.0003367930210674,-1
Zmynd8,1.33696299269925e-08,0.698849997883982,0.625,0.421,0.0003472627677237,-1
Odf2,1.36570896483063e-08,0.825868017290773,0.434,0.25,0.0003547292465251,-1
Bin1,1.43880178913959e-08,0.949739675452941,0.426,0.227,0.0003737143767111,-1
Sema6d,1.57857679887548e-08,0.475098445838843,0.606,0.43,0.0004100195377399,-1
Svop,1.6572743056917e-08,0.817406110950275,0.487,0.286,0.0004304604281603,-1
Lzts3,1.66621879049621e-08,1.41265787106294,0.249,0.091,0.0004327836686434,-1
Srsf5,1.74361101108629e-08,0.521827126350517,0.442,0.259,0.0004528855240195,-1
Crocc,1.76197043234713e-08,1.59552192821275,0.199,0.063,0.0004576542000978,-1
Tbc1d24,1.81738013855661e-08,1.20620699359551,0.327,0.16,0.0004720463171886,-1
Chd3,2.12813501669685e-08,1.21931398223699,0.243,0.097,0.0005527617892368,-1
Akap8l,2.14382693016494e-08,0.646088563851832,0.58,0.362,0.000556837606841,-1
Nbas,2.25899820081841e-08,-0.590850914714203,0.286,0.352,0.0005867521926805,1
Sfpq,2.34407985154134e-08,0.475967262617617,0.716,0.505,0.0006088513006393,-1
Zswim8,2.36493807696711e-08,1.05947884219113,0.258,0.112,0.0006142690161114,-1
Rasgef1a,2.64772936268136e-08,0.498553785221843,0.692,0.52,0.0006877212246628,-1
Usp7,2.6784002801297e-08,1.02255827353399,0.412,0.215,0.0006956876887608,-1
Sgsm1,2.70706452085561e-08,0.95092713633605,0.434,0.244,0.000703132938647,-1
Bmpr1b,2.78327003987085e-08,0.541836530161939,0.507,0.333,0.000722926560156,-1
Ptms,3.04648626781434e-08,1.4715515601165,0.229,0.084,0.000791294343202,-1
Atp2b2,3.06325345656648e-08,0.456328342719913,0.684,0.499,0.0007956494528085,-1
Tial1,3.0722148487034e-08,-0.247550524119232,0.333,0.31,0.0007979770848022,0
Akt3,3.3127050609825e-08,-0.362806914011216,0.919,0.897,0.0008604420125395,1
Immp2l,3.59014991148351e-08,-0.858821201137069,0.398,0.537,0.0009325055380087,1
Tmem132b,3.66557872432278e-08,0.498017775849482,0.7,0.539,0.0009520974178555,-1
Syt7,3.73565806235651e-08,0.667654957831311,0.54,0.354,0.0009702998251164,-1
Rrp1,3.81084597048149e-08,1.99119410262466,0.112,0.025,0.0009898291323728,-1
Celf3,3.96839392209043e-08,1.31954846667145,0.268,0.112,0.0010307506373237,-1
Gpi1,4.34684882539553e-08,0.845209334029555,0.383,0.206,0.0011290505139082,-1
Prkar1b,4.35837177864394e-08,0.813195800646664,0.394,0.219,0.0011320434857849,-1
Dlg1,4.65337675689445e-08,-0.386514146197675,0.789,0.8,0.0012086680788357,1
Nf1,4.82959510671154e-08,-0.410168459757108,0.582,0.61,0.0012544390330172,1
Cacna1d,5.89423848292767e-08,0.21829427589424,0.842,0.709,0.0015309695035556,0
Tmem63b,6.02584688983119e-08,0.89608234532203,0.325,0.16,0.0015651534711647,-1
Slc6a7,6.07678004243336e-08,1.17438770522248,0.254,0.105,0.0015783828482216,-1
Plec,6.27142362977905e-08,0.696012261276326,0.278,0.15,0.0016289395735988,-1
Kpnb1,6.37621570494027e-08,0.690191846591845,0.193,0.097,0.0016561582672011,-1
Nrn1,6.5159080655574e-08,1.09072977617557,0.316,0.152,0.0016924419609478,-1
Susd4,6.71427854996292e-08,0.458535316205889,0.738,0.594,0.0017439667105673,-1
Gba2,6.862480300844e-08,1.36374827058199,0.17,0.059,0.0017824606333412,-1
Gnao1,6.89262410256201e-08,0.51644077696887,0.6,0.421,0.0017902901843994,-1
Kif5a,7.21511175346858e-08,0.795044584051464,0.373,0.208,0.0018740531268459,-1
Gm15810,7.25159883208976e-08,-2.2047261073506,0.02,0.093,0.0018835302806469,1
Cnih3,7.44312939179026e-08,0.822668553266947,0.335,0.183,0.0019332784282236,-1
Asic2,7.58149034942032e-08,0.22364158693153,0.988,0.962,0.0019692163033584,0
Srek1,7.72374944813762e-08,-0.141858412266763,0.615,0.552,0.0020061666816592,0
Unc5a,7.83674078620638e-08,1.25172165284788,0.278,0.116,0.0020355150518092,-1
Zmym3,8.177814894842e-08,1.10632663122659,0.183,0.074,0.0021241056407862,-1
Abi1,8.51873607067362e-08,-0.198776841019411,0.361,0.322,0.0022126565069967,0
Eno2,8.5291453236128e-08,1.33173787567937,0.243,0.093,0.0022153602063551,-1
Eif4enif1,8.56634551461035e-08,0.31516134278562,0.233,0.15,0.0022250225839648,-1
Snx32,8.75531269483394e-08,1.31312219751202,0.258,0.107,0.0022741049193561,-1
Fnbp4,8.8658103611211e-08,0.258674413489645,0.339,0.232,0.0023028055831975,0
Supt6,9.12184311072836e-08,1.13803549095393,0.231,0.097,0.0023693075295805,-1
Rapgef6,9.18670788729281e-08,-0.427657249769067,0.509,0.528,0.0023861555066454,1
Klc1,1.04589012415567e-07,0.712568279131762,0.503,0.307,0.0027165950084819,-1
Ttbk1,1.07347602000046e-07,1.51063303062623,0.191,0.061,0.0027882466143492,-1
Ralyl,1.11570538690586e-07,-0.484319453518669,0.901,0.922,0.0028979331719492,1
Frmd4a,1.13670998318613e-07,0.173859001477519,0.988,0.928,0.0029524905103276,0
Adamts18,1.13711689736251e-07,0.891420967952167,0.477,0.305,0.0029535474292093,-1
Speg,1.31007407127188e-07,1.0043150243581,0.298,0.141,0.0034027863927215,-1
R3hdm4,1.31316687465518e-07,1.3601904511688,0.249,0.099,0.0034108196402293,-1
Acap3,1.37665115161551e-07,1.67569227689673,0.146,0.046,0.0035757137012061,-1
Kif2a,1.3909727525602e-07,0.216260658259432,0.365,0.276,0.0036129126274998,0
Klhdc3,1.41023281365904e-07,2.11626486828271,0.114,0.023,0.0036629387101979,-1
Pclo,1.41694325388367e-07,-0.188480777160719,0.886,0.827,0.0036803684076374,0
Pcm1,1.46829674786993e-07,-0.368238325978736,0.458,0.474,0.0038137539729173,1
Eif4g1,1.53158731860595e-07,1.10703158850467,0.304,0.145,0.003978144901347,-1
Pcsk2os2,1.80507393343896e-07,-1.90927022382443,0.034,0.12,0.0046884990347143,1
Ephb6,1.94529110147591e-07,1.8633192800725,0.154,0.044,0.0050526991069735,-1
Prkcb,2.13515069732998e-07,0.303470653876137,0.927,0.836,0.0055458404212449,-1
Col4a2,2.25892897493858e-07,0.601214060937453,0.284,0.164,0.0058673421195054,-1
Col6a1,2.34618261437681e-07,0.849228531891421,0.389,0.219,0.0060939747225823,-1
Lrp1,2.41821619884793e-07,0.909122969685626,0.294,0.147,0.0062810747548876,-1
Dync1li1,2.6460529982199e-07,0.999433942156023,0.347,0.181,0.0068728580575763,-1
Cdh13,2.71740093631237e-07,0.394912320872982,0.811,0.693,0.0070581771919777,-1
Atxn2l,3.27209120178827e-07,1.17319193636755,0.203,0.08,0.0084989296875248,-1
Cntnap4,3.40033388206438e-07,0.485102613236879,0.598,0.417,0.008832027225274,-1
Trim46,3.61054001197154e-07,1.08179665140557,0.284,0.139,0.0093780166270948,-1
Grina,3.68404974109144e-07,1.24420425683729,0.199,0.086,0.0095689507975108,-1
Med24,3.82782584221082e-07,1.44582473499814,0.201,0.076,0.0099423948425583,-1
Nptx1,3.8505133333607e-07,1.19853306571009,0.233,0.105,0.0100013233320711,0
Ppp1r12c,3.85490909872134e-07,1.32339053296585,0.176,0.065,0.0100127408930188,0
Tnk2,3.86481430663446e-07,0.893283711969357,0.286,0.143,0.0100384686800523,0
Rogdi,3.9115370045324e-07,1.29236363734522,0.138,0.051,0.0101598262155724,0
Klhl29,3.91204173936155e-07,0.397135598948884,0.836,0.712,0.0101611372138177,0
Prkcg,3.94187208278171e-07,0.948376852764243,0.416,0.234,0.0102386185478172,0
Kmt2a,4.02361513135658e-07,0.378710539139598,0.686,0.522,0.0104509379421856,0
Gls,4.04937247150491e-07,-0.283998118526964,0.897,0.907,0.0105178400574869,0
Sf1,4.16554981367913e-07,0.692970268328565,0.239,0.122,0.0108195990860502,0
Arglu1,4.32991968363233e-07,-0.387317520629071,0.507,0.528,0.0112465333862666,0
Syp,4.38585675784354e-07,1.09971855940283,0.29,0.131,0.0113918243428228,0
Thy1,4.41283273820827e-07,1.37276514393942,0.203,0.078,0.0114618917542222,0
Atp6ap1,4.78912174719643e-07,1.53130236756156,0.181,0.063,0.012439264826168,0
Fbxl16,4.834060854317e-07,1.2312109997254,0.193,0.078,0.012555989663003,0
Dtx3,5.01032949073147e-07,1.16995646732615,0.245,0.107,0.0130138298192259,0
Ccnd2,5.03685645191699e-07,1.50576727545442,0.187,0.074,0.0130827309482092,0
Cacna1g,5.0926358769744e-07,1.07823883199238,0.377,0.202,0.0132276124268533,0
Kcnh3,5.31790206851125e-07,1.24600800165348,0.264,0.112,0.0138127188327511,0
Tenm1,5.35702043660743e-07,0.261560140083048,0.775,0.632,0.0139143248820441,0
Prkce,5.54184596657781e-07,0.198898081048909,0.943,0.859,0.0143943907135892,0
Gm10754,5.74649838089024e-07,-1.19803145477659,0.154,0.288,0.0149259548945243,0
2900093K20Rik,5.77746805322186e-07,1.62678267641578,0.11,0.036,0.0150063955214385,0
Birc6,5.94213667276669e-07,-0.170156163079644,0.706,0.667,0.0154341057938442,0
Ntng2,6.29884584943202e-07,0.927231043892694,0.343,0.194,0.0163606222093147,0
Cers4,6.47770010262187e-07,0.696450837063527,0.314,0.177,0.01682517824655,0
Gm20404,6.57904044919858e-07,-2.36870184246172,0.018,0.097,0.0170883996627484,0
4933434E20Rik,7.04608040949346e-07,1.42776476345314,0.185,0.065,0.0183014892556183,0
Hdac7,7.05466798962059e-07,1.10195703159883,0.235,0.105,0.0183237946362405,0
Ankrd13d,7.25832425428665e-07,1.17319193636755,0.203,0.086,0.0188527714180842,0
Armc9,7.32306674053056e-07,0.701077595316643,0.442,0.269,0.0190209335518541,0
Abca3,7.45682785698882e-07,1.21931398223699,0.239,0.105,0.0193683646757428,0
Ndst1,7.46136490047404e-07,1.63821757147807,0.15,0.046,0.0193801491924913,0
Cnot3,7.47388420927634e-07,1.11769682377584,0.207,0.09,0.0194126668451744,0
Tpm3,7.61539375745113e-07,0.611120275600646,0.266,0.152,0.0197802237456036,0
Sirpa,7.77380722152332e-07,0.738669709947056,0.343,0.2,0.0201916868771847,0
Mapk8ip1,8.0200240226864e-07,1.09072977617557,0.146,0.059,0.0208312103965257,0
Ppp1cb,8.15515058627816e-07,-0.888902426130465,0.197,0.299,0.0211821881327989,0
Grm1,8.23259752120832e-07,-0.469058911342717,0.734,0.741,0.0213833488015865,0
Mbnl1,8.33200236795315e-07,-0.661342710380841,0.306,0.389,0.0216415429505215,0
Rsrp1,8.6437191297297e-07,0.587034657076333,0.609,0.419,0.0224511960675599,0
Smg5,8.64804416608629e-07,1.14416903513703,0.211,0.09,0.0224624299169925,0
Vwa8,8.78355605556129e-07,-0.753319945862714,0.225,0.314,0.0228144084987149,0
Gdi1,8.8646732217085e-07,1.35125732639879,0.215,0.086,0.0230251022260656,0
Faim2,9.24878863716216e-07,1.12694996408833,0.225,0.103,0.024022803606165,0
Acot7,9.55938249570438e-07,1.01883685769379,0.247,0.124,0.0248295400943426,0
Rasa1,9.75010305805842e-07,-0.309611211896568,0.377,0.381,0.0253249176830009,0
Elmo2,9.97078724990034e-07,0.956428684463982,0.162,0.074,0.0258981228028911,0
Cpeb2,1.03875223180588e-06,-0.405895257599532,0.44,0.474,0.0269805504689259,0
Gucy1a2,1.04008964810712e-06,-0.165658671541761,0.765,0.718,0.0270152885199344,0
Mark2,1.05221360199104e-06,0.647123124699959,0.592,0.415,0.0273301960981153,0
Hivep3,1.08561484604297e-06,0.307047683102337,0.755,0.63,0.02819776001112,0
Sympk,1.13385941162796e-06,0.726766461490999,0.225,0.12,0.0294508643576245,0
Papola,1.13424144340886e-06,-0.176933955329274,0.56,0.52,0.0294607872511018,0
Mink1,1.14405491832007e-06,1.02700417856519,0.272,0.135,0.0297156824484456,0
Pcf11,1.18828566706465e-06,-0.238106688053967,0.233,0.232,0.0308645319163373,0
Cckbr,1.19735295860556e-06,1.23578010897886,0.215,0.09,0.0311000457468207,0
Gm11867,1.22299477908521e-06,1.4575121068472,0.097,0.029,0.0317660663919593,0
Rapgefl1,1.23935161183881e-06,0.720656164960505,0.442,0.253,0.0321909187659013,0
Srrm4,1.24232661097773e-06,0.60420123452576,0.538,0.358,0.0322681913935356,0
Picalm,1.25957789386139e-06,-0.601841698632179,0.337,0.427,0.0327162762151557,0
Nwd2,1.27765559540705e-06,0.507587711078786,0.748,0.613,0.0331858264351027,0
Synpo,1.27798846366519e-06,0.971148160422901,0.288,0.149,0.0331944723552396,0
Edil3,1.3087592658754e-06,-0.912908800887775,0.268,0.419,0.0339937131718475,0
St6galnac5,1.35070364079556e-06,0.408699857494252,0.748,0.629,0.0350831763660239,0
Zfp346,1.40907693373348e-06,0.603179777112362,0.189,0.109,0.0365993642767935,0
Psap,1.41796070033588e-06,1.03414624780921,0.268,0.128,0.0368301112305241,0
Syn2,1.430147868777e-06,-0.136755114412027,0.834,0.758,0.0371466607436138,0
Faf1,1.4788796971941e-06,-0.371613437881627,0.696,0.714,0.0384124212549196,0
Mat2a,1.49196616904302e-06,0.739564460063114,0.424,0.259,0.0387523292747234,0
L1cam,1.51842968046724e-06,1.02716464739811,0.205,0.09,0.0394396925204562,0
Banf2,1.53568257151928e-06,2.67569227689673,0.081,0.011,0.0398878191126417,0
Madd,1.55005974611774e-06,0.883404802928067,0.363,0.19,0.0402612518456623,0
Tenm2,1.5608921288295e-06,-0.482243146758019,0.978,0.977,0.0405426121542175,0
Usp12,1.56112270422161e-06,0.623224857002594,0.16,0.088,0.0405486011194522,0
Myrip,1.6118973462687e-06,0.512502109483145,0.645,0.486,0.0418674216719831,0
Btf3,1.61445329723016e-06,2.29236363734522,0.089,0.015,0.0419338099422562,0
Ip6k1,1.71846211422514e-06,0.520806674918558,0.391,0.248,0.0446353349548838,0
Rhbdl3,1.77272571045263e-06,1.43987933979796,0.178,0.07,0.0460447776032967,0
Zc3h7a,1.80436291275365e-06,0.476383468673323,0.424,0.276,0.0468665222958633,0
Fndc3a,1.83371078271509e-06,-0.452975387067746,0.343,0.368,0.0476288038702417,0
Suco,1.84376560841014e-06,-0.652297570777834,0.185,0.242,0.0478899679128449,0
Fchsd2,1.88275316621619e-06,-1.00548553908373,0.16,0.272,0.0489026307392993,0
Rims2,1.9554713706753e-06,-0.370749671110582,0.884,0.87,0.0507914133819204,0
Grip1,2.06152143580085e-06,0.383665667723229,0.499,0.36,0.0535459577734913,0
Fbxo21,2.09588990760188e-06,1.19569933577712,0.211,0.09,0.0544386444600512,0
Smarca2,2.10117656330628e-06,0.624091080409517,0.807,0.691,0.0545759600553173,0
Itch,2.17727448630707e-06,0.382108807703329,0.428,0.293,0.0565525275073399,0
Zyg11b,2.22571367569257e-06,0.679941749898088,0.304,0.175,0.0578106870124389,0
Neurl4,2.28698440848352e-06,1.62678267641578,0.114,0.032,0.0594021330259508,0
Fastk,2.33444758567018e-06,1.72299799167509,0.12,0.036,0.0606349415901972,0
Supt5,2.41809221714817e-06,1.12577672327477,0.233,0.105,0.0628075272482066,0
Clstn1,2.42291855131297e-06,0.461712095376482,0.548,0.379,0.0629328864518032,0
Pi4ka,2.43174216553764e-06,0.541272302976601,0.769,0.63,0.0631620710076747,0
Bsn,2.46453711070679e-06,0.37061610024601,0.641,0.49,0.0640138869134982,0
Plekha6,2.47991041639628e-06,0.426078386825257,0.452,0.301,0.0644131931554769,0
Dbndd2,2.53451441585957e-06,1.27293310739632,0.116,0.04,0.0658314774375364,0
Nup98,2.545968370089e-06,-0.358846141807749,0.389,0.398,0.0661289824446916,0
Igf1r,2.55748408588199e-06,0.292481317107179,0.722,0.566,0.0664280916466988,0
Stag1,2.59462507604527e-06,-0.355798504825373,0.822,0.832,0.0673927917251999,0
Zdhhc1,2.65719843532488e-06,1.35096554865669,0.193,0.076,0.0690180721591285,0
Hk1,2.78852487259146e-06,0.986621372834835,0.268,0.131,0.0724291450406906,0
Pdzd4,2.87249327580392e-06,0.578920387794295,0.365,0.225,0.0746101403457311,0
Casc3,2.8815005624635e-06,1.02034044828418,0.286,0.143,0.0748440956094271,0
Nbea,2.91857468876284e-06,-0.257098284132575,0.988,0.985,0.0758070589659261,0
