gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio
0610005C13Rik,0.008623148143791892,-0.028354538394364595,-0.019731390250572703
0610006L08Rik,-0.07657957554905112,0.020032668289516442,-0.05654690725953468
0610009B22Rik,0.0017635598031862099,0.18286568599058955,0.18462924579377576
0610009E02Rik,0.08409370741386168,0.010057193344730542,0.09415090075859223
0610009L18Rik,-0.07833837307378383,0.12587867686208087,0.047540303788297045
0610010F05Rik,0.07857217776088876,-0.05082292990321702,0.027749247857671744
0610010K14Rik,0.028020812459302435,0.16480433317940996,0.1928251456387124
0610012D04Rik,-0.12644709734384868,0.08617531927640598,-0.040271778067442685
0610012G03Rik,0.020232587714175798,0.2000081672722821,0.2202407549864579
0610025J13Rik,0.02376645394484045,-0.03985719879107025,-0.0160907448462298
0610030E20Rik,-0.01367070420700145,0.14444467688948637,0.13077397268248492
0610031O16Rik,0.016442432732213796,-0.02737920066739008,-0.010936767935176284
0610033M10Rik,-0.02797369811993805,-0.00036082837803189105,-0.028334526497969942
0610038B21Rik,-0.0025105529787348146,-0.04722612025750411,-0.049736673236238926
0610040B10Rik,0.09716561638421606,0.08693676321867011,0.18410237960288617
0610040F04Rik,0.12826817791524345,-0.017131456908676235,0.11113672100656721
0610040J01Rik,-0.006120949191944114,0.0015354751160288616,-0.004585474075915252
0610043K17Rik,-0.006130672510084201,-0.07034291618740995,-0.07647358869749415
0710001A04Rik,0.060948348855407564,0.13597443875484483,0.1969227876102524
1010001N08Rik,0.021790452945116612,0.04048523697500617,0.06227568992012278
1100001I12Rik,0.03898469774089769,-0.01490664962667601,0.02407804811422168
1110002E22Rik,0.16546166252603844,-0.013047755807099402,0.15241390671893904
1110002J07Rik,0.044027233838732166,0.010186286135560593,0.05421351997429276
1110002L01Rik,0.03043737773689914,-0.05607984108591202,-0.02564246334901288
1110002O04Rik,0.01963398937030314,0.10734140551930169,0.12697539488960483
1110004F10Rik,0.06128863069758797,-0.05897337602815242,0.0023152546694355514
1110008L16Rik,-0.059379404126080004,-0.023385851346874376,-0.08276525547295438
1110008P14Rik,0.06800101181517393,-0.02567718952599607,0.04232382228917786
1110012L19Rik,-0.045862521923794475,0.09530301567197125,0.04944049374817677
1110015O18Rik,-0.0525096547951276,0.0555591517898788,0.0030494969947512038
1110017D15Rik,-0.019484369917613598,0.032747561495355126,0.013263191577741529
1110018N20Rik,0.07009886040489,0.06178085716430903,0.13187971756919903
1110019B22Rik,-0.004815355311398789,0.020817094733329565,0.016001739421930776
1110019D14Rik,-0.013487932484277598,0.1083296808733209,0.0948417483890433
1110020A21Rik,0.0016521119987498306,-0.026823579735744695,-0.025171467736994864
1110028F11Rik,-0.05321845222750521,-0.06994555356656473,-0.12316400579406994
1110028F18Rik,-0.049183785659571155,-0.06971087175878632,-0.11889465741835747
1110032A03Rik,-0.024104814283951947,0.18182166502471875,0.1577168507407668
1110032F04Rik,0.012337701158604109,0.04333641080789952,0.055674111966503625
1110035H17Rik,0.020550204499135916,0.2167418995951058,0.23729210409424173
1110036E04Rik,-0.04066139140333447,-0.04936298686494822,-0.09002437826828269
1110038B12Rik,0.020597951872057374,0.10014347261132406,0.12074142448338143
1110038F14Rik,0.05575551843933979,0.07212986768212815,0.12788538612146794
1110046J04Rik,0.004197012052218313,-0.09028698087330542,-0.0860899688210871
1110051M20Rik,-0.03709052516477718,-0.01278038308471055,-0.04987090824948773
1110059E24Rik,-0.07541677955578208,0.03754983976006637,-0.037866939795715704
1110059G10Rik,0.06440769982589001,0.10178796057575812,0.16619566040164813
1110065P20Rik,0.040743217959849476,0.1870144031456078,0.22775762110545728
1190001M18Rik,-0.03126349829154795,-0.14978467185926547,-0.18104817015081343
1190005I06Rik,-0.049866505657830684,-0.028892655115028587,-0.07875916077285927
1190007I07Rik,-0.03490690838238253,0.08464149989220293,0.0497345915098204
1190028D05Rik,-0.010408816129958878,-0.007919300072954695,-0.018328116202913573
1200007C13Rik,-0.054724444823724905,0.08822065589784178,0.03349621107411688
1300002E11Rik,5.517283282213681e-05,0.11924575778806637,0.1193009306208885
1300014J16Rik,0.04766683819509543,-0.012129315340080105,0.035537522855015324
1300017J02Rik,0.009234026167276976,0.0023644509381234025,0.011598477105400379
1500002C15Rik,-0.08950046386273414,0.1824008877628337,0.09290042390009956
1500002F19Rik,0.010790970217454843,-0.051084518340670515,-0.04029354812321567
1500004A13Rik,0.042382572479626957,-0.051823125401104786,-0.00944055292147783
1500005C15Rik,-0.053559029382295675,0.022815257531358435,-0.03074377185093724
1500009C09Rik,0.052337346487669745,-0.056075879793293204,-0.0037385333056234593
1500009L16Rik,-0.084102946576603,0.02138317980992388,-0.06271976676667912
1500011B03Rik,-0.004990967340486097,0.1428954744496833,0.13790450710919722
1500012K07Rik,-0.069652502997873,0.02231385355067618,-0.04733864944719682
1500015A07Rik,-0.04703563525100074,0.205886937894194,0.15885130264319325
1500015L24Rik,0.06710071354310533,-0.05099220471141844,0.016108508831686894
1500015O10Rik,0.014120114857394256,-0.06664807297421152,-0.052527958116817264
1500026H17Rik,-0.012338268733313118,0.0936442815832858,0.08130601284997269
1500035N22Rik,0.07923034533858975,-0.023465402252688117,0.05576494308590163
1520401A03Rik,-0.0023641481067856185,0.014490067413376356,0.012125919306590738
1600002D24Rik,0.013018708635025585,-0.026623072962008477,-0.013604364326982893
1600002K03Rik,-0.01812491752211809,0.11298043244726702,0.09485551492514893
1600010M07Rik,-0.010227092768649193,-0.05382872983808662,-0.06405582260673581
1600012H06Rik,-0.0095054606615389,0.09260278640374286,0.08309732574220396
1600012P17Rik,0.002017068266870037,-0.012232158630053086,-0.01021509036318305
1600014C10Rik,0.08729617241802637,-0.07933442436972751,0.007961748048298856
1600015I10Rik,0.04206372909862216,-0.004348836294402247,0.03771489280421991
1600019K03Rik,-0.04604607323826704,-0.008169932718256945,-0.05421600595652398
1600020E01Rik,-0.05516477816097781,0.06405085088536772,0.008886072724389904
1600022D10Rik,-0.06876727129692206,-0.03057197567036979,-0.09933924696729185
1600023N17Rik,0.01793351835864304,0.11158353819156605,0.1295170565502091
1600025M17Rik,-0.06148724531483993,0.09576208966847789,0.034274844353637965
