,cv,feature,class,weight
0,0,gene_length.meta,down,-1.2993962531214327
1,0,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,down,0.05860611555282229
2,0,9mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,down,0.18784544024088945
3,0,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,down,-0.01762421587222424
4,0,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,down,-0.17226239922890105
5,0,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,down,-0.08367579075068171
6,0,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,down,-0.15371918823747985
7,0,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,down,-0.021130927244159367
8,0,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,down,0.00778975691095292
9,0,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,down,0.108679677256104
10,0,18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,down,0.019181387610196124
11,0,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,down,-0.004248992959197424
12,0,18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,down,0.04010045434610446
13,0,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,down,0.12180940929351743
14,0,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,down,0.03526474337513488
15,0,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,down,0.04140898751197278
16,0,9mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,down,4.216147176774868e-08
17,0,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,down,0.03421556493083319
18,0,9mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,down,0.2508834456218043
19,0,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,down,-0.17473043138344474
20,0,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,down,-0.08367579075068171
21,0,18mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,down,-0.01535839140572032
22,0,18mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,down,-0.12803669754049754
23,0,18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,down,-0.030941297110440944
24,0,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,down,-0.033554543573602595
25,0,18mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,down,0.019181387610196124
