,cv,feature,class,weight
257,1,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,down,0.06175976244056433
258,1,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,down,0.0
259,1,18mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,down,0.0
260,1,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,down,0.06175976244056433
261,1,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,down,-0.019305073803935136
262,1,18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,down,0.0
263,1,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,down,0.0
264,1,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,down,-0.019305073803935136
265,1,18mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,down,0.0
266,1,18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,down,0.0
267,1,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,down,0.07439552097063956
268,1,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,down,0.0006136648457122167
269,1,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,down,0.041698097935540364
270,1,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,down,0.0644183981400161
271,1,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,down,0.16202427274790593
272,1,9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,down,0.0
273,1,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,down,0.0
274,1,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,down,0.04827768964931018
275,1,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,down,0.05568491447888361
276,1,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,down,-0.07611262293916224
277,1,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,down,0.0191834239727815
278,1,18mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,down,-0.005378077615201152
279,1,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,down,0.0
280,1,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,down,0.17701043123632226
281,1,18mo.9mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,down,-0.026786152986233637
282,1,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,down,-0.055565620763390555
283,1,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,down,0.013186901402879465
284,1,18mo.9mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,down,-0.03279930385766723
285,1,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,down,-0.10622252898376895
286,1,9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,down,-0.08812269469145269
287,1,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,down,0.12932605888886006
288,1,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,down,-0.11350610256447048
289,1,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,down,0.0
290,1,9mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,down,0.0
291,1,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,down,0.020679846624564086
292,1,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,down,0.1066924804854248
293,1,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,down,-0.06235232777728353
294,1,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,down,-0.010902609324398845
295,1,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,down,0.0
296,1,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,down,-0.005378077615201152
297,1,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,down,-0.01208767926265699
298,1,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,down,-0.14981905193269607
299,1,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,down,8.027086103399234e-05
300,1,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,down,-0.17881045803797777
301,1,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,down,0.04001106818295901
302,1,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,down,-0.03279930385766723
303,1,count.enhancer_peak,down,-0.2296483784333292
304,1,rel_pos.DAR,down,0.14479546343259886
305,1,9mo.2mo.log_ratio.DAR,down,-0.08841692371282518
306,1,18mo.9mo.log_ratio.DAR,down,0.0386992597274507
307,1,18mo.2mo.log_ratio.DAR,down,0.0
308,1,count.DAR,down,0.32259256347193227
