,cv,feature,class,weight
0,0,gene_length.meta,down,-0.08437797431079581
1,0,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_DMR,down,0.16493958064657718
2,0,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_DMR,down,0.40642394676285487
3,0,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_DMR,down,-0.3405067619565471
4,0,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_DMR,down,0.16493958064657718
5,0,18mo.2mo.contact.log_ratio.count.0-5kb.enhancer_DMR,down,0.40642394676285487
6,0,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_DMR,down,-0.3405067619565471
7,0,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,down,0.054099648005877146
8,0,9mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,down,0.28755681687789364
9,0,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,down,-0.015340236683691543
10,0,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,down,0.04790970702345198
11,0,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,down,0.1312802795534481
12,0,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,down,-0.02116996409146265
13,0,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,down,-0.25566930605462374
14,0,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,down,-0.2535606916954995
15,0,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,down,0.40208429843578414
16,0,18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,down,0.017847191023565582
17,0,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,down,0.1574745333261332
18,0,18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,down,0.18414454842834016
19,0,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,down,-0.047067280955093445
20,0,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,down,-0.06520059298899902
21,0,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,down,-0.26977061400216984
