,cv,feature,class,weight
75,0,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,down,-0.06886504359914482
76,0,18mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,down,0.018656766511119575
77,0,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_peak,down,-0.013368987324827856
78,0,18mo.9mo.contact.log_ratio.median.5kb-20kb.enhancer_peak,down,-0.051752547702912
79,0,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_peak,down,-0.06089697792655092
80,0,18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,down,0.06752082689884524
81,0,18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,down,0.09479880035256055
82,0,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,down,-8.520399262113992e-05
83,0,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,down,-0.16836143207730284
84,0,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,down,0.05442450711934118
85,0,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,down,0.1899194214244664
86,0,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,down,0.01767586395403535
87,0,9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,down,0.05467262696117572
88,0,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,down,0.03555650438737475
89,0,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,down,-0.057764915045550994
90,0,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,down,-0.10095735363095874
91,0,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,down,0.06411355197219484
92,0,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,down,0.23620392013742778
93,0,18mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,down,0.04387641823576127
94,0,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,down,-0.059406977175866245
95,0,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,down,0.0015956596889170525
96,0,18mo.9mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,down,-0.16140985967317506
97,0,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,down,-0.02859974979801417
98,0,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,down,-0.06396614712441588
99,0,18mo.9mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,down,-0.0121675948505744
100,0,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,down,0.03541976029527501
101,0,9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,down,0.09670810433639823
102,0,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,down,0.00020312604925073468
103,0,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,down,-0.10531620536768624
104,0,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,down,-0.025629211604697482
105,0,9mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,down,0.05467262696117572
106,0,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,down,0.057319174776173966
107,0,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,down,0.01341890619532608
108,0,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,down,0.08634759375289269
109,0,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,down,-0.0986047612108784
110,0,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,down,4.5542009517975375e-05
111,0,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,down,0.04387641823576127
112,0,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,down,-0.06874771440918143
113,0,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,down,-0.03218867288181829
114,0,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,down,0.015682468407453656
115,0,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,down,0.10225795124984477
116,0,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,down,0.002039354003016208
117,0,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,down,-0.0121675948505744
118,0,count.enhancer_peak,down,-0.08452798153676415
119,0,rel_pos.DAR,down,0.015871494994960166
120,0,9mo.2mo.log_ratio.DAR,down,-0.004389056155667003
121,0,18mo.9mo.log_ratio.DAR,down,-0.03678671425353658
122,0,18mo.2mo.log_ratio.DAR,down,-0.028230547972529236
123,0,count.DAR,down,0.2799480175095609
124,0,size.log2.DMR,down,0.03680800843294264
125,0,rel_pos.DMR,down,-0.02105535828941396
126,0,9mo.2mo.log_ratio.DMR,down,-0.03963722980817046
127,0,18mo.9mo.log_ratio.DMR,down,0.0
128,0,18mo.2mo.log_ratio.DMR,down,-0.011309611158389493
129,0,distance.log2.DMR,down,0.04955580531622649
130,0,count.DMR,down,0.15417136182667093
131,0,Qanova.mean.loops,down,-0.08377489322410497
132,0,Qanova.median.loops,down,0.009608815395440283
133,0,Qanova.std.loops,down,-0.1312853641498883
134,0,Qanova.max.loops,down,-0.08220623058994929
135,0,Qanova.min.loops,down,0.04216439540663439
136,0,Tanova.mean.loops,down,0.07085727708114295
137,0,Tanova.median.loops,down,-0.0006726655079156519
138,0,Tanova.std.loops,down,0.010361644535545684
139,0,Tanova.max.loops,down,0.10159717025159773
140,0,Tanova.min.loops,down,0.07389116205445373
141,0,9mo.2mo.Q.mean.loops,down,-0.002756767761544944
142,0,9mo.2mo.Q.median.loops,down,0.025829217929450164
143,0,9mo.2mo.Q.std.loops,down,0.13411479318889558
144,0,9mo.2mo.Q.max.loops,down,-0.07953608726936022
145,0,9mo.2mo.Q.min.loops,down,-0.12708445687930384
146,0,18mo.9mo.Q.mean.loops,down,-0.012903691638448326
147,0,18mo.9mo.Q.median.loops,down,0.0014228559052560771
148,0,18mo.9mo.Q.std.loops,down,0.19422453003409543
149,0,18mo.9mo.Q.max.loops,down,0.17006935047848837
150,0,18mo.9mo.Q.min.loops,down,-0.05832953503483411
151,0,18mo.2mo.Q.mean.loops,down,-0.008526225858684811
152,0,18mo.2mo.Q.median.loops,down,-0.04000642872667713
153,0,18mo.2mo.Q.std.loops,down,-0.00015367511066284803
154,0,18mo.2mo.Q.max.loops,down,0.09461401477314538
155,0,18mo.2mo.Q.min.loops,down,-0.056291273862789586
156,0,9mo.2mo.T.mean.loops,down,0.0014680295528431793
157,0,9mo.2mo.T.median.loops,down,-0.0998527715872587
158,0,9mo.2mo.T.std.loops,down,-0.10551318222120594
159,0,9mo.2mo.T.max.loops,down,-0.01153172544566253
160,0,9mo.2mo.T.min.loops,down,0.15100111531166813
161,0,18mo.9mo.T.mean.loops,down,-0.05349443080247261
162,0,18mo.9mo.T.median.loops,down,0.050145037969304626
163,0,18mo.9mo.T.std.loops,down,0.1050664561158901
164,0,18mo.9mo.T.max.loops,down,-0.07824626424239796
165,0,18mo.9mo.T.min.loops,down,-0.25063271706766305
166,0,18mo.2mo.T.mean.loops,down,-0.03417007041632218
167,0,18mo.2mo.T.median.loops,down,-0.006917443614705707
168,0,18mo.2mo.T.std.loops,down,-0.07682919661255788
169,0,18mo.2mo.T.max.loops,down,-0.07059789300626541
170,0,18mo.2mo.T.min.loops,down,0.04366444473872268
171,0,loop_size.log.mean.loops,down,-0.06109701796899552
172,0,loop_size.log.median.loops,down,-0.021915865038301254
173,0,loop_size.log.std.loops,down,-0.00011467874014505664
174,0,loop_size.log.max.loops,down,-0.07260097890659636
175,0,loop_size.log.min.loops,down,-0.09322907752264206
176,0,min_distance.log.mean.loops,down,-2.3189253711356307e-05
177,0,min_distance.log.median.loops,down,-2.5899730765332527e-05
178,0,min_distance.log.std.loops,down,0.015634740175336306
179,0,min_distance.log.max.loops,down,-2.3083511926249214e-05
180,0,min_distance.log.min.loops,down,0.00012760927220374453
181,0,count.loops,down,-0.1045075528070417
182,0,9mo.2mo.log_ratio.mcg_genebody,down,-0.12274248520495623
183,0,18mo.9mo.log_ratio.mcg_genebody,down,0.13757232403301944
184,0,18mo.2mo.log_ratio.mcg_genebody,down,0.06060388434905005
185,0,9mo.2mo.log_ratio.mch_genebody,down,0.16662023616428678
186,0,18mo.9mo.log_ratio.mch_genebody,down,-0.008302660661698352
187,0,18mo.2mo.log_ratio.mch_genebody,down,0.11127972051761503
188,0,9mo.2mo.log_ratio.mean.atac,down,0.02389763602635414
189,0,18mo.9mo.log_ratio.mean.atac,down,-0.007169981271468328
190,0,18mo.2mo.log_ratio.mean.atac,down,0.0027273952843261074
191,0,log2_distance.mean.atac,down,0.07699424090660092
192,0,9mo.2mo.log_ratio.std.atac,down,-3.2197122961918496e-05
193,0,18mo.9mo.log_ratio.std.atac,down,0.011446298375431225
194,0,18mo.2mo.log_ratio.std.atac,down,-0.12340479425681536
195,0,log2_distance.std.atac,down,-0.023350299137676934
196,0,9mo.2mo.log_ratio.max.atac,down,0.06622963414932914
197,0,18mo.9mo.log_ratio.max.atac,down,0.05994890218108183
198,0,18mo.2mo.log_ratio.max.atac,down,-0.026808070398952232
199,0,log2_distance.max.atac,down,0.11312775240051781
200,0,9mo.2mo.log_ratio.min.atac,down,0.006839210579059852
201,0,18mo.9mo.log_ratio.min.atac,down,0.001552177366789208
202,0,18mo.2mo.log_ratio.min.atac,down,-0.010279576149497755
203,0,log2_distance.min.atac,down,-0.24823578274117764
204,0,count.atac,down,-0.0028835726704197046
205,1,gene_length.meta,down,-0.5193534052522605
206,1,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,down,1.7227522287522113e-05
207,1,9mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,down,-0.033034537716882105
208,1,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,down,-0.05208131140946363
209,1,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,down,0.0850035853781146
210,1,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,down,0.11725134548742026
211,1,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,down,0.024117526628665387
212,1,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,down,0.033471674288181534
213,1,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,down,-0.013374040205590862
214,1,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,down,0.05382301688649768
215,1,18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,down,-2.133183300004789e-05
216,1,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,down,-7.706936018767134e-06
217,1,18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,down,-0.068867942240526
218,1,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,down,0.03421597094881294
219,1,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,down,-0.0003181665020994106
220,1,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,down,0.07078129663357144
221,1,9mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,down,-0.0223983675081435
222,1,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,down,0.0
223,1,9mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,down,-0.02081227960925184
224,1,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,down,-0.042631011071480186
225,1,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,down,0.11725134548742026
226,1,18mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,down,-0.0014513181535512711
227,1,18mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,down,0.0
228,1,18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,down,0.03986332789892631
229,1,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,down,-0.08689260282512021
230,1,18mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,down,-2.133183300004789e-05
231,1,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,down,-0.026050542989945302
232,1,18mo.9mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,down,-0.03166480261257606
233,1,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,down,-0.027447324828057913
234,1,18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,down,-0.00013304357409422318
235,1,18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,down,0.07078129663357144
236,1,9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,down,-1.0932018263046101e-05
237,1,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,down,0.016453644482426102
238,1,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,down,-0.04384511943292723
239,1,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,down,0.03392086980072708
240,1,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,down,-0.0920531921865263
241,1,18mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,down,0.010546164310599892
242,1,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,down,-0.011043129895583818
243,1,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,down,0.05674371922793214
244,1,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,down,-0.07118806018172846
245,1,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,down,0.011930682423604757
246,1,18mo.9mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,down,0.07431222918380512
247,1,9mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,down,-1.0932018263046101e-05
248,1,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,down,0.000759464103523043
249,1,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,down,-0.0020937755909491637
250,1,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,down,-0.07447529910736772
251,1,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,down,0.09440041239347526
252,1,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,down,0.010546164310599892
253,1,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,down,-0.02170234482349496
254,1,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,down,-0.04972792346073788
255,1,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,down,-0.028031288594776636
256,1,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,down,0.02846550726969945
257,1,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,down,0.07431222918380512
258,1,count.enhancer_DMR,down,-0.023541422471612464
259,1,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,down,0.037487493772774924
260,1,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,down,0.028987611885245308
261,1,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,down,0.07317551884872164
262,1,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,down,0.037487493772774924
263,1,18mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,down,0.028987611885245308
264,1,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,down,0.07317551884872164
265,1,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,down,0.03847607752240028
266,1,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,down,0.010666055639370823
267,1,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,down,0.035907802453776304
268,1,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,down,-0.027223160139503193
269,1,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,down,0.04142771740334753
270,1,18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,down,-0.015084858298335096
271,1,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,down,0.002547569594133704
272,1,18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,down,0.11683084377422177
273,1,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,down,0.07012480713183482
274,1,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,down,-0.1294731096943796
275,1,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,down,0.0688477695049431
276,1,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,down,0.03847607752240028
277,1,18mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_peak,down,-0.019020139074364315
278,1,18mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_peak,down,-0.0004748047280662091
279,1,18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_peak,down,-0.019813710071934644
280,1,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,down,-0.003384176402191848
281,1,18mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,down,-0.015084858298335096
282,1,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_peak,down,-0.013754383803525864
283,1,18mo.9mo.contact.log_ratio.median.5kb-20kb.enhancer_peak,down,-0.030046438407721032
284,1,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_peak,down,-0.008023628419974995
285,1,18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,down,-8.846086411172471e-06
286,1,18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,down,0.0688477695049431
287,1,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,down,0.0004473670912277458
288,1,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,down,-0.09096449155509263
289,1,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,down,0.06073803792909252
290,1,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,down,0.05136226130879368
291,1,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,down,0.010426942538788776
292,1,9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,down,0.10361822088976752
293,1,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,down,0.031111853792362924
294,1,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,down,-0.010066639418887201
295,1,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,down,-0.05389451334612684
296,1,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,down,0.0096469152402212
297,1,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,down,0.20108576876184375
298,1,18mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,down,0.03829914493352036
299,1,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,down,-0.06739470872358982
300,1,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,down,0.0058805264436592565
301,1,18mo.9mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,down,-0.1638484056802004
302,1,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,down,-0.051384736457474454
303,1,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,down,-0.08532966789970181
304,1,18mo.9mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,down,-0.0006094311261169014
305,1,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,down,0.07857195114200077
306,1,9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,down,0.0706446073537783
307,1,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,down,-6.03392366004334e-06
