gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio
0610005C13Rik,-0.04962781274321404,-0.007993515572883997,-0.057621328316098036
0610006L08Rik,-0.07718286876485025,0.03872414942258662,-0.038458719342263636
0610009B22Rik,-0.01548440833080389,-0.05925813193995011,-0.074742540270754
0610009E02Rik,-0.0658073456823196,0.044678331168635954,-0.021129014513683653
0610009L18Rik,-0.027700638991130955,-0.029250103448577258,-0.05695074243970821
0610010F05Rik,0.037807559988195405,0.09633234260308521,0.1341399025912806
0610010K14Rik,-0.06427532963801141,0.029446288749733873,-0.03482904088827754
0610012D04Rik,0.09571963456715532,-0.06257190312001501,0.03314773144714031
0610012G03Rik,-0.020821067590182984,0.029960453185786662,0.009139385595603677
0610025J13Rik,-0.011195272082958507,0.001075087946048492,-0.010120184136910015
0610030E20Rik,-0.08077429231357491,0.07377689294100864,-0.006997399372566271
0610031O16Rik,-0.0028646456527789965,-0.028119754455265156,-0.030984400108044152
0610033M10Rik,-0.019588539587971993,0.018507713878618687,-0.0010808257093533058
0610038B21Rik,0.05192230776895934,-0.03412612959776962,0.017796178171189725
0610040B10Rik,0.0016408405972586637,-0.026343734663638485,-0.02470289406637982
0610040F04Rik,0.005483574393092272,-0.033561067173445036,-0.028077492780352764
0610040J01Rik,0.0023089813321967023,-0.021203341237786777,-0.018894359905590075
0610043K17Rik,-0.047131271431934726,0.014014444530181705,-0.03311682690175302
0710001A04Rik,-0.06815657407743125,0.1038434981498515,0.035686924072420245
1010001N08Rik,-0.04318392027340823,-3.317205367381337e-05,-0.04321709232708204
1100001I12Rik,-0.01376032326051535,-0.03330431195398165,-0.047064635214497
1110002E22Rik,-0.10421799984360558,0.06855047829024696,-0.0356675215533586
1110002J07Rik,0.16361145624295564,-0.01663435502913797,0.14697710121381768
1110002L01Rik,-0.02335846012135867,0.0072960959071788345,-0.016062364214179836
1110002O04Rik,0.08985984541617398,-0.11867745482639366,-0.028817609410219686
1110004F10Rik,0.035195719397221326,0.02565664169913051,0.06085236109635184
1110008L16Rik,-0.02048993667762561,-0.0003507170632702228,-0.02084065374089583
1110008P14Rik,-0.030789542147378834,0.003602198668961387,-0.027187343478417447
1110012L19Rik,-0.0693358027753806,-0.008318040859302323,-0.07765384363468292
1110015O18Rik,0.006551112177324958,-0.0015219681489508363,0.005029144028374122
1110017D15Rik,-0.06655113388456124,0.015027566343743116,-0.05152356754081813
1110018N20Rik,0.05310460865467326,-0.05830683875462406,-0.0052022300999508
1110019B22Rik,0.0036644791661533116,0.014730552773555006,0.018395031939708317
1110019D14Rik,0.027713523005314933,0.020827637391751197,0.04854116039706613
1110020A21Rik,-0.07843500374992243,0.04046218007545055,-0.037972823674471884
1110028F11Rik,0.02400149524475159,-0.06472755423367327,-0.040726058988921676
1110028F18Rik,-0.02174459678495988,-0.001820519282495603,-0.023565116067455483
1110032A03Rik,0.08514448313348955,-0.026398106966438517,0.05874637616705103
1110032F04Rik,0.16363364622611276,-0.020993440050681614,0.14264020617543116
1110035H17Rik,-0.04627346699119783,-0.010495057231051597,-0.05676852422224943
1110036E04Rik,0.025160153279696118,-0.00207934994628145,0.023080803333414668
