gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio,count
0610040F04Rik,-0.5081469035751474,-0.584962500560857,-1.0931094041360043,1
0610040J01Rik,-0.5474877951856757,-0.24100809943653645,-0.7884958946222121,1
1110004F10Rik,-0.6404576131607443,-0.280107919101809,-0.9205655322625533,1
1110008P14Rik,-0.3472411313638034,-0.33903595247903173,-0.6862770838428351,2
1110017D15Rik,-0.1805722456135329,-0.35230174386437396,-0.5328739894779069,1
1110028F18Rik,0.39366384841872315,0.1433641751508084,0.5370280235695315,1
1110034G24Rik,-0.135883428065763,-0.2737608123896352,-0.40964424045539816,1
1110037F02Rik,-0.2531189369369087,-0.282933963228679,-0.5360529001655876,1
1110051M20Rik,-0.2748479641549914,-0.2847405089795682,-0.5595884731345596,3
1200014J11Rik,-0.8194277541743061,-0.5639008849903899,-1.383328639164696,1
1700001L19Rik,-0.24298826495124726,-0.372341753569847,-0.6153300185210943,2
1700006E09Rik,-0.5193741589481917,-0.44745897679634905,-0.9668331357445408,1
1700009P17Rik,-0.5594274084919864,-0.1604646721485805,-0.7198920806405669,1
1700010N08Rik,-0.17932369941976378,-0.2801079191472722,-0.45943161856703596,1
1700012I11Rik,-0.32650082463080693,-0.39231742270719816,-0.7188182473380051,1
1700014D04Rik,-0.47804729665931767,-0.559427408369954,-1.0374747050292716,1
1700016D06Rik,-0.43493705664701227,-0.3286227473930259,-0.7635598040400382,1
1700019E08Rik,-0.34395440115851017,-0.37851162317049736,-0.7224660243290075,1
1700021J08Rik,-0.1805722456135329,-0.35230174386437396,-0.5328739894779069,1
1700025G04Rik,-0.2854022188217882,-0.1671099858075752,-0.45251220462936337,1
1700025M24Rik,-0.21864028643845312,-0.49595749455479776,-0.7145977809932509,1
1700026D11Rik,-0.7369655939524735,-0.2954558834047325,-1.032421477357206,1
1700027A15Rik,0.1979393775847087,-0.45251220462936337,-0.25457282704465467,1
1700029I15Rik,-0.2706475899044981,-0.3048545814745387,-0.5755021713790368,1
1700029J03Rik,-0.10309349295181999,-0.2737608123896352,-0.37685430534145514,1
1700029M03Rik,-0.32192809482725016,-0.6307661901694568,-0.9526942849967069,1
1700029M20Rik,-0.3160274933897578,-0.2571578394396754,-0.5731853328294332,1
1700030A11Rik,-0.38896974980626164,-0.35630369944926726,-0.7452734492555289,2
1700040L02Rik,0.241326375360667,-0.27779365397487116,-0.03646727861420418,3
1700041M05Rik,-0.5250910446364054,-0.07214978573779018,-0.5972408303741956,1
1700086O06Rik,-0.21501289093517917,-0.34792330335004595,-0.5629361942852251,1
1700112E06Rik,-0.32920577492634445,-0.28420074360709674,-0.6134065185334412,3
1700113H08Rik,-0.3464528156055541,-0.44269656945406965,-0.7891493850596237,2
1700129L04Rik,-0.4681488356717757,-0.048909600472655135,-0.5170584361444308,1
1810007D17Rik,-0.19555080908831052,-0.46234321396929423,-0.6578940230576047,1
1810021B22Rik,-0.2706475899044981,-0.3048545814745387,-0.5755021713790368,1
1810026B05Rik,-0.383328639502719,0.24902754780676684,-0.13430109169595214,1
1810041L15Rik,-0.2493594688935098,-0.3703684498654455,-0.6197279187589553,1
1810058I24Rik,-0.2914628141209219,-0.23319917625525421,-0.5246619903761761,1
2010001K21Rik,-0.23029761938086002,-0.5305147165754726,-0.7608123359563326,1
2010010A06Rik,-0.021373650789400456,-0.4811266896513826,-0.5025003404407831,1
2010107G23Rik,-0.5235619559655377,-0.497499659347056,-1.0210616153125938,1
2010111I01Rik,-0.10561018794770793,-0.28141293510931503,-0.38702312305702297,1
2010204K13Rik,-0.3410369177338253,-0.9068905951877324,-1.2479275129215577,1
2010300C02Rik,-0.6280312224587432,-0.4594316184733547,-1.0874628409320979,1
2210016F16Rik,-0.2262758557841621,-0.3703684498654455,-0.5966443056496076,1
2210406O10Rik,-0.8231222376746674,-0.4525122044930763,-1.2756344421677437,1
2210408F21Rik,-0.4681372011088701,-0.27924514461527306,-0.7473823457241431,2
2310002F09Rik,-0.3833286394783254,-0.6655809607455891,-1.0489096002239147,1
2310005A03Rik,-0.4214637683730118,-0.28379296594458614,-0.7052567343175979,1
2310007L24Rik,-0.3536369545566208,-0.3286227473930259,-0.6822597019496467,1
2310014F06Rik,-0.2250665556077098,-0.15826208389500918,-0.383328639502719,1
2310043O21Rik,-0.27871602802451495,-0.37614848581479987,-0.6548645138393148,1
2410089E03Rik,-0.6369613607983817,-0.2500368014887333,-0.886998162287115,2
2510016G02Rik,0.7369655939913342,-0.3219280948217855,0.4150374991695487,1
2510039O18Rik,-0.42626475458676616,-0.6076825769850842,-1.0339473315718504,1
2600014E21Rik,0.5961030582127991,-0.18947779883256166,0.4066252593802374,1
2610002M06Rik,-1.40439025455129,0.6674246605988166,-0.7369655939524735,1
2610027F03Rik,-0.3131578852169783,-0.23703919726181533,-0.5501970824787936,1
2610028E06Rik,-0.08017034867284284,-0.42884329873253213,-0.509013647405375,1
2610307P16Rik,-0.14543043950060291,-0.34395440115851017,-0.4893848406591131,1
2610507B11Rik,-0.38860338711011827,-0.687197757199153,-1.0758011443092712,2
2700081O15Rik,0.7655347461649602,0.0,0.7655347461649602,1
2810032G03Rik,-0.5425272343024579,0.09114788803899354,-0.4513793462634643,1
2810039B14Rik,-0.3743955147204313,-0.29545588346545193,-0.6698513981858832,1
2810425M01Rik,0.7813597133361256,-0.4238077088170076,0.35755200451911806,1
2900026A02Rik,0.04917280188128653,-0.5409587808474425,-0.49178597896615595,2
2900079G21Rik,-0.2851690913701224,-0.23081710341774786,-0.5159861947878703,2
3010026O09Rik,-0.4556794836645526,-0.6057210606728933,-1.061400544337446,1
3100003L05Rik,-0.3649968167303868,-0.23703919726181533,-0.6020360139922021,1
3110009E18Rik,-0.2410080994634396,-0.4238077088170076,-0.6648158082804472,1
3110057O12Rik,0.19033121208128903,-0.4533656178780907,-0.2630344057968017,1
3110062M04Rik,-0.3833286394783254,-0.31410859035177485,-0.6974372298301003,1
3110082I17Rik,-0.3289680025969045,-0.2668599236305994,-0.5958279262275039,2
3110083C13Rik,-0.5737352451878126,0.0,-0.5737352451878126,1
4833412C05Rik,-0.35363695452758126,-0.5260688114912582,-0.8797057660188394,1
4833427F10Rik,-0.3907899529560921,-0.7369655939524735,-1.1277555469085656,1
4921507L20Rik,-0.6088092425513574,-0.32192809479719386,-0.9307373373485512,1
4921531C22Rik,-0.5193741589481917,-0.6589630818865182,-1.17833724083471,1
4930402H24Rik,-0.42269107174432197,-0.1622714288623346,-0.5849625006066566,1
4930442H23Rik,-0.12130629620172206,-0.4405725912955868,-0.5618788874973089,1
4930448N21Rik,0.11742604425726778,-0.20451631597822217,-0.0870902717209544,7
4930451I11Rik,-0.3293076251774656,-0.53051471653437,-0.8598223417118356,1
4930452B06Rik,0.9027027983533369,-0.38187063524197473,0.5208321631113622,1
4930452N14Rik,-0.39366384841872315,-0.18057224560410323,-0.5742360940228264,1
4930467D21Rik,-0.3959286762400217,-0.662965012500963,-1.0588936887409846,1
4930500F10Rik,-0.23703919726181533,-0.34792330335004595,-0.5849625006118613,1
4930500J02Rik,-0.24902754780676684,-0.25054346161094265,-0.4995710094177095,1
4930505K14Rik,-0.4204111859130715,-0.29677124294874074,-0.7171824288618122,2
4930509K18Rik,-0.824913293262403,0.0,-0.824913293262403,1
4930511M06Rik,-0.5849625006066566,-0.34792330332662535,-0.9328858039332819,1
4930512B01Rik,-0.43928504546133346,-0.10128333581939786,-0.5405683812807314,1
4930519F16Rik,-0.611434711943907,-0.46948528314708615,-1.0809199950909931,1
4930524O08Rik,-0.3268103162175427,-0.35908109323572357,-0.6858914094532662,1
4930532M18Rik,-0.39366384841872315,-0.18057224560410323,-0.5742360940228264,1
4930533K18Rik,-0.2963930027332198,-0.30932805804720365,-0.6057210607804234,1
4930539E08Rik,-0.38896974980626164,-0.35630369944926726,-0.7452734492555289,2
4930544M13Rik,-0.26303440579371895,-0.4150374991986939,-0.6780719049924129,1
4930556G22Rik,0.2134036380804441,-0.567040592637065,-0.3536369545566208,1
4930578C19Rik,1.6724253413526926,-0.6724253418035346,0.999999999549158,1
4930578I06Rik,-0.3219280948358373,-0.2527660703306347,-0.574694165166472,1
4930579D09Rik,-0.3286227473930259,-0.38187063524197473,-0.7104933826350006,1
4930579M01Rik,-0.3765633514060626,-0.34103691776757217,-0.7176002691736347,1
4931406G06Rik,-0.564414738735337,-0.5418388660932413,-1.1062536048285783,3
4932438H23Rik,-0.564414738735337,-0.5418388660932413,-1.1062536048285783,3
4932443I19Rik,-1.3719687768661988,-0.0874628411972993,-1.459431618063498,1
4933405E24Rik,-0.8259705999391025,-0.5525410227227523,-1.3785116226618548,1
4933407K13Rik,0.0360692547030127,-0.48186900768642277,-0.44579975298341007,1
4933408B17Rik,-0.20069735020916424,-0.2587342683578717,-0.45943161856703596,1
4933417E11Rik,0.2134036380804441,-0.567040592637065,-0.3536369545566208,1
4933427D06Rik,-0.47283564881320567,-0.4017120072613302,-0.8745476560745358,3
4933438A12Rik,-0.17833724123643938,-0.2937312030138458,-0.47206844425028516,1
5430419D17Rik,-0.1968179562707606,-0.5613036055414166,-0.7581215618121772,2
5730522E02Rik,-0.33225063280264727,-0.24986733188196564,-0.5821179646846129,2
6030407O03Rik,-0.3504972470063408,-0.3677317843957755,-0.7182290314021162,1
6030452D12Rik,0.6835263350397721,-0.26848883587022343,0.4150374991695487,1
6330403A02Rik,-0.40209844344601486,-0.9004643260025371,-1.302562769448552,1
6330408A02Rik,-0.7004397179098911,-0.7776075782341785,-1.4780472961440696,1
6330409D20Rik,0.46190410424224077,0.019628806746261884,0.48153291098850265,1
6330416G13Rik,-0.27613417079944463,-0.430003914819488,-0.7061380856189325,3
6330549D23Rik,-0.32192809480721274,-0.5849625005207819,-0.9068905953279947,1
6430548M08Rik,-0.38073070838748385,-0.32242747007724887,-0.7031581784647328,3
6430550D23Rik,-0.537656785798013,-0.7062687966493622,-1.2439255824473752,1
6430628N08Rik,-0.19264507791377095,-0.3334237336656519,-0.5260688115794229,1
6530402F18Rik,-0.9219974876401624,-0.34103691763258315,-1.2630344052727456,1
7530416G11Rik,-0.4727529970528648,-0.3293076251774656,-0.8020606222303304,1
8030451A03Rik,-0.44930740128934493,-0.27417496338092506,-0.7234823646702699,1
8430408G22Rik,-0.2410080994634396,-0.5334321999637259,-0.7744402994271655,1
9030617O03Rik,-0.4222330006098364,-0.43440282404439634,-0.8566358246542327,1
9030622O22Rik,0.3119440062663741,0.1876270031513354,0.4995710094177095,1
9030624J02Rik,-0.38504362528430613,-0.24980623444299788,-0.634849859727304,6
9130011E15Rik,-0.27417496338092506,-0.42626475458676616,-0.7004397179676912,1
9130204K15Rik,-0.1520030934183333,-0.46948528319846417,-0.6214883766167975,1
9330154J02Rik,0.9999999996994384,-0.3755091350028501,0.6244908646965883,1
9330162012Rik,-0.25583890439459916,-0.33816873583769425,-0.5940076402322934,1
9430041J12Rik,0.9091216177143766,0.2363764984426846,1.1454981161570612,2
9530026P05Rik,-0.09432738253581407,-0.351472370447596,-0.44579975298341007,1
9530059O14Rik,-0.6307661901694568,-0.36923380952998164,-0.9999999996994384,1
